custom_site_id,lon,lat,vs30,vs30measured,z1pt0,z2pt5
s_0,-74.08,4.641,143.0,False,519.47233,4.10213
s_1,-75.161,5.393,800.0,False,5.0,0.4
s_2,-74.321,4.848,800.0,False,5.0,0.4
s_3,-75.12,5.032,800.0,False,5.0,0.4
m_4,-76.38,2.61,764.94,False,432.07232,1.57047
m_5,-76.3,2.61,900.0,False,26.21819,0.55321
m_6,-76.41,2.61,416.05,False,303.60477,1.13103
m_7,-75.301,4.444,900.0,False,12.4426,0.48051
m_8,-76.52,3.43,270.05,False,517.69308,3.65974
m_9,-75.89,2.39,521.8,False,469.05795,1.85623
m_10,-75.96,2.52,900.0,False,54.16392,0.6435
m_11,-76.41,3.03,443.06,False,448.23398,1.67421
m_12,-76.66,1.152,675.45,False,429.20744,1.55435
m_13,-75.748,4.822,398.27,False,438.56902,1.60935
m_14,-75.52,2.66,426.3,False,505.8215,2.61448
m_15,-76.58,2.5,310.87,False,499.3884,2.38175
m_16,-75.645,1.602,574.05,False,500.17543,2.40567
m_17,-74.18,4.25,472.6,False,290.6857,1.10239
m_18,-75.719,4.579,467.39,False,450.75239,1.69276
m_19,-76.08,2.79,857.59,False,25.31063,0.5494
m_20,-76.4,2.5,587.01,False,45.64625,0.61987
m_21,-74.107,4.651,218.7,False,521.05737,4.8288
m_22,-76.48,3.01,376.26,False,456.43054,1.73757
m_23,-76.5,2.8,459.69,False,464.05808,1.80558
m_24,-75.64,2.65,582.67,False,52.26928,0.63844
m_25,-76.14,2.73,479.28,False,54.55082,0.64452
m_26,-76.27,2.96,534.76,False,277.80189,1.07508
m_27,-75.54,2.39,596.75,False,441.2715,1.62657
m_28,-75.73,2.49,477.23,False,433.01662,1.57592
m_29,-75.45,2.58,398.27,False,459.55003,1.76419
m_30,-76.33,2.78,631.32,False,253.61462,1.02653
m_31,-77.65,0.83,404.61,False,464.05808,1.80558
m_32,-76.28,2.92,705.69,False,88.01385,0.72186
m_33,-76.12,2.76,900.0,False,19.27018,0.52125
m_34,-75.324,2.915,276.87,False,506.13753,2.62866
m_35,-76.52,2.62,437.09,False,470.4353,1.87119
m_36,-76.33,2.94,900.0,False,14.43895,0.49382
m_37,-75.8,2.67,868.37,False,56.92934,0.65071
m_38,-76.659,2.438,309.68,False,432.07232,1.57047
m_39,-76.569,3.445,515.59,False,69.90274,0.68227
m_40,-77.28,1.21,487.47,False,429.20744,1.55435
m_41,-75.99,2.65,900.0,False,27.93831,0.56021
m_42,-75.8,2.71,900.0,False,4.71175,0.40467
m_43,-76.06,2.55,821.86,False,9.47423,0.45742
m_44,-75.539,5.127,900.0,False,11.48107,0.47353
m_45,-75.23,4.44,432.41,False,443.92425,1.64413
m_46,-75.7,2.61,570.07,False,437.65721,1.60368
m_47,-76.55,2.89,391.86,False,472.45882,1.89406
