STATION_ID,STATION_NAME,LONGITUDE,LATITUDE,STATION_TYPE,VS30,MMI_VALUE,MMI_STDDEV,PGA_LN_SIGMA,PGA_VALUE,PGV_LN_SIGMA,PGV_VALUE,SA(0.3)_LN_SIGMA,SA(0.3)_VALUE,SA(1.0)_LN_SIGMA,SA(1.0)_VALUE,SA(3.0)_LN_SIGMA,SA(3.0)_VALUE,VS30_TYPE,REFERENCES
BOJS,"Bojanci, SL",15.2518,45.5043,seismic,355.96,2.8,0.63,0,0.003505,0,0.2172,0,0.004167,0,0.00166,0,0.000263,inferred,Stations_USGS
CEY,"Cerknica, SL",14.4221,45.7381,seismic,760,2.6,0.63,0,0.001983,0,0.1758,0,0.002204,0,0.002545,0,0.000251,inferred,Stations_USGS
CRES,"Cresnjevec, SL",15.4569,45.826,seismic,573.79,3.3,0.63,0,0.011031,0,0.403,0,0.019623,0,0.002605,0,0.000543,inferred,Stations_USGS
KOGS,"Kog, SL",16.2504,46.4481,seismic,366.04,3.9,0.63,0,0.028216,0,1.2695,0,0.037205,0,0.004792,0,0.001405,inferred,Stations_USGS
LJU,"Ljubljana, SL",14.5278,46.0438,seismic,760,3,0.63,0,0.004688,0,0.2305,0,0.004844,0,0.004523,0,0.000463,inferred,Stations_USGS
PERS,"Pernice, SL",15.1139,46.6365,seismic,900,2.8,0.63,0,0.004426,0,0.2459,0,0.004805,0,0.002344,0,0.000388,inferred,Stations_USGS
VISS,"Visnje, SL",14.8393,45.8033,seismic,544.98,3.1,0.63,0,0.004556,0,0.3755,0,0.00469,0,0.004818,0,0.000257,inferred,Stations_USGS
VNDS,"Vrh nad Dolskim, SL",14.7014,46.1016,seismic,864.32,3.1,0.63,0,0.004362,0,0.2402,0,0.005862,0,0.003605,0,0.000448,inferred,Stations_USGS
UTM:(33T 0404 5056 1000),,13.7742,45.6555,macroseismic,760,3.2,0.3,,,,,,,,,,,inferred,Stations_USGS
UTM:(33T 0405 5056 1000),,13.7871,45.6556,macroseismic,760,3,0.3,,,,,,,,,,,inferred,Stations_USGS
UTM:(33T 0437 5065 1000),,14.1966,45.7402,macroseismic,760,3.3,0.3,,,,,,,,,,,inferred,Stations_USGS
UTM:(33T 0449 5120 1000),,14.345,46.2362,macroseismic,760,2.7,0.3,,,,,,,,,,,inferred,Stations_USGS
UTM:(33T 0460 5098 1000),,14.4895,46.0389,macroseismic,760,2.8,0.3,,,,,,,,,,,inferred,Stations_USGS
UTM:(33T 0460 5102 1000),,14.4892,46.0749,macroseismic,760,3.1,0.3,,,,,,,,,,,inferred,Stations_USGS
UTM:(33T 0461 5098 1000),,14.5024,46.039,macroseismic,760,2.8,0.3,,,,,,,,,,,inferred,Stations_USGS
UTM:(33T 0461 5099 1000),,14.5024,46.048,macroseismic,760,3.5,0.3,,,,,,,,,,,inferred,Stations_USGS
UTM:(33T 0461 5100 1000),,14.5023,46.057,macroseismic,760,3.4,0.3,,,,,,,,,,,inferred,Stations_USGS
UTM:(33T 0469 5109 1000),,14.6051,46.1384,macroseismic,760,2.8,0.3,,,,,,,,,,,inferred,Stations_USGS
UTM:(33T 0486 5107 1000),,14.8253,46.1209,macroseismic,486.89,3.6,0.3,,,,,,,,,,,inferred,Stations_USGS
UTM:(33T 0503 5109 1000),,15.0453,46.1391,macroseismic,457.46,3.7,0.3,,,,,,,,,,,inferred,Stations_USGS
UTM:(33T 0503 5136 1000),,15.0455,46.3821,macroseismic,381.86,3.4,0.3,,,,,,,,,,,inferred,Stations_USGS
UTM:(33T 0508 5133 1000),,15.1105,46.355,macroseismic,406.48,3.9,0.3,,,,,,,,,,,inferred,Stations_USGS
UTM:(33T 0509 5133 1000),,15.1235,46.355,macroseismic,434.66,4.1,0.3,0.8059,0.026511,0.875,1.7965,1.0131,0.04322,1.0822,0.01581,1.4737,0.003166,inferred,Stations_USGS
UTM:(33T 0510 5133 1000),,15.1365,46.355,macroseismic,500.52,3.6,0.3,,,,,,,,,,,inferred,Stations_USGS
UTM:(33T 0513 5072 1000),,15.1737,45.8059,macroseismic,254.28,3.7,0.3,,,,,,,,,,,inferred,Stations_USGS
UTM:(33T 0514 5045 1000),,15.1858,45.5629,macroseismic,257.68,4.4,0.3,0.8059,0.040914,0.875,2.8741,1.0131,0.068232,1.0822,0.023912,1.4737,0.00535,inferred,Stations_USGS
UTM:(33T 0516 5128 1000),,15.2143,46.3099,macroseismic,501.64,3,0.3,,,,,,,,,,,inferred,Stations_USGS
UTM:(33T 0520 5120 1000),,15.2659,46.2378,macroseismic,292.1,4.2,0.3,0.8059,0.035743,0.875,2.1011,1.0131,0.053711,1.0822,0.017099,1.4737,0.003448,inferred,Stations_USGS
UTM:(33T 0520 5121 1000),,15.2659,46.2468,macroseismic,321.74,3.7,0.3,,,,,,,,,,,inferred,Stations_USGS
UTM:(33T 0526 5076 1000),,15.3413,45.8415,macroseismic,347.83,3.9,0.3,,,,,,,,,,,inferred,Stations_USGS
UTM:(33T 0533 5212 1000),,15.4412,47.0652,macroseismic,760,2.9,0.3,,,,,,,,,,,inferred,Stations_USGS
UTM:(33T 0534 5215 1000),,15.4546,47.0921,macroseismic,760,2.4,0.3,,,,,,,,,,,inferred,Stations_USGS
UTM:(33T 0543 5038 1000),,15.5568,45.4987,macroseismic,236.06,3.3,0.3,,,,,,,,,,,inferred,Stations_USGS
UTM:(33T 0544 5137 1000),,15.5788,46.3896,macroseismic,343.26,3.8,0.3,,,,,,,,,,,inferred,Stations_USGS
UTM:(33T 0548 5154 1000),,15.6326,46.5423,macroseismic,217.48,3.3,0.3,,,,,,,,,,,inferred,Stations_USGS
UTM:(33T 0548 5155 1000),,15.6327,46.5513,macroseismic,249.63,2.8,0.3,,,,,,,,,,,inferred,Stations_USGS
UTM:(33T 0549 5156 1000),,15.6458,46.5602,macroseismic,330.16,3.6,0.3,,,,,,,,,,,inferred,Stations_USGS
UTM:(33T 0550 5155 1000),,15.6587,46.5512,macroseismic,271.84,3.7,0.3,,,,,,,,,,,inferred,Stations_USGS
UTM:(33T 0550 5156 1000),,15.6589,46.5602,macroseismic,362.65,5.7,0.3,0.8059,0.09031,0.875,8.0599,1.0131,0.234651,1.0822,0.092852,1.4737,0.021374,inferred,Stations_USGS
UTM:(33T 0551 5100 1000),,15.6658,46.0561,macroseismic,690.85,4.8,0.3,0.8059,0.06764,0.875,4.1833,1.0131,0.163162,1.0822,0.032642,1.4737,0.007506,inferred,Stations_USGS
UTM:(33T 0555 5072 1000),,15.7142,45.8038,macroseismic,496.7,4.7,0.3,0.8059,0.067495,0.875,3.8893,1.0131,0.153836,1.0822,0.026111,1.4737,0.005544,inferred,Stations_USGS
UTM:(33T 0562 5078 1000),,15.8051,45.8572,macroseismic,243.91,4.6,0.3,0.8059,0.071462,0.875,3.616,1.0131,0.156543,1.0822,0.01948,1.4737,0.003688,inferred,Stations_USGS
UTM:(33T 0565 5067 1000),,15.8422,45.7579,macroseismic,271.85,4.6,0.3,0.8059,0.066196,0.875,3.616,1.0131,0.141849,1.0822,0.021317,1.4737,0.004222,inferred,Stations_USGS
UTM:(33T 0565 5073 1000),,15.843,45.8119,macroseismic,324.77,6.2,0.3,0.8059,0.191781,0.875,11.6026,1.0131,0.390929,1.0822,0.105334,1.4737,0.023129,inferred,Stations_USGS
UTM:(33T 0567 5074 1000),,15.8689,45.8208,macroseismic,438.15,6.1,0.3,0.8059,0.186023,0.875,10.7873,1.0131,0.376004,1.0822,0.095419,1.4737,0.020964,inferred,Stations_USGS
UTM:(33T 0567 5141 1000),,15.8785,46.4237,macroseismic,400.99,4.4,0.3,0.8059,0.043483,0.875,2.8741,1.0131,0.073799,1.0822,0.022258,1.4737,0.004804,inferred,Stations_USGS
UTM:(33T 0569 5071 1000),,15.8942,45.7936,macroseismic,218.73,6.1,0.3,0.8059,0.181699,0.875,10.7873,1.0131,0.371383,1.0822,0.096804,1.4737,0.021305,inferred,Stations_USGS
UTM:(33T 0569 5072 1000),,15.8944,45.8026,macroseismic,212.96,6.4,0.3,0.8059,0.222066,0.875,13.423,1.0131,0.442045,1.0822,0.121796,1.4737,0.026546,inferred,Stations_USGS
UTM:(33T 0569 5073 1000),,15.8945,45.8116,macroseismic,259.02,6.3,0.3,0.8059,0.211522,0.875,12.4797,1.0131,0.421128,1.0822,0.111567,1.4737,0.024362,inferred,Stations_USGS
UTM:(33T 0569 5074 1000),,15.8947,45.8206,macroseismic,434.82,6.2,0.3,0.8059,0.201572,0.875,11.6026,1.0131,0.401298,1.0822,0.102167,1.4737,0.022351,inferred,Stations_USGS
UTM:(33T 0570 5071 1000),,15.9071,45.7935,macroseismic,225.55,5.7,0.3,0.8059,0.14253,0.875,8.0599,1.0131,0.298266,1.0822,0.070199,1.4737,0.015623,inferred,Stations_USGS
UTM:(33T 0570 5072 1000),,15.9072,45.8025,macroseismic,229.84,5.5,0.3,0.8059,0.127607,0.875,6.9669,1.0131,0.268819,1.0822,0.059385,1.4737,0.013279,inferred,Stations_USGS
UTM:(33T 0570 5073 1000),,15.9074,45.8115,macroseismic,357.18,5.9,0.3,0.8059,0.166055,0.875,9.3244,1.0131,0.338357,1.0822,0.080865,1.4737,0.017855,inferred,Stations_USGS
UTM:(33T 0571 5071 1000),,15.92,45.7933,macroseismic,223.15,5.7,0.3,0.8059,0.143166,0.875,8.0599,1.0131,0.298965,1.0822,0.070008,1.4737,0.015575,inferred,Stations_USGS
UTM:(33T 0571 5072 1000),,15.9201,45.8024,macroseismic,207.24,5.3,0.3,0.8059,0.11326,0.875,6.0221,1.0131,0.241178,1.0822,0.050504,1.4737,0.011355,inferred,Stations_USGS
UTM:(33T 0572 5070 1000),,15.9327,45.7843,macroseismic,228.17,6.4,0.3,0.8059,0.218842,0.875,13.423,1.0131,0.438659,1.0822,0.122893,1.4737,0.026814,inferred,Stations_USGS
UTM:(33T 0572 5071 1000),,15.9328,45.7933,macroseismic,214.87,6.5,0.3,0.8059,0.236422,0.875,14.4376,1.0131,0.467428,1.0822,0.131828,1.4737,0.028648,inferred,Stations_USGS
UTM:(33T 0573 4979 1000),,15.932,44.9651,macroseismic,760,3.6,0.3,,,,,,,,,,,inferred,Stations_USGS
