STATION_ID,STATION_NAME,LONGITUDE,LATITUDE,STATION_TYPE,PGA_VALUE,PGA_LN_SIGMA
OBS_69,Commercial (office) (Intensity VIII),100.37192,-0.94774,macroseismic,0.4671,0.8059
OBS_3066,School (Intensity VIII),100.32592,-0.8192,macroseismic,0.48594,0.8059
OBS_1699,Residential (Intensity VIII),100.36177,-0.89464,macroseismic,0.47418,0.8059
OBS_2812,Residential (Intensity VIII),100.15845,-0.65455,macroseismic,0.5133,0.8059
OBS_111,Other (Intensity VIII),100.37747,-0.94933,macroseismic,0.4665,0.8059
OBS_372,School (Intensity VIII),100.36414,-0.93615,macroseismic,0.46907,0.8059
OBS_3658,Residential (Intensity VII),100.43131,-0.9409,macroseismic,0.24854,0.8059
OBS_766,School (Intensity VIII),100.34928,-0.88048,macroseismic,0.47687,0.8059
OBS_318,Residential (Intensity VIII),100.35937,-0.94062,macroseismic,0.46889,0.8059
OBS_2584,Residential (Intensity VIII),100.29153,-0.58975,macroseismic,0.50777,0.8059
OBS_30,Residential (Intensity VIII),100.3638,-0.92165,macroseismic,0.47083,0.8059
OBS_2199,Residential (Intensity VIII),100.37164,-0.89383,macroseismic,0.47346,0.8059
OBS_810,School (Intensity VIII),100.34875,-0.8793,macroseismic,0.47705,0.8059
OBS_1633,Residential (Intensity VIII),100.36022,-0.95915,macroseismic,0.46659,0.8059
OBS_609,Residential (Intensity VIII),100.3597,-0.89902,macroseismic,0.47383,0.8059
OBS_2775,Residential (Intensity VIII),100.16898,-0.63565,macroseismic,0.51429,0.8059
OBS_667,Retail (Intensity VIII),100.35992,-0.96028,macroseismic,0.46647,0.8059
OBS_1545,Residential (Intensity VIII),100.35538,-0.92449,macroseismic,0.47113,0.8059
OBS_3036,School (Intensity VIII),100.09728,-0.5709,macroseismic,0.51837,0.8059
OBS_614,Residential (Intensity VIII),100.35947,-0.89889,macroseismic,0.47387,0.8059
OBS_1023,Residential (Intensity VII),100.39708,-0.95512,macroseismic,0.24919,0.8059
OBS_315,Residential (Intensity VIII),100.36385,-0.93467,macroseismic,0.46927,0.8059
OBS_1088,School (Intensity VIII),100.37484,-0.95052,macroseismic,0.46655,0.8059
OBS_235,Residential (Intensity VIII),100.3455,-0.89667,macroseismic,0.47524,0.8059
OBS_898,Residential (Intensity VIII),100.34467,-0.87907,macroseismic,0.47741,0.8059
OBS_768,Residential (Intensity VIII),100.34937,-0.88482,macroseismic,0.47635,0.8059
OBS_2930,Residential (Intensity VIII),100.33768,-0.51145,macroseismic,0.50332,0.8059
OBS_1485,Commercial (office) (Intensity VIII),100.35719,-0.97519,macroseismic,0.46485,0.8059
OBS_3864,Residential (Intensity VIII),100.34723,-0.90293,macroseismic,0.47435,0.8059
OBS_1658,Residential (Intensity VIII),100.36609,-0.95932,macroseismic,0.46615,0.8059
OBS_1759,Medical facility (Intensity VIII),100.35852,-0.95913,macroseismic,0.46671,0.8059
OBS_191,Residential (Intensity VIII),100.37648,-0.94797,macroseismic,0.46673,0.8059
OBS_1393,Residential (Intensity VIII),100.38132,-0.97084,macroseismic,0.46367,0.8059
OBS_533,Retail (Intensity VIII),100.35889,-0.9433,macroseismic,0.4686,0.8059
OBS_1783,Residential (Intensity VIII),100.36042,-0.89362,macroseismic,0.47441,0.8059
OBS_1727,Retail (Intensity VIII),100.36726,-0.95931,macroseismic,0.46606,0.8059
OBS_2004,School (Intensity VIII),100.37794,-0.94298,macroseismic,0.46721,0.8059
OBS_2937,Residential (Intensity VIII),100.27943,-0.5656,macroseismic,0.50961,0.8059
OBS_752,Retail (Intensity VIII),100.35053,-0.8838,macroseismic,0.47637,0.8059
OBS_3433,Residential (Intensity VIII),100.44738,-1.07711,macroseismic,0.44695,0.8059
OBS_1483,Commercial (office) (Intensity VIII),100.36856,-0.93169,macroseismic,0.46927,0.8059
OBS_389,School (Intensity VIII),100.3656,-0.93714,macroseismic,0.46884,0.8059
OBS_492,Residential (Intensity VIII),100.37058,-0.94723,macroseismic,0.46726,0.8059
OBS_1844,Warehouse (Intensity VIII),100.36667,-0.95924,macroseismic,0.46612,0.8059
OBS_2474,Residential (Intensity VIII),100.13604,-0.61298,macroseismic,0.51645,0.8059
OBS_1537,Residential (Intensity VIII),100.35613,-0.9244,macroseismic,0.47109,0.8059
OBS_655,Residential (Intensity VIII),100.35718,-0.96312,macroseismic,0.46632,0.8059
OBS_1160,Residential (Intensity VIII),100.35236,-0.91982,macroseismic,0.47192,0.8059
OBS_1497,Medical facility (Intensity VIII),100.37125,-0.93806,macroseismic,0.4683,0.8059
OBS_2639,School (Intensity VIII),100.36585,-0.90846,macroseismic,0.47223,0.8059
OBS_1141,Residential (Intensity VIII),100.37571,-0.93689,macroseismic,0.4681,0.8059
OBS_3765,Residential (Intensity VII),100.64647,-0.90187,macroseismic,0.23908,0.8059
OBS_1266,Residential (Intensity VIII),100.35375,-0.91972,macroseismic,0.47183,0.8059
OBS_916,Residential (Intensity VIII),100.38837,-0.95252,macroseismic,0.46529,0.8059
OBS_2278,Residential (Intensity VIII),100.36268,-0.96291,macroseismic,0.46596,0.8059
OBS_2167,Residential (Intensity VIII),100.37711,-0.90992,macroseismic,0.47114,0.8059
OBS_3546,Warehouse (Intensity VIII),100.37251,-0.99571,macroseismic,0.46133,0.8059
OBS_2307,Residential (Intensity VIII),100.36356,-0.96145,macroseismic,0.46607,0.8059
OBS_1744,Warehouse (Intensity VIII),100.36819,-0.9589,macroseismic,0.46605,0.8059
OBS_1092,School (Intensity VIII),100.36269,-0.94733,macroseismic,0.46784,0.8059
OBS_745,Residential (Intensity VIII),100.35204,-0.89068,macroseismic,0.47544,0.8059
OBS_3234,Residential (Intensity VIII),100.4141,-1.06264,macroseismic,0.45076,0.8059
OBS_2672,Residential (Intensity VIII),100.28014,-0.58202,macroseismic,0.50915,0.8059
OBS_2443,Residential (Intensity VIII),100.36356,-0.9627,macroseismic,0.46592,0.8059
OBS_812,Warehouse (Intensity VIII),100.34841,-0.8799,macroseismic,0.477,0.8059
OBS_1547,Residential (Intensity VIII),100.35212,-0.92321,macroseismic,0.47153,0.8059
OBS_1416,Residential (Intensity VIII),100.38727,-0.96953,macroseismic,0.46338,0.8059
OBS_1035,Hotel (Intensity VIII),100.36736,-0.92088,macroseismic,0.47064,0.8059
OBS_1353,Residential (Intensity VIII),100.36261,-0.91778,macroseismic,0.47138,0.8059
OBS_3837,Residential (Intensity VIII),100.34879,-0.90568,macroseismic,0.4739,0.8059
OBS_3412,Residential (Intensity VIII),100.41393,-1.06352,macroseismic,0.45067,0.8059
OBS_572,Residential (Intensity VIII),100.37082,-0.91168,macroseismic,0.47145,0.8059
OBS_3845,Residential (Intensity VIII),100.35008,-0.90537,macroseismic,0.47384,0.8059
OBS_3095,Residential (Intensity VIII),100.38428,-0.97233,macroseismic,0.46328,0.8059
OBS_3144,Residential (Intensity VIII),100.38878,-0.973,macroseismic,0.46286,0.8059
OBS_2254,School (Intensity VII),100.38651,-0.93013,macroseismic,0.25119,0.8059
OBS_1667,Residential (Intensity VIII),100.36561,-0.95954,macroseismic,0.46616,0.8059
OBS_2223,Residential (Intensity VII),100.39005,-0.91544,macroseismic,0.25194,0.8059
OBS_2152,Residential (Intensity VIII),100.37258,-0.89972,macroseismic,0.4727,0.8059
