# 19810000_Sequence_GulfOfCorinth/19810225_M6.4_GulfofCorinth median gmf, Stations:Seismic, gmlt:USGS, Rupture:EFEHR
custom_site_id,lon,lat,AkkarEtAlRjb2014,CauzziEtAl2014,ZhaoEtAl2016Asc
s_0,22.930499999999995,37.9386,0.12071,0.12071,0.12071
s_1,23.045000000000016,38.059,0.30202362,0.21186048,0.33697033
s_10,23.204999999999984,38.315,0.06033006,0.06682981,0.12219068
s_100,22.638000000000005,38.751,0.017416066,0.02230107,0.04528356
s_101,23.074000000000012,38.847,0.012988759,0.017388187,0.030252924
s_102,22.449000000000012,38.666,0.014217424,0.019190304,0.034259003
s_103,23.973000000000013,37.728,0.0163111,0.020890133,0.040670887
s_104,22.417,37.448,0.018979693,0.023743419,0.04111583
s_105,23.90299999999999,38.614,0.011138165,0.014982341,0.026391797
s_106,24.050999999999988,38.431,0.015594144,0.019441254,0.035793204
s_107,21.920000000000016,38.284,0.013518382,0.017441623,0.03519128
s_108,21.833,38.05,0.011127499,0.014825612,0.024813153
s_109,21.802999999999997,37.667,0.01094036,0.01398498,0.027743412
s_11,23.50800000000001,38.35,0.040295277,0.04879064,0.08106785
s_110,21.716000000000008,38.353,0.010233474,0.013137779,0.026472993
s_111,21.85300000000001,38.649,0.00821616,0.011016519,0.019222265
s_112,22.99000000000001,37.685,0.040259574,0.050445728,0.06907287
s_113,21.528999999999996,38.361,0.010358311,0.012604498,0.021350406
s_114,23.655,37.989,0.033543494,0.041326284,0.07924784
s_115,22.74000000000001,37.688,0.04086786,0.05141984,0.06648933
s_116,22.775000000000006,37.667,0.03965374,0.049934026,0.064922966
s_117,23.050999999999988,38.584,0.02905197,0.036124032,0.0689676
s_118,22.757000000000005,38.515,0.034514908,0.042203438,0.07824198
s_119,21.308999999999997,37.814,0.009857881,0.011619103,0.014497824
s_12,23.289999999999992,38.216,0.080766596,0.08110245,0.12112024
s_120,23.138000000000005,38.614,0.02418493,0.030699376,0.06206866
s_121,23.730999999999995,37.948,0.030987822,0.038225647,0.06753907
s_122,23.086000000000013,37.566,0.030208237,0.03875046,0.074555635
s_123,22.771000000000015,38.567,0.030823365,0.03801777,0.07013496
s_124,23.02199999999999,38.648,0.022895053,0.029266555,0.060368624
s_125,23.786,37.973,0.024071947,0.030599305,0.06211307
s_126,23.795999999999992,37.957,0.019445939,0.025925089,0.045478914
s_127,23.77199999999999,37.884,0.022241527,0.028933546,0.04557078
s_128,22.701999999999998,37.569,0.027789244,0.035085894,0.061204668
s_129,23.818000000000012,37.962,0.01909157,0.025364455,0.043937244
s_13,23.173000000000002,38.303,0.07554707,0.08121204,0.13235858
s_130,23.833,38.073,0.024166772,0.030377852,0.05861814
s_131,23.019000000000005,38.683,0.02362321,0.029601013,0.056082137
s_132,23.835000000000008,38.067,0.023338368,0.029527372,0.058414105
s_133,23.84299999999999,38.108,0.019823141,0.02596563,0.043133065
s_134,22.406000000000006,37.769,0.021865338,0.029408261,0.049316224
s_135,22.905,38.715,0.019261755,0.024932971,0.039634008
s_136,22.25399999999999,38.133,0.020319598,0.027386967,0.046403486
s_137,23.634000000000015,38.628,0.01648939,0.021278422,0.0442947
s_138,22.437000000000012,38.55,0.017828397,0.023637539,0.040448893
s_139,22.324000000000012,38.454,0.018378338,0.024101265,0.03990756
s_14,23.254999999999995,38.271,0.077016585,0.08158432,0.13730915
s_140,23.292,37.446,0.022855036,0.029278645,0.0558238
s_141,23.939999999999998,38.212,0.01947725,0.024623888,0.04781425
s_142,23.501000000000005,38.733,0.017044755,0.021440895,0.04079506
s_143,22.236999999999995,37.851,0.017405033,0.023787066,0.04189967
s_144,23.901999999999987,38.395,0.01927529,0.024090739,0.04450677
s_145,22.317000000000007,37.68,0.019479768,0.025440417,0.052162252
s_146,23.899,38.43,0.018154215,0.022816973,0.043220446
s_147,23.170000000000016,37.382,0.024358751,0.03068445,0.042706527
s_148,22.269000000000005,37.717,0.018462988,0.024322264,0.038501408
s_149,23.768,38.611,0.01634777,0.020692078,0.04030132
s_15,23.355999999999995,38.17,0.08522377,0.085681364,0.1563684
s_150,22.355999999999995,38.582,0.0152682355,0.020388031,0.03534323
s_151,22.158999999999992,37.897,0.015781172,0.021597631,0.038306065
s_152,23.437000000000012,38.82,0.013855424,0.017787764,0.0363856
s_153,22.12100000000001,38.083,0.015910309,0.021619353,0.037626952
s_154,22.792,37.35,0.015179134,0.020052625,0.032240376
s_155,24.001000000000005,37.794,0.017061336,0.021594705,0.04072001
s_156,22.451999999999998,37.464,0.019693544,0.024713535,0.043294534
s_157,22.76599999999999,37.336,0.013025953,0.017714506,0.031063007
s_158,22.204000000000008,37.666,0.013734542,0.01879896,0.03349882
