# 19810000_Sequence_GulfOfCorinth/19810225_M6.4_GulfofCorinth median gmf, Stations:None, gmlt:GEM, Rupture:EFEHR
custom_site_id,lon,lat,KothaEtAl2020ESHM20SlopeGeology,"KothaEtAl2020ESHM20SlopeGeology
c3_epsilon = -1.73205100","KothaEtAl2020ESHM20SlopeGeology
c3_epsilon = 1.73205100","KothaEtAl2020ESHM20SlopeGeology
sigma_mu_epsilon = -1.35563000","KothaEtAl2020ESHM20SlopeGeology
sigma_mu_epsilon = 1.35563000"
t_0,22.469850000000008,36.47754,0.002983011,0.002260481,0.0039364873,0.0018428367,0.0048286184
t_1,22.39285000000001,36.48266,0.003036447,0.002293363,0.0040203016,0.0018758482,0.0049151154
t_10,22.447239999999994,36.63551,0.0034187164,0.0026692478,0.0043786196,0.0021120056,0.005533897
t_100,22.520990000000012,36.97445,0.008402324,0.0070426473,0.010024504,0.0051907655,0.013600893
t_1000,22.79791,38.4812,0.04928208,0.048350133,0.050231997,0.030445354,0.07977321
t_1001,22.840419999999995,38.50937,0.06084976,0.059462123,0.062269777,0.037591603,0.098497875
t_1002,22.76205999999999,38.5146,0.049561888,0.048214875,0.050946534,0.030618211,0.08022613
t_1003,22.882959999999997,38.53752,0.04390468,0.042699095,0.04514431,0.027123319,0.07106878
t_1004,22.804570000000012,38.54277,0.048268624,0.046788145,0.049795948,0.029819263,0.07813272
t_1005,22.847109999999986,38.57093,0.03905876,0.037695985,0.0404708,0.024129618,0.06322466
t_1006,22.768699999999995,38.57616,0.045620427,0.043856964,0.047454793,0.028183267,0.073846065
t_1007,22.889669999999995,38.59907,0.028867356,0.02772061,0.03006154,0.017833598,0.046727765
t_1008,22.811239999999998,38.60432,0.04263104,0.040819366,0.044523127,0.026336493,0.06900713
t_1009,21.928499999999985,38.07176,0.013687488,0.012350359,0.015169382,0.008455819,0.02215602
t_101,22.562880000000007,37.00289,0.008759364,0.007400601,0.010367596,0.005411336,0.014178835
t_1010,21.970640000000003,38.10019,0.015643822,0.014210312,0.017221943,0.009664399,0.02532275
