# 19810000_Sequence_GulfOfCorinth/19810225_M6.4_GulfofCorinth median gmf, Stations:Seismic, gmlt:USGS, Rupture:GCMT
custom_site_id,lon,lat,AkkarEtAlRjb2014,CauzziEtAl2014,ZhaoEtAl2016Asc
s_0,22.930499999999995,37.9386,0.12071,0.12071,0.12071
s_1,23.045000000000016,38.059,0.07466717,0.087936185,0.14304598
s_10,23.204999999999984,38.315,0.023211423,0.03535857,0.07041539
s_100,22.638000000000005,38.751,0.009538655,0.01474729,0.03035859
s_101,23.074000000000012,38.847,0.0071866238,0.011583902,0.020284038
s_102,22.449000000000012,38.666,0.008297068,0.013562288,0.024605533
s_103,23.973000000000013,37.728,0.01182742,0.01830837,0.036249004
s_104,22.417,37.448,0.024407687,0.03721955,0.06364801
s_105,23.90299999999999,38.614,0.006486664,0.010479688,0.018499823
s_106,24.050999999999988,38.431,0.009239578,0.013800902,0.025524894
s_107,21.920000000000016,38.284,0.010705601,0.016559282,0.03404439
s_108,21.833,38.05,0.009549914,0.015287296,0.026144471
s_109,21.802999999999997,37.667,0.010366634,0.016171554,0.033134412
s_11,23.50800000000001,38.35,0.01915838,0.028675098,0.0502761
s_110,21.716000000000008,38.353,0.008029205,0.012396388,0.025573926
s_111,21.85300000000001,38.649,0.00584872,0.009452251,0.016725587
s_112,22.99000000000001,37.685,0.077863894,0.104120165,0.14648108
s_113,21.528999999999996,38.361,0.00816098,0.01195309,0.020833086
s_114,23.655,37.989,0.018959416,0.029210823,0.058281787
s_115,22.74000000000001,37.688,0.09644217,0.1354127,0.17252183
s_116,22.775000000000006,37.667,0.08920633,0.1269712,0.1616184
s_117,23.050999999999988,38.584,0.013963582,0.021453956,0.042710345
s_118,22.757000000000005,38.515,0.015788764,0.024152732,0.04720013
s_119,21.308999999999997,37.814,0.00838371,0.011970034,0.01569028
s_12,23.289999999999992,38.216,0.0256024,0.038940147,0.06016688
s_120,23.138000000000005,38.614,0.012251837,0.019090164,0.039910838
s_121,23.730999999999995,37.948,0.018838732,0.028715972,0.05227032
s_122,23.086000000000013,37.566,0.040824827,0.061050046,0.11032828
s_123,22.771000000000015,38.567,0.014591865,0.022226885,0.04282992
s_124,23.02199999999999,38.648,0.0113912355,0.017847182,0.038001344
s_125,23.786,37.973,0.014479084,0.02273598,0.04745363
s_126,23.795999999999992,37.957,0.011856854,0.01956558,0.035221413
s_127,23.77199999999999,37.884,0.014479201,0.023160564,0.037325937
s_128,22.701999999999998,37.569,0.04915021,0.0722503,0.11502014
s_129,23.818000000000012,37.962,0.01166496,0.019137947,0.03398642
s_13,23.173000000000002,38.303,0.028450545,0.042095553,0.073606156
s_130,23.833,38.073,0.01398807,0.021448448,0.042545807
s_131,23.019000000000005,38.683,0.0120457355,0.01835188,0.035703238
s_132,23.835000000000008,38.067,0.01354468,0.020916823,0.042527672
s_133,23.84299999999999,38.108,0.011325837,0.018132236,0.03092906
s_134,22.406000000000006,37.769,0.02845658,0.04502478,0.07200724
s_135,22.905,38.715,0.009823837,0.015462854,0.025118768
s_136,22.25399999999999,38.133,0.0169824,0.027015446,0.046138193
s_137,23.634000000000015,38.628,0.009188283,0.01431541,0.030192696
s_138,22.437000000000012,38.55,0.010454841,0.016897732,0.029600931
s_139,22.324000000000012,38.454,0.011841647,0.018905178,0.03197341
s_14,23.254999999999995,38.271,0.027912395,0.041364048,0.074363194
s_140,23.292,37.446,0.024026815,0.037076186,0.06974737
s_141,23.939999999999998,38.212,0.011279173,0.01724863,0.03411646
s_142,23.501000000000005,38.733,0.009757154,0.014755889,0.028342817
s_143,22.236999999999995,37.851,0.018170943,0.029402345,0.051248442
s_144,23.901999999999987,38.395,0.010955153,0.01647961,0.030876525
s_145,22.317000000000007,37.68,0.024165107,0.037766293,0.07534725
s_146,23.899,38.43,0.010325682,0.015622945,0.029964335
s_147,23.170000000000016,37.382,0.026430313,0.04051747,0.055712793
s_148,22.269000000000005,37.717,0.02156221,0.034107894,0.052982245
s_149,23.768,38.611,0.009292606,0.014141493,0.027773464
s_15,23.355999999999995,38.17,0.028296608,0.042067323,0.08017635
s_150,22.355999999999995,38.582,0.009354638,0.015151776,0.026749916
s_151,22.158999999999992,37.897,0.0155064985,0.025051113,0.04441535
s_152,23.437000000000012,38.82,0.008118482,0.012521478,0.025734678
s_153,22.12100000000001,38.083,0.013815078,0.02228866,0.039138325
s_154,22.792,37.35,0.01962692,0.03124635,0.04946008
s_155,24.001000000000005,37.794,0.012000402,0.018397098,0.035271972
s_156,22.451999999999998,37.464,0.026124133,0.039812807,0.068342224
s_157,22.76599999999999,37.336,0.016792478,0.027555853,0.04774574
s_158,22.204000000000008,37.666,0.015596498,0.025778633,0.045626774
s_159,22.086000000000013,37.851,0.01501467,0.023845958,0.0392488
s_16,23.117999999999995,38.359,0.022030821,0.033641312,0.06669893
s_160,22.056999999999988,37.938,0.013622335,0.021799488,0.037354335
s_161,23.087999999999994,38.936,0.008417755,0.012594388,0.023548337
s_162,22.019000000000005,38.168,0.011365459,0.018298225,0.031763952
s_163,22.033999999999992,37.949,0.012510347,0.020276181,0.035963025
s_164,22.24000000000001,37.551,0.018017227,0.02838506,0.057989582
s_165,22.474999999999994,38.829,0.0112921605,0.016472979,0.021770442
s_166,22.820999999999998,38.968,0.005815663,0.009396822,0.01661494
s_167,21.954999999999984,37.949,0.011492707,0.018460404,0.031852428
s_168,24.158000000000015,38.398,0.0073693595,0.01136236,0.023388136
s_169,22.894000000000005,37.167,0.011870592,0.019322162,0.033126697
s_17,23.339,38.318,0.021155605,0.032188848,0.06296166
s_170,21.888000000000005,38.23,0.008613987,0.014084188,0.025578788
s_171,21.920000000000016,38.398,0.010763207,0.01622934,0.030717582
s_172,24.13499999999999,38.579,0.0066557117,0.010210505,0.020743607
s_173,22.388000000000005,37.287,0.015191746,0.023627302,0.046608735
s_174,24.11699999999999,38.628,0.0059544574,0.009330825,0.015125327
s_175,22.158999999999992,37.403,0.013748253,0.021507917,0.043538447
s_176,24.337999999999994,38.044,0.0065172426,0.010244391,0.016690362
s_177,21.956999999999994,37.612,0.010774367,0.01750092,0.030017698
s_178,21.855999999999995,37.682,0.010849925,0.017080607,0.035808984
s_179,21.781000000000006,37.913,0.008705341,0.014092958,0.02490379
s_18,23.367999999999995,38.411,0.0166902,0.025719635,0.051896647
s_180,22.170000000000016,37.313,0.011909446,0.018776841,0.03929119
s_181,22.212999999999994,37.252,0.00974574,0.015982892,0.028272329
s_182,21.802999999999997,37.699,0.009094983,0.014691699,0.025071628
s_183,22.288999999999987,39.0,0.006212121,0.009469076,0.018886775
s_184,21.74600000000001,37.797,0.01058533,0.016175158,0.031476196
s_185,21.701999999999998,37.881,0.0076230825,0.0124211665,0.022397991
s_186,21.675999999999988,37.933,0.01072069,0.015965868,0.028903853
s_187,24.542,38.006,0.0061367555,0.009267231,0.01780961
s_188,21.622000000000014,37.895,0.0090003135,0.01370119,0.026990443
s_189,21.685000000000002,37.58,0.009396452,0.014311551,0.027518308
s_19,22.60300000000001,38.053,0.053798098,0.07056649,0.1224938
s_190,21.608000000000004,38.48,0.0059009683,0.0093416115,0.01559767
s_191,22.562000000000012,36.938,0.009342575,0.0143637005,0.028417159
s_192,21.59299999999999,38.454,0.006618055,0.01018694,0.020910628
s_193,21.718999999999994,37.467,0.0075929738,0.012124858,0.020256218
s_194,21.671999999999997,37.51,0.008405801,0.012979793,0.026199408
s_195,21.56899999999999,37.663,0.0103178285,0.015104781,0.020777274
s_196,21.605999999999995,37.56,0.008250592,0.012618193,0.024793958
s_197,22.021000000000015,37.1,0.010081929,0.014966505,0.026170991
s_198,22.873999999999995,36.804,0.009066728,0.013443732,0.023743974
s_199,22.042,37.054,0.011061087,0.016218258,0.021303764
s_2,23.054000000000002,38.045,0.066914156,0.07836543,0.112683564
s_20,23.478999999999985,38.364,0.017807959,0.02695463,0.05072907
s_200,21.48599999999999,38.512,0.0050727325,0.008053947,0.013544446
s_201,21.477000000000004,38.514,0.0048872745,0.007815445,0.0134102935
s_202,21.375,37.797,0.007725708,0.011341803,0.019935613
s_203,21.318000000000012,38.428,0.0066799093,0.009650238,0.016198456
s_204,21.276999999999987,37.843,0.00836224,0.011890852,0.01518306
s_205,23.738,38.037,0.018299384,0.02750242,0.049854968
s_206,21.266999999999996,38.47,0.006255057,0.009019587,0.015066576
s_207,21.61099999999999,37.147,0.006149484,0.009447275,0.01903612
s_208,23.744,37.95,0.017316716,0.02666884,0.05114234
s_209,23.77600000000001,38.023,0.016745146,0.025334163,0.04728443
s_21,22.556999999999988,37.998,0.04454023,0.06048198,0.094173506
s_210,21.076999999999998,38.561,0.0036624407,0.0057189427,0.009009929
s_211,23.819999999999993,38.093,0.013661791,0.021105954,0.04296437
s_212,23.839,38.055,0.013710648,0.021110764,0.042480998
s_213,23.86099999999999,38.064,0.012224751,0.019174172,0.03073445
s_214,21.97200000000001,38.556,0.0071256505,0.011542588,0.02050106
s_215,21.760999999999996,38.481,0.0065590986,0.0105064055,0.018116437
s_216,21.75399999999999,38.649,0.0054536876,0.008783028,0.015392424
s_217,21.480999999999995,38.62,0.005802982,0.00871531,0.016612735
s_218,21.451999999999998,38.607,0.006126788,0.009045899,0.016350355
s_219,21.057999999999993,38.866,0.0035518047,0.0053255605,0.0073329667
s_22,23.603999999999985,38.35,0.016198251,0.024433238,0.045234784
s_220,21.824000000000012,38.392,0.007729646,0.012318189,0.020884804
s_221,21.651999999999987,38.418,0.0065359045,0.010317533,0.017077405
s_222,21.61699999999999,38.486,0.0059704245,0.009433074,0.015663572
s_223,21.47200000000001,38.39,0.0071019754,0.010536373,0.019303843
s_224,21.525000000000006,38.622,0.00487844,0.0077309427,0.012921045
s_225,21.454000000000008,38.476,0.005182618,0.0081693465,0.01346075
s_226,21.448000000000008,38.526,0.005690391,0.008670832,0.017269744
s_227,21.35300000000001,38.508,0.0048103174,0.007504182,0.01197367
s_228,21.36099999999999,38.595,0.007229628,0.010177715,0.012866929
s_229,21.495000000000005,38.837,0.0048981016,0.0073663727,0.014034709
s_23,22.951999999999998,37.902,0.15809184,0.1623668,0.18182354
s_230,21.334000000000003,38.55,0.0053564156,0.008041462,0.015285808
s_231,21.393,38.769,0.0048738504,0.00729853,0.013716199
s_232,21.288999999999987,38.578,0.0062614456,0.008939485,0.014408752
s_233,21.199000000000012,38.459,0.006015401,0.008635566,0.0142084565
s_234,21.22200000000001,38.542,0.0054961024,0.00801031,0.0138614075
s_235,21.138000000000005,38.746,0.004642393,0.0067270566,0.011324842
s_236,21.039999999999992,38.755,0.0034965181,0.005336818,0.0077811372
s_237,20.918000000000006,38.847,0.0030520016,0.00465545,0.006653382
s_24,23.236999999999995,38.236,0.03346079,0.048893098,0.08113445
s_25,23.656000000000006,38.315,0.016140109,0.024289768,0.044474028
