# 19970510_M7.2_Qayen median gmf, Stations:Seismic, gmlt:USGS, Rupture:Berberian_et_al_1999
custom_site_id,lon,lat,AbrahamsonEtAl2014,BooreEtAl2014,CampbellBozorgnia2014,ChiouYoungs2014
m_27,60.05,33.48,0.34307176,0.30119887,0.36111495,0.3356069
m_28,60.0,33.6,0.39413074,0.37164912,0.3944786,0.39598164
m_29,60.0865,33.3711,0.1872379,0.14706007,0.20475788,0.16998488
m_30,59.7769,33.5736,0.26050726,0.22460946,0.25231445,0.25527224
m_31,59.8736,33.5985,0.38351503,0.36563957,0.3753637,0.39047447
m_32,60.26,32.9492,0.07495127,0.06301805,0.07435248,0.06790507
m_33,60.1706,33.4153,0.2002923,0.16642134,0.20000407,0.1873616
m_34,59.9789,33.3886,0.23890337,0.19547516,0.25571322,0.22546539
m_35,59.7047,33.8817,0.35847506,0.3312477,0.36229065,0.3602224
m_36,59.95,33.7,0.37020394,0.3272146,0.40481797,0.3512684
m_37,59.7778,33.6456,0.29768878,0.26191175,0.2790725,0.30020288
m_38,59.801,33.33,0.17408255,0.1472299,0.16606462,0.16015367
m_39,59.85,33.85,0.41325703,0.40224236,0.42435053,0.4087403
m_40,59.71,33.88,0.35078362,0.31398672,0.37826005,0.3398738
m_41,59.76,33.62,0.26865417,0.23259526,0.2582574,0.26474863
m_42,59.48,33.03,0.056633975,0.04851866,0.061536007,0.05155666
m_44,59.8529,34.3651,0.18513243,0.18446551,0.18743128,0.18292324
m_45,59.1844,33.7267,0.091217734,0.07823973,0.08527729,0.08217058
m_46,60.245,34.4024,0.122464634,0.1222496,0.123284645,0.12215496
m_47,60.91,33.5,0.06516903,0.055783466,0.062535,0.061548896
m_50,59.0817,33.5488,0.057003126,0.047783688,0.060108803,0.051936887
m_51,59.2,32.8667,0.04195991,0.04073322,0.04421888,0.041570183
m_52,59.513,32.7088,0.039195497,0.038710337,0.039842647,0.03906087
m_53,58.7731,34.0591,0.023787824,0.022478081,0.025445182,0.023027869
m_54,59.2206,32.8841,0.049215723,0.048738644,0.04956202,0.049044937
m_55,58.7078,34.0223,0.027896868,0.027712783,0.02787746,0.027820319
m_56,58.884,33.3083,0.029047204,0.028898625,0.028371327,0.029071901
m_57,58.6808,34.3666,0.034485314,0.034054276,0.03478139,0.03440843
m_58,60.7756,34.74,0.039165873,0.033211295,0.03673053,0.03961616
m_59,59.0347,32.7035,0.022041585,0.019394556,0.022654667,0.021998325
m_60,58.868,32.7625,0.013272281,0.0126823485,0.013146282,0.013360653
m_64,56.6808,34.3666,0.00873923,0.007010082,0.007975839,0.010308317
m_73,59.4362,36.3245,0.008708686,0.0072943936,0.009054912,0.009197562
t_0,57.47338,36.6132,0.0045785666,0.0034579255,0.004445072,0.005478111
t_1,57.29372,36.6132,0.0040123416,0.0029750932,0.0039848373,0.0047897776
t_10,57.92254,36.68527,0.005197235,0.0039558695,0.0050120414,0.0061910325
t_100,58.55136,36.82921,0.0033583532,0.0022228109,0.0038523546,0.0037634517
t_1000,58.3717,35.88878,0.0080895545,0.005793885,0.008869746,0.008681281
t_1001,58.19203,35.88878,0.0123070115,0.01005364,0.011268559,0.014088003
t_1002,58.55136,35.88878,0.010094406,0.0075963093,0.010548696,0.010896693
t_1003,58.28186,35.88878,0.013409156,0.011109097,0.012094272,0.01533151
t_1004,58.46153,35.96152,0.009731315,0.0074215876,0.0099564,0.01069982
t_1005,58.28186,35.96152,0.0076343636,0.005478344,0.008219703,0.008306085
t_1006,58.19203,35.96152,0.008355782,0.006225205,0.008587576,0.009305652
t_1007,58.01237,35.96152,0.010310951,0.008271325,0.009539531,0.011930816
t_1008,58.1022,35.96152,0.011159861,0.00905811,0.010193949,0.012901722
t_1009,58.64119,35.96152,0.0148522165,0.012513112,0.013555256,0.016631251
t_101,58.64119,36.82921,0.003813938,0.0026006429,0.004206776,0.0043147653
t_1010,58.73102,35.96152,0.015322891,0.012959992,0.014053588,0.017048165
t_1011,58.55136,35.96152,0.012954313,0.010636782,0.012198947,0.014503071
t_1012,58.3717,35.96152,0.0075712474,0.005392523,0.0083201025,0.008159896
t_1013,58.3717,36.0342,0.012273226,0.010122778,0.011141244,0.014077889
t_1014,58.19203,36.0342,0.010694698,0.008626655,0.009868555,0.012344199
t_1015,58.64119,36.0342,0.013963521,0.011851497,0.0129473945,0.015530537
t_1016,58.1022,36.0342,0.00993052,0.00791909,0.009267491,0.011477563
t_1017,59.71917,35.3777,0.031121366,0.026552385,0.029163234,0.032120954
t_1018,59.98866,35.3777,0.019770596,0.014737072,0.02187333,0.019534089
t_1019,59.809,35.3777,0.030068787,0.025267078,0.028624516,0.030970022
t_102,58.01237,36.82921,0.0035176317,0.0024482636,0.0037858156,0.004069981
t_1020,59.62934,35.3777,0.030945862,0.0266839,0.028951375,0.03194505
t_1021,60.16833,35.3777,0.02288405,0.017936286,0.023495289,0.023282392
t_1022,60.07849,35.3777,0.020634748,0.015576315,0.022244655,0.02054623
t_1023,59.89883,35.3777,0.031416338,0.026538897,0.029362034,0.03250656
t_1024,59.53951,35.3777,0.031287674,0.027396204,0.029172376,0.032325648
t_1025,60.07849,35.45091,0.017703919,0.013085022,0.019493561,0.01773294
t_1026,60.16833,35.45091,0.028177194,0.023711964,0.025831098,0.029801521
t_1027,59.71917,35.45091,0.019307707,0.014625348,0.020937575,0.019267846
t_1028,59.89883,35.45091,0.021264836,0.016477246,0.022161677,0.021550283
t_1029,59.62934,35.45091,0.020116765,0.0154968435,0.021481436,0.020149186
t_103,58.3717,36.82921,0.005140994,0.0038848398,0.005014952,0.0060974257
t_1030,59.809,35.45091,0.018361013,0.013676657,0.020290654,0.018271461
t_1031,59.53951,35.45091,0.016386181,0.012083115,0.018977582,0.01615113
t_1032,59.98866,35.45091,0.019001206,0.014257987,0.0205256,0.019055339
t_1033,59.71917,35.52405,0.018388718,0.013922906,0.019622702,0.018600952
t_1034,59.62934,35.52405,0.02433225,0.02006055,0.023507852,0.025484422
t_1035,59.53951,35.52405,0.020800885,0.016489696,0.021319889,0.0214044
