calc_id,description,cal_time,recording_stations,gmlt,rupture,gmpe,imt,max_gmv,nominal_bias_mean,nominal_bias_stdev,abs_bias
77,"19970510_M7.2_Qayen median gmf, Stations:Seismic, gmlt:USGS, Rupture:Sudhaus_And_Jonsson_et_al_2010
",49, Seismic, USGS, Sudhaus_And_Jonsson_et_al_2010,BooreEtAl2014,PGA,0.5596667,-0.001,0.105,0.001
72,"19970510_M7.2_Qayen median gmf, Stations:Seismic, gmlt:GEM, Rupture:Sudhaus_And_Jonsson_et_al_2010
",50, Seismic, GEM, Sudhaus_And_Jonsson_et_al_2010,BooreEtAl2014,PGA,0.5596667,-0.001,0.105,0.001
75,"19970510_M7.2_Qayen median gmf, Stations:Seismic, gmlt:USGS, Rupture:GCMT
",49, Seismic, USGS, GCMT,BooreEtAl2014,PGA,0.55986196,-0.022,0.104,0.022
70,"19970510_M7.2_Qayen median gmf, Stations:Seismic, gmlt:GEM, Rupture:GCMT
",50, Seismic, GEM, GCMT,BooreEtAl2014,PGA,0.55986196,-0.022,0.104,0.022
71,"19970510_M7.2_Qayen median gmf, Stations:Seismic, gmlt:GEM, Rupture:Berberian_et_al_1999
",50, Seismic, GEM, Berberian_et_al_1999,AkkarEtAlRjb2014,PGA,0.5131911,-0.035,0.125,0.035
73,"19970510_M7.2_Qayen median gmf, Stations:Seismic, gmlt:GEM, Rupture:Zarei_et_al_2019
",50, Seismic, GEM, Zarei_et_al_2019,AkkarEtAlRjb2014,PGA,0.5087064,-0.043,0.125,0.043
69,"19970510_M7.2_Qayen median gmf, Stations:Seismic, gmlt:GEM, Rupture:USGS
",50, Seismic, GEM, USGS,AkkarEtAlRjb2014,PGA,0.5142837,-0.044,0.125,0.044
71,"19970510_M7.2_Qayen median gmf, Stations:Seismic, gmlt:GEM, Rupture:Berberian_et_al_1999
",50, Seismic, GEM, Berberian_et_al_1999,CampbellBozorgnia2014,PGA,0.47443333,-0.044,0.098,0.044
76,"19970510_M7.2_Qayen median gmf, Stations:Seismic, gmlt:USGS, Rupture:Berberian_et_al_1999
",48, Seismic, USGS, Berberian_et_al_1999,CampbellBozorgnia2014,PGA,0.47443333,-0.044,0.098,0.044
74,"19970510_M7.2_Qayen median gmf, Stations:Seismic, gmlt:USGS, Rupture:USGS
",50, Seismic, USGS, USGS,CampbellBozorgnia2014,PGA,0.5939466,0.052,0.099,0.052
