# 19970510_M7.2_Qayen median gmf, Stations:Seismic, gmlt:USGS, Rupture:Zarei_et_al_2019
custom_site_id,lon,lat,AbrahamsonEtAl2014,BooreEtAl2014,CampbellBozorgnia2014,ChiouYoungs2014
m_27,60.05,33.48,0.2913508,0.2475571,0.30556026,0.2836215
m_28,60.0,33.6,0.42006755,0.41589648,0.41770467,0.4222546
m_29,60.0865,33.3711,0.1612974,0.12661314,0.17396191,0.14403823
m_30,59.7769,33.5736,0.24207944,0.20742996,0.23322052,0.23490094
m_31,59.8736,33.5985,0.35281187,0.32421786,0.34582135,0.35769483
m_32,60.26,32.9492,0.069570996,0.05852549,0.06985815,0.063531056
m_33,60.1706,33.4153,0.18167722,0.15077943,0.18018413,0.167808
m_34,59.9789,33.3886,0.19828868,0.16098025,0.20874219,0.18353042
m_35,59.7047,33.8817,0.32692882,0.29390877,0.3302407,0.32718888
m_36,59.95,33.7,0.39864326,0.3699281,0.43316662,0.37669778
m_37,59.7778,33.6456,0.27731052,0.24097814,0.2585859,0.2767851
m_38,59.801,33.33,0.15689288,0.13259706,0.14899951,0.14255033
m_39,59.85,33.85,0.43325844,0.44484985,0.441804,0.42800018
m_40,59.71,33.88,0.31701267,0.27609274,0.34171113,0.30726996
m_41,59.76,33.62,0.2496669,0.21460497,0.23873332,0.24360853
m_42,59.48,33.03,0.054455075,0.046656884,0.059951156,0.049776785
m_44,59.8529,34.3651,0.18743822,0.18632893,0.18980294,0.18544641
m_45,59.1844,33.7267,0.087812915,0.07537842,0.08241263,0.079309
m_46,60.245,34.4024,0.122495934,0.12228168,0.12331159,0.12218185
m_47,60.91,33.5,0.06443037,0.055183332,0.061809536,0.06092174
m_50,59.0817,33.5488,0.05512252,0.046238743,0.058478735,0.050409157
m_51,59.2,32.8667,0.041797567,0.04064893,0.044045586,0.041434437
m_52,59.513,32.7088,0.039129946,0.038653985,0.039775357,0.039006073
m_53,58.7731,34.0591,0.023768798,0.022464529,0.025369242,0.023012497
m_54,59.2206,32.8841,0.04910557,0.048638873,0.049443375,0.048950914
m_55,58.7078,34.0223,0.027859962,0.027676638,0.027837537,0.027788388
m_56,58.884,33.3083,0.028894609,0.028725306,0.028212821,0.028938819
m_57,58.6808,34.3666,0.03448612,0.034053538,0.034782473,0.03440882
m_58,60.7756,34.74,0.039902482,0.033882566,0.03749031,0.040234853
m_59,59.0347,32.7035,0.02143863,0.01886011,0.022013472,0.021471495
m_60,58.868,32.7625,0.013182145,0.0126051735,0.0130554335,0.013280902
m_64,56.6808,34.3666,0.0086934175,0.006982677,0.007931895,0.010260642
m_73,59.4362,36.3245,0.008872707,0.007445699,0.009216709,0.009361431
t_0,57.47338,36.6132,0.0046898387,0.0035552923,0.004540533,0.0056116777
t_1,57.29372,36.6132,0.0041054063,0.0030554943,0.0040659304,0.004901906
t_10,57.92254,36.68527,0.0053386674,0.004079397,0.005134073,0.0063584326
t_100,58.55136,36.82921,0.003460865,0.0023003828,0.003958593,0.003877189
t_1000,58.3717,35.88878,0.008317892,0.0059780953,0.009110869,0.008910773
t_1001,58.19203,35.88878,0.012637112,0.010355891,0.011556062,0.014442855
t_1002,58.55136,35.88878,0.01038903,0.007844317,0.010847342,0.011191964
t_1003,58.28186,35.88878,0.013775736,0.011448295,0.0124101015,0.015723236
t_1004,58.46153,35.96152,0.010008933,0.007659158,0.010228999,0.010985876
t_1005,58.28186,35.96152,0.007848344,0.005652004,0.008439239,0.008526003
t_1006,58.19203,35.96152,0.008585301,0.0064189406,0.008811153,0.009547899
t_1007,58.01237,35.96152,0.010578444,0.00851389,0.009771768,0.012225309
t_1008,58.1022,35.96152,0.011456746,0.009329377,0.010449511,0.013226818
t_1009,58.64119,35.96152,0.015268145,0.012903329,0.013922156,0.01706224
t_101,58.64119,36.82921,0.00393173,0.0026923525,0.004324281,0.0044464786
t_1010,58.73102,35.96152,0.015753822,0.013362838,0.0144372005,0.017489893
t_1011,58.55136,35.96152,0.013320731,0.010970189,0.012531093,0.014884837
t_1012,58.3717,35.96152,0.007786287,0.005565242,0.008546405,0.008378077
t_1013,58.3717,36.0342,0.012616306,0.010439402,0.01143671,0.014448265
t_1014,58.19203,36.0342,0.010988754,0.008893445,0.010124026,0.012666189
t_1015,58.64119,36.0342,0.014320437,0.01218775,0.013265416,0.015899979
t_1016,58.1022,36.0342,0.01019828,0.008160152,0.009501845,0.011772367
t_1017,59.71917,35.3777,0.03235292,0.027659738,0.030377612,0.033206455
t_1018,59.98866,35.3777,0.020604998,0.015410837,0.022852853,0.02024427
t_1019,59.809,35.3777,0.031302277,0.026366513,0.029861504,0.03205667
t_102,58.01237,36.82921,0.0036158636,0.0025270353,0.0038799937,0.0041836337
t_1020,59.62934,35.3777,0.03210407,0.027736392,0.030089656,0.032966405
t_1021,60.16833,35.3777,0.023811104,0.018723637,0.024495125,0.024097217
t_1022,60.07849,35.3777,0.021493243,0.016279029,0.023222534,0.02128343
t_1023,59.89883,35.3777,0.032715067,0.027697839,0.03063997,0.033655122
t_1024,59.53951,35.3777,0.032362442,0.028390342,0.030222435,0.033275194
t_1025,60.07849,35.45091,0.018430328,0.013669367,0.020331752,0.018365817
t_1026,60.16833,35.45091,0.029282162,0.024702528,0.026881373,0.030812647
t_1027,59.71917,35.45091,0.020100038,0.015276469,0.021839485,0.019952307
t_1028,59.89883,35.45091,0.022155201,0.017224707,0.02313284,0.022331614
t_1029,59.62934,35.45091,0.020916333,0.016164297,0.022375084,0.020842163
t_103,58.3717,36.82921,0.005293364,0.0040162476,0.0051484806,0.006276509
t_1030,59.809,35.45091,0.019127492,0.014296209,0.021181628,0.01893226
t_1031,59.53951,35.45091,0.01700685,0.012579808,0.01973169,0.016682
t_1032,59.98866,35.45091,0.019792829,0.0149035305,0.021422056,0.019744255
t_1033,59.71917,35.52405,0.01914421,0.014544789,0.020460304,0.019267583
t_1034,59.62934,35.52405,0.025302354,0.020920113,0.024476964,0.02636879
t_1035,59.53951,35.52405,0.021614045,0.017188488,0.022182189,0.022134934
t_1036,60.07849,35.52405,0.017277235,0.012827563,0.018810993,0.017430786
t_1037,59.809,35.52405,0.018849496,0.014239409,0.020221537,0.018968793
t_1038,60.16833,35.52405,0.027340192,0.023076706,0.024867618,0.029111031
t_1039,59.89883,35.52405,0.015907366,0.011530948,0.018134436,0.015845258
t_104,58.55136,36.90108,0.0050480063,0.0037960547,0.004966792,0.005973237
t_1040,59.98866,35.52405,0.021637741,0.017107625,0.021870237,0.022349034
t_1041,59.809,35.59713,0.020894036,0.016632166,0.020874789,0.021808267
t_1042,59.53951,35.59713,0.02490822,0.020816697,0.02343817,0.026374485
t_1043,60.16833,35.59713,0.024530163,0.020526329,0.022470983,0.026339205
t_1044,59.62934,35.59713,0.016774686,0.012528313,0.018227462,0.016983768
t_1045,60.07849,35.59713,0.026009405,0.021966344,0.023524472,0.027914783
t_1046,59.71917,35.59713,0.015633034,0.011458818,0.01742826,0.015756194
t_1047,59.89883,35.59713,0.023402294,0.019201487,0.022341639,0.024758412
t_1048,59.98866,35.59713,0.025799278,0.021683741,0.023593111,0.02756851
t_1049,59.809,35.67014,0.016390692,0.012360476,0.01726747,0.016892748
t_105,58.1022,36.90108,0.0036938738,0.0026173869,0.0039007515,0.0043071085
t_1050,59.62934,35.67014,0.013516013,0.009723697,0.015378909,0.013691691
t_1051,59.71917,35.67014,0.015708007,0.011708223,0.016861498,0.016094757
t_1052,60.07849,35.67014,0.024088444,0.020314204,0.02168748,0.026120966
t_1053,59.89883,35.67014,0.02455944,0.020698935,0.022243189,0.026496606
t_1054,59.98866,35.67014,0.02478774,0.020979084,0.02224014,0.026838418
t_1055,59.53951,35.67014,0.01589679,0.011913557,0.017010035,0.016299233
t_1056,60.16833,35.67014,0.022138787,0.018383339,0.0203957,0.023964832
t_1057,59.53951,35.74309,0.013766439,0.01011465,0.015026352,0.014172757
t_1058,59.809,35.74309,0.022965962,0.019351015,0.020722495,0.024986802
t_1059,60.16833,35.74309,0.012063015,0.008656395,0.013436151,0.012474124
t_106,58.46153,36.90108,0.0029462022,0.00191259,0.0034754474,0.0032942966
t_1060,59.62934,35.74309,0.01318319,0.0095748715,0.014632502,0.0135281645
t_1061,60.07849,35.74309,0.012523546,0.00903413,0.013875124,0.012933369
t_1062,59.89883,35.74309,0.022514887,0.018905248,0.02038474,0.024512008
t_1063,59.71917,35.74309,0.014176873,0.010475598,0.015285514,0.01463429
t_1064,59.98866,35.74309,0.012985647,0.009422164,0.014297256,0.0133997165
t_1065,59.809,35.81597,0.012957342,0.009532892,0.013945069,0.013493386
t_1066,59.62934,35.81597,0.016381355,0.012933922,0.016275508,0.01754152
t_1067,59.71917,35.81597,0.013093658,0.009657536,0.014073622,0.013625939
t_1068,59.53951,35.81597,0.016970087,0.013544542,0.016644845,0.01824653
t_1069,60.07849,35.81597,0.010810655,0.0076518436,0.012249108,0.011203723
t_107,58.73102,36.90108,0.0058318377,0.0045174006,0.005518867,0.006954113
t_1070,59.89883,35.81597,0.016675457,0.013245083,0.01634161,0.01798246
t_1071,60.16833,35.81597,0.011031909,0.007870829,0.012306708,0.0114920065
t_1072,59.98866,35.81597,0.011117841,0.0079027135,0.012552797,0.01150747
t_1073,59.53951,35.88878,0.014831356,0.011656186,0.014821245,0.015947122
t_1074,59.89883,35.88878,0.010830655,0.007768494,0.012035302,0.011300478
t_1075,60.07849,35.88878,0.011544238,0.008436121,0.012367544,0.012182212
t_1076,59.98866,35.88878,0.010719143,0.0076766387,0.011891509,0.011209438
t_1077,60.16833,35.88878,0.013101272,0.0099937515,0.013324455,0.014132163
t_1078,59.809,35.88878,0.019251514,0.016119728,0.017439015,0.02124769
t_1079,59.71917,35.88878,0.011924876,0.008759169,0.012869049,0.012474691
t_108,58.28186,36.90108,0.0028788259,0.0018737642,0.0033707824,0.0032303454
t_1080,59.62934,35.88878,0.011879375,0.008724424,0.012854659,0.012410534
t_1081,59.53951,35.96152,0.017277023,0.014448109,0.015907496,0.01904025
t_1082,59.809,35.96152,0.012993716,0.010037399,0.013195047,0.013992757
t_1083,59.71917,35.96152,0.017625546,0.0147629,0.016092058,0.019486576
t_1084,60.07849,35.96152,0.016604897,0.013693883,0.015188972,0.01852967
t_1085,59.89883,35.96152,0.010693449,0.007786039,0.011584904,0.011276367
t_1086,59.98866,35.96152,0.01690485,0.013983708,0.015461319,0.018818736
t_1087,57.20389,35.3777,0.008079692,0.0062104394,0.007893618,0.009293424
t_1088,56.57506,35.45091,0.003466143,0.0023194798,0.0039157113,0.0039023678
t_1089,56.75473,35.45091,0.005473433,0.004074446,0.0054874164,0.0063915807
t_109,58.64119,36.90108,0.005670812,0.004377146,0.0053882524,0.0067622517
t_1090,56.48523,35.45091,0.0032673315,0.002179721,0.0036971148,0.0036878912
t_1091,56.6649,35.45091,0.0056627584,0.0043084817,0.00550278,0.0066919113
t_1092,56.84456,35.45091,0.0055796397,0.004118875,0.0056636473,0.0064663063
