# 19970510_M7.2_Qayen median gmf, Stations:Seismic, gmlt:USGS, Rupture:USGS, Max_dist:25km
custom_site_id,lon,lat,AbrahamsonEtAl2014,BooreEtAl2014,CampbellBozorgnia2014,ChiouYoungs2014
m_27,60.05,33.48,0.5305167,0.55100656,0.5306105,0.61819565
m_28,60.0,33.6,0.5140417,0.5593199,0.49823678,0.6104114
m_29,60.0865,33.3711,0.50832766,0.48681307,0.55332905,0.5553177
m_30,59.7769,33.5736,0.21977802,0.24147257,0.2184671,0.24271172
m_31,59.8736,33.5985,0.3256626,0.35681313,0.3308808,0.37597093
m_32,60.26,32.9492,0.22212282,0.24344246,0.22419421,0.24612303
m_33,60.1706,33.4153,0.35288736,0.37775338,0.3797183,0.40286374
m_34,59.9789,33.3886,0.30892465,0.31898704,0.35133988,0.34343717
m_35,59.7047,33.8817,0.33237508,0.36107737,0.34837267,0.38257116
m_36,59.95,33.7,0.5431551,0.53568274,0.5554201,0.63785976
m_37,59.7778,33.6456,0.24273722,0.26588207,0.23211461,0.27041808
m_38,59.801,33.33,0.16859926,0.18572815,0.1668689,0.179169
m_39,59.85,33.85,0.50627357,0.537449,0.5081174,0.5839374
m_40,59.71,33.88,0.32686776,0.3410479,0.36632934,0.36630931
m_41,59.76,33.62,0.22003601,0.24176626,0.21640255,0.24263233
m_42,59.48,33.03,0.058684595,0.061805658,0.06589531,0.060079213
m_44,59.8529,34.3651,0.1301524,0.1448934,0.12302912,0.13404436
m_45,59.1844,33.7267,0.09117042,0.10222561,0.08818002,0.09445472
m_46,60.245,34.4024,0.08684105,0.09710075,0.085515924,0.09004286
m_47,60.91,33.5,0.077337064,0.08732144,0.07565045,0.08190055
m_50,59.0817,33.5488,0.060184114,0.06575536,0.06534159,0.063497156
m_51,59.2,32.8667,0.045383062,0.05007319,0.04684348,0.05059646
m_52,59.513,32.7088,0.05695149,0.0630605,0.06039066,0.061414074
m_53,58.7731,34.0591,0.04211005,0.044614863,0.04689531,0.045548666
m_54,59.2206,32.8841,0.046996407,0.051894683,0.048673097,0.052128807
m_55,58.7078,34.0223,0.038914848,0.04115256,0.042941388,0.04258867
m_56,58.884,33.3083,0.05135852,0.058401987,0.04883144,0.05810541
m_57,58.6808,34.3666,0.044695914,0.050090097,0.04383676,0.05087637
m_58,60.7756,34.74,0.038889747,0.043496065,0.037654113,0.045237955
m_59,59.0347,32.7035,0.03197632,0.03444201,0.033113882,0.036944475
m_60,58.868,32.7625,0.033864986,0.03776851,0.032451954,0.04021534
