# 19970510_M7.2_Qayen median gmf, Stations:Seismic, gmlt:GEM, Rupture:Zarei_et_al_2019
custom_site_id,lon,lat,AkkarEtAlRjb2014,BooreEtAl2014,CampbellBozorgnia2014,ZhaoEtAl2006Asc
m_27,60.05,33.48,0.28968927,0.2475571,0.30556026,0.35626653
m_28,60.0,33.6,0.46720096,0.41589648,0.41770467,0.4768507
m_29,60.0865,33.3711,0.13529065,0.12661314,0.17396191,0.18098402
m_30,59.7769,33.5736,0.21176907,0.20742996,0.23322052,0.28206056
m_31,59.8736,33.5985,0.36226556,0.32421786,0.34582135,0.40740904
m_32,60.26,32.9492,0.049311034,0.05852549,0.06985815,0.074123465
m_33,60.1706,33.4153,0.14946304,0.15077943,0.18018413,0.2240221
m_34,59.9789,33.3886,0.17466971,0.16098025,0.20874219,0.26136518
m_35,59.7047,33.8817,0.33675727,0.29390877,0.3302407,0.38182053
m_36,59.95,33.7,0.4576074,0.3699281,0.43316662,0.4715227
m_37,59.7778,33.6456,0.24201901,0.24097814,0.2585859,0.32309365
m_38,59.801,33.33,0.1215986,0.13259706,0.14899951,0.18213916
m_39,59.85,33.85,0.5034891,0.44484985,0.441804,0.4904057
m_40,59.71,33.88,0.3382763,0.27609274,0.34171113,0.38768756
m_41,59.76,33.62,0.21842383,0.21460497,0.23873332,0.28892598
m_42,59.48,33.03,0.045427427,0.046656884,0.059951156,0.05540696
m_44,59.8529,34.3651,0.1874815,0.18632893,0.18980294,0.19124284
m_45,59.1844,33.7267,0.06160717,0.07537842,0.08241263,0.08902914
m_46,60.245,34.4024,0.12255606,0.12228168,0.12331159,0.1238909
m_47,60.91,33.5,0.04447372,0.055183332,0.061809536,0.059968002
m_50,59.0817,33.5488,0.04141173,0.046238743,0.058478735,0.06414564
m_51,59.2,32.8667,0.042685658,0.04064893,0.044045586,0.047040842
m_52,59.513,32.7088,0.03934232,0.038653985,0.039775357,0.040652648
m_53,58.7731,34.0591,0.023771595,0.022464529,0.025369242,0.028940573
m_54,59.2206,32.8841,0.048686244,0.048638873,0.049443375,0.04990267
m_55,58.7078,34.0223,0.02743145,0.027676638,0.027837537,0.030502016
m_56,58.884,33.3083,0.026991392,0.028725306,0.028212821,0.027582888
