STATION_ID,STATION_NAME,LONGITUDE,LATITUDE,STATION_TYPE,VS30,MMI_VALUE,MMI_STDDEV,PGA_LN_SIGMA,PGA_VALUE,PGV_LN_SIGMA,PGV_VALUE,SA(0.3)_LN_SIGMA,SA(0.3)_VALUE,SA(1.0)_LN_SIGMA,SA(1.0)_VALUE,SA(3.0)_LN_SIGMA,SA(3.0)_VALUE,VS30_TYPE,REFERENCES
GORR,,9.2926,44.6071,seismic,760,1.9,0.63,0,0.008684,0,0.0893,0,0.001656,0,0.00046,0,0.000362,inferred,Stations_USGS
TUE,,9.34732,46.47223,seismic,760,null,null,,,,,,,,,,,inferred,Stations_USGS
RM33,,13.21452,42.50898,seismic,580.46,6.1,0.63,0,0.132268,0,13.0832,0,0.290594,0,0.146183,0,0.020909,inferred,Stations_USGS
SEI,,11.35855,44.05428,seismic,900,3.1,0.63,0,0.018252,0,0.3862,0,0.013886,0,0.003153,0,0.000725,inferred,Stations_USGS
CIGN,,14.90502,41.65418,seismic,543.84,3.2,0.63,0,0.003702,0,0.6222,0,0.003953,0,0.003776,0,0.002485,inferred,Stations_USGS
BURY,,7.5569,43.7825,seismic,760,1,0.63,0,2.70E-05,0,0.0076,0,0.000229,0,8.70E-05,0,3.20E-05,inferred,Stations_USGS
NDIM,,10.8987,44.8873,seismic,225.98,2.8,0.63,0,0.001142,0,0.33,0,0.002242,0,0.001876,0,0.000977,inferred,Stations_USGS
SALO,Salo,10.5243,45.6183,seismic,760,2.3,0.63,0,0.000696,0,0.1145,0,0.001522,0,0.001794,0,0.000336,inferred,Stations_USGS
IST3,,15.2304,38.7992,seismic,760,1,0.63,0,0.000793,0,0.0106,0,0.000152,0,6.00E-05,0,5.30E-05,inferred,Stations_USGS
PETRA,,14.1148,37.8335,seismic,760,null,null,,,,,,,,,,,inferred,Stations_USGS
CIRO,,7.5682,45.6019,seismic,760,1,0.63,0,0.000191,0,0.0066,0,5.80E-05,0,7.20E-05,0,9.00E-06,inferred,Stations_USGS
LJU,,14.5278,46.0438,seismic,760,2.9,0.63,0,0.00482,0,0.3791,0,0.00974,0,0.004167,0,0.001682,inferred,Stations_USGS
VARA,,10.8965,45.826,seismic,760,null,null,,,,,,,,,,,inferred,Stations_USGS
VLC,,10.3864,44.1594,seismic,541.71,1.6,0.63,0,0.004618,0,0.054,0,0.000733,0,0.000886,0,7.90E-05,inferred,Stations_USGS
MGR,,15.55352,40.1376,seismic,760,1.5,0.63,0,0.003687,0,0.0387,0,0.000608,0,0.000312,0,0.000169,inferred,Stations_USGS
AMUR,,16.6041,40.9071,seismic,259.96,2.2,0.63,0,0.000554,0,0.0965,0,0.001856,0,0.000918,0,0.00043,inferred,Stations_USGS
