custom_site_id,lon,lat,vs30,vs30measured,z1pt0,z2pt5
m_0,-76.65,2.45,338.79,False,496.91369,2.31261
m_1,-77.06,3.89,760.0,False,520.13476,4.34455
m_2,-76.7,2.533,486.74,False,418.30139,1.49778
m_3,-76.73,2.45,322.89,False,518.82281,3.91371
m_4,-76.633,2.633,327.44,False,468.36076,1.84883
m_5,-76.53,2.36,841.25,False,19.81293,0.52401
m_6,-76.645,2.344,500.03,False,430.16771,1.55969
m_7,-76.517,2.638,638.32,False,414.18391,1.47816
m_8,-76.652,2.466,367.77,False,443.92425,1.64413
m_9,-76.769,2.416,466.39,False,428.24189,1.54904
m_10,-76.607,2.442,325.89,False,497.75773,2.33524
m_11,-76.55,2.89,293.53,False,472.45882,1.89406
