# 19970228_M6.1_Golestan median gmf, Stations:Seismic, gmlt:GEM, Rupture:GCMT, Max_dist:25km
custom_site_id,lon,lat,AkkarEtAlRjb2014,BooreEtAl2014,CampbellBozorgnia2014,ZhaoEtAl2006Asc
m_23,48.0361,38.0924,0.09825904,0.09467112,0.09656997,0.08954889
m_24,48.02,38.09,0.09399699,0.09078184,0.09209733,0.08573345
m_25,48.07,38.09,0.10017668,0.096629076,0.09922818,0.09379114
m_26,48.1,38.08,0.090049535,0.08716963,0.09486679,0.09272413
m_29,48.0667,38.15,0.19353063,0.17686853,0.15850252,0.13942543
m_30,47.9961,38.0342,0.056446224,0.05812915,0.05941285,0.059108518
m_31,47.933,38.183,0.13567722,0.115516044,0.119921006,0.091945045
m_32,48.017,38.036,0.05659932,0.057451434,0.057595816,0.05712615
m_34,48.2833,38.25,0.13586639,0.13580449,0.1355808,0.13600877
m_40,47.5481,37.9264,0.02894891,0.047295302,0.047354557,0.03679883
m_45,47.715,37.4211,0.011960613,0.018262485,0.021363659,0.018225903
m_53,46.8333,37.85,0.009450505,0.01387975,0.015692208,0.013832513
m_54,47.0508,37.4778,0.008818997,0.012747582,0.014206528,0.012588073
s_0,48.062,37.918,0.039022453,0.049994294,0.05612383,0.052930456
s_1,48.258,38.222,0.16843,0.16843,0.16843,0.16843
s_10,47.667,38.394,0.05133184,0.07175263,0.07294327,0.060323317
s_11,47.043,38.863,0.00892938,0.012482111,0.016304594,0.012723396
s_12,48.627,38.265,0.032043334,0.04703041,0.05345892,0.046445515
s_13,47.73,39.03,0.014439665,0.021912992,0.027621845,0.023703268
s_14,47.67,38.39,0.051903453,0.07236179,0.07347553,0.0607594
s_15,48.537,37.608,0.015242441,0.023854082,0.028864695,0.02337313
s_16,48.343,37.683,0.013991873,0.01885269,0.028489884,0.024173036
s_17,47.119,38.247,0.015527021,0.02450026,0.028662367,0.02297181
s_18,49.127,37.37,0.006129278,0.0077206423,0.0100888135,0.008514282
s_19,47.705,37.431,0.009936245,0.014035792,0.018873211,0.014608997
s_2,48.276,38.226,0.11447,0.11447,0.11447,0.11447
s_20,48.319,39.364,0.010307539,0.015682,0.017045088,0.014149823
s_21,46.432,37.833,0.0044138827,0.0048513534,0.007137,0.007078689
s_22,46.589,38.154,0.0086005945,0.012416078,0.013341173,0.011566632
s_27,48.06,37.92,0.036356665,0.04516839,0.053446773,0.05306382
s_28,48.05,37.87,0.029237146,0.037671383,0.047507763,0.038153946
s_3,48.477,38.423,0.047358878,0.06257284,0.07360992,0.066449285
s_33,48.26,38.241,0.17167,0.17167,0.17167,0.17167
s_35,48.26,38.22,0.16761,0.16761,0.16761,0.16761
s_36,48.3,38.25,0.16633,0.16633,0.16633,0.16633
s_37,48.28,38.26,0.11633,0.11633,0.11633,0.11633
s_38,48.28,38.23,0.11555,0.11555,0.11555,0.11555
s_39,48.48,38.42,0.04868002,0.065221906,0.074816845,0.06609464
s_4,47.369,38.858,0.014123166,0.021467175,0.026862375,0.023028577
s_41,47.54,37.94,0.02892335,0.04680895,0.04728661,0.03709927
s_42,47.37,38.86,0.01364586,0.020475307,0.026215846,0.022995122
s_43,48.02,38.04,0.05702,0.05702,0.05702,0.05702
s_44,48.09,38.63,0.058849264,0.07752141,0.089188,0.075184174
s_46,48.06,39.05,0.013713758,0.020039931,0.027307192,0.019976916
s_47,48.07,39.02,0.014312042,0.020774024,0.02847321,0.021231974
s_48,48.87,38.42,0.02270279,0.03941551,0.040343124,0.029359283
s_49,48.88,38.43,0.021648329,0.036530256,0.038587946,0.028814748
s_5,48.42,37.92,0.028808642,0.04028207,0.04958389,0.04669239
