STATION_ID,STATION_NAME,LATITUDE,LONGITUDE,STATION_TYPE,REFERENCES,SOIL_TYPE,PGA_VALUE,PGA_LN_SIGMA,SA(0.3)_VALUE,SA(0.3)_LN_SIGMA,SA(0.6)_VALUE,SA(0.6)_LN_SIGMA,SA(1.0)_VALUE,SA(1.0)_LN_SIGMA,VS30,VS30_TYPE,MMI_VALUE,MMI_STDDEV,PGV_LN_SIGMA,PGV_VALUE,SA(3.0)_LN_SIGMA,SA(3.0)_VALUE
2402,,39.75151,39.48662,seismic,AFAD,B,0.479542748,0.0,1.443593548301593,0.0,0.9628713364631356,0.0,0.8748329232569312,0.0,455.0,B,,,,,,
2403,,39.89934,38.76851,seismic,AFAD,B,0.081175571,0.0,0.1802498852161285,0.0,0.0816345084905194,0.0,0.1008268209341401,0.0,433.0,B,,,,,,
2405,,39.46599,40.23465,seismic,AFAD,C,0.042090631,0.0,0.1414680775787787,0.0,0.1402097749385157,0.0,0.1293880289196239,0.0,320.0,C,,,,,,
OBS_13,Gulluce (Intensity VIII),39.694,39.533,macroseismic,Stations_USGS,,0.760385,0.8059,1.126702,1.0131,,,0.567797,1.0822,197.93,inferred,8.0,0.3,0.875,51.7516,1.4737,0.10648
OBS_7,Demirpinar (Intensity VIII),39.632,39.793,macroseismic,Stations_USGS,,0.760385,0.8059,1.126702,1.0131,,,0.567797,1.0822,642.84,inferred,8.0,0.3,0.875,51.7516,1.4737,0.10648
OBS_3,Yogurtlu (Intensity VIII),39.714,39.538,macroseismic,Stations_USGS,,0.760385,0.8059,1.126702,1.0131,,,0.567797,1.0822,326.47,inferred,8.0,0.3,0.875,51.7516,1.4737,0.10648
OBS_16,Isikpinar (Intensity VIII),39.79,39.47,macroseismic,Stations_USGS,,0.760385,0.8059,1.126702,1.0131,,,0.567797,1.0822,831.27,inferred,8.0,0.3,0.875,51.7516,1.4737,0.10648
OBS_5,Altinbasak (Intensity VIII),39.664,39.678,macroseismic,Stations_USGS,,0.760385,0.8059,1.126702,1.0131,,,0.567797,1.0822,303.03,inferred,8.0,0.3,0.875,51.7516,1.4737,0.10648
OBS_14,Gumustarla (Intensity VIII),39.755,39.425,macroseismic,Stations_USGS,,0.760385,0.8059,1.126702,1.0131,,,0.567797,1.0822,321.27,inferred,8.0,0.3,0.875,51.7516,1.4737,0.10648
OBS_9,Ganiefendiciftligi (Intensity VIII),39.672,39.611,macroseismic,Stations_USGS,,0.760385,0.8059,1.126702,1.0131,,,0.567797,1.0822,210.57,inferred,8.0,0.3,0.875,51.7516,1.4737,0.10648
OBS_12,Balibeyi (Intensity VIII),39.695,39.568,macroseismic,Stations_USGS,,0.760385,0.8059,1.126702,1.0131,,,0.567797,1.0822,205.59,inferred,8.0,0.3,0.875,51.7516,1.4737,0.10648
OBS_4,Saztepe (Intensity VIII),39.7,39.62,macroseismic,Stations_USGS,,0.760385,0.8059,1.126702,1.0131,,,0.567797,1.0822,210.89,inferred,8.0,0.3,0.875,51.7516,1.4737,0.10648
OBS_11,Hanciciftligi (Intensity VIII),39.699,39.587,macroseismic,Stations_USGS,,0.760385,0.8059,1.126702,1.0131,,,0.567797,1.0822,211.15,inferred,8.0,0.3,0.875,51.7516,1.4737,0.10648
OBS_6,Mertekli (Intensity VIII),39.645,39.724,macroseismic,Stations_USGS,,0.760385,0.8059,1.126702,1.0131,,,0.567797,1.0822,219.37,inferred,8.0,0.3,0.875,51.7516,1.4737,0.10648
OBS_8,Denizdami (Intensity VIII),39.673,39.634,macroseismic,Stations_USGS,,0.760385,0.8059,1.126702,1.0131,,,0.567797,1.0822,211.28,inferred,8.0,0.3,0.875,51.7516,1.4737,0.10648
OBS_10,Mahmutlu (Intensity VIII),39.673,39.58,macroseismic,Stations_USGS,,0.760385,0.8059,1.126702,1.0131,,,0.567797,1.0822,210.8,inferred,8.0,0.3,0.875,51.7516,1.4737,0.10648
OBS_2,Yalnizbag (Intensity VIII),39.795,39.417,macroseismic,Stations_USGS,,0.760385,0.8059,1.126702,1.0131,,,0.567797,1.0822,533.12,inferred,8.0,0.3,0.875,51.7516,1.4737,0.10648
OBS_15,Cukurkuyu (Intensity VIII),39.774,39.425,macroseismic,Stations_USGS,,0.760385,0.8059,1.126702,1.0131,,,0.567797,1.0822,310.77,inferred,8.0,0.3,0.875,51.7516,1.4737,0.10648
OBS_1,Erzincan (Intensity VIII),39.75,39.499,macroseismic,Stations_USGS,,0.760385,0.8059,1.126702,1.0131,,,0.567797,1.0822,345.56,inferred,8.0,0.3,0.875,51.7516,1.4737,0.10648
OBS_17,Davarli (Intensity VIII),39.843,39.344,macroseismic,Stations_USGS,,0.692175,0.8059,1.072385,1.0131,,,0.601466,1.0822,828.04,inferred,8.0,0.3,0.875,51.7516,1.4737,0.113581
OBS_18,Hacialipalangasi (Intensity VIII),39.822,39.322,macroseismic,Stations_USGS,,0.685009,0.8059,1.066534,1.0131,,,0.605315,1.0822,509.37,inferred,8.0,0.3,0.875,51.7516,1.4737,0.114396
ERC,Erzincan-Meteorologij Mudurlugu,39.754,39.489,seismic,Stations_USGS,,0.513265,0.0,1.561224,0.0,,,0.635714,0.0,351.92,inferred,8.9,0.63,0.0,71.8,0.0,0.171429
OBS_25,Ulukoy (Intensity VII),39.623,39.732,macroseismic,Stations_USGS,,0.408097,0.8059,0.646046,1.0131,,,0.256664,1.0822,230.34,inferred,7.0,0.3,0.875,24.9729,1.4737,0.04955
OBS_24,Kucukkadagan (Intensity VII),39.635,39.671,macroseismic,Stations_USGS,,0.408097,0.8059,0.646046,1.0131,,,0.256664,1.0822,180.55,inferred,7.0,0.3,0.875,24.9729,1.4737,0.04955
OBS_23,Sogukoluk (Intensity VII),39.643,39.607,macroseismic,Stations_USGS,,0.408097,0.8059,0.646046,1.0131,,,0.256664,1.0822,348.24,inferred,7.0,0.3,0.875,24.9729,1.4737,0.04955
OBS_29,Goller (Intensity VII),39.669,39.783,macroseismic,Stations_USGS,,0.408097,0.8059,0.646046,1.0131,,,0.256664,1.0822,779.16,inferred,7.0,0.3,0.875,24.9729,1.4737,0.04955
OBS_26,Uzumlu (Intensity VII),39.71,39.701,macroseismic,Stations_USGS,,0.408097,0.8059,0.646046,1.0131,,,0.256664,1.0822,748.24,inferred,7.0,0.3,0.875,24.9729,1.4737,0.04955
OBS_31,Gunebakan (Intensity VII),39.735,39.633,macroseismic,Stations_USGS,,0.408097,0.8059,0.646046,1.0131,,,0.256664,1.0822,889.89,inferred,7.0,0.3,0.875,24.9729,1.4737,0.04955
OBS_30,Cardakli (Intensity VII),39.658,39.807,macroseismic,Stations_USGS,,0.408097,0.8059,0.646046,1.0131,,,0.256664,1.0822,630.65,inferred,7.0,0.3,0.875,24.9729,1.4737,0.04955
OBS_27,Bayirbag (Intensity VII),39.692,39.716,macroseismic,Stations_USGS,,0.408097,0.8059,0.646046,1.0131,,,0.256664,1.0822,619.43,inferred,7.0,0.3,0.875,24.9729,1.4737,0.04955
OBS_28,Karakaya (Intensity VII),39.677,39.752,macroseismic,Stations_USGS,,0.408097,0.8059,0.646046,1.0131,,,0.256664,1.0822,687.77,inferred,7.0,0.3,0.875,24.9729,1.4737,0.04955
OBS_22,Bahceyazi (Intensity VII),39.772,39.353,macroseismic,Stations_USGS,,0.398585,0.8059,0.638085,1.0131,,,0.260401,1.0822,718.27,inferred,7.0,0.3,0.875,24.9729,1.4737,0.050359
OBS_20,Elmakoy (Intensity VII),39.788,39.354,macroseismic,Stations_USGS,,0.397986,0.8059,0.637581,1.0131,,,0.260641,1.0822,410.16,inferred,7.0,0.3,0.875,24.9729,1.4737,0.050411
OBS_21,Yesilcat (Intensity VII),39.799,39.334,macroseismic,Stations_USGS,,0.380849,0.8059,0.622997,1.0131,,,0.267768,1.0822,414.46,inferred,7.0,0.3,0.875,24.9729,1.4737,0.051959
OBS_19,Catalarmut (Intensity VII),39.805,39.318,macroseismic,Stations_USGS,,0.369604,0.8059,0.613258,1.0131,,,0.272733,1.0822,482.15,inferred,7.0,0.3,0.875,24.9729,1.4737,0.053039
OBS_41,Kilimli (Intensity VI),39.669,39.477,macroseismic,Stations_USGS,,0.219025,0.8059,0.37044,1.0131,,,0.116021,1.0822,900.0,inferred,6.0,0.3,0.875,12.0507,1.4737,0.023058
OBS_43,Yalinca (Intensity VI),39.621,39.645,macroseismic,Stations_USGS,,0.219025,0.8059,0.37044,1.0131,,,0.116021,1.0822,347.94,inferred,6.0,0.3,0.875,12.0507,1.4737,0.023058
OBS_44,Doganpinar (Intensity VI),39.595,39.831,macroseismic,Stations_USGS,,0.219025,0.8059,0.37044,1.0131,,,0.116021,1.0822,658.52,inferred,6.0,0.3,0.875,12.0507,1.4737,0.023058
OBS_42,Mollakoy (Intensity VI),39.641,39.576,macroseismic,Stations_USGS,,0.219025,0.8059,0.37044,1.0131,,,0.116021,1.0822,406.71,inferred,6.0,0.3,0.875,12.0507,1.4737,0.023058
OBS_40,Yaylabasi (Intensity VI),39.64,39.525,macroseismic,Stations_USGS,,0.219025,0.8059,0.37044,1.0131,,,0.116021,1.0822,779.88,inferred,6.0,0.3,0.875,12.0507,1.4737,0.023058
OBS_45,Salkimozu (Intensity VI),39.6,39.804,macroseismic,Stations_USGS,,0.219025,0.8059,0.37044,1.0131,,,0.116021,1.0822,743.96,inferred,6.0,0.3,0.875,12.0507,1.4737,0.023058
OBS_39,Pinaronu (Intensity VI),39.676,39.437,macroseismic,Stations_USGS,,0.213619,0.8059,0.365604,1.0131,,,0.117812,1.0822,900.0,inferred,6.0,0.3,0.875,12.0507,1.4737,0.023457
OBS_37,Sogutozu (Intensity VI),39.702,39.386,macroseismic,Stations_USGS,,0.212028,0.8059,0.36417,1.0131,,,0.118353,1.0822,776.29,inferred,6.0,0.3,0.875,12.0507,1.4737,0.023578
OBS_34,Bahceli (Intensity VI),39.756,39.35,macroseismic,Stations_USGS,,0.211832,0.8059,0.363993,1.0131,,,0.11842,1.0822,571.0,inferred,6.0,0.3,0.875,12.0507,1.4737,0.023593
OBS_49,Pinarlikaya (Intensity VI),39.647,39.869,macroseismic,Stations_USGS,,0.210964,0.8059,0.363208,1.0131,,,0.118719,1.0822,887.93,inferred,6.0,0.3,0.875,12.0507,1.4737,0.023659
OBS_35,Cevizli (Intensity VI),39.729,39.354,macroseismic,Stations_USGS,,0.209162,0.8059,0.361575,1.0131,,,0.119344,1.0822,699.57,inferred,6.0,0.3,0.875,12.0507,1.4737,0.023799
OBS_36,Yesilcay (Intensity VI),39.719,39.358,macroseismic,Stations_USGS,,0.208215,0.8059,0.360713,1.0131,,,0.119677,1.0822,753.11,inferred,6.0,0.3,0.875,12.0507,1.4737,0.023873
OBS_38,Sutpinar (Intensity VI),39.709,39.355,macroseismic,Stations_USGS,,0.204582,0.8059,0.35739,1.0131,,,0.120975,1.0822,823.95,inferred,6.0,0.3,0.875,12.0507,1.4737,0.024164
OBS_46,Ocakbasi (Intensity VI),39.603,39.909,macroseismic,Stations_USGS,,0.195577,0.8059,0.349032,1.0131,,,0.124359,1.0822,676.8,inferred,6.0,0.3,0.875,12.0507,1.4737,0.024923
OBS_47,Otluk (Intensity VI),39.638,39.913,macroseismic,Stations_USGS,,0.195564,0.8059,0.349019,1.0131,,,0.124364,1.0822,870.55,inferred,6.0,0.3,0.875,12.0507,1.4737,0.024924
OBS_32,Ekinci (Intensity VI),39.788,39.296,macroseismic,Stations_USGS,,0.193019,0.8059,0.346625,1.0131,,,0.125367,1.0822,693.49,inferred,6.0,0.3,0.875,12.0507,1.4737,0.025149
OBS_33,Ahmetli (Intensity VI),39.874,39.331,macroseismic,Stations_USGS,,0.189078,0.8059,0.342886,1.0131,,,0.126962,1.0822,698.16,inferred,6.0,0.3,0.875,12.0507,1.4737,0.025508
OBS_48,Bulanik (Intensity VI),39.626,39.94,macroseismic,Stations_USGS,,0.188062,0.8059,0.341916,1.0131,,,0.127382,1.0822,891.15,inferred,6.0,0.3,0.875,12.0507,1.4737,0.025603
REF,Refahiye-Kaymakamlik Binasi,39.9,38.77,seismic,Stations_USGS,,0.07051,0.0,0.138776,0.0,,,0.047143,0.0,531.62,inferred,4.9,0.63,0.0,3.6,0.0,0.014898
TER,Tercan-Meteoroji Mudurlugu,39.779,40.385,seismic,Stations_USGS,,0.030306,0.0,0.091122,0.0,,,0.074388,0.0,428.0,inferred,4.6,0.63,0.0,4.26,0.0,0.012755
