# 20170612_M6.3_AegeanSea median gmf, Stations:None, gmlt:GEM, Rupture:USGS
custom_site_id,lon,lat,KothaEtAl2020ESHM20SlopeGeology,"KothaEtAl2020ESHM20SlopeGeology
c3_epsilon = -1.73205100","KothaEtAl2020ESHM20SlopeGeology
c3_epsilon = 1.73205100","KothaEtAl2020ESHM20SlopeGeology
sigma_mu_epsilon = -1.35563000","KothaEtAl2020ESHM20SlopeGeology
sigma_mu_epsilon = 1.35563000"
t_0,25.527469999999994,34.99505,9.3780975e-05,4.3548713e-05,0.00020195478,5.7935762e-05,0.00015180383
t_1,25.37568999999999,35.00799,9.09619e-05,4.2135827e-05,0.00019636653,5.61942e-05,0.00014724057
t_10,25.475210000000004,35.18879,0.00017743974,8.5593594e-05,0.0003678413,0.00010961825,0.0002872228
t_100,22.961250000000007,36.8272,0.00020866263,0.00010979996,0.00039654018,0.00012890705,0.0003377635
t_1000,23.88001,40.05154,0.002614933,0.0020828268,0.0032829782,0.0016154464,0.004232808
t_1001,23.721180000000004,40.06277,0.0024230662,0.0019036483,0.003084209,0.0014969154,0.003922232
t_1002,23.96681000000001,40.10688,0.0026102483,0.0020866424,0.0032652437,0.0016125523,0.004225225
t_1003,23.807909999999993,40.11818,0.0018939502,0.0014295278,0.0025092533,0.0011700395,0.0030657488
t_1004,23.73572999999999,40.18477,0.0019030923,0.0014196123,0.0025512318,0.0011756873,0.003080547
t_1005,23.66345000000001,40.25131,0.0019228905,0.001417518,0.002608438,0.0011879182,0.0031125946
t_1006,23.34514999999999,40.27323,0.0015425553,0.0011011781,0.0021608463,0.0009529557,0.0024969436
t_1007,23.59110000000001,40.31779,0.0015004983,0.0010930896,0.0020597535,0.0009269739,0.0024288658
t_1008,23.43186,40.32876,0.0013762284,0.000986747,0.001919443,0.00085020275,0.0022277094
t_1009,23.272590000000008,40.33959,0.0013196989,0.00093114347,0.0018703939,0.0008152801,0.0021362046
t_101,22.890649999999994,36.89459,0.00020405308,0.00010735362,0.00038785522,0.00012605937,0.00033030196
t_1010,23.518650000000008,40.38422,0.0012793511,0.00092095585,0.0017772177,0.0007903541,0.0020708935
t_1011,23.359309999999994,40.39512,0.0011254894,0.0007974883,0.0015883947,0.0006953018,0.0018218365
t_1012,23.605529999999987,40.43962,0.0014590402,0.0010540965,0.0020195479,0.00090136204,0.0023617574
t_1013,23.446110000000004,40.45059,0.0011805937,0.00083977624,0.0016597298,0.0007293441,0.0019110343
t_1014,23.286670000000015,40.46143,0.00096346333,0.0006746353,0.0013759459,0.0005952058,0.001559564
t_1015,23.53300999999999,40.50601,0.0012710178,0.00090725545,0.0017806301,0.00078520604,0.0020574045
t_1016,23.99647999999999,40.3507,0.0019902901,0.0015005255,0.0026399114,0.0012295562,0.0032216946
t_1017,23.83724000000001,40.36201,0.0018078345,0.0013424312,0.002434587,0.0011168392,0.002926353
t_1018,23.677959999999985,40.37318,0.0020579626,0.0015047828,0.002814499,0.0012713626,0.0033312365
t_1019,23.764909999999986,40.42852,0.0016264814,0.0011932227,0.002217056,0.0010048033,0.0026327954
t_102,22.343340000000012,36.86888,0.00012332623,6.010055e-05,0.00025306523,7.618815e-05,0.00019962894
t_1020,23.692489999999992,40.49497,0.0014137815,0.0010246701,0.0019506556,0.0008734022,0.002288497
t_1021,23.373490000000004,40.51692,0.0012726486,0.000894483,0.0018106934,0.0007862135,0.002060044
t_1022,23.61999,40.56137,0.0014793639,0.0010592478,0.0020661056,0.00091391755,0.0023946555
t_1023,23.460399999999993,40.57234,0.0013787035,0.00097230694,0.0019549625,0.00085173186,0.002231716
t_1024,23.300780000000003,40.58318,0.0012013745,0.0008343167,0.0017299192,0.0007421819,0.0019446722
t_1025,23.54740000000001,40.62771,0.0012892566,0.0009119587,0.0018226512,0.0007964736,0.0020869276
t_1026,23.38771,40.63862,0.0010409196,0.00072526233,0.0014939609,0.0006430565,0.0016849429
t_1027,23.63449,40.68303,0.0012440896,0.0008823104,0.0017542114,0.0007685704,0.0020138156
t_1028,23.47471999999999,40.69401,0.0010689568,0.0007469678,0.0015297428,0.0006603773,0.0017303269
t_1029,23.31492,40.70485,0.0009847984,0.0006778942,0.001430648,0.0006083862,0.0015940993
t_103,21.87962999999999,36.89874,0.0006825159,0.00028511294,0.0016338365,0.00042164288,0.0011047927
t_1030,23.56182000000001,40.74933,0.001406845,0.000985571,0.0020081892,0.00086911704,0.0022772688
t_1031,23.77955,40.55026,0.0014454195,0.0010505228,0.00198876,0.0008929475,0.0023397096
t_1032,23.707060000000013,40.61667,0.0013134334,0.00094297726,0.0018294263,0.00081140944,0.0021260628
t_1033,23.721659999999986,40.73828,0.0014252062,0.0010129992,0.0020051473,0.0008804601,0.0023069899
t_1034,23.968799999999987,40.78222,0.001416348,0.0010225788,0.0019617479,0.00087498775,0.0022926512
t_1035,23.808930000000004,40.79347,0.0012465549,0.00088762544,0.0017506249,0.0007700934,0.002017806
t_1036,23.89627999999999,40.84861,0.0014201698,0.0010126685,0.0019916513,0.00087734876,0.0022988378
t_1037,24.216139999999996,40.82582,0.0013852211,0.0010143057,0.0018917744,0.00085575826,0.002242266
t_1038,24.05623,40.83728,0.0015267164,0.0011033894,0.002112457,0.0009431708,0.0024713052
t_1039,24.30373,40.88076,0.0014152427,0.0010364561,0.0019324619,0.0008743049,0.0022908621
t_104,22.272359999999992,36.93602,0.00011892229,5.78464e-05,0.00024448388,7.34675e-05,0.00019250024
