lon,lat,slope,vs30,geology,xvf,region,vs30measured,custom_site_id
9.131,51.997,0.05232216,861.29974,JURASSIC-TRIASSIC,150.0,0,0,s_0
5.917,51.267,0.0010173522,225.80463,HOLOCENE,150.0,1,0,s_1
6.033,51.15,0.0036063849,237.49168,CENOZOIC,150.0,1,0,s_2
5.95,51.233,0.0018338315,292.63565,CENOZOIC,150.0,1,0,s_3
6.033,51.217,0.0069133113,299.79056,CENOZOIC,150.0,1,0,s_4
6.0,51.333,0.0038147417,267.9242,CENOZOIC,150.0,1,0,s_5
6.0,51.2,0.0073991446,327.673,CENOZOIC,150.0,1,0,s_6
6.033,51.117,0.001379731,256.26846,HOLOCENE,150.0,1,0,s_7
5.883,51.25,0.0018340517,235.5593,CENOZOIC,150.0,1,0,s_8
5.9,51.183,0.006238908,292.5623,CENOZOIC,150.0,1,0,s_9
5.883,51.367,0.0010189484,226.94672,CENOZOIC,150.0,1,0,s_10
6.132,51.071,0.0018324465,250.09242,PLEISTOCENE,150.0,1,0,s_11
6.033,51.063,0.0033494646,323.92395,PLEISTOCENE,150.0,1,0,s_12
6.148,51.057,0.004149024,333.13144,PLEISTOCENE,150.0,1,0,s_13
6.12,51.047,0.011957528,452.13818,PLEISTOCENE,150.0,1,0,s_14
6.134,51.047,0.011458152,420.95953,PLEISTOCENE,150.0,1,0,s_15
6.149,51.039,0.0059355157,395.1835,PLEISTOCENE,150.0,1,0,s_16
6.219,51.058,0.011324937,527.35596,HOLOCENE,150.0,1,0,s_17
6.05,51.3,0.0023245397,299.57736,CENOZOIC,150.0,1,0,s_18
6.1,51.128,0.004332814,287.7501,CENOZOIC,150.0,1,0,s_19
6.133,51.35,0.0036698729,248.10278,CENOZOIC,150.0,1,0,s_20
6.101,51.11,0.0008595064,239.68092,CENOZOIC,150.0,1,0,s_21
6.033,51.267,0.0017249295,290.01788,HOLOCENE,150.0,1,0,s_22
6.167,51.367,0.006914777,295.5352,CENOZOIC,150.0,1,0,s_23
6.05,51.367,0.00053959235,224.63611,CENOZOIC,150.0,1,0,s_24
6.1,51.3,0.007425336,309.68854,HOLOCENE,150.0,1,0,s_25
6.158,51.111,0.029168772,798.10004,CENOZOIC,150.0,1,0,s_26
6.059,51.1,0.0020294285,221.61478,HOLOCENE,150.0,1,0,s_27
6.102,51.095,0.0010791847,228.62274,HOLOCENE,150.0,1,0,s_28
6.159,51.102,0.037144657,879.745,CENOZOIC,150.0,1,0,s_29
6.146,51.084,0.0068934853,356.83875,HOLOCENE,150.0,1,0,s_30
6.188,51.094,0.006957776,320.38516,CENOZOIC,150.0,1,0,s_31
6.075,51.073,0.013184469,465.62677,PLEISTOCENE,150.0,1,0,s_32
6.133,51.433,0.004459792,271.7444,CENOZOIC,150.0,1,0,s_33
6.217,51.094,0.002794389,236.01814,CENOZOIC,150.0,1,0,s_34
6.018,51.072,0.006482244,350.0086,PLEISTOCENE,150.0,1,0,s_35
6.033,51.068,0.008738568,340.29013,PLEISTOCENE,150.0,1,0,s_36
6.076,51.064,0.011087002,433.49484,PLEISTOCENE,150.0,1,0,s_37
6.09,51.064,0.007602927,393.56442,PLEISTOCENE,150.0,1,0,s_38
5.99,51.071,0.006107232,358.89594,PLEISTOCENE,150.0,1,0,s_39
5.833,51.2,0.0008612159,222.32056,PLEISTOCENE,150.0,1,0,s_40
