lon,lat,slope,vs30,geology,xvf,region,vs30measured,custom_site_id
30.03527,36.24261,0.005559369,326.80908,HOLOCENE,103.10256375922934,4,0,t_0
29.88244,36.25939,0.07470692,548.59314,CRETACEOUS,103.89928737705762,4,0,t_1
29.70913,36.1522,0.14676946,636.89746,CENOZOIC,118.55650138457942,4,0,t_2
29.79574,36.20582,0.0645671,563.8584,CRETACEOUS,111.2287111618572,4,0,t_3
29.64293,36.22239,0.090085365,605.7181,CENOZOIC,112.0146297597436,4,0,t_4
29.72957,36.27603,0.04932988,544.2323,CENOZOIC,104.69021532803288,4,0,t_5
29.81629,36.32961,0.19322528,852.09155,HOLOCENE,97.36503012513889,4,0,t_6
29.66332,36.34619,0.07605194,632.7062,CENOZOIC,98.15162914689944,4,0,t_7
29.75007,36.39979,0.10047566,744.1466,CENOZOIC,90.83048025878082,4,0,t_8
29.59699,36.41631,0.20173307,741.63513,CENOZOIC,91.55755324637596,4,0,t_9
29.83689,36.45333,0.29185155,900.0,CENOZOIC,83.50999538171999,4,0,t_10
29.57666,36.29253,0.37433684,900.0,CRETACEOUS,105.33578226062356,4,0,t_11
29.42371,36.30891,0.13623491,815.0869,HOLOCENE,103.96402931629513,4,0,t_12
29.51031,36.36264,0.26953638,900.0,CRETACEOUS,97.82326717679749,4,0,t_13
29.35725,36.37895,0.02980351,458.0755,CENOZOIC,96.2976207355,4,0,t_14
29.44388,36.43269,0.07698776,629.9363,CENOZOIC,90.16560704810964,4,0,t_15
29.53058,36.48638,0.18612628,891.83997,JURASSIC-TRIASSIC,84.0326614538022,4,0,t_16
29.37736,36.5027,0.036233153,458.86917,CENOZOIC,82.50409089966037,4,0,t_17
29.46409,36.5564,0.35302734,900.0,CENOZOIC,76.37513633991395,4,0,t_18
29.31077,36.57266,0.031110445,431.24664,CRETACEOUS,74.84393787527611,4,0,t_19
29.5509,36.61005,0.13110957,761.8099,JURASSIC-TRIASSIC,70.24476479497665,4,0,t_20
29.29072,36.44894,0.01566819,321.38034,CENOZOIC,88.63255683739891,4,0,t_21
29.13751,36.46506,0.33471492,869.96564,CRETACEOUS,87.09186654142448,4,0,t_22
29.2241,36.51889,0.23897278,900.0,CRETACEOUS,80.96795782397555,4,0,t_23
29.15741,36.58878,0.086243466,590.89026,CRETACEOUS,73.3061784157735,4,0,t_24
29.2441,36.64257,0.1548375,773.80414,HOLOCENE,67.185274225554,4,0,t_25
29.17734,36.71244,0.0942914,731.20984,CRETACEOUS,59.526429498420896,4,0,t_26
29.02377,36.72844,0.07510288,564.5929,CRETACEOUS,57.981989016317016,4,0,t_27
29.26413,36.76619,0.03584166,791.0647,CRETACEOUS,53.40830049425111,4,0,t_28
28.85055,36.62063,0.16934015,731.7989,CRETACEOUS,67.72723036841363,4,0,t_29
28.93712,36.67457,0.105616726,563.2828,UNKNOWN,64.09388685372551,4,0,t_30
28.78357,36.69036,0.03754494,437.552,HOLOCENE,58.29348718013719,4,0,t_31
28.87016,36.74431,0.12376099,584.9504,CRETACEOUS,55.31687040234005,4,0,t_32
28.95684,36.7982,0.022935886,518.7532,CENOZOIC,50.32105682170772,4,0,t_33
28.80312,36.814,0.00898086,317.4482,HOLOCENE,46.31226208994539,4,0,t_34
28.88982,36.86791,0.18181197,774.83844,CENOZOIC,42.38390301149316,4,0,t_35
28.736,36.88365,0.07477203,528.0843,CRETACEOUS,36.8515476978468,4,0,t_36
28.97659,36.92177,0.14480552,732.51154,CENOZOIC,36.55486718402984,4,0,t_37
28.82272,36.93758,0.13646214,702.13245,HOLOCENE,34.243842181291825,4,0,t_38
29.11051,36.78226,0.22985506,835.52,CRETACEOUS,51.86847418109522,4,0,t_39
29.19732,36.83603,0.08891386,744.0308,CRETACEOUS,45.75357946839896,4,0,t_40
29.04359,36.85204,0.16508222,812.0536,CRETACEOUS,44.21088015398056,4,0,t_41
29.28421,36.88974,0.06734453,612.117,CRETACEOUS,39.63831897200498,4,0,t_42
29.13042,36.90582,0.055267222,711.2423,CRETACEOUS,38.1004164576376,4,0,t_43
29.21734,36.95955,0.23824915,875.48987,PLEISTOCENE,31.98845054074272,4,0,t_44
29.06345,36.97556,0.1918417,741.07153,CRETACEOUS,30.448774422765123,4,0,t_45
29.15038,37.0293,0.13180204,796.9763,PLEISTOCENE,24.34124890299725,4,0,t_46
29.2374,37.08299,0.029543785,406.17688,PLEISTOCENE,18.23225686134603,4,0,t_47
29.08335,37.09902,0.15774553,628.13965,CRETACEOUS,16.693338629455884,4,0,t_48
29.45824,36.997,0.075892076,504.9429,PLEISTOCENE,27.4045219574615,4,0,t_49
