custom_site_id,lon,lat,vs30,vs30measured,z1pt0,z2pt5
t_0,47.88186,39.07984,750.0,False,44.3618,0.61609
t_1,47.61237,39.07984,980.0,False,9.04928,0.45368
t_2,48.15136,39.07984,570.0,False,152.48803,0.84332
t_3,48.06153,39.07984,575.0,False,147.77634,0.83494
t_4,48.24119,39.14954,551.0,False,171.35789,0.87667
t_5,47.7022,39.14954,741.0,False,47.304,0.62466
t_6,47.79203,39.14954,604.0,False,122.5731,0.78924
t_7,47.88186,39.14954,828.0,False,25.48948,0.55016
t_8,47.61237,39.14954,879.0,False,17.85747,0.5138
t_9,48.15136,39.14954,568.0,False,154.40265,0.84672
t_10,48.06153,39.14954,515.0,False,211.0356,0.94712
t_11,47.9717,39.14954,729.0,False,51.52973,0.63643
t_12,48.24119,39.21917,580.0,False,143.17209,0.82671
t_13,47.7022,39.21917,990.0,False,8.4779,0.44844
t_14,47.79203,39.21917,808.0,False,29.35704,0.56576
t_15,48.06153,39.21917,931.0,False,12.52657,0.4811
t_16,48.15136,39.21917,620.0,False,110.20875,0.76598
t_17,47.88186,39.21917,817.0,False,27.54617,0.55864
t_18,47.9717,39.21917,857.0,False,20.80207,0.52891
t_19,47.61237,39.21917,902.0,False,15.24819,0.49884
t_20,48.24119,39.28873,435.0,False,311.34948,1.1489
t_21,48.15136,39.28873,557.0,False,165.23591,0.86588
t_22,47.79203,39.28873,386.0,False,372.71651,1.31722
t_23,48.33102,39.28873,358.0,False,404.63815,1.43573
t_24,47.88186,39.28873,410.0,False,343.25671,1.22939
t_25,47.9717,39.28873,409.0,False,344.51276,1.23283
t_26,47.61237,39.28873,352.0,False,411.04459,1.46376
t_27,47.7022,39.28873,351.0,False,412.09584,1.46853
t_28,48.06153,39.28873,462.0,False,276.51759,1.07242
t_29,48.24119,39.35822,379.0,False,380.98135,1.34509
t_30,48.06153,39.35822,427.0,False,321.64193,1.17356
t_31,47.79203,39.35822,382.0,False,377.46027,1.33301
t_32,47.9717,39.35822,349.0,False,414.18391,1.47816
t_33,47.88186,39.35822,316.0,False,445.66493,1.65604
t_34,47.7022,39.35822,370.0,False,391.34189,1.38258
t_35,48.15136,39.35822,426.0,False,322.92445,1.17671
t_36,47.61237,39.35822,322.0,False,440.37618,1.62079
t_37,47.9717,39.42765,364.0,False,398.06779,1.40868
t_38,47.7022,39.42765,335.0,False,428.24189,1.54904
t_39,47.88186,39.42765,333.0,False,430.16771,1.55969
t_40,47.61237,39.42765,345.0,False,418.30139,1.49778
t_41,48.15136,39.42765,395.0,False,361.85397,1.28294
t_42,48.06153,39.42765,373.0,False,387.92341,1.36987
t_43,47.79203,39.42765,334.0,False,429.20744,1.55435
t_44,48.06153,39.497,300.0,False,458.77871,1.75747
t_45,47.7022,39.497,361.0,False,401.37296,1.42208
t_46,47.79203,39.497,275.0,False,476.35366,1.94141
t_47,47.9717,39.497,371.0,False,390.2064,1.37832
t_48,47.88186,39.497,356.0,False,406.79224,1.44496
t_49,48.06153,39.56629,304.0,False,455.63642,1.73104
t_50,47.25304,39.01008,819.0,False,27.15975,0.55708
t_51,47.07338,39.01008,895.0,False,15.99623,0.5033
t_52,46.98355,39.01008,584.0,False,139.56632,0.82023
t_53,47.34287,39.01008,561.0,False,161.2376,0.85882
t_54,47.52254,39.01008,433.0,False,313.92715,1.15497
t_55,47.34287,39.07984,380.0,False,379.81126,1.34104
t_56,47.43271,39.07984,875.0,False,18.35801,0.51648
t_57,47.16321,39.07984,868.0,False,19.27018,0.52125
t_58,47.25304,39.07984,826.0,False,25.85116,0.55168
t_59,47.52254,39.07984,830.0,False,25.13309,0.54864
t_60,47.07338,39.07984,804.0,False,30.20105,0.56898
t_61,47.25304,39.14954,655.0,False,86.80504,0.71934
t_62,47.16321,39.14954,581.0,False,142.26418,0.82508
t_63,47.34287,39.14954,768.0,False,39.01553,0.5996
t_64,47.43271,39.14954,874.0,False,18.48546,0.51716
t_65,47.52254,39.14954,868.0,False,19.27018,0.52125
t_66,47.34287,39.21917,614.0,False,114.71894,0.77455
t_67,47.25304,39.21917,410.0,False,343.25671,1.22939
t_68,47.43271,39.21917,518.0,False,207.55018,0.94085
t_69,47.52254,39.21917,456.0,False,284.2359,1.08857
t_70,47.34287,39.28873,433.0,False,313.92715,1.15497
t_71,47.52254,39.28873,578.0,False,145.00087,0.82998
t_72,47.43271,39.28873,653.0,False,88.01385,0.72186
t_73,47.52254,39.35822,289.0,False,466.94932,1.8342
t_74,47.79203,38.51977,308.0,False,452.40309,1.70534
t_75,47.7022,38.51977,361.0,False,401.37296,1.42208
t_76,48.33102,38.51977,496.0,False,233.75401,0.98874
t_77,48.24119,38.59002,371.0,False,390.2064,1.37832
t_78,47.7022,38.59002,332.0,False,431.12268,1.56506
t_79,47.79203,38.59002,298.0,False,460.31564,1.77097
t_80,47.9717,38.59002,416.0,False,335.68,1.20912
t_81,47.88186,38.59002,443.0,False,301.02085,1.12519
t_82,48.15136,38.59002,375.0,False,385.62465,1.36151
t_83,47.61237,38.59002,526.0,False,198.40546,0.9245
t_84,48.06153,38.59002,461.0,False,277.80189,1.07508
t_85,47.9717,38.6602,348.0,False,415.22066,1.48302
t_86,47.88186,38.6602,323.0,False,439.47535,1.61505
t_87,48.06153,38.6602,404.0,False,350.76074,1.2503
t_88,47.79203,38.6602,351.0,False,412.09584,1.46853
t_89,48.15136,38.6602,389.0,False,369.12368,1.3056
t_90,47.61237,38.6602,415.0,False,336.94731,1.21246
t_91,47.7022,38.6602,543.0,False,179.74849,0.89146
t_92,47.88186,38.73032,352.0,False,411.04459,1.46376
t_93,47.9717,38.73032,343.0,False,420.33031,1.50778
t_94,47.79203,38.73032,773.0,False,37.64925,0.59516
t_95,47.7022,38.73032,845.0,False,22.62108,0.53751
t_96,48.06153,38.73032,465.0,False,272.67065,1.0645
t_97,47.61237,38.73032,991.0,False,8.42296,0.44793
t_98,47.9717,38.80036,695.0,False,65.60203,0.67218
t_99,47.79203,38.80036,824.0,False,26.21819,0.55321
t_100,47.88186,38.80036,736.0,False,49.02145,0.62951
t_101,47.7022,38.80036,443.0,False,301.02085,1.12519
t_102,47.61237,38.80036,1038.0,False,6.23347,0.4248
t_103,48.06153,38.87033,566.0,False,156.3343,0.85014
t_104,47.88186,38.87033,591.0,False,133.42253,0.80913
t_105,47.79203,38.87033,1007.0,False,7.59501,0.43979
t_106,47.7022,38.87033,858.0,False,20.65762,0.52821
t_107,47.9717,38.87033,441.0,False,303.60477,1.13103
t_108,47.61237,38.87033,1033.0,False,6.43361,0.42715
t_109,47.61237,38.94024,698.0,False,64.225,0.66887
t_110,48.06153,38.94024,747.0,False,45.3217,0.61892
t_111,47.7022,38.94024,895.0,False,15.99623,0.5033
t_112,47.9717,38.94024,579.0,False,144.08433,0.82834
t_113,47.79203,38.94024,478.0,False,256.13471,1.03145
t_114,47.88186,38.94024,517.0,False,208.70867,0.94293
t_115,48.06153,39.01008,720.0,False,54.94042,0.64554
t_116,47.88186,39.01008,397.0,False,359.40737,1.27555
t_117,47.79203,39.01008,432.0,False,315.215,1.15803
t_118,47.61237,39.01008,586.0,False,137.78935,0.81703
t_119,47.7022,39.01008,508.0,False,219.28092,0.96207
t_120,48.15136,39.01008,518.0,False,207.55018,0.94085
t_121,47.9717,39.01008,569.0,False,153.4432,0.84502
t_122,47.9717,39.07984,660.0,False,83.84806,0.71311
t_123,47.79203,39.07984,922.0,False,13.31046,0.48648
t_124,47.7022,39.07984,831.0,False,24.95685,0.54789
t_125,46.80389,38.44946,805.0,False,29.98772,0.56818
t_126,46.17506,38.51977,702.0,False,62.43173,0.66451
t_127,46.35473,38.51977,1004.0,False,7.74319,0.4413
t_128,46.08523,38.51977,696.0,False,65.13993,0.67107
t_129,46.2649,38.51977,756.0,False,42.50254,0.6105
t_130,46.44456,38.51977,820.0,False,26.96866,0.5563
t_131,46.71405,38.51977,497.0,False,232.53282,0.98647
t_132,46.62422,38.51977,301.0,False,458.00169,1.75079
t_133,46.53439,38.51977,878.0,False,17.98123,0.51447
t_134,46.80389,38.51977,482.0,False,251.10202,1.02166
t_135,46.53439,38.59002,920.0,False,13.49175,0.48769
t_136,46.44456,38.59002,952.0,False,10.88494,0.46898
t_137,46.62422,38.59002,847.0,False,22.30664,0.53606
t_138,46.35473,38.59002,970.0,False,9.66296,0.45904
t_139,46.71405,38.59002,542.0,False,180.81528,0.89334
t_140,46.08523,38.59002,735.0,False,49.37226,0.63049
t_141,46.17506,38.59002,780.0,False,35.81764,0.58906
t_142,46.2649,38.59002,754.0,False,43.11346,0.61235
t_143,46.80389,38.59002,415.0,False,336.94731,1.21246
t_144,46.08523,38.6602,736.0,False,49.02145,0.62951
t_145,46.80389,38.6602,558.0,False,164.23006,0.8641
t_146,46.62422,38.6602,907.0,False,14.73688,0.49569
t_147,46.44456,38.6602,628.0,False,104.42744,0.75483
