# 19920413_M5.3_Roermond median gmf, Stations:None, gmlt:USGS, Rupture:USGS
custom_site_id,lon,lat,AkkarEtAlRjb2014,Campbell2003SHARE,CauzziEtAl2014,ToroEtAl2002SHARE
t_1000,11.088089999999994,48.95228,0.00033394247,0.0010757444,0.00042410227,0.00070180435
t_1001,11.349490000000003,49.00887,0.00027099767,0.001018843,0.00035708558,0.0006642691
t_1002,11.17541,49.00936,0.0003156564,0.0010692542,0.00040601694,0.0006975256
t_1003,11.437009999999987,49.06581,0.00028202264,0.001011329,0.00036687008,0.00065930723
t_1004,11.262830000000008,49.06637,0.0003059555,0.0010619344,0.0003958721,0.0006926991
t_1005,11.088639999999998,49.0668,0.00029051222,0.0011153206,0.00038721238,0.0007278721
t_1006,11.524640000000005,49.12269,0.00026780335,0.0010031041,0.00035218487,0.0006538749
t_1007,10.218189999999993,48.95233,0.0004503191,0.0013667579,0.0005728787,0.00089276355
t_1008,10.392169999999993,48.9526,0.0004188017,0.0013029309,0.00053427607,0.00085102767
t_1009,9.95680999999999,49.00894,0.0005042796,0.0015027082,0.00064329826,0.0009813827
t_1010,10.130889999999994,49.00942,0.00047539023,0.001431597,0.000605739,0.00093507534
t_1011,10.30498,49.00976,0.0004970388,0.0013636348,0.00061581575,0.0008907225
t_1012,10.043489999999991,49.06644,0.00043564232,0.0015006042,0.0005770719,0.000980013
t_1013,10.217680000000001,49.06685,0.00044322354,0.0014281521,0.00057469035,0.0009328286
t_1014,10.391870000000011,49.06712,0.00044296175,0.0013591034,0.0005648712,0.00088776107
t_1015,9.955980000000011,49.1234,0.00044273803,0.0015741505,0.00059367425,0.0010278006
t_1016,10.130269999999996,49.12387,0.00037073132,0.0014968036,0.0005118036,0.0009775397
t_1017,9.784809999999993,48.77903,0.00038403974,0.0014297088,0.00051657355,0.00093555613
t_1018,9.523650000000004,48.83522,0.00038606132,0.0015671536,0.00053428387,0.0010278178
t_1019,9.69740999999999,48.83604,0.0004036917,0.0014987249,0.0005446322,0.0009806723
t_1020,9.871170000000006,48.83673,0.00041147342,0.0014325408,0.000544545,0.0009356929
t_1021,9.436039999999991,48.89209,0.00039808798,0.001645218,0.00055569544,0.001078874
t_1022,9.60990000000001,48.89299,0.00042102142,0.0015722904,0.0005710878,0.0010286637
t_1023,9.783770000000004,48.89374,0.00040987463,0.0015017686,0.0005518025,0.0009807731
t_1024,9.522289999999998,48.94986,0.00039836162,0.001650791,0.0005574962,0.0010797636
t_1025,9.696259999999995,48.95069,0.00041808796,0.0015755681,0.0005692516,0.0010287233
t_1026,9.870239999999995,48.95137,0.00038028997,0.0015030948,0.0005222631,0.000981635
t_1027,8.39294000000001,48.88381,0.0005173307,0.0021178424,0.0007270958,0.0014125634
t_1028,8.566779999999994,48.88554,0.00049885176,0.0020369526,0.00069995085,0.0013542512
t_1029,8.304609999999997,48.9402,0.00084797485,0.0022327702,0.0010672605,0.0014893538
t_1030,8.478550000000013,48.942,0.0006100377,0.0021465279,0.00082670595,0.001427212
t_1031,8.216170000000005,48.99652,0.0006858238,0.0023564112,0.00094572623,0.0015289587
t_1032,8.390209999999996,48.99839,0.0008987115,0.0022642522,0.0011222825,0.0015055228
t_1033,8.56425999999999,49.00012,0.00053177157,0.0021726142,0.0007516484,0.0014398348
t_1034,8.301770000000005,49.05472,0.0009795547,0.0023909456,0.0012191646,0.0015897194
t_1035,8.475920000000002,49.05651,0.0008083687,0.0022931134,0.001043787,0.0015194576
t_1036,8.21323000000001,49.11098,0.0009271618,0.0025275224,0.001191768,0.0016803935
t_1037,9.26218,48.89106,0.0004568898,0.0017203819,0.0006237026,0.0011309211
t_1038,9.000400000000013,48.94656,0.0005112381,0.0018912219,0.00069887954,0.0012462392
t_1039,9.174360000000007,48.9478,0.00046799023,0.0018088751,0.0006458994,0.0011888542
t_1040,9.348320000000001,48.9489,0.00043459822,0.0017286353,0.00060306716,0.0011333182
t_1041,9.086430000000007,49.00447,0.0005551793,0.0019036717,0.00074583257,0.0012507878
t_1042,9.260500000000008,49.00564,0.0004482471,0.0018178895,0.00062783255,0.0011914443
t_1043,8.998410000000007,49.06107,0.0005372413,0.0020053706,0.00074119837,0.0013170888
t_1044,9.17258000000001,49.06232,0.0005086336,0.0019135451,0.00070164417,0.0012535952
t_1045,9.346749999999986,49.06342,0.00046290975,0.001824502,0.00064486306,0.0011924371
t_1046,9.084550000000007,49.11892,0.0005063225,0.0020162133,0.0007121612,0.0013201406
t_1047,8.914469999999994,48.88858,0.00047712645,0.0018762902,0.0006611197,0.0012399832
t_1048,8.65249,48.94366,0.000505316,0.0020605929,0.0007108472,0.0013657161
t_1049,8.826439999999991,48.94518,0.0005467769,0.0019752916,0.000744113,0.0013052805
t_1050,8.738310000000013,49.00171,0.0005714147,0.002081535,0.0007827018,0.0013752423
t_1051,8.91237000000001,49.00316,0.00047018146,0.001991699,0.0006688119,0.0013121262
t_1052,8.650080000000003,49.05817,0.0005499827,0.0021957385,0.0007750456,0.0014503216
t_1053,8.824240000000003,49.05969,0.0005199775,0.0020996102,0.00073369785,0.0013827522
t_1054,8.73599999999999,49.11616,0.0006242587,0.0022157216,0.00085561484,0.0014585936
t_1055,8.910269999999997,49.11761,0.0006019133,0.0021146855,0.00082117866,0.0013881954
t_1056,8.647660000000002,49.17257,0.00054691645,0.002340878,0.0007909725,0.0015401737
t_1057,9.434570000000008,49.00667,0.0004151398,0.0017346948,0.0005846812,0.0011342547
t_1058,9.608650000000011,49.00757,0.0004369982,0.0016543354,0.0005981543,0.0010797804
t_1059,9.782730000000015,49.00832,0.0003999097,0.0015769679,0.0005510389,0.0010296309
t_1060,9.520929999999993,49.06438,0.0004948443,0.001738528,0.0006670911,0.0011342175
t_1061,9.695120000000003,49.06521,0.00043659078,0.0016558222,0.0005979287,0.001080742
t_1062,9.86930000000001,49.06589,0.00045801082,0.0015764948,0.00060904963,0.001029323
t_1063,9.43311,49.12113,0.0004330645,0.001828657,0.00061528967,0.0011923378
t_1064,9.607400000000013,49.12202,0.00043264584,0.0017401024,0.0006042732,0.0011352331
t_1065,9.781689999999998,49.12278,0.00059447694,0.0016552495,0.00075118395,0.0010803703
t_1066,9.519569999999987,49.17878,0.0005586224,0.0018303402,0.0007428514,0.0011934207
t_1067,8.38748000000001,49.11285,0.00097070186,0.0024229796,0.0012191738,0.0016051545
t_1068,8.561739999999986,49.11457,0.0007412992,0.00231873,0.0009848138,0.0015310416
t_1069,8.298930000000013,49.16911,0.00086864416,0.002563159,0.0011436683,0.0016975356
t_1070,8.473289999999992,49.17091,0.0009186576,0.0024514305,0.001177323,0.0016179829
t_1071,8.210270000000008,49.22531,0.0010267198,0.0027147944,0.0013210303,0.001797337
t_1072,8.384739999999994,49.22717,0.0010291284,0.0025948472,0.0013069349,0.001711781
t_1073,8.559210000000007,49.2289,0.00089059846,0.0024760223,0.0011571795,0.0016280768
t_1074,8.29607999999999,49.28337,0.0010338464,0.0027502023,0.0013374693,0.0018132076
t_1075,8.470650000000006,49.28517,0.0009886551,0.0026222782,0.0012760347,0.0017229979
t_1076,8.207310000000007,49.33951,0.0010391825,0.002918857,0.0013701881,0.0019231227
t_1077,9.258820000000014,49.1201,0.0004780579,0.0019207742,0.000672358,0.0012546472
t_1078,8.996409999999997,49.17547,0.0005967858,0.0021266292,0.0008192945,0.0013915238
t_1079,9.17079000000001,49.17671,0.0007151285,0.0020241411,0.0009224935,0.0013212593
t_1080,9.34518,49.17781,0.00046053666,0.0019252893,0.000655635,0.0012544766
t_1081,9.082650000000001,49.23325,0.00064229214,0.002135325,0.000868071,0.0013927026
t_1082,9.257139999999993,49.23443,0.00059006375,0.0020290758,0.00080209767,0.0013210172
t_1083,8.994400000000013,49.28973,0.0005461685,0.0022551494,0.00078510895,0.0014694636
t_1084,9.169000000000011,49.29097,0.0004951692,0.0021407162,0.00071818195,0.0013923672
t_1085,9.34360000000001,49.29208,0.000488325,0.0020309805,0.0006976728,0.001322235
t_1086,9.080749999999995,49.34746,0.000519143,0.0022610675,0.00075836584,0.0014690281
t_1087,9.693960000000004,49.1796,0.0005385696,0.0017394281,0.0007103071,0.0011347965
t_1088,9.868359999999996,49.18029,0.00059470144,0.0016526321,0.0007509856,0.0010786746
t_1089,9.431639999999987,49.23546,0.0004846844,0.0019270781,0.00068106945,0.001255624
t_1090,9.60614000000001,49.23635,0.00061508524,0.0018295218,0.00079759274,0.0011928924
t_1091,9.780640000000005,49.23711,0.00041472193,0.0017364916,0.0005852649,0.001132899
t_1092,9.518200000000007,49.29304,0.0004684549,0.0019261223,0.0006640414,0.001255009
t_1093,9.692810000000009,49.29387,0.00043969278,0.0018262417,0.0006219418,0.0011907787
t_1094,9.86742000000001,49.29455,0.000484414,0.0017313287,0.00065572665,0.0011295633
t_1095,9.43016,49.34966,0.00048704268,0.0020298504,0.0006961828,0.0013215101
t_1096,9.604880000000009,49.35056,0.0004663324,0.0019224314,0.000661372,0.0012526374
t_1097,8.822030000000012,49.17409,0.00059968076,0.0022323837,0.00083457504,0.0014645753
t_1098,8.733679999999993,49.23049,0.00062029535,0.0023593276,0.00087245,0.0015467544
t_1099,8.90816000000001,49.23194,0.00055217097,0.0022455596,0.00078855274,0.0014682051
t_1100,8.645229999999998,49.28683,0.0009045843,0.0024965361,0.001176964,0.0016353511
t_1101,8.81980999999999,49.28835,0.00055898185,0.0023739256,0.0008115395,0.0015507353
t_1102,8.731359999999995,49.34469,0.0005729007,0.0025127463,0.0008432787,0.0016397221
t_1103,8.906049999999993,49.34614,0.000558854,0.0023845206,0.00081457815,0.0015520741
t_1104,8.642799999999994,49.40097,0.0010643874,0.0026632221,0.0013633859,0.0017358799
t_1105,8.817589999999996,49.40249,0.00057335664,0.0025245107,0.0008472766,0.0016411626
t_1106,8.729029999999995,49.45877,0.0006039145,0.0026763065,0.0008990859,0.0017374192
t_1107,9.779590000000013,49.35131,0.00044469867,0.0018205009,0.00062647084,0.0011870797
t_1108,9.516829999999999,49.40718,0.00052005285,0.0020257037,0.00073019625,0.0013188538
t_1109,9.69165000000001,49.40801,0.00046599563,0.0019160496,0.00066024583,0.0012485373
t_1110,9.866479999999996,49.40869,0.000461037,0.001812363,0.00064237555,0.0011818357
t_1111,9.428689999999989,49.46374,0.0006236238,0.0021367606,0.0008510415,0.0013898382
t_1112,9.603610000000003,49.46463,0.00055827724,0.002018572,0.0007685212,0.0013142858
t_1113,9.778539999999992,49.46539,0.00047614795,0.0019070157,0.00066972093,0.0012427324
t_1114,9.51545999999999,49.52119,0.00063466025,0.0021287876,0.00086101133,0.0013847477
t_1115,9.690499999999986,49.52202,0.00047354947,0.0020085298,0.0006793468,0.0013078527
t_1116,9.865530000000007,49.5227,0.0005799058,0.0018954186,0.0007730871,0.0012352787
t_1117,10.914449999999988,49.06709,0.00036538145,0.0011716102,0.00046619348,0.0007648969
t_1118,10.740250000000003,49.06724,0.0003816928,0.0012309309,0.0004894614,0.00080384675
t_1119,10.566059999999993,49.06725,0.00035866405,0.0012933925,0.00047528758,0.000844782
t_1120,11.00175999999999,49.12417,0.0003720556,0.0011639849,0.00047144908,0.0007598843
t_1121,10.827460000000002,49.12439,0.00038616723,0.0012237211,0.00049272797,0.0007991158
t_1122,10.47887,49.12441,0.00034966183,0.0013531888,0.00047361592,0.00088389526
t_1123,10.653169999999989,49.12447,0.00036791735,0.0012867426,0.00048347627,0.00084042683
t_1124,10.914780000000007,49.18148,0.00031313917,0.0012154387,0.00042110018,0.00079367997
t_1125,10.740370000000013,49.18163,0.0004401164,0.0012788994,0.00055079977,0.0008352891
t_1126,10.565969999999993,49.18164,0.00044959065,0.0013459355,0.0005692364,0.0008791537
t_1127,11.350349999999992,49.12332,0.0002780846,0.0010538216,0.00036799084,0.00068734866
t_1128,11.176060000000007,49.12382,0.00037385206,0.0011074011,0.00046540945,0.0007226573
t_1129,11.612380000000002,49.1795,0.00032493286,0.0009942002,0.00040507154,0.00064799265
t_1130,11.43798000000001,49.1802,0.00030105482,0.0010449461,0.00038912156,0.0006814937
t_1131,11.26357999999999,49.18077,0.00037467707,0.0010986285,0.00046495124,0.0007168794
t_1132,11.089179999999999,49.18119,0.0003560094,0.0011554027,0.00045522326,0.00075424137
t_1133,11.700220000000002,49.23624,0.0003572486,0.0009846565,0.00043311808,0.00064168614
t_1134,11.525720000000007,49.23702,0.0003039538,0.0010353494,0.00039070676,0.0006751613
t_1135,11.351210000000009,49.23765,0.00039673643,0.0010890402,0.0004836473,0.00071056245
t_1136,11.176710000000014,49.23815,0.00037074386,0.0011459056,0.0004677908,0.00074799516
t_1137,10.304570000000012,49.12421,0.00037565673,0.0014231753,0.0005079876,0.00092958263
t_1138,10.042759999999987,49.18083,0.00049758836,0.0015699462,0.00064660114,0.0010250706
t_1139,10.217160000000007,49.18124,0.0004330934,0.001491335,0.0005733592,0.0009739805
t_1140,10.391570000000002,49.18151,0.00045196517,0.0014167005,0.0005814548,0.0009253591
t_1141,9.95514,49.23773,0.00054174865,0.0016479804,0.0007001802,0.0010756615
t_1142,10.129649999999998,49.2382,0.0005797174,0.001563921,0.00072309043,0.0010211581
t_1143,10.304159999999996,49.23854,0.00050789124,0.0014842299,0.0006439809,0.00096935575
t_1144,10.042030000000011,49.2951,0.0005435734,0.0016413305,0.00070094626,0.0010713537
t_1145,10.216649999999987,49.29551,0.00050452235,0.0015561173,0.0006512715,0.0010160899
t_1146,10.391259999999988,49.29578,0.00040309344,0.0014755452,0.0005417718,0.00096370146
t_1147,11.002199999999988,49.2385,0.0003291247,0.0012061265,0.00043574892,0.0007875666
t_1148,10.82768999999999,49.23872,0.00035904034,0.0012698908,0.00047273663,0.0008293866
t_1149,10.478669999999994,49.23874,0.00040574017,0.0014087675,0.0005358732,0.00092018343
t_115,7.477239999999995,47.66126,0.0005286948,0.0012495322,0.00061787793,0.00083477166
t_1150,10.653179999999992,49.2388,0.00047141776,0.001337378,0.0005882888,0.0008735584
t_1151,10.915109999999999,49.29575,0.00039492056,0.0012597771,0.0005058427,0.0008227581
t_1152,10.740489999999994,49.2959,0.000558386,0.001327574,0.00066539703,0.00086714636
t_1153,10.565879999999993,49.2959,0.00036187368,0.0013994214,0.0004913394,0.0009140843
t_1154,11.002639999999985,49.35271,0.00040430596,0.0012486037,0.000513168,0.0008154328
t_1155,10.827920000000006,49.35292,0.0005212973,0.0013165622,0.0006304875,0.00085994205
t_1156,10.478469999999987,49.35294,0.00038169237,0.0014653216,0.00051914476,0.00095704355
t_1157,11.613560000000007,49.29376,0.00028935462,0.001025069,0.00037553612,0.0006683759
t_1158,11.438950000000006,49.29447,0.0003242573,0.0010786821,0.00041535447,0.00070373656
t_1159,11.264340000000004,49.29503,0.00037095835,0.0011355351,0.00046658734,0.00074117264
t_116,7.64885000000001,47.66375,0.00036402227,0.0012291324,0.00046619453,0.00082112395
t_1160,11.089730000000003,49.29546,0.00037977262,0.001195832,0.00048296418,0.00078080635
t_1161,11.701510000000013,49.35044,0.0003693022,0.0010141499,0.00044814343,0.00066116673
t_1162,11.526800000000009,49.35122,0.0003097933,0.0010675964,0.00040023116,0.00069642876
t_1163,11.35208,49.35185,0.0003526815,0.0011243429,0.0004480232,0.00073380716
t_1164,11.177359999999993,49.35235,0.00037795203,0.0011846056,0.0004797464,0.00077343185
t_1165,11.614750000000015,49.4079,0.00030744582,0.0010558327,0.00039654793,0.0006886716
t_1166,11.43992,49.40861,0.00033065287,0.001112382,0.0004256749,0.00072593323
t_1167,9.954309999999992,49.35193,0.00050222897,0.0017239829,0.00067246734,0.0011248168
t_1168,10.12903,49.35241,0.00047341402,0.0016327379,0.00063171424,0.0010657865
t_1169,10.303750000000008,49.35274,0.00046893678,0.0015465822,0.00061568693,0.0010098958
t_117,7.82047,47.6661,0.00031889166,0.0012070176,0.0004202494,0.000806282
t_1170,10.041300000000007,49.40924,0.0005125619,0.0017145097,0.0006813604,0.0011186945
t_1171,10.216129999999993,49.40965,0.0006136669,0.001622263,0.0007638137,0.0010589979
t_1172,10.390960000000007,49.40991,0.0004382932,0.0015353861,0.0005842375,0.0010026206
t_1173,9.95347000000001,49.466,0.00046381037,0.0018018924,0.00064392027,0.0011750868
t_1174,10.1284,49.46648,0.00049948617,0.0017029748,0.000666905,0.0011112377
t_1175,10.303339999999992,49.46682,0.00045756367,0.0016099743,0.00061303796,0.0010510313
t_1176,10.040570000000002,49.52325,0.00047909137,0.0017891723,0.00065789407,0.0011668856
t_1177,10.653189999999995,49.353,0.000414809,0.001388727,0.00054205494,0.00090710336
t_1178,10.91543999999999,49.40989,0.0003652263,0.0013044269,0.0004830754,0.000852
t_1179,10.740620000000007,49.41003,0.00054741715,0.0013767336,0.00066366704,0.00089927175
t_118,7.561200000000014,47.72047,0.000350293,0.0012784471,0.00045902593,0.00085443724
t_1180,10.565789999999993,49.41004,0.0003863189,0.0014536334,0.00052235293,0.00094942935
t_1181,11.003080000000011,49.46678,0.0005332439,0.0012912083,0.0006370504,0.00084334565
t_1182,10.82813999999999,49.467,0.0004468184,0.0013635262,0.00056913006,0.0008906441
t_1183,10.478270000000009,49.46702,0.00038365566,0.001522606,0.00052800565,0.0009943132
t_1184,10.653210000000001,49.46708,0.0003793995,0.0014405554,0.0005138425,0.0009409067
t_1185,10.915780000000012,49.5239,0.0005107814,0.00134916,0.0006261397,0.00088125555
t_1186,10.740739999999988,49.52405,0.00052430993,0.0014261553,0.00065045524,0.0009315185
t_1187,11.26509999999999,49.40917,0.000370204,0.0011724978,0.0004708518,0.0007654756
t_1188,11.090270000000004,49.4096,0.00046830223,0.0012364316,0.0005702332,0.00080745
t_1189,11.702799999999996,49.46452,0.00027963566,0.0010434418,0.00036831203,0.00068049796
t_119,7.732920000000007,47.72289,0.00032693404,0.0012559445,0.0004336488,0.0008393651
t_1190,11.52788000000001,49.46529,0.00029534617,0.0010996922,0.00039014206,0.00071757624
t_1191,11.352949999999993,49.46593,0.00029942874,0.0011595679,0.00040108146,0.0007569759
t_1192,11.17801,49.46642,0.0003398685,0.0012233175,0.00044832073,0.00079884595
t_1193,11.615929999999992,49.52191,0.00029756434,0.001086342,0.00039073048,0.0007087812
t_1194,11.4409,49.52262,0.00029667036,0.0011458739,0.00039678556,0.0007479704
t_1195,11.265860000000004,49.52318,0.00037680447,0.0012093274,0.00048197014,0.0007896636
t_1196,11.090820000000008,49.52361,0.000474525,0.0012769898,0.0005820681,0.00083403283
t_1197,10.215609999999998,49.52366,0.00047457076,0.0016894686,0.0006403872,0.0011025034
t_1198,10.390649999999994,49.52393,0.00046632034,0.0015959656,0.0006198143,0.001041946
t_1199,9.95263,49.57995,0.00054238964,0.0018813551,0.0007338693,0.0012262366
t_120,7.645270000000011,47.77962,0.00033757358,0.0013072434,0.000449906,0.00087401236
t_1200,10.127780000000001,49.58043,0.00058537803,0.0017742929,0.00076072133,0.0011572882
t_1201,10.30292,49.58077,0.00040914593,0.001674086,0.00057211745,0.0010925514
t_1202,10.039839999999998,49.63713,0.00051582727,0.0018649299,0.0007049647,0.0012156714
t_1203,10.215090000000004,49.63754,0.0005660717,0.0017573702,0.00073960243,0.001146368
t_1204,10.390350000000012,49.63781,0.000407421,0.0016569213,0.0005683006,0.0010814411
t_1205,9.951789999999988,49.69377,0.00060010573,0.001961919,0.0008025873,0.0012779704
t_1206,10.12715,49.69425,0.00047064733,0.0018462829,0.00065649126,0.0012036711
t_1207,10.56568999999999,49.52406,0.00042277004,0.0015083126,0.0005654199,0.0009850182
t_1208,11.003520000000009,49.58073,0.00049511757,0.0013337199,0.0006094896,0.0008711606
t_1209,10.828370000000007,49.58095,0.00047900545,0.0014105199,0.00060608814,0.0009213202
t_121,7.817090000000007,47.78197,0.00033311176,0.0012825271,0.00044268247,0.00085744075
t_1210,10.478070000000002,49.58097,0.00043400264,0.0015803182,0.0005857903,0.0010317937
t_1211,10.653220000000005,49.58103,0.0004280229,0.0014925936,0.000568559,0.00097479153
t_1212,10.916110000000003,49.63778,0.0005714775,0.0013937305,0.0006880719,0.00091036386
t_1213,10.740859999999998,49.63793,0.00039700573,0.0014755417,0.0005357183,0.00096369226
t_1214,10.56559999999999,49.63794,0.00046962345,0.0015631319,0.0006186137,0.0010206371
t_1215,11.003960000000006,49.69455,0.0004383417,0.00137588,0.00056284387,0.0008987088
t_1216,10.828599999999994,49.69477,0.00046183428,0.0014572634,0.00059651973,0.00095178816
t_1217,11.788170000000008,49.29292,0.0002743492,0.00097451074,0.00035517366,0.0006349799
t_1218,11.87621999999999,49.34953,0.00029024098,0.0009638021,0.00036893293,0.0006278996
t_1219,11.964380000000006,49.40608,0.00037726105,0.0009525699,0.00044614656,0.00062047096
t_122,7.557510000000008,47.83629,0.0006024432,0.0013610419,0.0007000735,0.0009103033
t_1220,11.789569999999998,49.40706,0.00029607792,0.0010026348,0.0003792199,0.0006535617
t_1221,12.05265,49.46255,0.0002551353,0.00094084995,0.00033283632,0.00061271735
t_1222,11.877729999999985,49.46361,0.00027725447,0.0009905681,0.0003598482,0.0006455898
t_1223,12.141019999999997,49.51897,0.0002526546,0.00092869217,0.00032906406,0.0006046714
t_1224,11.966000000000008,49.52009,0.0002648733,0.0009779914,0.00034647525,0.0006372781
t_1225,11.790969999999987,49.52107,0.00030790578,0.0010304634,0.00039384517,0.00067193364
t_1226,12.229500000000002,49.57531,0.0002500884,0.00091612776,0.0003251677,0.0005963537
t_1227,12.054370000000006,49.5765,0.00027293342,0.0009649524,0.00035269413,0.00062865776
t_1228,11.87924000000001,49.57755,0.00028703577,0.0010169528,0.00037234716,0.00066301477
t_1229,12.318090000000012,49.63159,0.0002934503,0.000903201,0.00036425822,0.00058779324
t_123,6.550690000000003,47.2386,0.0004322781,0.0010623436,0.0005055295,0.0007068163
t_1230,12.14285000000001,49.63285,0.00037040375,0.00095149456,0.0004399721,0.0006197573
t_1231,11.967610000000008,49.63397,0.00037315258,0.0010029614,0.00044997293,0.0006537748
t_1232,11.792370000000005,49.63495,0.0004026574,0.001057848,0.00048435433,0.0006899977
t_1233,12.406779999999998,49.6878,0.00024473364,0.0008899521,0.0003170569,0.00057901646
t_1234,12.231439999999992,49.68913,0.00027788806,0.00093765964,0.00035411847,0.000610604
t_1235,12.056100000000015,49.69032,0.0002934211,0.0009885295,0.00037497678,0.00064424024
t_1236,11.880750000000006,49.69137,0.00041118127,0.0010428156,0.00048963656,0.000680082
t_1237,12.49557999999999,49.74394,0.00029464488,0.00087641715,0.00036185957,0.00057004706
t_1238,12.32014000000001,49.74534,0.00025159193,0.00092349097,0.00032745086,0.0006012264
t_1239,12.144689999999997,49.7466,0.00026964626,0.00097371126,0.00035057668,0.00063444633
t_124,6.633720000000011,47.29841,0.00031193922,0.0010926566,0.00040075323,0.0007274684
t_1240,11.969240000000013,49.74773,0.0002925284,0.0010273317,0.00037884695,0.0006698639
t_1241,11.793779999999998,49.74871,0.00028954723,0.0010846286,0.00038273272,0.00070764916
t_1242,12.584489999999988,49.80002,0.00028655186,0.0008626356,0.000352708,0.00056091114
t_1243,12.408940000000001,49.80149,0.00026853877,0.00090903515,0.0003418613,0.0005916551
t_1244,12.233389999999986,49.80282,0.00029970528,0.00095855276,0.00037711716,0.0006244234
t_1245,12.057829999999996,49.80401,0.0002724209,0.0010114475,0.00035762272,0.00065937696
