STATION_ID,STATION_NAME,LONGITUDE,LATITUDE,STATION_TYPE,PGA_VALUE,PGA_LN_SIGMA,SOIL_TYPE,VS30,VS30_TYPE,VS30_USGS
ARG2,Prefecture Argostoli Cephalonia Ionian Islands,20.4878,38.1783,seismic,0.378551,0.0,B (inferred from topography),435.0,inferred_USGS,435.0
VLMS,VOLIMES,20.66284,37.87659,seismic,0.10206,0.0,B (inferred from topography),513.0,inferred_USGS,513.0
VAS2,HealthCenter Vassiliki Lefkas Island,20.608081,38.630558,seismic,0.083018,0.0,C (inferred from topography),560.0,inferred_USGS,560.0
MGNA,MEGANISSI,20.79116,38.65606,seismic,0.029012,0.0,B (inferred from topography),519.0,inferred_USGS,519.0
MSL1,Prefecture Mesologgi Western Greece,21.4243,38.3727,seismic,0.025581,0.0,C (inferred from topography),317.0,inferred_USGS,317.0
KRK1,Prefecture Veterinary Corfu Ionian Islands,19.9202,39.618861,seismic,0.008187,0.0,B (inferred from topography),311.0,inferred_USGS,311.0
RIOA,Rio Greece,21.79118,38.29585,seismic,0.005913,0.0,B (inferred from topography),445.0,inferred_USGS,445.0
KLV1,Health Center Kalavryta Achaea Peloponnese,22.10797,38.03256,seismic,0.004709,0.0,B (inferred from topography),449.0,inferred_USGS,449.0
ART2,Hospital Arta Epirus,20.9937,39.1474,seismic,0.004141,0.0,A (inferred from topography),586.0,inferred_USGS,586.0
JAN,Ioannina  Greece,20.84874,39.65616,seismic,0.003847,0.0,B (inferred from topography),525.0,inferred_USGS,525.0
KASA,KASSIOPI,19.93542,39.74628,seismic,0.002651,0.0,A (inferred from topography),784.0,inferred_USGS,784.0
LSK,Leskovik  Albania,20.5987,40.149899,seismic,0.002585,0.0,A,818.0,A,667.0
VLO,Vlore  Albania,19.495501,40.468601,seismic,0.001696,0.0,B,375.0,B,420.0
ITM,Ithomi Messinia Greece,21.92522,37.17872,seismic,0.00133,0.0,A (inferred from topography),595.0,inferred_USGS,595.0
BERA1,BERATI PRIVATE BUILDING,19.945463,40.708161,seismic,0.00119,0.0,A,1007.0,A,541.0
DLFA,Delfoi  Greece,22.49583,38.47836,seismic,0.001091,0.0,A (inferred from topography),597.0,inferred_USGS,597.0
VOL2,Prefecture Volos Magnesia Thessaly,22.9506,39.366,seismic,0.001057,0.0,B (inferred from topography),311.0,inferred_USGS,311.0
PYL1,TownHall Pylos Messenia Peloponnese,21.695161,36.914188,seismic,0.000821,0.0,B (inferred from topography),600.0,inferred_USGS,600.0
KBN,Korce  Albania,20.7874,40.6236,seismic,0.000661,0.0,B,742.0,B,493.0
YDRA,Ydra Island  Greece,23.46525,37.34923,seismic,0.000633,0.0,A (inferred from topography),594.0,inferred_USGS,594.0
LMS2,TownHall Laimos Florina Western Macedonia,21.141815,40.834985,seismic,0.000614,0.0,B (inferred from topography),605.0,inferred_USGS,605.0
NPS1,HealthCenter Neapoli Laconia Peloponnese,23.06248,36.51263,seismic,0.000536,0.0,B (inferred from topography),456.0,inferred_USGS,456.0
NOAC,NOA Athens Greece,23.71767,37.97384,seismic,0.000477,0.0,B (inferred from topography),530.0,inferred_USGS,530.0
CAR1,CAROLEI,16.2114,39.2534,seismic,0.000452,0.0,B (inferred from geology),1000.0,inferred_USGS,1000.0
PIPA,Pietrapaola,16.8158,39.48514,seismic,0.00036,0.0,B (inferred from geology),994.0,inferred_USGS,994.0
T0721,Laino Castello  CS,15.976946,39.936913,seismic,0.000309,0.0,A (inferred from geology),183.0,inferred_USGS,183.0
SALB,San Lorenzo Bellizzi,16.3459,39.8772,seismic,0.000307,0.0,B (inferred from geology),603.0,inferred_USGS,603.0
ALNA,ALONNISSOS,23.86669,39.14804,seismic,0.000301,0.0,C (inferred from topography),605.0,inferred_USGS,605.0
KTHA,NOA GEOFON Station Kythira  Greece,23.0621,36.2566,seismic,0.000283,0.0,B (inferred from topography),587.0,inferred_USGS,587.0
MNVA,Monemvasia  Greece,23.03734,36.68709,seismic,0.000267,0.0,B (inferred from topography),598.0,inferred_USGS,598.0
JOPP,Joppolo,15.8856,38.6068,seismic,0.000252,0.0,B (inferred from geology),1000.0,inferred_USGS,1000.0
KKS,KUKESI SEISM. STATION,20.4113,42.0756,seismic,0.00025,0.0,B,745.0,B,425.0
SERS,Sersale,16.6886,39.0359,seismic,0.000246,0.0,B (inferred from geology),1000.0,inferred_USGS,1000.0
PLAC,Placanica,16.4383,38.4494,seismic,0.000223,0.0,A (inferred from geology),999.0,inferred_USGS,999.0
SKO1,TownHall Skopelos Skopelos Island,23.728705,39.123383,seismic,0.00021,0.0,A (inferred from topography),629.0,inferred_USGS,629.0
