STATION_ID,STATION_NAME,LONGITUDE,LATITUDE,STATION_TYPE,VS30,MMI_VALUE,MMI_STDDEV,PGA_LN_SIGMA,PGA_VALUE,PGV_LN_SIGMA,PGV_VALUE,SA(0.3)_LN_SIGMA,SA(0.3)_VALUE,SA(1.0)_LN_SIGMA,SA(1.0)_VALUE,SA(3.0)_LN_SIGMA,SA(3.0)_VALUE,VS30_TYPE,REFERENCES
ASOL,ASOL,11.9023,45.8003,seismic,481.8,3.5,0.63,0,0.020107,0,0.8432,0,0.045188,0,0.01041,0,0.000432,inferred,Stations_USGS
BAG8,BAG8,10.4664,45.8228,seismic,900,3,0.63,0,0.006861,0,0.3745,0,0.015011,0,0.002444,0,0.000155,inferred,Stations_USGS
BORM,BORM,10.3764,46.4693,seismic,760,2.3,0.63,0,0.002556,0,0.1316,0,0.005706,0,0.001103,0,7.10E-05,inferred,Stations_USGS
BOTT,BOTT,10.3095,45.5494,seismic,766.02,2.8,0.63,0,0.007679,0,0.3072,0,0.016401,0,0.002287,0,0.000261,inferred,Stations_USGS
CAPR,CAPR,9.9345,45.6372,seismic,302.27,2.8,0.63,0,0.002635,0,0.2877,0,0.003866,0,0.004669,0,0.000287,inferred,Stations_USGS
CNCS,CNCS,10.217,45.606,seismic,686.4,3.3,0.63,0,0.012767,0,0.4748,0,0.038317,0,0.003767,0,0.000283,inferred,Stations_USGS
CRND,CRND,12.0731,45.8349,seismic,413.43,2.9,0.63,0,0.008918,0,0.3348,0,0.016911,0,0.004613,0,0.000284,inferred,Stations_USGS
CTL8,CTL8,9.7622,45.2763,seismic,760,3.8,0.63,0,0.011073,0,1.4422,0,0.020959,0,0.018984,0,0.002743,inferred,Stations_USGS
FRE8,FRE8,12.3551,46.0156,seismic,760,2.6,0.63,0,0.003718,0,0.2131,0,0.005186,0,0.001824,0,0.00016,inferred,Stations_USGS
LEOD,LEOD,10.1233,45.4581,seismic,358.3,3.4,0.63,0,0.008581,0,0.7454,0,0.020572,0,0.012477,0,0.00104,inferred,Stations_USGS
MERA,MERA,9.4182,45.6725,seismic,760,3.1,0.63,0,0.006084,0,0.4506,0,0.015281,0,0.00418,0,0.000236,inferred,Stations_USGS
MILN,MILN,9.2321,45.4803,seismic,760,2.9,0.63,0,0.002697,0,0.3323,0,0.0068,0,0.005322,0,0.000221,inferred,Stations_USGS
MNTV,MNTV,10.7897,45.1495,seismic,237.05,4.1,0.63,0,0.020826,0,2.1726,0,0.07353,0,0.031026,0,0.003467,inferred,Stations_USGS
OPPE,OPPE,11.1724,45.3082,seismic,212.23,3.5,0.63,0,0.017542,0,0.75,0,0.033636,0,0.008872,0,0.000487,inferred,Stations_USGS
ORZI,ORZI,9.9307,45.4055,seismic,215.38,3.6,0.63,0,0.010431,0,1.0077,0,0.032561,0,0.016041,0,0.000909,inferred,Stations_USGS
SANR,SANR,11.6098,45.6398,seismic,239.7,3.6,0.63,0,0.023867,0,0.7011,0,0.039051,0,0.005223,0,0.000332,inferred,Stations_USGS
TREG,TREG,11.1606,45.523,seismic,459.12,3.3,0.63,0,0.01851,0,0.6256,0,0.033962,0,0.002355,0,0.000269,inferred,Stations_USGS
VOBA,VOBA,10.504,45.6429,seismic,541.4,3.3,0.63,0,0.020324,0,0.669,0,0.036183,0,0.004017,0,0.000263,inferred,Stations_USGS
ZEN8,ZEN8,10.7319,45.6378,seismic,900,3.2,0.63,0,0.00738,0,0.5125,0,0.015171,0,0.004353,0,0.000352,inferred,Stations_USGS
