custom_site_id,lon,lat,vs30,vs30measured,z1pt0,z2pt5
t_0,-91.97882,18.71325,184.0,False,513.19728,3.07441
t_1,-91.02434,18.73733,222.0,False,502.42592,2.48019
t_2,-91.11908,18.74422,229.0,False,499.78425,2.39366
t_3,-91.21383,18.75105,233.0,False,498.17254,2.3467
t_4,-91.3086,18.75782,600.0,False,125.83404,0.79526
t_5,-91.40337,18.76454,600.0,False,125.83404,0.79526
t_6,-91.49815,18.77119,600.0,False,125.83404,0.79526
t_7,-91.59294,18.77778,600.0,False,125.83404,0.79526
t_8,-91.68773,18.78432,600.0,False,125.83404,0.79526
t_9,-91.01707,18.82759,236.0,False,496.91369,2.31261
t_10,-91.11188,18.83449,222.0,False,502.42592,2.48019
t_11,-91.20669,18.84133,232.0,False,498.58257,2.35828
t_12,-91.30151,18.8481,228.0,False,500.17543,2.40567
t_13,-91.39635,18.85482,213.0,False,505.50128,2.60044
t_14,-91.00979,18.91787,240.0,False,495.16714,2.26857
t_15,-91.10466,18.92477,180.0,False,514.02191,3.15269
t_16,-91.19954,18.93161,273.0,False,477.60712,1.95769
t_17,-91.29442,18.93839,213.0,False,505.50128,2.60044
t_18,-91.0025,19.00815,198.0,False,509.87832,2.82702
t_19,-91.09743,19.01506,207.0,False,507.36035,2.68685
t_20,-90.99521,19.09845,226.0,False,500.94388,2.43004
t_21,-95.43467,18.08848,281.0,False,472.45882,1.89406
t_22,-95.10179,18.1188,274.0,False,476.98318,1.94952
t_23,-95.14903,18.12097,245.0,False,492.87234,2.21568
t_24,-95.19628,18.12312,292.0,False,464.78944,1.81266
t_25,-95.24352,18.12526,287.0,False,468.36076,1.84883
t_26,-95.29076,18.12738,195.0,False,510.64876,2.87683
t_27,-95.33801,18.12949,237.0,False,496.48439,2.30145
t_28,-95.38525,18.13158,251.0,False,489.95103,2.1552
t_29,-95.4325,18.13366,253.0,False,488.93588,2.13572
t_30,-95.09952,18.16398,339.0,False,424.32735,1.52815
t_31,-95.14677,18.16614,375.0,False,385.62465,1.36151
t_32,-95.19403,18.1683,242.0,False,494.26425,2.24713
t_33,-95.24129,18.17043,232.0,False,498.58257,2.35828
t_34,-95.28855,18.17256,224.0,False,501.69397,2.45488
t_35,-95.33581,18.17466,203.0,False,508.51853,2.7475
t_36,-95.38307,18.17676,224.0,False,501.69397,2.45488
t_37,-95.43034,18.17884,264.0,False,482.97367,2.03422
t_38,-95.09724,18.20915,535.0,False,188.39197,0.90673
t_39,-95.14451,18.21132,484.0,False,248.59727,1.01684
t_40,-95.19179,18.21347,268.0,False,480.64358,1.99953
t_41,-95.23906,18.21561,223.0,False,502.0622,2.46748
t_42,-95.28634,18.21773,214.0,False,505.17684,2.58655
t_43,-95.33361,18.21984,282.0,False,471.78997,1.88638
t_44,-95.38089,18.22194,205.0,False,507.9474,2.71686
t_45,-95.42817,18.22402,181.0,False,513.82064,3.13278
t_46,-95.09497,18.25433,478.0,False,256.13471,1.03145
t_47,-95.14225,18.2565,679.0,False,73.42932,0.69033
t_48,-95.18954,18.25865,426.0,False,322.92445,1.17671
t_49,-95.23683,18.26079,270.0,False,479.4456,1.98259
