STATION_ID,STATION_NAME,LONGITUDE,LATITUDE,STATION_TYPE,PGA_VALUE,PGA_LN_SIGMA
TAMA,TAMAZULAPAN,-96.57529,16.26116,seismic,0.14423,0.0
OXLC,LAS CANTERAS,-96.70316,17.06504,seismic,0.08447,0.0
OXBJ,ESCUELA PRIMARIA BENITO JUAREZ,-96.7238,17.06734,seismic,0.0723,0.0
PCJR,EDIFICIO PC JARDIN,-99.15911,19.42281,seismic,0.04664,0.0
MIHL,MINATITLAN ESCUELA HIJAS DE LERDO,-94.54387,17.98878,seismic,0.04134,0.0
PHPU,PARQUE HABANA PUEBLA,-98.16847,19.04422,seismic,0.02718,0.0
SCT2,SCT B-2.,-99.14868,19.39469,seismic,0.02325,0.0
SXPU,SISMEX PUEBLA,-98.21509,19.03994,seismic,0.02091,0.0
HMTT,HUAMUXTITLAN,-98.55972,17.79834,seismic,0.01424,0.0
ACAC,ACAPULCO CENTRO CULTURAL,-99.85157,16.84851,seismic,0.01132,0.0
TACY,TACUBAYA,-99.19525,19.4045,seismic,0.01093,0.0
CUP5,IDEI PATIO 5,-99.18108,19.33024,seismic,0.00822,0.0
GDLC,COLEGIO CERVANTES,-103.37749,20.68266,seismic,0.00714,0.0
CHPA,PREPARATORIA ARRIAGA,-93.91258,16.24737,seismic,0.00571,0.0
VIGA,LAS VIGAS,-99.23327,16.7587,seismic,0.00432,0.0
ACAM,ACAMBARO,-100.71678,20.04319,seismic,0.00352,0.0
TAJN,TAPACHULA JARDIN DE NINOS JM VILLALPANDO,-92.27096,14.92268,seismic,0.00269,0.0
ATYC,ATOYAC,-100.43227,17.21336,seismic,0.00205,0.0
COYC,COYUCA,-100.08996,16.99779,seismic,0.00188,0.0
URUA,URUAPAN,-102.07406,19.42176,seismic,0.00184,0.0
COMA,COMALA,-103.76081,19.32527,seismic,0.00174,0.0
VNTA,LA VENTA,-99.81885,16.91426,seismic,0.00161,0.0
UNIO,LA UNION,-101.81062,17.98762,seismic,0.00132,0.0
PET2,PETATLAN II,-101.26261,17.5354,seismic,0.00105,0.0
TON2,ESCUELA PREPARATORIA TONALA,-103.23572,20.62461,seismic,0.00095,0.0
TEPI,TEPIC,-104.90999,21.52349,seismic,0.00073,0.0
HUEH,"Huehuetenango, Huehuetenango",-91.5025,15.3182,seismic,0.01736,0.0
RETA,"Retalhuleu, Retalhuleu",-91.6949,14.5246,seismic,0.00613,0.0
