# 20101103_M5.52_Kraljevo median gmf, Stations:None, gmlt:GEM, Rupture:USGS
custom_site_id,lon,lat,KothaEtAl2020ESHM20SlopeGeology,"KothaEtAl2020ESHM20SlopeGeology
c3_epsilon = -1.73205100","KothaEtAl2020ESHM20SlopeGeology
c3_epsilon = 1.73205100","KothaEtAl2020ESHM20SlopeGeology
sigma_mu_epsilon = -1.35563000","KothaEtAl2020ESHM20SlopeGeology
sigma_mu_epsilon = 1.35563000"
s_0,20.35669999999999,43.906,0.039525107,0.039496087,0.039554145,0.024417715,0.06397953
s_1,20.715300000000013,43.8886,0.09783419,0.101345725,0.094444335,0.06043975,0.15836482
s_10,20.545600000000007,43.1573,0.012090899,0.011158776,0.013100885,0.0074694837,0.019571612
s_11,19.40610000000001,43.8648,0.005463642,0.0046837637,0.006373375,0.0033753144,0.008844031
s_12,19.71010000000001,43.8494,0.010716954,0.009671603,0.011875291,0.0066206916,0.017347598
s_13,21.195999999999998,43.419,0.01927424,0.018467065,0.020116698,0.01190719,0.031199332
s_14,21.947000000000003,43.404,0.005184208,0.0047189635,0.005695321,0.0032026863,0.008391709
s_15,19.753899999999987,44.2426,0.006398822,0.0056284224,0.0072746724,0.0039530476,0.010357813
s_16,20.474400000000003,45.5377,0.0017757867,0.0014779819,0.0021335976,0.0010970408,0.002874477
s_17,21.815300000000008,42.8165,0.0032036228,0.0027974711,0.0036687416,0.0019791257,0.005185724
s_18,22.233000000000004,43.8126,0.006959786,0.0058910535,0.008222404,0.0042995983,0.011265849
s_19,23.799900000000008,44.325,0.0026750958,0.0017562385,0.004074696,0.0016526136,0.004330194
s_2,21.21520000000001,44.2655,0.0126635665,0.011747077,0.013651559,0.007823264,0.020498592
s_20,22.776700000000005,45.3933,0.00079617306,0.0006314734,0.0010038294,0.0004918577,0.0012887702
s_21,21.137,45.3828,0.0024603168,0.0020811358,0.002908584,0.0015199279,0.0039825295
s_22,22.897999999999996,45.887,0.0005135039,0.0003860244,0.00068308186,0.00031723108,0.0008312119
s_23,21.64009999999999,45.6188,0.0011668161,0.0009496563,0.0014336342,0.00072083256,0.0018887323
s_24,23.769800000000004,45.446,0.0004650911,0.0003448257,0.0006273017,0.00028732276,0.00075284584
s_25,17.183899999999994,44.7488,0.0005934384,0.00033668888,0.0010459779,0.0003666128,0.00096060237
s_26,19.26079999999999,42.4297,0.0021226797,0.0017839746,0.0025256916,0.0013113435,0.003435995
s_27,20.658500000000004,43.735,0.37520698,0.39531237,0.35612416,0.23179437,0.6073498
s_28,20.90639999999999,44.0056,0.044588663,0.04470827,0.04446937,0.027545866,0.07217594
s_29,19.90360000000001,44.2705,0.010389743,0.009284734,0.011626264,0.006418548,0.016817942
s_3,19.883100000000013,44.2726,0.008549207,0.0076176594,0.0095946705,0.005281506,0.013838653
s_30,21.711900000000014,43.5532,0.010332559,0.009328069,0.011445217,0.006383221,0.016725376
s_31,22.533600000000007,44.2204,0.0030425293,0.0026679568,0.0034696907,0.0018796058,0.004924961
s_4,20.483299999999986,44.105,0.02416368,0.0236491,0.024689456,0.014927774,0.039113898
s_5,20.471499999999992,44.8093,0.004648427,0.0042272536,0.0051115626,0.0028716929,0.0075244373
s_6,19.883100000000013,43.5205,0.009487133,0.008723918,0.010317116,0.0058609354,0.015356879
s_7,21.80680000000001,44.2409,0.006223924,0.0057759834,0.0067066033,0.0038449992,0.010074704
s_8,21.25999999999999,43.971,0.024872173,0.024099676,0.025669431,0.015365466,0.04026074
s_9,19.691900000000004,44.7581,0.0055290493,0.0044325218,0.006896838,0.0034157215,0.008949906
t_0,19.696940000000012,43.20598,0.0059386604,0.0051161638,0.0068933857,0.00366877,0.009612946
t_1,19.607110000000006,43.23871,0.0057482,0.0049133305,0.006724931,0.003551108,0.009304647
t_10,19.652019999999993,43.27142,0.005924299,0.0051179333,0.0068577123,0.0036598975,0.009589698
t_100,20.10118,43.36945,0.013511911,0.012575204,0.014518393,0.008347353,0.021871815
t_1000,22.212220000000002,43.23871,0.0031524566,0.0027695121,0.0035883514,0.0019475163,0.005102901
t_1001,22.16730000000001,43.23871,0.0035107445,0.0030973414,0.003979325,0.0021688584,0.0056828638
t_1002,22.257139999999993,43.23871,0.0028537028,0.00249641,0.0032621324,0.001762953,0.0046193064
t_1003,22.16730000000001,43.27142,0.0035569973,0.0031448524,0.004023155,0.0021974323,0.0057577332
t_1004,22.257139999999993,43.27142,0.0029618663,0.0025963038,0.0033789002,0.0018297739,0.004794391
t_1005,22.212220000000002,43.27142,0.003156239,0.0027786153,0.0035851828,0.0019498529,0.0051090233
t_1006,22.212220000000002,43.30412,0.002858333,0.0025213177,0.003240396,0.0017658133,0.0046268012
t_1007,22.16730000000001,43.30412,0.0032662745,0.0028936593,0.0036868714,0.0020178305,0.0052871387
t_1008,22.34697,43.23871,0.0026548568,0.002302629,0.0030609642,0.0016401105,0.004297433
t_1009,22.30205000000001,43.23871,0.00285131,0.0024836736,0.0032733644,0.0017614748,0.004615433
t_101,20.10118,43.40209,0.012377653,0.011578359,0.013232126,0.007646634,0.020035783
t_1010,22.391880000000015,43.27142,0.002517866,0.0021785304,0.0029100575,0.0015554805,0.004075685
t_1011,22.30205000000001,43.27142,0.00257118,0.0022441144,0.0029459135,0.0015884169,0.004161985
