STATION_ID,STATION_NAME,LONGITUDE,LATITUDE,STATION_TYPE,PGA_VALUE,PGA_LN_SIGMA
HSGT,Hospital Santa Gertrudis San Vicente VI,-88.784,13.642,seismic,0.32733,0
ZA,Hospital Santa Teresa Zacatecoluca HSTR,-88.869,13.517,seismic,0.32479,0
TO,Unidad de Salud de Tonacatepeque UTON,-89.114,13.778,seismic,0.28962,0
PA,Unidad de Salud de Panchimalco UPAN,-89.179,13.614,seismic,0.13355,0
BA,Centro de Salud de San Bartolo CSBR,-89.106,13.704,seismic,0.13156,0
OB,Observatorio Sismologico,-89.19643,13.67955,seismic,0.10909,0
EX,Colegio Externado San Jose ESJO,-89.207,13.707,seismic,0.10655,0
CI,Centro de Investigaciones Geotecnicas,-89.17333,13.698,seismic,0.09914,0
LI,Unidad de Salud de La Libertad ULLB,-89.327,13.486,seismic,0.09295,0
UDBS,Universidad Don Bosco,-89.155,13.71517,seismic,0.09256,0
VS,Viveros de DUA Superficie,-89.20906,13.73613,seismic,0.06759,0
SS,Seminario San Jose de La Montana,-89.22405,13.70253,seismic,0.06657,0
RS,RREE Superficie CPRS,-89.24017,13.68503,seismic,0.06445,0
BER,Planta Central de Berlin,-88.529,13.497,seismic,0.0525,0
UC,Universidad Centroamericana JSC,-89.23571,13.68017,seismic,0.0493,0
TE,Hospital San Rafael HSRF,-89.279,13.671,seismic,0.03967,0
ST,Santa Tecla,-89.28924,13.67387,seismic,0.03852,0
AR,Unidad de Salud de Armenia UARM,-89.501,13.744,seismic,0.03184,0
QC,Presa 15 de Septiembre,-88.56087,13.62302,seismic,0.02542,0
