STATION_ID,STATION_NAME,LATITUDE,LONGITUDE,STATION_TYPE,REFERENCES,SOIL_TYPE,PGA_VALUE,PGA_LN_SIGMA,SA(0.3)_VALUE,SA(0.3)_LN_SIGMA,SA(0.6)_VALUE,SA(0.6)_LN_SIGMA,SA(1.0)_VALUE,SA(1.0)_LN_SIGMA,VS30,VS30_TYPE,MMI_VALUE,MMI_STDDEV,PGV_LN_SIGMA,PGV_VALUE,SA(3.0)_LN_SIGMA,SA(3.0)_VALUE
MZ29,AMATRICE CASEIFICIO STORICO   INGV,42.6304,13.2925,seismic,INGV,B (inferred from geology),1.00165332,0.0,1.978449479919378,0.0,1.6462739035145253,0.0,0.9386990851315694,0.0,,B (inferred from geology),,,,,,
MZ51,CORNILLO VECCHIO   IMAA CNR,42.637948,13.285578,seismic,INGV,E,0.947251343,0.0,2.824180405165106,0.0,1.4618335417082404,0.0,0.6358909443335499,0.0,638.0,E,,,,,,
FCC,FORCA CANAPINE,42.754501,13.1932,seismic,INGV,A (inferred from geology),0.931142212,0.0,2.894806472928828,0.0,2.113445908393841,0.0,1.019933978979043,0.0,,A (inferred from geology),,,,,,
T1299,T1299,42.634223,13.282205,seismic,INGV,B (inferred from geology),0.868887512,0.0,1.5813221901873913,0.0,1.4127261306551204,0.0,0.9143202345633752,0.0,,B (inferred from geology),,,,,,
MZ08,AMATRICE RAN   INGV,42.63254,13.286562,seismic,INGV,B,0.7932852779999999,0.0,2.543608778930422,0.0,3.024378145536583,0.0,1.465786792972684,0.0,670.0,B,,,,,,
CLO,CASTELLUCCIO DI NORCIA,42.829399,13.206,seismic,INGV,C (inferred from geology),0.782018433,0.0,1.6426807648545472,0.0,1.4307946892665355,0.0,1.0240512453102564,0.0,,C (inferred from geology),,,,,,
ACC,ACCUMOLI,42.695999,13.242,seismic,INGV,A (inferred from geology),0.5468964230000001,0.0,1.3517074115302063,0.0,0.8124147186513181,0.0,0.6155142930043401,0.0,,A (inferred from geology),,,,,,
CNE,CASTELSANTANGELO SUL NERA,42.894402,13.1528,seismic,INGV,C (inferred from geology),0.5364817500000001,0.0,1.0151664532307512,0.0,1.0852278040753591,0.0,0.5270498307391752,0.0,,C (inferred from geology),,,,,,
MZ63,COLLECRETA   IDPA CNR IMAA CNR,42.629805,13.323448,seismic,INGV,B,0.5342324220000001,0.0,1.3588333152989351,0.0,0.600633524895351,0.0,0.2403566646903602,0.0,562.0,B,,,,,,
AMT,AMATRICE,42.63246,13.286176,seismic,INGV,B,0.521617615,0.0,1.2965419236109184,0.0,0.58987568017206,0.0,0.2257132461935782,0.0,670.0,B,,,,,,
NRC,NORCIA,42.792543,13.096475,seismic,INGV,B,0.476427917,0.0,1.8548283156764676,0.0,0.9681857354842458,0.0,0.8163896176119446,0.0,498.0,B,,,,,,
MZ30,AMATRICE ALBERGHIERO   INGV,42.626432,13.29058,seismic,INGV,B,0.474228638,0.0,1.4361672966578445,0.0,1.0492047168441987,0.0,0.4625708350874011,0.0,452.0,B,,,,,,
MZ19,PASCIANO CIMITERO   INGV,42.64109,13.206917,seismic,INGV,B (inferred from geology),0.397232544,0.0,1.2664866065013705,0.0,0.8134680051218375,0.0,0.5902388208056435,0.0,,B (inferred from geology),,,,,,
ACT,ACQUASANTA TERME,42.771301,13.4125,seismic,INGV,D (inferred from geology),0.392653198,0.0,0.2032981257857438,0.0,0.0816970806745429,0.0,0.0767001370606292,0.0,,D (inferred from geology),,,,,,
FOC,FOLIGNO COLFIORITO,43.0263,12.896506,seismic,INGV,C (inferred from geology),0.3721783449999999,0.0,1.4312512466621603,0.0,0.1193221188793481,0.0,0.0428212593428294,0.0,,C (inferred from geology),,,,,,
MCV,MONTECAVALLO,42.993401,13.0013,seismic,INGV,C (inferred from geology),0.352260101,0.0,0.5445509435301891,0.0,0.104478134288692,0.0,0.0515573835688159,0.0,,C (inferred from geology),,,,,,
CIT,CITTAREALE,42.5942,13.1632,seismic,INGV,C (inferred from geology),0.319473389,0.0,0.8347419674965534,0.0,0.2069594084465152,0.0,0.1631960104433887,0.0,,C (inferred from geology),,,,,,
NOR,NORCIA LA CASTELLINA,42.792442,13.092422,seismic,INGV,B,0.305743469,0.0,0.7180155470767889,0.0,0.83440495428631,0.0,0.876254977154416,0.0,423.0,B,,,,,,
PRE,PRECI,42.879299,13.0334,seismic,INGV,B (inferred from geology),0.305010803,0.0,0.4807788915215151,0.0,0.2412408359844341,0.0,0.1283180992557905,0.0,,B (inferred from geology),,,,,,
AM05,AMANDOLA  FM  CAMPO SPORTIVO,42.977404,13.352786,seismic,INGV,B (inferred from geology),0.270388397,0.0,0.1968349541075457,0.0,0.1012766960750274,0.0,0.0588401416860588,0.0,,B (inferred from geology),,,,,,
PCB,POGGIO CANCELLI  BASE DIGA,42.558022,13.33799,seismic,INGV,B (inferred from geology),0.2395593409999999,0.0,0.2555864377771621,0.0,0.14849518442227,0.0,0.1355218347154442,0.0,,B (inferred from geology),,,,,,
MMO,MONTEMONACO,42.8993,13.3268,seismic,INGV,B (inferred from geology),0.190386261,0.0,0.6158258047408278,0.0,0.2778120625974473,0.0,0.1112257786008106,0.0,,B (inferred from geology),,,,,,
NCR,NOCERA UMBRA,43.111583,12.784666,seismic,INGV,E,0.190004547,0.0,0.234160710550358,0.0,0.0717831329492154,0.0,0.0271189701570047,0.0,555.0,E,,,,,,
GAGG,GAGGIA,46.0835,10.9587,seismic,INGV,A (inferred from geology),0.175015671,0.0,0.6903969593445021,0.0,0.1775588570656771,0.0,0.0679616383676314,0.0,,A (inferred from geology),,,,,,
CLF,COLFIORITO,43.036714,12.920428,seismic,INGV,D,0.167654953,0.0,0.5894211247109902,0.0,0.19348415846604,0.0,0.2342609558177338,0.0,145.0,D,,,,,,
CSC,CASCIA,42.719097,13.01228,seismic,INGV,B,0.165312439,0.0,0.3287591376346096,0.0,0.1654730041467271,0.0,0.126857168620892,0.0,698.0,B,,,,,,
MNF,MONTE FIEGNI  FIASTRA,43.059684,13.184466,seismic,INGV,A,0.130683197,0.0,0.3625074262656244,0.0,0.175097164797364,0.0,0.039210236088461,0.0,1062.0,A,,,,,,
RM33,PELLESCRITTA,42.50898,13.21452,seismic,INGV,B (inferred from geology),0.129825847,0.0,0.3046427194365048,0.0,0.101859011282336,0.0,0.1429633387148414,0.0,,B (inferred from geology),,,,,,
TREG,TREGNAGO,45.523,11.1606,seismic,INGV,B,0.122594406,0.0,0.3458234266066412,0.0,0.3373028970788613,0.0,0.1711351323995745,0.0,391.0,B,,,,,,
MTL,MATELICA,43.249435,13.008338,seismic,INGV,B,0.122442276,0.0,0.2435166550269929,0.0,0.1033026811874383,0.0,0.0608098889199786,0.0,579.0,B,,,,,,
TERO,TERAMO,42.62279,13.60393,seismic,INGV,A,0.121114464,0.0,0.2731098270931411,0.0,0.1879004393793805,0.0,0.0504479842499836,0.0,912.0,A,,,,,,
ASP,ASCOLI PICENO,42.848,13.6479,seismic,INGV,B,0.117642868,0.0,0.2420731233820532,0.0,0.1181092918125929,0.0,0.0474256353006914,0.0,599.0,B,,,,,,
FOSV,FOSSATO DI VICO,43.29483,12.76117,seismic,INGV,B (inferred from geology),0.116669647,0.0,0.2317643045427334,0.0,0.1728214752177387,0.0,0.0568592970167353,0.0,,B (inferred from geology),,,,,,
SNO,SARNANO,43.03717,13.304135,seismic,INGV,B (inferred from geology),0.113802895,0.0,0.1423968110686261,0.0,0.0814113075060903,0.0,0.0721103890237883,0.0,,B (inferred from geology),,,,,,
TLN,TOLENTINO,43.215904,13.25838,seismic,INGV,B (inferred from geology),0.1115056079999999,0.0,0.4873848264506442,0.0,0.1984320220963145,0.0,0.0806671737781105,0.0,,B (inferred from geology),,,,,,
FOPC,FOLIGNO NORD,42.9697,12.7031,seismic,INGV,C (inferred from geology),0.109775429,0.0,0.1870454313940386,0.0,0.1344476602224027,0.0,0.0773264480162512,0.0,,C (inferred from geology),,,,,,
SPD,SELLA PEDICATE  CAMPOTOSTO,42.515139,13.371038,seismic,INGV,B (inferred from geology),0.1062252809999999,0.0,0.2121641952075263,0.0,0.1569393912539654,0.0,0.0944616670917639,0.0,,B (inferred from geology),,,,,,
SSM1,SAN SEVERINO MARCHE,43.228783,13.176956,seismic,INGV,C (inferred from geology),0.097604164,0.0,0.1683310222985101,0.0,0.0966389239155488,0.0,0.0558697844228726,0.0,,C (inferred from geology),,,,,,
MSCT,MASCIONI (CAMPOTOSTO) 2,42.526699,13.3509,seismic,INGV,B,0.0962632289999999,0.0,0.2938315292000636,0.0,0.1684584662641483,0.0,0.1167390490662517,0.0,652.0,B,,,,,,
TRL,TERMINILLO,42.461314,12.932308,seismic,INGV,B,0.094351654,0.0,0.2039327424403398,0.0,0.335400895775072,0.0,0.1049378789605542,0.0,380.0,B,,,,,,
MNTV,MANTOVA,45.1495,10.7897,seismic,INGV,C,0.094267382,0.0,0.1394443760478836,0.0,0.1032170154530807,0.0,0.0814742844208081,0.0,237.0,C,,,,,,
SPM,SPOLETO  MONTELUCO,42.72324,12.751268,seismic,INGV,A (inferred from geology),0.092677002,0.0,0.1581229216360563,0.0,0.0706065857092889,0.0,0.0639556690729141,0.0,,A (inferred from geology),,,,,,
MDAR,MONTE DARIA,43.1927,13.1427,seismic,INGV,A (inferred from geology),0.091359932,0.0,0.2043977445401888,0.0,0.1144721705810354,0.0,0.0306891133967212,0.0,,A (inferred from geology),,,,,,
SPO1,SPOLETO 2,42.734402,12.7363,seismic,INGV,B (inferred from geology),0.086545517,0.0,0.1518081763859423,0.0,0.1710817307112271,0.0,0.1466880803814323,0.0,,B (inferred from geology),,,,,,
FBR,FABRIANO,43.343601,12.9119,seismic,INGV,C (inferred from geology),0.076989227,0.0,0.1944225333942667,0.0,0.0616819090630165,0.0,0.0290203276492895,0.0,,C (inferred from geology),,,,,,
AQG,L AQUILA   V. ATERNO    COLLE GRILLI,42.373474,13.337026,seismic,INGV,B,0.075530312,0.0,0.1507489104233672,0.0,0.1044423917429719,0.0,0.0888717139106215,0.0,696.0,B,,,,,,
CSA,CASTELNUOVO  ASSISI,43.008015,12.590602,seismic,INGV,C,0.075034439,0.0,0.202957382037642,0.0,0.1193588366444421,0.0,0.0897636574907969,0.0,200.0,C,,,,,,
BVG,BEVAGNA,42.932367,12.611065,seismic,INGV,C,0.073581123,0.0,0.1294212324319344,0.0,0.2120717213278535,0.0,0.1016973887011802,0.0,211.0,C,,,,,,
AQV,L AQUILA   V. ATERNO   CENTRO VALLE,42.377222,13.343888,seismic,INGV,B,0.071600677,0.0,0.1590991306672793,0.0,0.0848430442408926,0.0,0.0692906026113334,0.0,474.0,B,,,,,,
RTI,RIETI (CAB. ENEL),42.430278,12.829097,seismic,INGV,D,0.068927277,0.0,0.199652179421188,0.0,0.1279771878132622,0.0,0.1474281729808386,0.0,170.0,D,,,,,,
VAL,VALFABBRICA,43.159302,12.6017,seismic,INGV,B (inferred from geology),0.068644188,0.0,0.2006158696224854,0.0,0.0722498032686491,0.0,0.0308196460053901,0.0,,B (inferred from geology),,,,,,
AQK,L AQUILA   V. ATERNO   AQUIL PARK ING.,42.344967,13.400949,seismic,INGV,B,0.067094315,0.0,0.1417282016287316,0.0,0.1475044623842795,0.0,0.1764684071852338,0.0,705.0,B,,,,,,
PZI1,PIZZOLI,42.4356,13.3262,seismic,INGV,B,0.066985687,0.0,0.1303718888139378,0.0,0.0763879503326088,0.0,0.108055695035104,0.0,705.0,B,,,,,,
CTD,CITTADUCALE,42.388366,12.947702,seismic,INGV,B,0.066377571,0.0,0.2023812582116975,0.0,0.1018873312162407,0.0,0.0768541608262527,0.0,407.0,B,,,,,,
PGG,POGGIO PICENZE,42.322872,13.539446,seismic,INGV,B (inferred from geology),0.065303375,0.0,0.1268758605009919,0.0,0.0806764114231624,0.0,0.0326095370407502,0.0,,B (inferred from geology),,,,,,
MURB,MONTE URBINO,43.263,12.5246,seismic,INGV,B (inferred from geology),0.060997259,0.0,0.2679705031625076,0.0,0.0544869821444577,0.0,0.0315869337042613,0.0,,B (inferred from geology),,,,,,
SNI,SANGEMINI,42.632,12.5536,seismic,INGV,B (inferred from geology),0.059131386,0.0,0.1074144019665773,0.0,0.0865331709145371,0.0,0.1081587135482571,0.0,,B (inferred from geology),,,,,,
BRS,BARISCIANO,42.324272,13.59007,seismic,INGV,E,0.0579011039999999,0.0,0.0818390870333422,0.0,0.0455749772832561,0.0,0.0172323412553252,0.0,444.0,E,,,,,,
GSA,GRAN SASSO  LAB. INFN ASSERGI,42.420689,13.519362,seismic,INGV,B,0.056590252,0.0,0.1572800622155576,0.0,0.0663880558709354,0.0,0.0465964235143096,0.0,492.0,B,,,,,,
AQF,L AQUILA   V. ATERNO    FERRIERA,42.380539,13.35474,seismic,INGV,B (inferred from geology),0.056133701,0.0,0.2105947176150576,0.0,0.0442807418966696,0.0,0.0362013393302851,0.0,,B (inferred from geology),,,,,,
SBT,S.BENEDETTO,42.933846,13.860366,seismic,INGV,C (inferred from geology),0.0552001909999999,0.0,0.1731103226274754,0.0,0.0856788039962256,0.0,0.0553483871065852,0.0,,C (inferred from geology),,,,,,
PTI,PETRITOLI,43.066567,13.657076,seismic,INGV,C (inferred from geology),0.054661572,0.0,0.1180718668211849,0.0,0.1019338204618483,0.0,0.0782402484743709,0.0,,C (inferred from geology),,,,,,
ANT,ANTRODOCO,42.41811,13.078598,seismic,INGV,A,0.054645355,0.0,0.0878825981903891,0.0,0.2080638433897926,0.0,0.0721582610162582,0.0,912.0,A,,,,,,
PP3,PP3,43.37783,13.6095,seismic,INGV,C (inferred from geology),0.053105858,0.0,0.1341128309116435,0.0,0.112655859719685,0.0,0.0634828995588718,0.0,,C (inferred from geology),,,,,,
LSS,LEONESSA  NUOVA,42.558243,12.968894,seismic,INGV,A,0.052297878,0.0,0.1339897365157031,0.0,0.0891070097582511,0.0,0.0407878804319041,0.0,1091.0,A,,,,,,
GBP,GUBBIO PIANA,43.31381,12.58949,seismic,INGV,C,0.051815125,0.0,0.143111240533144,0.0,0.1160466296543029,0.0,0.0846650679274115,0.0,224.0,C,,,,,,
MMUR,MONTE MURANO,43.44183,12.9973,seismic,INGV,A (inferred from geology),0.050572299,0.0,0.1209385605260694,0.0,0.0531921311797125,0.0,0.0176553391323926,0.0,,A (inferred from geology),,,,,,
SNG,SENIGALLIA,43.68558,13.226162,seismic,INGV,C,0.050247356,0.0,0.1456020553721299,0.0,0.1359689089602479,0.0,0.0396102534798746,0.0,258.0,C,,,,,,
PCRO,PIETRALACROCE  ANCONA,43.60768,13.53233,seismic,INGV,B (inferred from geology),0.049318973,0.0,0.1201952719777487,0.0,0.0827973533095705,0.0,0.0294157344816258,0.0,,B (inferred from geology),,,,,,
ANB,ANCONA 2,43.59229,13.507411,seismic,INGV,B (inferred from geology),0.048991638,0.0,0.1612749086752514,0.0,0.0832395511015975,0.0,0.0368862714568495,0.0,,B (inferred from geology),,,,,,
