# 20210814_M7.2_Haiti median gmf, Stations:Seismic, gmlt:USGS, Rupture:USGS
custom_site_id,lon,lat,AbrahamsonEtAl2014,BooreEtAl2014,CampbellBozorgnia2014,ChiouYoungs2014
m_10,-74.2181,18.5797,0.15098296,0.14737342,0.15498847,0.12858808
m_100,-73.5078,18.5302,0.56629235,0.8985202,0.58373946,0.5089052
m_101,-73.4998,18.3675,0.6872844,0.80127317,0.7190527,0.61128855
m_102,-73.4796,18.5119,0.5718667,0.97904897,0.5321795,0.58118033
m_103,-73.4711,18.4034,0.7773027,0.97896177,0.73641366,0.7105721
m_104,-73.4707,18.4396,0.6833611,0.9794512,0.6395842,0.6792645
m_105,-73.4533,18.2677,0.45127937,0.46562624,0.42626533,0.4349337
m_106,-73.4524,18.3762,0.694838,0.96543217,0.6457601,0.6983385
m_107,-73.4523,18.3852,0.69951123,0.9821056,0.6495668,0.70241064
m_108,-73.4512,18.5117,0.5905234,0.9891374,0.5550185,0.5905344
m_109,-73.4439,18.2677,0.4509583,0.4642286,0.4256913,0.4333142
m_11,-74.2181,18.5887,0.14999653,0.14688711,0.15417913,0.12796313
m_110,-73.4417,18.5116,0.5920815,0.9892406,0.55650747,0.59187144
m_111,-73.4334,18.376,0.65780413,0.9617741,0.5989841,0.68909353
m_112,-73.4325,18.4844,0.6779084,0.8945128,0.7019166,0.58881104
m_113,-73.4322,18.5115,0.60529333,0.9911305,0.5758822,0.59475195
m_114,-73.4237,18.403,0.78448975,0.9768664,0.7436594,0.71010745
m_115,-73.4228,18.5024,0.62347347,0.8456217,0.67468965,0.5350884
m_116,-73.4144,18.3849,0.65789497,0.9785121,0.5974997,0.6910872
m_117,-73.4135,18.4843,0.66496646,0.98668504,0.6401478,0.63922554
m_118,-73.4041,18.4751,0.7026446,0.9484771,0.69410735,0.6362859
m_119,-73.4041,18.4842,0.68276066,0.9477245,0.6736352,0.62227947
m_12,-74.2086,18.5887,0.15268087,0.1500307,0.15696606,0.1304666
m_120,-73.4038,18.5113,0.62437576,0.8920849,0.6334942,0.55078804
m_121,-73.3965,18.2763,0.46515024,0.4742083,0.4408606,0.44152662
m_122,-73.3964,18.2853,0.48459366,0.49853724,0.460332,0.46211106
m_123,-73.3955,18.3847,0.7233718,0.93839914,0.6925907,0.68317056
m_124,-73.3949,18.448,0.76919097,0.9016051,0.75599277,0.6501168
m_125,-73.3947,18.4751,0.70192426,0.9255379,0.6758093,0.632467
m_126,-73.3862,18.3666,0.6793706,0.8774482,0.635212,0.6722198
m_127,-73.3855,18.4479,0.71244466,0.93721884,0.6432556,0.67564505
m_128,-73.3675,18.3483,0.62688655,0.6991882,0.6039781,0.59574574
m_129,-73.3673,18.3664,0.6235718,0.8156862,0.5697676,0.6419756
m_13,-74.1419,18.6607,0.16862328,0.177446,0.17106318,0.14921214
