# 19950615_M6.4_Aigio median gmf, Stations:Seismic, gmlt:USGS, Rupture:GCMT
custom_site_id,lon,lat,AkkarEtAlRjb2014,CauzziEtAl2014,ZhaoEtAl2016Asc
s_0,22.085199999999986,38.2512,0.5125,0.5125,0.5125
s_1,22.379999999999995,38.53,0.18416,0.18416,0.18416
s_10,22.930000000000007,37.93,0.019039,0.019039,0.019039
s_100,21.485000000000014,38.105,0.038859572,0.042227272,0.038579967
s_101,22.53,38.32,0.15890864,0.11531203,0.1158216
s_102,22.19999999999999,38.52,0.086596556,0.0876343,0.08863836
s_103,21.420000000000016,38.07,0.034663282,0.037927274,0.03504051
s_104,22.483000000000004,38.133,0.556631,0.2218792,0.27989107
s_105,21.412000000000006,38.06,0.0337906,0.037036706,0.03469138
s_106,22.442000000000007,38.092,0.49340537,0.2241575,0.25226974
s_107,22.216999999999985,38.544,0.07330398,0.077294715,0.08594982
s_108,22.5,38.121,0.5374248,0.22385006,0.28700674
s_109,22.48599999999999,38.111,0.49233782,0.21054773,0.2321976
s_11,21.406000000000006,38.621,0.017239,0.017239,0.017239
s_110,22.03,38.53,0.05363933,0.056613237,0.06054821
s_111,22.066000000000003,38.543,0.05439226,0.05726539,0.06211835
s_112,21.867999999999995,38.323,0.065723635,0.068270005,0.06658799
s_113,21.86699999999999,38.317,0.06625054,0.0689336,0.06714272
s_114,22.420000000000016,38.07,0.4857057,0.23173724,0.26487717
s_115,21.893,38.413,0.07197351,0.07049472,0.07999875
s_116,22.069999999999993,38.07,0.161746,0.16136755,0.15522933
s_117,22.44999999999999,38.07,0.48434672,0.22963972,0.2580983
s_118,21.899,38.451,0.049915265,0.05263646,0.05604727
s_119,21.879999999999995,38.42,0.06447931,0.063636586,0.07555899
s_12,20.701999999999998,38.826,0.01424,0.01424,0.01424
s_120,22.60499999999999,38.417,0.09172572,0.08355325,0.08466592
s_121,21.917,38.508,0.044251323,0.047524016,0.051447485
s_122,22.064999999999998,38.038,0.13748053,0.14086771,0.141828
s_123,22.099999999999994,38.02,0.1448815,0.14388087,0.15393019
s_124,22.103999999999985,38.019,0.14718486,0.14529628,0.1557194
s_125,21.819999999999993,38.42,0.045249112,0.046281338,0.04727877
s_126,21.879999999999995,38.52,0.039489165,0.042728283,0.046522602
s_127,21.812999999999988,38.421,0.044765897,0.045764573,0.04631721
s_128,21.776999999999987,38.253,0.058115,0.05934191,0.06696314
s_129,22.497000000000014,38.018,0.4096308,0.22005807,0.227751
s_13,20.900000000000006,37.785,0.011901,0.011901,0.011901
s_130,22.465000000000003,38.0,0.3207882,0.19232565,0.22063543
s_131,22.22,38.645,0.046329804,0.05140497,0.059097745
s_132,22.67500000000001,38.442,0.07925867,0.07359264,0.089829594
s_133,22.492999999999995,38.0,0.32524484,0.19405103,0.21366304
s_134,22.534999999999997,37.991,0.26670846,0.1717608,0.19476667
s_135,22.52000000000001,38.62,0.052150145,0.0577421,0.06623233
s_136,22.5,37.97,0.2289606,0.16284493,0.18443897
s_137,21.716000000000008,38.353,0.040518902,0.04156185,0.048801567
s_138,22.540999999999997,38.617,0.051845677,0.057019774,0.064269274
s_139,21.900000000000006,38.0,0.0689407,0.07829755,0.081501886
s_14,23.70599999999999,37.972,0.011364,0.011364,0.011364
s_140,22.430000000000007,38.664,0.04877157,0.054410696,0.061579674
s_141,22.38300000000001,38.676,0.051325962,0.056048013,0.059059333
s_142,22.492999999999995,37.949,0.22166777,0.16885649,0.21818955
s_143,22.28,37.92,0.17948711,0.15264903,0.16645414
s_144,22.02000000000001,37.95,0.09056579,0.09768861,0.09939181
s_145,22.00800000000001,37.952,0.08204034,0.09064366,0.097101435
s_146,22.04400000000001,38.693,0.036332577,0.03955054,0.041175004
s_147,22.417,38.683,0.044753328,0.050159737,0.056660436
s_148,22.02000000000001,38.7,0.03226877,0.035854198,0.03954963
s_149,22.583,38.633,0.04390509,0.04904531,0.056631304
s_15,22.083,38.25,0.4837853,0.4844212,0.4984101
s_150,21.88300000000001,37.979,0.058969975,0.0685726,0.076075755
s_151,22.033999999999992,37.928,0.08673793,0.09393628,0.09773279
s_152,22.613,38.622,0.043256596,0.048152387,0.05547611
s_153,21.78,38.58,0.027948208,0.031290572,0.035221282
s_154,21.787000000000006,38.591,0.027742447,0.031111253,0.035103932
s_155,22.569999999999993,37.95,0.1835385,0.14234343,0.15128797
s_156,22.02000000000001,37.92,0.08824953,0.09473665,0.09321275
s_157,22.561000000000007,37.938,0.1876152,0.15091555,0.1888116
s_158,22.30000000000001,37.883,0.17866716,0.17571948,0.15384838
s_159,22.63300000000001,37.967,0.19987398,0.14707783,0.1899403
s_16,22.223000000000013,38.366,0.1926979,0.17142761,0.19252089
s_160,21.694999999999993,38.098,0.061321337,0.066126816,0.07176804
s_161,22.259000000000015,37.872,0.12355147,0.119170345,0.1279858
s_162,22.75,38.55,0.043711584,0.046129044,0.048224606
s_163,21.682999999999993,38.1,0.060713507,0.06554503,0.06966972
s_164,22.78,38.52,0.053547155,0.05344816,0.060803942
s_165,22.796999999999997,38.498,0.048349403,0.04808031,0.058042176
s_166,22.75999999999999,38.555,0.044365823,0.04652028,0.047027666
s_167,21.900000000000006,37.919,0.057251014,0.065988645,0.07248363
s_168,21.650000000000006,38.114,0.056031458,0.0601698,0.06416167
s_169,21.879999999999995,37.92,0.05455841,0.063188046,0.06972338
s_17,22.13499999999999,38.223,0.4643904,0.4001988,0.37760472
s_170,21.64099999999999,38.524,0.027703412,0.029904123,0.03901755
s_171,21.59299999999999,38.454,0.027879791,0.03009497,0.038759325
s_172,21.617999999999995,38.069,0.043842018,0.04861638,0.05969652
s_173,21.583,38.483,0.027675953,0.029623458,0.036876827
s_174,22.216999999999985,38.133,0.38216218,0.22967918,0.24838828
s_175,22.238,38.13,0.4315122,0.23417933,0.25395748
s_176,21.599999999999994,38.07,0.03933313,0.04422196,0.05745451
s_177,21.673000000000002,37.98,0.040471468,0.046802226,0.049051836
s_178,21.668000000000006,37.984,0.040924046,0.047126565,0.048666406
s_179,21.538999999999987,38.495,0.020829812,0.023433587,0.025169458
s_18,22.19399999999999,38.373,0.15791193,0.14778537,0.14167659
s_180,21.52000000000001,38.52,0.02185024,0.023832718,0.023270607
s_181,22.966999999999985,38.483,0.045320496,0.04782166,0.03922462
s_182,21.5,38.534,0.024507081,0.025690274,0.02899772
s_183,22.317000000000007,38.1,0.5757719,0.2520255,0.27594498
s_184,21.68100000000001,37.877,0.03485291,0.041235715,0.047322575
s_185,22.994,38.505,0.04487239,0.0482406,0.039911825
s_186,21.670000000000016,37.87,0.03509811,0.04121336,0.046414535
s_187,21.466999999999985,38.1,0.038111553,0.041537043,0.03748334
s_188,23.022999999999996,38.446,0.046976052,0.051677827,0.041125502
s_189,21.453000000000003,38.12,0.03860055,0.04246015,0.036324833
s_19,22.13300000000001,38.233,0.47758687,0.4375892,0.32802692
s_190,22.466999999999985,38.133,0.55845344,0.2197078,0.28347176
s_191,21.5,37.97,0.030336125,0.034887545,0.04820218
s_192,21.483000000000004,37.969,0.034261603,0.038195822,0.046886064
s_193,21.437000000000012,38.035,0.033260822,0.036745254,0.042959813
s_194,21.389999999999986,38.116,0.03521533,0.03893323,0.032943685
s_195,21.595,37.766,0.035122693,0.03962643,0.055731084
s_196,21.620000000000005,37.75,0.03173377,0.036829162,0.042208504
s_197,21.589,37.673,0.038978007,0.0423325,0.053783
s_198,21.829000000000008,38.262,0.06060789,0.06434279,0.06343973
s_199,21.569999999999993,37.67,0.044333,0.047437917,0.045711573
s_2,21.738,38.238,0.087231,0.087231,0.087231
s_20,22.28,38.37,0.1663951,0.14707276,0.13994853
s_200,21.819999999999993,38.27,0.06065622,0.06316635,0.05890988
s_201,22.25,38.02,0.35405135,0.2302111,0.24874745
s_202,21.492999999999995,37.669,0.0414162,0.043702558,0.058332093
s_203,21.22,37.92,0.028242782,0.030854333,0.025810352
s_204,21.47,37.67,0.046237152,0.047656294,0.060934283
s_205,21.215000000000003,37.924,0.027781744,0.030235576,0.025590844
s_206,21.906000000000006,37.496,0.030940669,0.035473872,0.047575004
s_207,21.824000000000012,38.392,0.052503444,0.052000824,0.04944113
s_208,21.247000000000014,37.845,0.029362516,0.031708866,0.027192138
s_209,21.25,37.83,0.029810451,0.032196976,0.027418004
s_21,22.138000000000005,38.205,0.34173676,0.28103486,0.26889798
s_210,23.420000000000016,38.32,0.025890887,0.029071094,0.039735135
s_211,21.783999999999992,38.301,0.060954057,0.06021144,0.059689976
s_212,22.569999999999993,38.08,0.42968622,0.20222554,0.22927004
s_213,21.78200000000001,38.293,0.058805212,0.058322787,0.059306
s_214,23.429000000000002,38.299,0.030800894,0.033484433,0.03941953
s_215,21.345,37.679,0.038680892,0.040305607,0.0370705
s_216,21.349999999999994,37.67,0.03991795,0.041674897,0.03758886
