STATION_ID,STATION_NAME,LATITUDE,LONGITUDE,STATION_TYPE,REFERENCES,SOIL_TYPE,PGA_VALUE,PGA_LN_SIGMA,SA(0.3)_VALUE,SA(0.3)_LN_SIGMA,SA(0.6)_VALUE,SA(0.6)_LN_SIGMA,SA(1.0)_VALUE,SA(1.0)_LN_SIGMA,VS30,VS30_TYPE,MMI_VALUE,MMI_STDDEV,PGV_LN_SIGMA,PGV_VALUE,SA(3.0)_LN_SIGMA,SA(3.0)_VALUE
SSV,S. SEVERO,41.68116,15.385745,seismic,INGV,B,0.056712288,0.0,0.1013357820035488,0.0,0.0588657767498351,0.0,0.0167936518340013,0.0,386.0,B,,,,,,
VSE,VASTO (EUROPA),42.12218,14.707188,seismic,INGV,B (inferred from geology),0.038263371,0.0,0.0418137824811066,0.0,0.0164958980446339,0.0,0.0077519118489396,0.0,,B (inferred from geology),,,,,,
SNN,SANNICANDRO GARGANICO,41.832181,15.570961,seismic,INGV,A,0.037790691,0.0,0.0495386557289546,0.0,0.0137250043843306,0.0,0.0032780237089081,0.0,865.0,A,,,,,,
GLD,GILDONE,41.509072,14.756682,seismic,INGV,B,0.017627008,0.0,0.0383919123930763,0.0,0.0195546314856688,0.0,0.0191520781053861,0.0,472.0,B,,,,,,
CMM,CASTIGLIONE MESSER MARINO,41.86832,14.44984,seismic,INGV,B (inferred from geology),0.007920019,0.0,0.017038771558702,0.0,0.0122553844290191,0.0,0.0099125779559644,0.0,,B (inferred from geology),,,,,,
SCV,S. MARCO DEI CAVOTI,41.306362,14.880446,seismic,INGV,B (inferred from geology),0.006903698,0.0,0.0256016411722926,0.0,0.0132481780221522,0.0,0.0098023009412215,0.0,,B (inferred from geology),,,,,,
CHT,CHIETI,42.369827,14.147809,seismic,INGV,B (inferred from geology),0.006737842,0.0,0.0188499992170815,0.0,0.0111284565707444,0.0,0.004648496118724,0.0,,B (inferred from geology),,,,,,
AVZ,AVEZZANO,42.027458,13.425929,seismic,INGV,C,0.006624305,0.0,0.0098645132427156,0.0,0.0141724642760179,0.0,0.0138080396586143,0.0,199.0,C,,,,,,
ORC,ORTUCCHIO  NUOVA,41.953606,13.642346,seismic,INGV,B,0.003988485,0.0,0.0102181190183333,0.0,0.0075418072730692,0.0,0.0065267174733894,0.0,767.0,B,,,,,,
NOR,NORCIA LA CASTELLINA,42.792442,13.092422,seismic,INGV,B,0.001806577,0.0,0.0027803773725653,0.0,0.003539090068885,0.0,0.00603217937725,0.0,423.0,B,,,,,,
