# 20201229_M6.3_Petrijna median gmf, Stations:Seismic, gmlt:USGS, Rupture:GCMT
custom_site_id,lon,lat,AkkarEtAlRjb2014,CauzziEtAl2014,ZhaoEtAl2016Asc
m_100,15.194700000000012,46.2784,0.0080481395,0.008159256,0.012635235
m_101,15.586999999999989,46.547,0.005559465,0.0058477093,0.012786349
m_102,16.364900000000006,46.3604,0.01486803,0.015295664,0.017733224
m_103,16.4949,46.3588,0.0116813835,0.012050766,0.016137157
m_104,14.547899999999998,46.0077,0.012142739,0.01203122,0.013223612
m_105,14.4178,46.0971,0.009782287,0.009777626,0.012490788
m_106,15.064899999999994,46.2785,0.00809953,0.00810967,0.011631315
m_107,16.900300000000016,46.8027,0.003780548,0.0039111553,0.008257782
m_108,17.798100000000005,46.4243,0.004007046,0.003952863,0.005922904
m_109,18.220100000000002,46.0647,0.0040730597,0.00406318,0.0073548243
m_110,14.547200000000004,46.0977,0.014217735,0.013426762,0.01107125
m_111,19.209699999999998,47.4344,0.0012806496,0.0012701589,0.0012530517
m_112,18.27279999999999,44.9859,0.004155642,0.0043110913,0.009354946
m_113,18.72569999999999,46.3459,0.0029939765,0.0028203488,0.0028102673
m_114,13.390999999999991,45.8172,0.002851394,0.0029613418,0.0040431106
m_55,16.34299999999999,45.4606,0.08700063,0.091549955,0.1355234
m_56,15.8382,45.9155,0.030515077,0.031047547,0.040507313
m_57,16.0925,45.7333,0.08150061,0.08473974,0.09819387
m_58,16.094300000000004,45.8233,0.11540819,0.11514319,0.11479988
m_59,16.0907,45.6433,0.07963397,0.07532058,0.1302742
m_60,15.83680000000001,45.8255,0.03905428,0.040218577,0.058960255
m_61,16.221000000000004,45.732,0.064241156,0.069963895,0.08654726
m_62,15.963999999999999,45.7345,0.07754264,0.081264965,0.086509906
m_63,16.349500000000006,45.7306,0.045053795,0.04861619,0.06780374
m_64,15.70920000000001,45.9163,0.02086676,0.021832656,0.035682395
m_65,15.708100000000002,45.8263,0.030776946,0.031326015,0.043466073
m_66,15.965499999999992,45.8245,0.10161507,0.10240824,0.10720451
m_67,15.583100000000002,46.1871,0.008662063,0.009370627,0.021386204
m_68,15.950299999999999,44.9245,0.021676274,0.022410957,0.036027536
m_69,15.835499999999996,45.7355,0.0531252,0.05987305,0.067165375
m_70,16.360500000000002,46.1805,0.013354133,0.014099483,0.02802585
m_71,16.97909999999999,45.3613,0.018637685,0.019934978,0.04570919
m_72,15.064799999999991,46.1885,0.006642893,0.00705758,0.015196954
m_73,15.968700000000013,46.0044,0.029277205,0.030422892,0.044997815
m_74,16.869399999999985,45.9033,0.012344678,0.013074806,0.027721185
m_75,17.209900000000005,44.727,0.012785811,0.012402038,0.016164705
m_76,16.101400000000012,46.1832,0.012059125,0.013286028,0.022190567
m_77,15.842299999999994,46.1855,0.009288161,0.010401762,0.018976659
m_78,16.22890000000001,46.0919,0.02091107,0.021993117,0.040442616
m_79,15.822399999999988,44.8354,0.016518721,0.017465228,0.028154427
m_80,15.575600000000009,45.4671,0.026919585,0.027281782,0.046627484
m_81,17.33250000000001,44.6345,0.0068781506,0.007339928,0.011804807
m_82,15.451300000000003,45.9177,0.018139297,0.01840677,0.025302542
m_83,15.717399999999998,46.5463,0.005514542,0.005884049,0.013410877
m_84,16.624799999999993,46.357,0.009883302,0.010204209,0.014831777
m_85,15.193099999999987,45.8284,0.013257009,0.013544984,0.020992998
m_86,18.545299999999997,44.5419,0.0030210407,0.0030854621,0.0061540143
m_87,15.585000000000008,46.3671,0.008095928,0.008343093,0.016535452
m_88,16.36269999999999,46.2704,0.013920285,0.014437101,0.019913793
m_89,18.00999999999999,45.1593,0.0064779473,0.006553585,0.010580595
m_90,16.878500000000003,46.1731,0.0096346885,0.010045113,0.016212588
m_91,16.223000000000013,45.822,0.07012885,0.07134405,0.10650464
m_92,15.844999999999999,46.3654,0.009253177,0.009592984,0.01862526
m_93,15.064999999999998,46.3685,0.005576333,0.0058466243,0.012243568
m_94,17.723000000000013,44.8959,0.0066398666,0.0069136512,0.014937567
m_95,16.367199999999997,46.4504,0.012375966,0.012684359,0.018810138
m_96,13.65700000000001,45.4606,0.0032461344,0.0033105696,0.0056962315
m_98,15.456500000000005,46.5476,0.005820975,0.0060032806,0.012133884
m_99,15.3245,46.2781,0.0075884964,0.007880649,0.016193429
s_0,16.10300000000001,45.914,0.24756,0.24756,0.24756
s_1,15.96799999999999,45.811,0.1301,0.1301,0.1301
s_10,13.633600000000001,45.9875,0.01856,0.01856,0.01856
s_11,14.527800000000013,46.0438,0.01362,0.01362,0.01362
s_115,10.919900000000013,45.0511,0.00584,0.00584,0.00584
s_116,11.902299999999997,45.8003,0.00479,0.00479,0.00479
s_117,11.540600000000012,44.9035,0.0035,0.0035,0.0035
s_118,12.233599999999996,43.4584,0.00314,0.00314,0.00314
s_119,13.532299999999992,43.6077,0.0028,0.0028,0.0028
s_12,14.839300000000009,45.8033,0.0126,0.0126,0.0126
s_120,12.376499999999993,45.4167,0.00278,0.00278,0.00278
