# 20201229_M6.3_Petrijna median gmf, Stations:Seismic, gmlt:GEM, Rupture:USGS
custom_site_id,lon,lat,KothaEtAl2020ESHM20SlopeGeology,"KothaEtAl2020ESHM20SlopeGeology
c3_epsilon = -1.73205100","KothaEtAl2020ESHM20SlopeGeology
c3_epsilon = 1.73205100","KothaEtAl2020ESHM20SlopeGeology
sigma_mu_epsilon = -1.35563000","KothaEtAl2020ESHM20SlopeGeology
sigma_mu_epsilon = 1.35563000"
s_0,16.10300000000001,45.914,0.24756,0.24756,0.24756,0.24756,0.24756
s_1,15.96799999999999,45.811,0.1301,0.1301,0.1301,0.1301,0.1301
s_10,13.633600000000001,45.9875,0.01856,0.01856,0.01856,0.01856,0.01856
s_100,15.194700000000012,46.2784,0.017150419,0.022475466,0.013087018,0.016867472,0.01743811
s_101,15.586999999999989,46.547,0.014254828,0.018498015,0.01098497,0.014009418,0.014504538
s_102,16.364900000000006,46.3604,0.033478312,0.041461635,0.027032154,0.033092342,0.033868782
s_103,16.4949,46.3588,0.030043975,0.039275207,0.022982448,0.029598024,0.030496642
s_104,14.547899999999998,46.0077,0.013716496,0.014270938,0.013183594,0.013678983,0.013754111
s_105,14.4178,46.0971,0.010417675,0.01082753,0.010023333,0.010384458,0.010450996
s_106,15.064899999999994,46.2785,0.017372414,0.022232248,0.013574911,0.01709967,0.017649509
s_107,16.900300000000016,46.8027,0.008225654,0.007647216,0.008847847,0.008072566,0.008381646
s_108,17.798100000000005,46.4243,0.00778022,0.0071486467,0.008467591,0.0076360865,0.007927073
s_109,18.220100000000002,46.0647,0.009189903,0.008386209,0.010070619,0.009026779,0.009355974
s_11,14.527800000000013,46.0438,0.01362,0.01362,0.01362,0.01362,0.01362
s_110,14.547200000000004,46.0977,0.014480887,0.014883151,0.014089494,0.014449784,0.0145120565
s_111,19.209699999999998,47.4344,0.00192416,0.0008875659,0.0041713994,0.0018875534,0.0019614766
s_112,18.27279999999999,44.9859,0.010283434,0.0127654625,0.008283994,0.010088008,0.010482646
s_113,18.72569999999999,46.3459,0.0042793443,0.0033657,0.005441004,0.004223127,0.0043363096
s_114,13.390999999999991,45.8172,0.006985518,0.007448403,0.0065514,0.0068852557,0.007087241
s_115,10.919900000000013,45.0511,0.00584,0.00584,0.00584,0.00584,0.00584
s_116,11.902299999999997,45.8003,0.00479,0.00479,0.00479,0.00479,0.00479
s_117,11.540600000000012,44.9035,0.0035,0.0035,0.0035,0.0035,0.0035
s_118,12.233599999999996,43.4584,0.00314,0.00314,0.00314,0.00314,0.00314
s_119,13.532299999999992,43.6077,0.0028,0.0028,0.0028,0.0028,0.0028
s_12,14.839300000000009,45.8033,0.0126,0.0126,0.0126,0.0126,0.0126
s_120,12.376499999999993,45.4167,0.00278,0.00278,0.00278,0.00278,0.00278
s_121,13.00030000000001,43.6318,0.00277,0.00277,0.00277,0.00277,0.00277
s_122,11.673900000000003,45.3617,0.00264,0.00264,0.00264,0.00264,0.00264
s_123,11.742500000000007,44.3595,0.00241,0.00241,0.00241,0.00241,0.00241
s_124,15.032700000000006,46.678,0.00236,0.00236,0.00236,0.00236,0.00236
s_125,11.17240000000001,45.3082,0.00236,0.00236,0.00236,0.00236,0.00236
s_126,11.60990000000001,45.64,0.00223,0.00223,0.00223,0.00223,0.00223
s_127,13.76400000000001,45.709,0.0022,0.0022,0.0022,0.0022,0.0022
s_128,13.761400000000009,43.1942,0.0022,0.0022,0.0022,0.0022,0.0022
s_129,13.609499999999997,43.3778,0.0021,0.0021,0.0021,0.0021,0.0021
s_13,17.183899999999994,44.7488,0.01181,0.01181,0.01181,0.01181,0.01181
s_130,11.649699999999996,46.0482,0.00186,0.00186,0.00186,0.00186,0.00186
s_131,10.78970000000001,45.1495,0.00183,0.00183,0.00183,0.00183,0.00183
s_132,18.643599999999992,46.215,0.00183,0.00183,0.00183,0.00183,0.00183
s_133,11.160599999999988,45.523,0.0018,0.0018,0.0018,0.0018,0.0018
s_134,13.4692,43.1373,0.00178,0.00178,0.00178,0.00178,0.00178
s_135,12.08019999999999,44.2842,0.00172,0.00172,0.00172,0.00172,0.00172
s_136,13.31280000000001,43.3112,0.00171,0.00171,0.00171,0.00171,0.00171
s_137,12.32050000000001,43.8011,0.00169,0.00169,0.00169,0.00169,0.00169
s_138,10.94919999999999,44.6297,0.00168,0.00168,0.00168,0.00168,0.00168
s_139,12.013100000000009,45.8361,0.00168,0.00168,0.00168,0.00168,0.00168
s_14,14.701400000000007,46.1016,0.01082,0.01082,0.01082,0.01082,0.01082
s_140,12.971699999999998,43.1135,0.00163,0.00163,0.00163,0.00163,0.00163
s_141,17.53479999999999,47.1712,0.00144,0.00144,0.00144,0.00144,0.00144
s_142,11.87700000000001,44.2895,0.00143,0.00143,0.00143,0.00143,0.00143
s_143,12.413000000000011,43.6648,0.00143,0.00143,0.00143,0.00143,0.00143
s_144,12.524599999999992,43.263,0.0014,0.0014,0.0014,0.0014,0.0014
s_145,13.067399999999992,43.2381,0.00134,0.00134,0.00134,0.00134,0.00134
s_146,10.898699999999991,44.8873,0.00127,0.00127,0.00127,0.00127,0.00127
s_147,12.639900000000011,43.1851,0.00118,0.00118,0.00118,0.00118,0.00118
s_148,12.571500000000015,43.3666,0.00107,0.00107,0.00107,0.00107,0.00107
s_149,15.12700000000001,41.7059,0.00106,0.00106,0.00106,0.00106,0.00106
s_15,14.261300000000006,46.0807,0.01061,0.01061,0.01061,0.01061,0.01061
s_150,13.049800000000005,42.9621,0.00106,0.00106,0.00106,0.00106,0.00106
s_151,12.402199999999993,43.4507,0.00099,0.00099,0.00099,0.00099,0.00099
s_152,12.997299999999996,43.4418,0.00099,0.00099,0.00099,0.00099,0.00099
s_153,12.456999999999994,43.4807,0.00098,0.00098,0.00098,0.00098,0.00098
s_154,15.523200000000003,47.2505,0.00097,0.00097,0.00097,0.00097,0.00097
s_155,22.5197,44.6672,0.00097,0.00097,0.00097,0.00097,0.00097
s_156,14.55019999999999,41.7666,0.00095,0.00095,0.00095,0.00095,0.00095
s_157,15.54310000000001,41.7574,0.00087,0.00087,0.00087,0.00087,0.00087
s_158,11.424800000000005,44.3128,0.00087,0.00087,0.00087,0.00087,0.00087
s_159,12.983800000000002,43.1782,0.00082,0.00082,0.00082,0.00082,0.00082
s_16,15.251800000000003,45.5043,0.00962,0.00962,0.00962,0.00962,0.00962
s_160,13.14269999999999,43.1927,0.00081,0.00081,0.00081,0.00081,0.00081
s_161,12.947599999999994,43.1468,0.00081,0.00081,0.00081,0.00081,0.00081
s_162,12.761200000000002,43.2948,0.00081,0.00081,0.00081,0.00081,0.00081
s_163,14.1524,41.7033,0.0008,0.0008,0.0008,0.0008,0.0008
s_164,12.782199999999989,43.4363,0.00078,0.00078,0.00078,0.00078,0.00078
s_165,13.282199999999989,42.6342,0.00075,0.00075,0.00075,0.00075,0.00075
s_166,13.904599999999988,42.0115,0.00072,0.00072,0.00072,0.00072,0.00072
s_167,10.858900000000006,45.6975,0.0007,0.0007,0.0007,0.0007,0.0007
s_168,12.904599999999988,43.0049,0.0007,0.0007,0.0007,0.0007,0.0007
s_169,10.503800000000012,45.644,0.00068,0.00068,0.00068,0.00068,0.00068
s_17,13.801299999999998,45.6589,0.00852,0.00852,0.00852,0.00852,0.00852
s_170,11.96629999999999,43.3292,0.00066,0.00066,0.00066,0.00066,0.00066
s_171,13.396500000000003,42.7567,0.00063,0.00063,0.00063,0.00063,0.00063
s_172,11.846900000000005,43.9048,0.0006,0.0006,0.0006,0.0006,0.0006
s_173,12.406599999999997,43.3821,0.00057,0.00057,0.00057,0.00057,0.00057
