STATION_ID,STATION_NAME,LONGITUDE,LATITUDE,STATION_TYPE,VS30,MMI_VALUE,MMI_STDDEV,PGA_LN_SIGMA,PGA_VALUE,PGV_LN_SIGMA,PGV_VALUE,SA(0.3)_LN_SIGMA,SA(0.3)_VALUE,SA(1.0)_LN_SIGMA,SA(1.0)_VALUE,SA(3.0)_LN_SIGMA,SA(3.0)_VALUE,VS30_TYPE,REFERENCES
IBUH01,,141.8191,42.8739,seismic,293.2,,,0.0,1.344435,0.0,109.1464,0.0,3.497006,0.0,0.629405,0.0,0.058888,inferred,Stations_USGS
HKD125,,142.1346,42.7608,seismic,641.3,8.1,0.63,0.0,0.756235,0.0,55.226,0.0,1.84461,0.0,0.506025,0.0,0.05955,inferred,Stations_USGS
IBUH02,,142.1285,42.8714,seismic,775.5,7.3,0.63,0.0,0.69237,0.0,31.2593,0.0,1.12867,0.0,0.288682,0.0,0.025098,inferred,Stations_USGS
HKD103,,142.2973,42.7275,seismic,489.1,7.6,0.63,0.0,0.686809,0.0,37.1921,0.0,2.067668,0.0,0.457326,0.0,0.137235,inferred,Stations_USGS
HKD128,,141.8221,42.7655,seismic,291.9,,,0.0,0.682983,0.0,113.4291,0.0,1.247289,0.0,1.514478,0.0,0.122614,inferred,Stations_USGS
HKD126,,141.9279,42.575,seismic,160.9,9.5,0.63,0.0,0.674796,0.0,153.3698,0.0,0.752222,0.0,1.410753,0.0,0.441875,inferred,Stations_USGS
HDKH01,,142.2296,42.7031,seismic,487.4,8.0,0.63,0.0,0.645093,0.0,51.3734,0.0,2.145302,0.0,0.304544,0.0,0.051016,inferred,Stations_USGS
HKD124,,141.7904,42.9986,seismic,173.8,6.7,0.63,0.0,0.570863,0.0,19.3106,0.0,0.636709,0.0,0.07059,0.0,0.036267,inferred,Stations_USGS
HKD185,,141.4021,42.7755,seismic,641.3,6.8,0.63,0.0,0.570426,0.0,21.9528,0.0,0.709706,0.0,0.178995,0.0,0.015534,inferred,Stations_USGS
SRCH09,,141.8063,43.0587,seismic,175.8,7.0,0.63,0.0,0.543926,0.0,24.3535,0.0,1.202042,0.0,0.141649,0.0,0.037965,inferred,Stations_USGS
HDKH04,,142.0381,42.5126,seismic,248.6,7.9,0.63,0.0,0.430143,0.0,45.2102,0.0,1.223682,0.0,0.534964,0.0,0.117316,inferred,Stations_USGS
HKD105,,142.0543,42.4825,seismic,327.1,8.1,0.63,0.0,0.378904,0.0,55.1398,0.0,1.027563,0.0,0.706066,0.0,0.0944,inferred,Stations_USGS
HKD129,,141.6057,42.6344,seismic,260.2,7.1,0.63,0.0,0.376481,0.0,14.5774,0.0,1.1397,0.0,0.113953,0.0,0.029504,inferred,Stations_USGS
HKD184,,141.601,42.79,seismic,281.7,7.3,0.63,0.0,0.360755,0.0,21.5962,0.0,1.08742,0.0,0.173548,0.0,0.031223,inferred,Stations_USGS
HKD131,,141.0814,42.4211,seismic,313.2,5.9,0.63,0.0,0.357972,0.0,10.909,0.0,0.568566,0.0,0.064071,0.0,0.00687,inferred,Stations_USGS
HKD104,,142.131,42.5886,seismic,448.3,7.1,0.63,0.0,0.355504,0.0,17.3755,0.0,0.649889,0.0,0.158241,0.0,0.015841,inferred,Stations_USGS
IKRH02,,141.6523,43.2204,seismic,199.3,6.9,0.63,0.0,0.300581,0.0,22.6067,0.0,1.213932,0.0,0.113447,0.0,0.04061,inferred,Stations_USGS
IBUH06,,141.0017,42.4116,seismic,325.1,6.2,0.63,0.0,0.256002,0.0,14.1154,0.0,0.860843,0.0,0.076524,0.0,0.007036,inferred,Stations_USGS
HKD181,,141.5462,43.1161,seismic,149.9,6.6,0.63,0.0,0.252441,0.0,18.343,0.0,0.639784,0.0,0.16642,0.0,0.036928,inferred,Stations_USGS
IBUH05,,141.3497,42.5629,seismic,405.6,5.9,0.63,0.0,0.237248,0.0,11.3829,0.0,0.426727,0.0,0.089237,0.0,0.031999,inferred,Stations_USGS
IBUH07,,141.0643,42.6476,seismic,405.6,5.6,0.63,0.0,0.220686,0.0,8.653,0.0,0.28649,0.0,0.056007,0.0,0.006118,inferred,Stations_USGS
UTM:(54T 055 472 10000),,141.6713,42.6755,macroseismic,150.6,6.5,0.3,0.8059,0.213186,0.875,17.1216,1.0131,0.411807,1.0822,0.206136,1.4737,0.041657,inferred,Stations_USGS
UTM:(54T 053 476 10000),,141.4297,43.0369,macroseismic,242.2,6.7,0.3,0.8059,0.207762,0.875,19.8078,1.0131,0.425307,1.0822,0.264917,1.4737,0.053821,inferred,Stations_USGS
