STATION_ID,STATION_NAME,LONGITUDE,LATITUDE,STATION_TYPE,PGA_VALUE,PGA_LN_SIGMA,SOIL_TYPE,VS30,VS30_TYPE,VS30_USGS
CAT,CATANIA  PIANA,15.046334,37.44738,seismic,0.245557,0.0,D,159.0,D,233.0
SRT,SORTINO,15.054206,37.16657,seismic,0.105364,0.0,A,871.0,A,995.0
NOT,NOTO,15.068333,36.9,seismic,0.088646,0.0,A (inferred from geology),771.0,inferred_USGS,771.0
VZZ,VIZZINI,14.755327,37.163417,seismic,0.0712,0.0,B (inferred from geology),999.0,inferred_USGS,999.0
PCH,PACHINO,15.091597,36.7119,seismic,0.063054,0.0,B,593.0,B,966.0
GRR,GIARRE,15.162778,37.726111,seismic,0.037923,0.0,A (inferred from geology),400.0,inferred_USGS,400.0
VTT,VITTORIA,14.519429,36.948404,seismic,0.03238,0.0,B (inferred from geology),600.0,inferred_USGS,600.0
OBS_1,Augusta,15.221,37.231,macroseismic,0.408357,0.8059,,600.0,inferred,600.0
OBS_4,Melilli,15.128,37.179,macroseismic,0.270664,0.8059,,672.51,inferred,997.0
OBS_2,Carlentini,15.015,37.274,macroseismic,0.255999,0.8059,,435.34,inferred,996.0
OBS_3,Lentini,14.999,37.285,macroseismic,0.253534,0.8059,,533.37,inferred,997.0
OBS_5,Militello in Val di Catania,14.793,37.273,macroseismic,0.227761,0.8059,,576.01,inferred,999.0
OBS_6,Mineo,14.691,37.266,macroseismic,0.218536,0.8059,,463.83,inferred,987.0
OBS_17,Stazione di Brucoli,15.188,37.272,macroseismic,0.215023,0.8059,,409.03,inferred,804.0
OBS_13,Priolo Gargallo,15.186,37.157,macroseismic,0.204079,0.8059,,437.05,inferred,679.0
OBS_15,Siracusa,15.285,37.082,macroseismic,0.203354,0.8059,,408.24,inferred,825.0
OBS_9,Floridia,15.153,37.082,macroseismic,0.191142,0.8059,,301.6,inferred,994.0
OBS_16,Sortino,15.027,37.156,macroseismic,0.184585,0.8059,,519.44,inferred,996.0
OBS_8,Acireale,15.166,37.613,macroseismic,0.181469,0.8059,,615.76,inferred,775.0
OBS_7,Aci Catena,15.141,37.603,macroseismic,0.180987,0.8059,,555.89,inferred,997.0
OBS_11,Mascalucia,15.05,37.574,macroseismic,0.177455,0.8059,,484.37,inferred,996.0
OBS_10,Francofonte,14.881,37.23,macroseismic,0.173297,0.8059,,591.98,inferred,556.0
OBS_14,Scordia,14.843,37.296,macroseismic,0.170737,0.8059,,473.38,inferred,941.0
OBS_36,Monte Tauro,15.214,37.27,macroseismic,0.161693,0.8059,,301.55,inferred,765.0
OBS_12,Pachino,15.091,36.715,macroseismic,0.15637,0.8059,,345.59,inferred,959.0
OBS_53,Villasmundo,15.092,37.25,macroseismic,0.144563,0.8059,,430.88,inferred,996.0
OBS_50,Solarino,15.119,37.1,macroseismic,0.139009,0.8059,,515.56,inferred,996.0
OBS_19,Aci Castello,15.147,37.555,macroseismic,0.136662,0.8059,,640.33,inferred,808.0
OBS_26,Catania,15.087,37.502,macroseismic,0.136642,0.8059,,389.13,inferred,995.0
OBS_52,Valverde,15.125,37.579,macroseismic,0.13359,0.8059,,485.58,inferred,996.0
OBS_46,San Giovanni la Punta,15.094,37.579,macroseismic,0.131975,0.8059,,378.59,inferred,996.0
OBS_51,Tremestieri Etneo,15.073,37.575,macroseismic,0.131139,0.8059,,455.23,inferred,996.0
OBS_24,Canicattini Bagni,15.062,37.033,macroseismic,0.130976,0.8059,,568.01,inferred,995.0
OBS_25,Cassaro,14.949,37.106,macroseismic,0.128058,0.8059,,519.09,inferred,996.0
OBS_29,Ferla,14.94,37.119,macroseismic,0.127988,0.8059,,506.59,inferred,996.0
OBS_48,Santa Venerina,15.139,37.687,macroseismic,0.126553,0.8059,,548.25,inferred,997.0
OBS_20,Avola,15.135,36.908,macroseismic,0.126045,0.8059,,399.71,inferred,599.0
OBS_22,Buscemi,14.885,37.085,macroseismic,0.123865,0.8059,,670.97,inferred,998.0
OBS_34,Mascali,15.195,37.757,macroseismic,0.12346,0.8059,,514.18,inferred,970.0
OBS_21,Buccheri,14.851,37.125,macroseismic,0.123239,0.8059,,645.27,inferred,999.0
OBS_38,Noto,15.07,36.89,macroseismic,0.122892,0.8059,,469.27,inferred,767.0
OBS_39,Palagonia,14.746,37.326,macroseismic,0.119865,0.8059,,832.9,inferred,912.0
OBS_54,Vizzini,14.755,37.162,macroseismic,0.119258,0.8059,,616.72,inferred,999.0
OBS_30,Giarratana,14.794,37.048,macroseismic,0.11863,0.8059,,549.54,inferred,998.0
OBS_37,Monterosso Almo,14.763,37.089,macroseismic,0.118286,0.8059,,490.02,inferred,998.0
OBS_45,Rosolini,14.949,36.82,macroseismic,0.116032,0.8059,,482.46,inferred,996.0
OBS_59,Brucoli,15.187,37.283,macroseismic,0.115468,0.8059,,436.12,inferred,989.0
OBS_31,Grammichele,14.636,37.214,macroseismic,0.114717,0.8059,,420.1,inferred,997.0
OBS_27,Chiaramonte Gulfi,14.702,37.031,macroseismic,0.114659,0.8059,,744.99,inferred,1000.0
