calc_id,description,cal_time,recording_stations,gmlt,rupture,gmpe,imt,max_gmv,nominal_bias_mean,nominal_bias_stdev,abs_bias
139,"20190618_M6.4_Yamagata median gmf, Stations:Seismic, gmlt:USGS, Rupture:USGS
",165, Seismic, USGS, USGS,AbrahamsonEtAl2014,PGA,0.6442,-0.0,0.041,0.0
139,"20190618_M6.4_Yamagata median gmf, Stations:Seismic, gmlt:USGS, Rupture:USGS
",165, Seismic, USGS, USGS,AbrahamsonEtAl2015SInter,PGA,0.6442,0.052,0.048,0.052
139,"20190618_M6.4_Yamagata median gmf, Stations:Seismic, gmlt:USGS, Rupture:USGS
",165, Seismic, USGS, USGS,CampbellBozorgnia2014,PGA,0.6442,0.072,0.039,0.072
138,"20190618_M6.4_Yamagata median gmf, Stations:Seismic, gmlt:GEM, Rupture:USGS
",70, Seismic, GEM, USGS,ChiouYoungs2014,PGA,0.6442,-0.08,0.04,0.08
139,"20190618_M6.4_Yamagata median gmf, Stations:Seismic, gmlt:USGS, Rupture:USGS
",165, Seismic, USGS, USGS,ChiouYoungs2014,PGA,0.6442,-0.08,0.04,0.08
138,"20190618_M6.4_Yamagata median gmf, Stations:Seismic, gmlt:GEM, Rupture:USGS
",70, Seismic, GEM, USGS,ZhaoEtAl2016Asc,PGA,0.6442,-0.227,0.044,0.227
138,"20190618_M6.4_Yamagata median gmf, Stations:Seismic, gmlt:GEM, Rupture:USGS
",70, Seismic, GEM, USGS,BooreEtAl2014,PGA,0.6442,0.251,0.043,0.251
139,"20190618_M6.4_Yamagata median gmf, Stations:Seismic, gmlt:USGS, Rupture:USGS
",165, Seismic, USGS, USGS,BooreEtAl2014,PGA,0.6442,0.251,0.043,0.251
139,"20190618_M6.4_Yamagata median gmf, Stations:Seismic, gmlt:USGS, Rupture:USGS
",165, Seismic, USGS, USGS,ZhaoEtAl2016SInter,PGA,0.6442,0.261,0.044,0.261
139,"20190618_M6.4_Yamagata median gmf, Stations:Seismic, gmlt:USGS, Rupture:USGS
",165, Seismic, USGS, USGS,AtkinsonBoore2003SInter,PGA,0.6442,0.685,0.037,0.685
136,"20190618_M6.4_Yamagata median gmf, Stations:None, gmlt:GEM, Rupture:USGS
",0, None, GEM, USGS,BooreEtAl2014,PGA,0.24290474,,,
136,"20190618_M6.4_Yamagata median gmf, Stations:None, gmlt:GEM, Rupture:USGS
",0, None, GEM, USGS,ChiouYoungs2014,PGA,0.24516445,,,
136,"20190618_M6.4_Yamagata median gmf, Stations:None, gmlt:GEM, Rupture:USGS
",0, None, GEM, USGS,ZhaoEtAl2016Asc,PGA,0.22258826,,,
137,"20190618_M6.4_Yamagata median gmf, Stations:None, gmlt:USGS, Rupture:USGS
",0, None, USGS, USGS,AbrahamsonEtAl2014,PGA,0.22396827,,,
137,"20190618_M6.4_Yamagata median gmf, Stations:None, gmlt:USGS, Rupture:USGS
",0, None, USGS, USGS,AbrahamsonEtAl2015SInter,PGA,0.13295718,,,
137,"20190618_M6.4_Yamagata median gmf, Stations:None, gmlt:USGS, Rupture:USGS
",0, None, USGS, USGS,AtkinsonBoore2003SInter,PGA,0.10074893,,,
137,"20190618_M6.4_Yamagata median gmf, Stations:None, gmlt:USGS, Rupture:USGS
",0, None, USGS, USGS,BooreEtAl2014,PGA,0.24290474,,,
137,"20190618_M6.4_Yamagata median gmf, Stations:None, gmlt:USGS, Rupture:USGS
",0, None, USGS, USGS,CampbellBozorgnia2014,PGA,0.23446856,,,
137,"20190618_M6.4_Yamagata median gmf, Stations:None, gmlt:USGS, Rupture:USGS
",0, None, USGS, USGS,ChiouYoungs2014,PGA,0.24516445,,,
137,"20190618_M6.4_Yamagata median gmf, Stations:None, gmlt:USGS, Rupture:USGS
",0, None, USGS, USGS,ZhaoEtAl2016SInter,PGA,0.3528544,,,
