lon,lat,slope,vs30,geology,xvf,region,vs30measured,custom_site_id
12.78467,43.11158,0.024523223,441.59503,CRETACEOUS,150.0,3,0,s_0
12.92043,43.03671,0.021379834,404.1761,PLEISTOCENE,150.0,3,0,s_1
12.60414,43.07498,0.11087448,551.9137,PLEISTOCENE,150.0,3,0,s_2
12.5906,43.00802,0.0022810043,214.22617,PLEISTOCENE,150.0,3,0,s_3
13.00834,43.24944,0.022348456,389.04492,CENOZOIC,150.0,2,0,s_4
12.58949,43.31381,0.0027980246,307.25827,PLEISTOCENE,150.0,3,0,s_5
12.59725,43.35697,0.11536926,708.7772,PLEISTOCENE,150.0,3,0,s_6
12.61106,42.93237,0.011165133,354.9918,PLEISTOCENE,150.0,3,0,s_7
12.4486,43.42733,0.052870486,499.41064,CENOZOIC,150.0,3,0,s_8
13.22616,43.68558,0.019075245,397.19067,PLEISTOCENE,150.0,2,0,s_9
12.98417,42.565,0.036717493,519.19086,PLEISTOCENE,-147.1547880264626,3,0,s_10
13.21028,42.76111,0.0662445,483.0807,CRETACEOUS,-123.99285811839016,3,0,s_11
13.18447,43.05968,0.05059139,713.08655,CRETACEOUS,87.15215045899558,2,0,s_12
13.01228,42.7191,0.07868505,613.123,CRETACEOUS,-140.82406546870516,3,0,s_13
12.62917,43.53528,0.18769932,785.31494,CRETACEOUS,150.0,2,0,s_14
12.8291,42.43028,0.0010791847,222.4438,HOLOCENE,-150.0,3,0,s_15
12.26285,43.81816,0.13284774,648.381,CENOZOIC,150.0,2,0,s_16
13.54306,41.99833,0.0014520911,198.94675,HOLOCENE,-121.08938717359888,3,0,s_17
13.33703,42.37347,0.046878174,397.87903,HOLOCENE,-125.94935292546565,3,0,s_18
13.40095,42.34497,0.04753461,453.35065,PLEISTOCENE,-121.77413046632262,3,0,s_19
13.4009,42.3449,0.04753461,453.35065,PLEISTOCENE,-121.7802233251712,3,0,s_20
12.934,42.963,0.20661153,844.96466,CRETACEOUS,132.23105138888135,3,0,s_21
12.776,43.149,0.042241007,420.27963,CENOZOIC,150.0,3,0,s_22
12.884,42.95,0.17501765,705.9621,CRETACEOUS,150.00000000000003,3,0,s_23
12.899,43.005,0.045889083,471.7773,PLEISTOCENE,150.0,3,0,s_24
12.846,43.037,0.05915707,471.9067,CRETACEOUS,150.0,3,0,s_25
12.777,43.158,0.012817869,429.3285,CENOZOIC,150.0,3,0,s_26
12.855,43.052,0.07351497,569.36035,CRETACEOUS,150.0,3,0,s_27
12.929,42.972,0.11624804,647.86633,PLEISTOCENE,141.99980677515143,3,0,s_28
12.892,42.933,0.16751038,709.96826,CRETACEOUS,150.0,3,0,s_29
12.862,42.999,0.13665466,718.6214,CRETACEOUS,150.00000000000003,3,0,s_30
12.925,43.019,0.12209074,647.3246,CRETACEOUS,149.99999999999997,3,0,s_31
12.932,42.965,0.09332638,622.89594,PLEISTOCENE,135.8481141998064,3,0,s_32
12.924,42.993,0.1869716,780.2737,PLEISTOCENE,149.63111848997295,3,0,s_33
12.905,43.164,0.050212678,739.17145,CRETACEOUS,150.0,3,0,s_34
