STATION_ID,STATION_NAME,LATITUDE,LONGITUDE,STATION_TYPE,REFERENCES,SOIL_TYPE,PGA_VALUE,PGA_LN_SIGMA,SA(0.3)_VALUE,SA(0.3)_LN_SIGMA,SA(0.6)_VALUE,SA(0.6)_LN_SIGMA,SA(1.0)_VALUE,SA(1.0)_LN_SIGMA,VS30,VS30_TYPE,MMI_VALUE,MMI_STDDEV,PGV_LN_SIGMA,PGV_VALUE,SA(3.0)_LN_SIGMA,SA(3.0)_VALUE
5401,,40.73707,30.38005,seismic,AFAD,unknown,0.391351209,0.0,0.8448277287086918,0.0,0.3165342486128419,0.0,0.449318702152553,0.0,412,unknown,,,,,,
8101,,40.843923,31.148112,seismic,AFAD,C,0.365925247,0.0,1.2647847831686412,0.0,0.7841550406621671,0.0,0.5938195404234582,0.0,282,C,,,,,,
4106,,40.78627,29.45003,seismic,AFAD,B,0.26335876,0.0,0.49668402550289,0.0,0.4378457029381888,0.0,0.2506534435922022,0.0,701,B,,,,,,
4101,,40.7665,29.91721,seismic,AFAD,A,0.228298303,0.0,1.102679367055212,0.0,0.5094821089119999,0.0,0.2978452620644714,0.0,826,A,,,,,,
1404,,40.39659,30.78307,seismic,AFAD,C,0.137991056,0.0,0.3772213533219362,0.0,0.1793506470251825,0.0,0.1526872113780293,0.0,348,C,,,,,,
1612,,40.44163,29.71688,seismic,AFAD,C,0.123307718,0.0,0.295137010246546,0.0,0.241876429066992,0.0,0.2872607390063139,0.0,197,C,,,,,,
3403,,41.02646,28.7587,seismic,AFAD,C,0.117359795,0.0,0.262602649167797,0.0,0.3338044688432332,0.0,0.1676157508456914,0.0,283,C,,,,,,
5902,,40.97928,27.51504,seismic,AFAD,unknown,0.115818631,0.0,0.2141419740195818,0.0,0.2131542250651865,0.0,0.211831634579719,0.0,409,unknown,,,,,,
5903,,40.97297,27.95033,seismic,AFAD,unknown,0.100881682,0.0,0.2166719229884168,0.0,0.3453160417439863,0.0,0.2497101547841119,0.0,None,unknown,,,,,,
3401,,41.0582,29.00951,seismic,AFAD,B,0.060037327,0.0,0.0908371399811779,0.0,0.0664463024872005,0.0,0.0597890662295272,0.0,595,B,,,,,,
4302,,39.4193,29.99716,seismic,AFAD,unknown,0.0596260309999999,0.0,0.1180816147942609,0.0,0.1498510465417283,0.0,0.2317172960274145,0.0,None,unknown,,,,,,
1604,,40.1831,29.1273,seismic,AFAD,B,0.054221844,0.0,0.1446368273924798,0.0,0.1469167734499573,0.0,0.1552353426100081,0.0,459,B,,,,,,
