STATION_ID,STATION_NAME,LONGITUDE,LATITUDE,STATION_TYPE,PGA_VALUE,PGA_LN_SIGMA,SOIL_TYPE,VS30,VS30_TYPE,VS30_USGS
KOZ1,KOZ1,21.784,40.302,seismic,0.20857,0.0,B,588.0,inferred_USGS,588.0
ABS1,ABS1,23.1,40.65,seismic,0.040014,0.0,B,591.0,inferred_USGS,591.0
KAT1,KAT1,22.5,40.267,seismic,0.039921,0.0,C,311.0,inferred_USGS,311.0
LAR1,LAR1,22.417,39.637,seismic,0.029446,0.0,D,441.0,inferred_USGS,441.0
EDE1,EDE1,22.051,40.805,seismic,0.027535,0.0,C,427.0,inferred_USGS,427.0
VER1,VER1,22.203,40.526,seismic,0.027056,0.0,B,527.0,inferred_USGS,527.0
FLO1,FLO1,21.404,40.787,seismic,0.026096,0.0,B,505.0,inferred_USGS,505.0
KAR1,KAR1,21.92,39.366,seismic,0.023596,0.0,C,306.0,inferred_USGS,306.0
KAS1,KAS1,21.259,40.518,seismic,0.020242,0.0,B,162.0,inferred_USGS,162.0
KRP1,KRP1,21.8,38.917,seismic,0.014083,0.0,A,494.0,inferred_USGS,494.0
OBS_204,KNIDI  GREVENA(797),21.575,40.084,macroseismic,1.913571,0.8059,,564.95,inferred,561.0
OBS_205,CHROMIO  KOZANI(277),21.735,40.143,macroseismic,1.401875,0.8059,,560.5,inferred,407.0
OBS_6,PHELLI  GREVENA(389),21.512,40.012,macroseismic,0.752383,0.8059,,502.28,inferred,493.0
OBS_21,RYMNIO  KOZANI(278),21.868,40.132,macroseismic,0.752383,0.8059,,453.03,inferred,383.0
OBS_3,KENTRO  GREVENA(305),21.6,40.018,macroseismic,0.752383,0.8059,,377.77,inferred,524.0
OBS_8,PYLOROI  GREVENA(203),21.649,40.091,macroseismic,0.752383,0.8059,,530.0,inferred,509.0
OBS_2,KALOCHI  GREVENA(236),21.527,40.06,macroseismic,0.752383,0.8059,,440.83,inferred,442.0
OBS_5,PALAIOCHORI  GREVENA(419),21.711,40.033,macroseismic,0.752383,0.8059,,452.17,inferred,582.0
OBS_7,PONTINI  GREVENA(387),21.695,40.07,macroseismic,0.752383,0.8059,,457.15,inferred,567.0
OBS_13,KAISAREIA  KOZANI(942),21.865,40.173,macroseismic,0.720653,0.8059,,396.84,inferred,357.0
OBS_12,AVLES  KOZANI(490),21.943,40.177,macroseismic,0.715392,0.8059,,506.84,inferred,508.0
