custom_site_id,lon,lat,vs30,vs30measured,z1pt0,z2pt5
t_0,60.97259,36.39073,376.0,False,384.46948,1.35737
t_1,61.06242,36.39073,372.0,False,389.0669,1.37408
t_2,60.4336,36.46301,550.0,False,172.39258,0.87849
t_3,60.79292,36.46301,318.0,False,443.92425,1.64413
t_4,60.70309,36.46301,500.0,False,228.8851,0.9797
t_5,60.61326,36.46301,459.0,False,280.37316,1.08044
t_6,60.52343,36.46301,601.0,False,125.01238,0.79375
t_7,60.88276,36.46301,311.0,False,449.91856,1.68654
t_8,60.97259,36.46301,381.0,False,378.63755,1.33701
t_9,61.06242,36.46301,263.0,False,483.54255,2.04307
t_10,55.40303,36.24597,527.0,False,197.2782,0.92249
t_11,55.5827,36.24597,396.0,False,360.63207,1.27923
t_12,55.49286,36.24597,595.0,False,130.00679,0.80291
t_13,55.85219,36.24597,282.0,False,471.78997,1.88638
t_14,55.76236,36.24597,625.0,False,106.56459,0.75897
t_15,55.22337,36.24597,468.0,False,268.83376,1.0567
t_16,55.67253,36.24597,387.0,False,371.52215,1.31333
t_17,55.3132,36.31838,410.0,False,343.25671,1.22939
t_18,55.76236,36.31838,608.0,False,119.38051,0.7833
t_19,55.49286,36.31838,669.0,False,78.75465,0.70214
t_20,55.67253,36.31838,414.0,False,338.21288,1.21581
t_21,55.40303,36.31838,649.0,False,90.47668,0.72695
t_22,55.5827,36.31838,730.0,False,51.16382,0.63544
t_23,55.85219,36.31838,399.0,False,356.9498,1.26824
t_24,55.22337,36.31838,397.0,False,359.40737,1.27555
t_25,55.94202,36.31838,352.0,False,411.04459,1.46376
t_26,55.49286,36.39073,296.0,False,461.82974,1.78466
t_27,55.76236,36.39073,772.0,False,37.91857,0.59605
t_28,55.67253,36.39073,700.0,False,63.32231,0.66669
t_29,55.40303,36.39073,426.0,False,322.92445,1.17671
t_30,55.85219,36.39073,327.0,False,435.81724,1.59247
t_31,55.94202,36.39073,347.0,False,416.25251,1.48791
t_32,55.5827,36.39073,486.0,False,246.10074,1.01205
t_33,55.3132,36.39073,356.0,False,406.79224,1.44496
t_34,55.22337,36.39073,371.0,False,390.2064,1.37832
t_35,55.3132,36.46301,335.0,False,428.24189,1.54904
t_36,55.49286,36.46301,316.0,False,445.66493,1.65604
t_37,55.76236,36.46301,266.0,False,481.81957,2.01674
t_38,55.94202,36.46301,360.0,False,402.46585,1.4266
t_39,55.85219,36.46301,270.0,False,479.4456,1.98259
t_40,55.67253,36.46301,242.0,False,494.26425,2.24713
t_41,55.5827,36.46301,333.0,False,430.16771,1.55969
t_42,55.22337,36.46301,334.0,False,429.20744,1.55435
t_43,55.40303,36.46301,279.0,False,473.77959,1.9096
t_44,55.49286,36.53522,303.0,False,456.43054,1.73757
t_45,55.40303,36.53522,372.0,False,389.0669,1.37408
t_46,55.5827,36.53522,316.0,False,445.66493,1.65604
t_47,55.67253,36.53522,240.0,False,495.16714,2.26857
t_48,55.94202,36.53522,279.0,False,473.77959,1.9096
t_49,55.85219,36.53522,247.0,False,491.91909,2.19517
t_50,55.76236,36.53522,288.0,False,467.65789,1.84149
t_51,55.22337,36.53522,532.0,False,191.69647,0.91258
t_52,55.3132,36.53522,345.0,False,418.30139,1.49778
t_53,55.94202,36.60736,292.0,False,464.78944,1.81266
t_54,55.40303,36.60736,262.0,False,484.10601,2.052
t_55,55.5827,36.60736,324.0,False,438.56902,1.60935
t_56,55.49286,36.60736,279.0,False,473.77959,1.9096
t_57,55.76236,36.60736,260.0,False,485.21672,2.07007
t_58,55.22337,36.60736,576.0,False,146.84688,0.83328
t_59,55.3132,36.60736,301.0,False,458.00169,1.75079
t_60,55.85219,36.60736,273.0,False,477.60712,1.95769
t_61,55.67253,36.60736,263.0,False,483.54255,2.04307
t_62,55.5827,36.67944,277.0,False,475.07785,1.92538
t_63,55.3132,36.67944,271.0,False,478.83832,1.97423
t_64,55.94202,36.67944,329.0,False,433.95555,1.5814
t_65,55.85219,36.67944,432.0,False,315.215,1.15803
t_66,55.40303,36.67944,325.0,False,437.65721,1.60368
t_67,55.22337,36.67944,320.0,False,442.1613,1.63238
t_68,55.49286,36.67944,468.0,False,268.83376,1.0567
t_69,55.67253,36.67944,400.0,False,355.71704,1.26461
t_70,55.76236,36.67944,340.0,False,423.33576,1.52301
t_71,55.5827,36.75145,499.0,False,230.09832,0.98194
t_72,55.22337,36.75145,539.0,False,184.03921,0.89903
t_73,55.3132,36.75145,890.0,False,16.55455,0.50654
t_74,55.49286,36.75145,680.0,False,72.91555,0.68917
t_75,55.94202,36.75145,289.0,False,466.94932,1.8342
t_76,55.85219,36.75145,383.0,False,376.27948,1.32903
t_77,55.40303,36.75145,724.0,False,53.39814,0.64146
t_78,55.67253,36.75145,279.0,False,473.77959,1.9096
t_79,55.76236,36.75145,335.0,False,428.24189,1.54904
t_80,53.24708,36.24597,691.0,False,67.48167,0.67663
t_81,53.42674,36.24597,578.0,False,145.00087,0.82998
t_82,52.97758,36.24597,1052.0,False,5.70865,0.41834
t_83,53.06741,36.24597,579.0,False,144.08433,0.82834
t_84,53.69623,36.24597,494.0,False,236.20409,0.99332
t_85,53.33691,36.24597,661.0,False,83.2677,0.71187
t_86,53.51657,36.24597,267.0,False,481.23432,2.0081
t_87,53.69623,36.31838,567.0,False,155.36635,0.84843
t_88,53.15724,36.31838,768.0,False,39.01553,0.5996
t_89,53.24708,36.31838,595.0,False,130.00679,0.80291
t_90,53.06741,36.31838,547.0,False,175.52102,0.88401
t_91,52.97758,36.31838,590.0,False,134.28726,0.8107
t_92,53.6064,36.31838,806.0,False,29.77595,0.56737
t_93,53.33691,36.31838,545.0,False,177.62678,0.88772
t_94,53.42674,36.31838,696.0,False,65.13993,0.67107
t_95,53.51657,36.31838,1041.0,False,6.11668,0.4234
t_96,52.97758,36.39073,490.0,False,241.13383,1.0026
t_97,53.33691,36.39073,696.0,False,65.13993,0.67107
t_98,53.69623,36.39073,810.0,False,28.94423,0.56417
t_99,53.6064,36.39073,764.0,False,40.1446,0.60319
t_100,53.24708,36.39073,577.0,False,145.92172,0.83163
t_101,53.06741,36.39073,550.0,False,172.39258,0.87849
t_102,53.15724,36.39073,599.0,False,126.65999,0.79678
t_103,53.42674,36.39073,504.0,False,224.05992,0.97081
t_104,53.51657,36.39073,589.0,False,135.1563,0.81227
t_105,53.24708,36.46301,529.0,False,195.03452,0.9185
t_106,53.42674,36.46301,1009.0,False,7.49794,0.4388
t_107,53.15724,36.46301,550.0,False,172.39258,0.87849
t_108,53.06741,36.46301,551.0,False,171.35789,0.87667
t_109,53.33691,36.46301,477.0,False,257.39744,1.03392
t_110,53.69623,36.46301,859.0,False,20.51423,0.5275
t_111,53.6064,36.46301,1036.0,False,6.31269,0.42574
t_112,52.97758,36.46301,392.0,False,365.50236,1.29418
t_113,53.51657,36.46301,1024.0,False,6.81192,0.43145
t_114,53.6064,36.53522,709.0,False,59.40823,0.65701
t_115,52.97758,36.53522,260.0,False,485.21672,2.07007
t_116,53.15724,36.53522,329.0,False,433.95555,1.5814
t_117,53.33691,36.53522,462.0,False,276.51759,1.07242
t_118,53.51657,36.53522,526.0,False,198.40546,0.9245
t_119,53.06741,36.53522,274.0,False,476.98318,1.94952
t_120,53.69623,36.53522,746.0,False,45.64625,0.61987
t_121,53.42674,36.53522,499.0,False,230.09832,0.98194
t_122,53.24708,36.53522,908.0,False,14.63684,0.49507
t_123,52.97758,36.60736,267.0,False,481.23432,2.0081
t_124,53.33691,36.60736,882.0,False,17.49162,0.5118
t_125,53.6064,36.60736,667.0,False,79.86148,0.70455
t_126,53.69623,36.60736,729.0,False,51.52973,0.63643
t_127,53.15724,36.60736,268.0,False,480.64358,1.99953
t_128,53.42674,36.60736,749.0,False,44.67949,0.61703
t_129,53.51657,36.60736,709.0,False,59.40823,0.65701
t_130,53.24708,36.60736,352.0,False,411.04459,1.46376
