lon,lat,slope,vs30,geology,xvf,region,vs30measured,custom_site_id
20.4017,42.0731,0.11280824,605.9939,JURASSIC-TRIASSIC,-20.15198453,2,0,s_1
19.8078,41.3357,0.009588649,306.39032,PLEISTOCENE,45.4195923,4,0,s_2
20.0799,41.1161,0.015655128,369.13232,PLEISTOCENE,28.41288664,4,0,s_3
19.5669,40.7174,0.014625768,314.3166,PLEISTOCENE,80.04798569,4,0,s_4
19.94546,40.70816,0.07024609,527.06213,PLEISTOCENE,49.1162404,4,0,s_5
19.9202,39.61886,0.005630024,348.84274,HOLOCENE,88.52575725,4,0,s_6
21.14182,40.83499,0.0770919,705.4568,HOLOCENE,-52.0471433,2,0,s_7
17.85042,40.58941,0.004778462,254.37375,PLEISTOCENE,150,2,0,s_8
20.60808,38.63056,0.036612134,617.62067,UNKNOWN,79.04998238,3,0,s_9
20.84874,39.65616,0.023244772,414.50793,HOLOCENE,12.3101885,2,0,s_10
21.4243,38.3727,0.004062101,305.1416,UNKNOWN,51.9097969,3,0,s_11
16.8191,40.60325,0.025814295,380.53748,CENOZOIC,103.9230859,2,0,s_12
15.9427,40.7867,0.20086175,833.16394,HOLOCENE,37.16309598,2,0,s_13
23.2262,43.4111,0.009059465,312.23676,CRETACEOUS,137.4856354,5,0,s_14
20.4878,38.1783,0.032288894,436.72086,CENOZOIC,121.2162439,3,0,s_15
21.76001,38.26933,0.043439116,469.39737,HOLOCENE,42.4197466,3,0,s_16
15.63277,40.39,0.21635035,887.6831,JURASSIC-TRIASSIC,0.857207092,3,0,s_17
15.7296,40.4256,0.13382551,703.20917,CRETACEOUS,9.784129149,3,0,s_18
15.8019,40.3249,0.05571948,655.8148,CRETACEOUS,13.11743874,3,0,s_19
15.5782,40.7889,0.08799974,670.4101,CRETACEOUS,7.500509941,3,0,s_20
22.675,43.6227,0.042127,438.19257,JURASSIC-TRIASSIC,88.52756628,5,0,s_21
15.7967,40.5722,0.08063439,711.3778,CRETACEOUS,19.3324938,3,0,s_22
21.9209,38.5933,0.20904125,800.4968,CENOZOIC,5.316921491,3,0,s_23
15.7251,40.7619,0.008043212,517.5187,CRETACEOUS,18.72798399,3,0,s_24
16.2114,39.2534,0.13135187,626.20056,CENOZOIC,63.92581203,3,0,s_25
20.9937,39.1474,0.064003736,567.2854,HOLOCENE,23.87455156,3,0,s_26
21.79118,38.29585,0.03697765,449.53268,HOLOCENE,38.42421254,3,0,s_27
23.575,39.998,0.044629622,449.8275,HOLOCENE,-150,4,0,s_28
22.9506,39.366,0.019557936,364.38184,HOLOCENE,-117.1461121,3,0,s_29
22.10797,38.03256,0.079170175,627.32605,PLEISTOCENE,44.78916759,3,0,s_30
19.4527,41.3206,0.005971405,276.52625,PLEISTOCENE,74.72635654,4,0,s_31
19.6745,41.5755,0.006118933,272.38782,PLEISTOCENE,50.50107527,4,0,s_32
19.787,41.3336,0.007366651,274.3801,PLEISTOCENE,47.16573764,4,0,s_33
19.8111,41.3248,0.008067309,313.47473,PLEISTOCENE,45.41160902,4,0,s_34
19.8232,41.316,0.029110616,406.2109,CENOZOIC,44.63557777,4,0,s_35
19.7994,41.3067,0.027297037,439.5308,CENOZOIC,46.79940373,4,0,s_36
19.7991,41.3247,0.021056363,395.8526,PLEISTOCENE,46.39250702,4,0,s_37
19.8114,41.3068,0.066639885,505.83618,CENOZOIC,45.81823524,4,0,s_38
19.8351,41.3161,0.02775968,425.63382,CENOZOIC,43.66270731,4,0,s_39
19.8109,41.3338,0.014033098,318.71063,PLEISTOCENE,45.21236222,4,0,s_40
19.8112,41.3158,0.02241298,404.40536,CENOZOIC,45.61900147,4,0,s_41
19.823,41.325,0.013144115,329.09808,PLEISTOCENE,44.43647472,4,0,s_42
19.7752,41.3245,0.035191048,412.17218,PLEISTOCENE,48.3461578,4,0,s_43
19.8228,41.334,0.015893158,323.63736,PLEISTOCENE,44.23736191,4,0,s_44
19.8346,41.3431,0.023401624,363.24194,PLEISTOCENE,43.05762032,4,0,s_45
19.4841,40.4742,0.02785134,379.1073,PLEISTOCENE,93.39411707,4,0,s_46
19.9642,40.7048,0.045546122,486.8982,PLEISTOCENE,47.65317932,4,0,s_47
19.8348,41.3341,0.014167318,343.60648,PLEISTOCENE,43.25660668,4,0,s_48
20.0769,41.1111,0.015655128,369.13232,PLEISTOCENE,28.77652749,4,0,s_49
19.0953,42.0988,0.004867804,326.11508,UNKNOWN,84.48702829,4,0,s_50
20.9581,41.5111,0.046498705,456.10577,PALEOZOIC,-52.44806857,2,0,s_51
18.7087,42.4249,0.08050065,630.6777,JURASSIC-TRIASSIC,107.2873679,4,0,s_52
21.1769,42.6548,0.031067505,431.70984,CENOZOIC,-11.9890963,2,0,s_53
20.8964,42.5829,0.001776917,263.00156,CENOZOIC,-69.49106454,2,0,s_54
20.4351,42.3834,0.006112709,316.36517,PLEISTOCENE,-55.72941946,2,0,s_55
18.8348,42.2923,0.17666505,795.0419,CRETACEOUS,100.5511006,4,0,s_56
