STATION_ID,STATION_NAME,LONGITUDE,LATITUDE,STATION_TYPE,PGA_VALUE,PGA_LN_SIGMA,SOIL_TYPE,VS30,VS30_TYPE,VS30_USGS
KORA,KORINTHOS,22.93055,37.93862,seismic,0.290723,0.0,B (inferred from topography),452.0,inferred_USGS,452.0
XLCA,XYLOKASTRO,22.63104,38.07778,seismic,0.284385,0.0,C (inferred from topography),490.0,inferred_USGS,490.0
OBS_427,Prodromos,22.92,38.25,macroseismic,1.674036,0.8059,,587.19,inferred,423.0
OBS_296,Loutrakion,22.97,37.97,macroseismic,1.037932,0.8059,,600.0,inferred,600.0
OBS_252,Koryni,22.983,38.25,macroseismic,0.905972,0.8059,,480.04,inferred,330.0
OBS_501,Thisvi,22.967,38.25,macroseismic,0.904033,0.8059,,429.49,inferred,380.0
OBS_236,Kiaton,22.75,38.0,macroseismic,0.663255,0.8059,,354.81,inferred,333.0
OBS_525,Velon,22.75,37.983,macroseismic,0.656626,0.8059,,310.18,inferred,346.0
OBS_327,Megara,23.32,38.0,macroseismic,0.647018,0.8059,,505.03,inferred,493.0
OBS_397,Pasion,22.72,38.0,macroseismic,0.637379,0.8059,,565.65,inferred,426.0
OBS_348,Moulkion,22.718,37.984,macroseismic,0.631389,0.8059,,486.28,inferred,509.0
OBS_460,Sikyon,22.717,37.983,macroseismic,0.63034,0.8059,,486.28,inferred,509.0
OBS_321,Mavrommation,23.12,38.32,macroseismic,0.616932,0.8059,,420.33,inferred,405.0
OBS_161,Erythrai,23.317,38.217,macroseismic,0.61426,0.8059,,512.7,inferred,584.0
OBS_513,Vagia,23.17,38.32,macroseismic,0.612075,0.8059,,576.77,inferred,583.0
OBS_543,Xylokastron,22.62,38.07,macroseismic,0.580636,0.8059,,464.63,inferred,512.0
OBS_219,Karya,23.0,38.47,macroseismic,0.529394,0.8059,,208.96,inferred,346.0
OBS_243,Kokkonion,22.77,37.97,macroseismic,0.488878,0.8059,,336.15,inferred,350.0
OBS_536,Vrachation,22.78,37.95,macroseismic,0.484945,0.8059,,312.2,inferred,285.0
OBS_500,Thespiai,23.12,38.28,macroseismic,0.474743,0.8059,,297.77,inferred,468.0
OBS_415,Plataiai,23.27,38.22,macroseismic,0.468662,0.8059,,607.44,inferred,547.0
OBS_331,Melissochorion,23.22,38.27,macroseismic,0.463303,0.8059,,388.75,inferred,291.0
OBS_526,Vilia,23.333,38.167,macroseismic,0.457126,0.8059,,679.88,inferred,594.0
OBS_328,Megas Valtos,22.633,38.0,macroseismic,0.426144,0.8059,,513.74,inferred,488.0
OBS_502,Thivai,23.317,38.317,macroseismic,0.420321,0.8059,,454.99,inferred,524.0
OBS_434,Pyli,23.47,38.22,macroseismic,0.399108,0.8059,,605.74,inferred,590.0
OBS_140,Diminio,22.534,37.984,macroseismic,0.393463,0.8059,,900.0,inferred,485.0
OBS_249,Korinthos,22.917,37.933,macroseismic,0.388706,0.8059,,363.33,inferred,483.0
OBS_349,Mourikion,23.35,38.42,macroseismic,0.38682,0.8059,,376.18,inferred,368.0
OBS_467,Skourta,23.53,38.2,macroseismic,0.386298,0.8059,,286.57,inferred,432.0
OBS_142,Distomon,22.667,38.417,macroseismic,0.383433,0.8059,,634.52,inferred,590.0
OBS_401,Pavlos,23.07,38.52,macroseismic,0.375719,0.8059,,519.94,inferred,586.0
OBS_195,Isthmia,23.0,37.917,macroseismic,0.369641,0.8059,,460.08,inferred,491.0
OBS_375,Oinofyta,23.62,38.28,macroseismic,0.361762,0.8059,,409.39,inferred,441.0
OBS_162,Examilia,22.92,37.9,macroseismic,0.361242,0.8059,,430.09,inferred,353.0
OBS_216,Kaparellion,23.2,38.23,macroseismic,0.360496,0.8059,,566.23,inferred,574.0
OBS_345,Moschaton,23.667,37.95,macroseismic,0.360015,0.8059,,257.07,inferred,319.0
OBS_2,MOSCHATO  ATHINA(22039),23.681,37.952,macroseismic,0.357733,0.8059,,266.39,inferred,326.0
OBS_151,Elaiones,23.65,38.32,macroseismic,0.353955,0.8059,,347.36,inferred,446.0
OBS_335,Metamorfosis,23.75,38.07,macroseismic,0.349196,0.8059,,353.34,inferred,365.0
OBS_261,Krinai,22.75,37.967,macroseismic,0.348311,0.8059,,422.63,inferred,337.0
OBS_1,METAMORPHOSI  ATHINA(21052),23.762,38.064,macroseismic,0.347369,0.8059,,381.94,inferred,427.0
OBS_106,Avlona,23.92,38.12,macroseismic,0.326268,0.8059,,624.89,inferred,591.0
OBS_330,Melission,22.67,38.03,macroseismic,0.325691,0.8059,,656.94,inferred,620.0
OBS_250,Koroneia,22.95,38.33,macroseismic,0.321981,0.8059,,399.85,inferred,582.0
OBS_488,Stimagka,22.7,37.9,macroseismic,0.315299,0.8059,,704.04,inferred,590.0
OBS_547,Ypsilantis,23.02,38.37,macroseismic,0.310932,0.8059,,900.0,inferred,619.0
KOR,Korinthos-OTE Building,22.93,37.93,seismic,0.310204,0.0,,383.69,inferred,476.0
OBS_264,Kryonerion,22.633,37.967,macroseismic,0.309357,0.8059,,588.08,inferred,609.0
OBS_549,Zemenon,22.6,38.02,macroseismic,0.304635,0.8059,,730.36,inferred,593.0
OBS_440,Riza,22.57,38.03,macroseismic,0.297902,0.8059,,741.65,inferred,647.0
OBS_449,Salamis,23.47,37.97,macroseismic,0.297477,0.8059,,426.05,inferred,480.0
OBS_311,Mandra,23.5,38.07,macroseismic,0.294912,0.8059,,453.51,inferred,407.0
OBS_205,Kallithea,23.42,38.32,macroseismic,0.290049,0.8059,,385.87,inferred,432.0
OBS_153,Elefsis,23.52,38.02,macroseismic,0.290015,0.8059,,600.0,inferred,600.0
