lon,lat,slope,vs30,geology,xvf,region,vs30measured,custom_site_id
9.72699,40.39351,0.014397339,368.80328,PLEISTOCENE,150,3,0,t_0
9.64755,40.33193,0.03111116,477.0443,PLEISTOCENE,150,3,0,t_1
9.56701,40.39266,0.05457485,427.20554,HOLOCENE,150,3,0,t_2
9.48637,40.45333,0.11602884,603.9262,PALEOZOIC,150,3,0,t_3
9.64644,40.45425,0.08417068,618.069,PALEOZOIC,150,3,0,t_4
9.40565,40.51395,0.06508425,554.7288,PALEOZOIC,150,3,0,t_5
9.56581,40.51493,0.32964936,844.7117,CRETACEOUS,150,3,0,t_6
9.48508,40.57556,0.2140421,880.7114,PALEOZOIC,150,3,0,t_7
9.64533,40.57648,0.28920218,890.6458,PALEOZOIC,150,3,0,t_8
9.40427,40.63614,0.06130433,509.9225,PALEOZOIC,150,3,0,t_9
9.5646,40.63712,0.056257423,461.8381,PALEOZOIC,150,3,0,t_10
9.72597,40.51578,0.14989837,716.0454,PALEOZOIC,150,3,0,t_11
9.48379,40.69771,0.10429557,558.66956,PALEOZOIC,150,3,0,t_12
9.40289,40.75823,0.031764954,433.77042,PALEOZOIC,150,3,0,t_13
9.5634,40.75922,0.15221262,798.4039,PALEOZOIC,150,3,0,t_14
9.48249,40.81976,0.09050703,594.76843,PALEOZOIC,150,3,0,t_15
9.4015,40.88024,0.055918843,543.68665,PALEOZOIC,150,3,0,t_16
9.32484,40.57451,0.014211954,383.02606,PALEOZOIC,150,3,0,t_17
9.24394,40.63501,0.059976533,544.478,PALEOZOIC,150,3,0,t_18
9.16295,40.69546,0.06532557,566.0183,PALEOZOIC,150,3,0,t_19
9.32337,40.69665,0.07796603,601.8901,PALEOZOIC,150,3,0,t_20
9.08187,40.75585,0.018771049,388.53513,HOLOCENE,150,3,0,t_21
9.24237,40.75711,0.098029524,566.9822,PALEOZOIC,150,3,0,t_22
9.16129,40.81752,0.1267654,761.6676,PALEOZOIC,150,3,0,t_23
9.32189,40.81871,0.02068497,310.98196,PALEOZOIC,150,3,0,t_24
9.08012,40.87786,0.1120593,729.2982,PALEOZOIC,150,3,0,t_25
9.24081,40.87912,0.05893905,518.3431,PALEOZOIC,150,3,0,t_26
9.0007,40.81619,0.045850497,558.53107,PALEOZOIC,150,3,0,t_27
8.91944,40.87647,0.15924738,690.95764,CENOZOIC,150,3,0,t_28
8.83809,40.93669,0.000539592,224.73775,HOLOCENE,150,3,0,t_29
8.99886,40.93815,0.1129006,621.6952,PALEOZOIC,150,3,0,t_30
8.9175,40.99838,0.17302665,768.41565,PALEOZOIC,150,3,0,t_31
