STATION_ID,STATION_NAME,LONGITUDE,LATITUDE,STATION_TYPE,VS30,MMI_VALUE,MMI_STDDEV,PGA_LN_SIGMA,PGA_VALUE,PGV_LN_SIGMA,PGV_VALUE,SA(0.3)_LN_SIGMA,SA(0.3)_VALUE,SA(1.0)_LN_SIGMA,SA(1.0)_VALUE,SA(3.0)_LN_SIGMA,SA(3.0)_VALUE,VS30_TYPE,REFERENCES
ALM,ALMERIA,-2.4597,36.8525,seismic,447.28,2.8,0.63,0.0,0.001918,0.0,0.3089,,,,,,,inferred,Stations_USGS
DUR,DURCAL,-3.565,36.9867,seismic,457.38,2.9,0.63,0.0,0.001302,0.0,0.3575,,,,,,,inferred,Stations_USGS
EALB,EALB,-3.0343,35.9399,seismic,600.0,5.0,0.63,0.0,0.447378,0.0,5.7635,0.0,0.088333,0.0,0.042668,0.0,0.027113,inferred,Stations_USGS
MAL,MALAGA,-4.4111,36.7275,seismic,477.83,2.4,0.63,0.0,0.004564,0.0,0.1638,,,,,,,inferred,Stations_USGS
CAC,CACIN,-3.9167,37.0614,seismic,324.76,2.5,0.63,0.0,0.001603,0.0,0.1679,,,,,,,inferred,Stations_USGS
EBER,EBER,-2.8896,36.8979,seismic,900.0,4.1,0.63,0.0,0.007881,0.0,2.3469,0.0,0.020364,0.0,0.015685,0.0,0.004916,inferred,Stations_USGS
ADR,ADRA,-3.0125,36.7569,seismic,640.58,2.4,0.63,0.0,0.002174,0.0,0.1809,,,,,,,inferred,Stations_USGS
JAY,JAYENA,-3.8217,36.9501,seismic,395.46,3.2,0.63,0.0,0.003389,0.0,0.5561,,,,,,,inferred,Stations_USGS
MPD,MALAGA_(PLD._MARTIN_CARPENA),-4.4583,36.6861,seismic,259.84,3.0,0.63,0.0,0.003538,0.0,0.4699,,,,,,,inferred,Stations_USGS
OBS_13,Beni Abdellah (Intensity IX),-4.0727,35.0556,macroseismic,587.04,9.0,0.3,0.8059,1.372525,0.875,103.1077,1.0131,1.964966,1.0822,1.172251,1.4737,0.218054,inferred,Stations_USGS
OBS_12,Barrage Abdelkrim Khattabi (dam) (Intensity VIII),-3.8185,35.0887,macroseismic,379.51,8.0,0.3,0.8059,0.623641,0.875,49.7549,1.0131,1.032266,1.0822,0.586835,1.4737,0.113766,inferred,Stations_USGS
