STATION_ID,STATION_NAME,LONGITUDE,LATITUDE,STATION_TYPE,PGA_VALUE,PGA_LN_SIGMA
KTP,KTP,85.27259,27.68216,seismic,0.25972,0.0
TVU,TVU,85.28825,27.68179,seismic,0.23318,0.0
PTN,PTN,85.31896,27.6815,seismic,0.1536,0.0
THM,THM,85.37705,27.6813,seismic,0.15342,0.0
DMG,DMG,85.3166,27.7193,seismic,0.17707,0.0
KATNP,"Kanti Path, Kathmandu, Nepal",85.31561,27.71235,seismic,0.164,0.0
MTR,"Motihari, India",84.899,26.63,seismic,0.0788,0.0
MAH,"Maharajganj, India",83.539,27.141,seismic,0.0621,0.0
PTN,"Patna, India",85.149,25.622,seismic,0.047,0.0
GDA,"Gonda, India",82.237,27.116,seismic,0.0433,0.0
UTR,"Utrala, India",82.415,27.31,seismic,0.0417,0.0
KSN,"Kishanganj, India",87.947,26.095,seismic,0.0406,0.0
BRP,"Balarampur, India",82.055,27.504,seismic,0.0329,0.0
FZB,"Faizabad, India",82.146,26.73,seismic,0.0328,0.0
JAU,"Jaunpur, India",82.693,25.733,seismic,0.0215,0.0
VNS,"Varanasi, India",82.854,25.553,seismic,0.0206,0.0
AMT,"Amethi, India",81.678,26.187,seismic,0.0156,0.0
LEH,"Laharpur, India",80.89,27.709,seismic,0.0147,0.0
LAK,"Lakhimpur, India",80.79,27.949,seismic,0.0143,0.0
PHN,"Pihani, India",80.16,27.65,seismic,0.0106,0.0
KHA,"Khatima, India",79.961,28.925,seismic,0.00987,0.0
BSR,"Bisalpur, India",79.805,28.209,seismic,0.009,0.0
HAR,"Hardoi, India",80.133,27.396,seismic,0.00877,0.0
NAR,"Narora, India",78.425,28.226,seismic,0.00803,0.0
BRE,"Bareilly, India",79.418,28.343,seismic,0.00687,0.0
TDR,"Takurdwar, India",78.855,29.148,seismic,0.00534,0.0
TAN,"Tanakpur, India",80.112,29.074,seismic,0.00519,0.0
MRT,"Eerut, India",77.617,29.154,seismic,0.00466,0.0
HDR,"Haridwar, India",78.052,29.975,seismic,0.00413,0.0
CGD,"Chandigarh, India",76.767,30.76,seismic,0.00274,0.0
HSR,"Hissar, India",75.6,29.446,seismic,0.00251,0.0
LSA,"Tibet, China",91.127,29.7031,seismic,0.00168,0.0
