STATION_ID,STATION_NAME,LONGITUDE,LATITUDE,STATION_TYPE,VS30,MMI_VALUE,MMI_STDDEV,PGA_LN_SIGMA,PGA_VALUE,PGV_LN_SIGMA,PGV_VALUE,SA(0.3)_LN_SIGMA,SA(0.3)_VALUE,SA(1.0)_LN_SIGMA,SA(1.0)_VALUE,SA(3.0)_LN_SIGMA,SA(3.0)_VALUE,VS30_TYPE,REFERENCES
3301,MERSIN MERKEZ METEOROLOJI ISTASYON MUDURLUGU,34.60277,36.78098,seismic,301.66,7.2,0.63,0.0,0.134676,0.0,28.0576,0.0,0.151597,0.0,0.177704,0.0,0.032465,inferred,Stations_USGS
4603,KAHRAMANMARAS MERKEZ BAYINDIRLIK VE ISKAN MUDURLUGU,36.93061,37.57998,seismic,523.18,null,null,0.0,0.008665,0.0,45.513,0.0,0.011988,0.0,0.022556,0.0,0.011008,inferred,Stations_USGS
2701,GAZIANTEP ISLAHIYE METEOROLOJI ISTASYON MUDURLUGU,36.63593,37.02546,seismic,456.83,5.2,0.63,0.0,0.021763,0.0,3.0306,0.0,0.036531,0.0,0.03902,0.0,0.020293,inferred,Stations_USGS
4605,KAHRAMANMARAS ELBISTAN METEOROLOJI ISTASYON MUDURLUGU,37.19771,38.20368,seismic,312.68,4.3,0.63,0.0,0.004758,0.0,3.0565,0.0,0.01325,0.0,0.008239,0.0,0.004225,inferred,Stations_USGS
0110,ADANA KARATAS METEOROLOJI ISTASYON MUDURLUGU,35.39008,36.56801,seismic,358.35,6.9,0.63,0.0,0.033742,0.0,18.6371,0.0,0.081908,0.0,0.059881,0.0,0.027951,inferred,Stations_USGS
3106,HATAY ISKENDERUN METEOROLOJI MUDURLUGU,36.15826,36.59229,seismic,240.57,4.5,0.63,0.0,0.015781,0.0,3.0163,0.0,0.02754,0.0,0.033504,0.0,0.015052,inferred,Stations_USGS
0202,ADIYAMAN GOLBASI METEOROLOJI ISTASYON MUDURLUGU,37.65275,37.78694,seismic,490.82,null,null,0.0,0.004587,0.0,17.7982,0.0,0.006207,0.0,0.013983,0.0,0.004359,inferred,Stations_USGS
0105,ADANA CEYHAN TARIM ILCE MUDURLUGU,35.81624,37.0267,seismic,229.12,7.3,0.63,0.0,0.27885,0.0,28.5235,0.0,0.451096,0.0,0.849282,0.0,0.201404,inferred,Stations_USGS
3102,HATAY MERKEZ BAYINDIRLIK VE ISKAN MUDURLUGU,36.159,36.213,seismic,340.03,4.8,0.63,0.0,0.027624,0.0,2.6827,0.0,0.06139,0.0,0.047436,0.0,0.007587,inferred,Stations_USGS
UKOBS_7,Unknown,35.555102,36.947309,macroseismic,271.5,8.0,0.3,0.8059,0.645515,0.875,49.1065,1.0131,1.057008,1.0822,0.557858,1.4737,0.108541,inferred,Stations_USGS
