STATION_ID,STATION_NAME,LONGITUDE,LATITUDE,STATION_TYPE,VS30,MMI_VALUE,MMI_STDDEV,PGA_LN_SIGMA,PGA_VALUE,PGV_LN_SIGMA,PGV_VALUE,SA(0.3)_LN_SIGMA,SA(0.3)_VALUE,SA(1.0)_LN_SIGMA,SA(1.0)_VALUE,SA(3.0)_LN_SIGMA,SA(3.0)_VALUE,VS30_TYPE,REFERENCES
KOR,Korinthos-OTE Building,22.93,37.93,seismic,383.69,6.9,0.63,0.0,0.310204,0.0,22.6,0.0,0.586735,0.0,0.252041,0.0,0.039694,inferred,Stations_USGS
XLC,Xilokastro-OTE Building,22.63,38.08,seismic,600.0,6.9,0.63,0.0,0.289796,0.0,22.7,0.0,0.982653,0.0,0.468367,0.0,0.048878,inferred,Stations_USGS
OBS_412,Petroupolis,23.67,38.02,macroseismic,462.74,6.5,0.3,0.8059,0.194447,0.875,17.3476,1.0131,0.390186,1.0822,0.224626,1.4737,0.045422,inferred,Stations_USGS
OBS_347,Moschokarya,22.27,39.0,macroseismic,633.82,5.0,0.3,0.8059,0.06059,0.875,5.8151,1.0131,0.130904,1.0822,0.078726,1.4737,0.016916,inferred,Stations_USGS
OBS_250,Koroneia,22.95,38.33,macroseismic,399.85,7.0,0.3,0.8059,0.321981,0.875,24.9729,1.0131,0.57036,1.0822,0.296794,1.4737,0.058311,inferred,Stations_USGS
OBS_467,Skourta,23.53,38.2,macroseismic,286.57,7.5,0.3,0.8059,0.386298,0.875,35.9498,1.0131,0.703817,1.0822,0.477769,1.4737,0.093403,inferred,Stations_USGS
OBS_69,ANALIPSI  AITOLOAKARNANIA(1074),21.716,38.487,macroseismic,709.89,4.0,0.3,0.8059,0.026092,0.875,2.2794,1.0131,0.033477,1.0822,0.028112,1.4737,0.005461,inferred,Stations_USGS
OBS_429,Prosilion,22.32,38.57,macroseismic,900.0,5.5,0.3,0.8059,0.093622,0.875,8.3711,1.0131,0.211318,1.0822,0.108526,1.4737,0.022774,inferred,Stations_USGS
OBS_454,Savalia,21.3,37.817,macroseismic,244.77,5.5,0.3,0.8059,0.076743,0.875,8.3711,1.0131,0.190348,1.0822,0.122589,1.4737,0.026106,inferred,Stations_USGS
OBS_88,VASILOPOULO  AITOLOAKARNANIA(636),21.072,38.598,macroseismic,829.27,4.0,0.3,0.8059,0.019874,0.875,2.2794,1.0131,0.028905,1.0822,0.032151,1.4737,0.006681,inferred,Stations_USGS
OBS_505,Tithorea,22.67,38.57,macroseismic,900.0,5.0,0.3,0.8059,0.074181,0.875,5.8151,1.0131,0.16675,1.0822,0.069542,1.4737,0.014721,inferred,Stations_USGS
OBS_521,Vasilikon,22.667,38.417,macroseismic,634.52,5.5,0.3,0.8059,0.110446,0.875,8.3711,1.0131,0.230499,1.0822,0.098072,1.4737,0.02033,inferred,Stations_USGS
OBS_320,Marmarion,24.32,38.03,macroseismic,585.03,6.0,0.3,0.8059,0.114693,0.875,12.0507,1.0131,0.263642,1.0822,0.17248,1.4737,0.035959,inferred,Stations_USGS
OBS_272,Lamia,22.433,38.9,macroseismic,541.51,5.5,0.3,0.8059,0.086424,0.875,8.3711,1.0131,0.202616,1.0822,0.11398,1.4737,0.02406,inferred,Stations_USGS
OBS_324,Megalo Chorion,21.72,38.82,macroseismic,900.0,5.0,0.3,0.8059,0.058196,0.875,5.8151,1.0131,0.124279,1.0822,0.080696,1.4737,0.017391,inferred,Stations_USGS
OBS_27,KAISARIANI  ATHINA(26803),23.796,37.957,macroseismic,900.0,6.0,0.3,0.8059,0.133901,0.875,12.0507,1.0131,0.286001,1.0822,0.156864,1.4737,0.032331,inferred,Stations_USGS
OBS_11,NEA-PHILADELPHIA  ATHINA(25261),23.738,38.037,macroseismic,415.79,6.5,0.3,0.8059,0.188365,0.875,17.3476,1.0131,0.383722,1.0822,0.229044,1.4737,0.046424,inferred,Stations_USGS
OBS_442,Rizomylos,22.75,39.433,macroseismic,266.71,5.0,0.3,0.8059,0.056308,0.875,5.8151,1.0131,0.119111,1.0822,0.082344,1.4737,0.01779,inferred,Stations_USGS
OBS_43,DOKIMIO  AITOLOAKARNANIA(2198),21.361,38.595,macroseismic,244.29,5.0,0.3,0.8059,0.056347,0.875,5.8151,1.0131,0.119217,1.0822,0.082309,1.4737,0.017781,inferred,Stations_USGS
OBS_163,Exarchos,22.92,38.57,macroseismic,534.32,5.5,0.3,0.8059,0.103777,0.875,8.3711,1.0131,0.223074,1.0822,0.101888,1.4737,0.021218,inferred,Stations_USGS
OBS_518,Vartholomion,21.2,37.83,macroseismic,235.49,5.0,0.3,0.8059,0.055369,0.875,5.8151,1.0131,0.116559,1.0822,0.083197,1.4737,0.017996,inferred,Stations_USGS
OBS_42,ASTAKOS  AITOLOAKARNANIA(2542),21.102,38.506,macroseismic,552.11,5.0,0.3,0.8059,0.054487,0.875,5.8151,1.0131,0.114174,1.0822,0.08402,1.4737,0.018196,inferred,Stations_USGS
OBS_426,Pournarion,22.3,39.15,macroseismic,594.25,5.0,0.3,0.8059,0.058701,0.875,5.8151,1.0131,0.125671,1.0822,0.080269,1.4737,0.017288,inferred,Stations_USGS
OBS_298,Lygia,21.13,37.83,macroseismic,600.0,5.0,0.3,0.8059,0.054785,0.875,5.8151,1.0131,0.114979,1.0822,0.083739,1.4737,0.018128,inferred,Stations_USGS
OBS_355,Nea Epidavros,23.12,37.67,macroseismic,769.12,6.5,0.3,0.8059,0.200188,0.875,17.3476,1.0131,0.396201,1.0822,0.220656,1.4737,0.044523,inferred,Stations_USGS
OBS_9,MAROUSI  ATHINA(64092),23.805,38.046,macroseismic,390.67,6.5,0.3,0.8059,0.183058,0.875,17.3476,1.0131,0.378,1.0822,0.233092,1.4737,0.047345,inferred,Stations_USGS
OBS_237,Kifisia,23.78,38.07,macroseismic,413.96,6.0,0.3,0.8059,0.135522,0.875,12.0507,1.0131,0.287815,1.0822,0.155711,1.4737,0.032065,inferred,Stations_USGS
OBS_124,Chora,21.82,37.7,macroseismic,742.07,5.0,0.3,0.8059,0.061524,0.875,5.8151,1.0131,0.133508,1.0822,0.077991,1.4737,0.016739,inferred,Stations_USGS
OBS_63,AETOPETRA  AITOLOAKARNANIA(322),21.685,38.61,macroseismic,900.0,4.0,0.3,0.8059,0.024957,0.875,2.2794,1.0131,0.032683,1.0822,0.028736,1.4737,0.005644,inferred,Stations_USGS
OBS_57,MONASTIRAKI  AITOLOAKARNANIA(1802),20.918,38.847,macroseismic,616.93,4.5,0.3,0.8059,0.03824,0.875,4.0395,1.0131,0.054665,1.0822,0.057995,1.4737,0.012784,inferred,Stations_USGS
OBS_24,GALATSI  ATHINA(57230),23.755,38.019,macroseismic,540.6,6.0,0.3,0.8059,0.13686,0.875,12.0507,1.0131,0.289306,1.0822,0.154777,1.4737,0.031849,inferred,Stations_USGS
OBS_201,Kalamata,22.1,37.02,macroseismic,600.0,5.0,0.3,0.8059,0.057373,0.875,5.8151,1.0131,0.122022,1.0822,0.081403,1.4737,0.017562,inferred,Stations_USGS
OBS_491,Strofylia,23.38,38.82,macroseismic,389.91,5.5,0.3,0.8059,0.091173,0.875,8.3711,1.0131,0.208394,1.0822,0.110303,1.4737,0.023192,inferred,Stations_USGS
OBS_102,Athikia,22.92,37.82,macroseismic,478.54,6.5,0.3,0.8059,0.233703,0.875,17.3476,1.0131,0.429791,1.0822,0.200683,1.4737,0.040032,inferred,Stations_USGS
OBS_479,Stamna,21.27,38.52,macroseismic,475.66,5.5,0.3,0.8059,0.076201,0.875,8.3711,1.0131,0.18964,1.0822,0.123123,1.4737,0.026233,inferred,Stations_USGS
OBS_444,Rododafni,22.033,38.25,macroseismic,562.73,5.5,0.3,0.8059,0.091152,0.875,8.3711,1.0131,0.208368,1.0822,0.110319,1.4737,0.023196,inferred,Stations_USGS
OBS_410,Perivolion,22.18,39.07,macroseismic,450.07,5.0,0.3,0.8059,0.059082,0.875,5.8151,1.0131,0.126722,1.0822,0.079952,1.4737,0.017212,inferred,Stations_USGS
OBS_281,Lefkochorion,21.97,37.67,macroseismic,428.73,5.5,0.3,0.8059,0.086531,0.875,8.3711,1.0131,0.202747,1.0822,0.113894,1.4737,0.02404,inferred,Stations_USGS
