STATION_ID,STATION_NAME,LATITUDE,LONGITUDE,STATION_TYPE,REFERENCES,SOIL_TYPE,PGA_VALUE,PGA_LN_SIGMA,SA(0.3)_VALUE,SA(0.3)_LN_SIGMA,SA(0.6)_VALUE,SA(0.6)_LN_SIGMA,SA(1.0)_VALUE,SA(1.0)_LN_SIGMA,VS30,VS30_TYPE,MMI_VALUE,MMI_STDDEV,PGV_LN_SIGMA,PGV_VALUE,SA(3.0)_LN_SIGMA,SA(3.0)_VALUE
KORA,KORINTHOS,37.93862,22.93055,seismic,ESM,B (inferred from topography),0.290723022,0.0,0.5995249238067805,0.0,0.5325799212615085,0.0,0.2956653636787597,0.0,,B (inferred from topography),,,,,,
XLCA,XYLOKASTRO,38.07778,22.63104,seismic,ESM,C (inferred from topography),0.28438501,0.0,0.958594105382613,0.0,0.5136166558023904,0.0,0.4534642672063872,0.0,,C (inferred from topography),,,,,,
OBS_427,Prodromos,38.25,22.92,macroseismic,Stations_USGS,,1.674036,0.8059,2.405354,1.0131,,,2.041026,1.0822,587.19,inferred,9.5,0.3,0.875,154.3859,1.4737,0.37039
OBS_296,Loutrakion,37.97,22.97,macroseismic,Stations_USGS,,1.037932,0.8059,1.487929,1.0131,,,0.844514,1.0822,600.0,inferred,8.5,0.3,0.875,74.4992,1.4737,0.156092
OBS_252,Koryni,38.25,22.983,macroseismic,Stations_USGS,,0.905972,0.8059,1.385276,1.0131,,,0.917914,1.0822,480.04,inferred,8.5,0.3,0.875,74.4992,1.4737,0.171375
OBS_501,Thisvi,38.25,22.967,macroseismic,Stations_USGS,,0.904033,0.8059,1.383717,1.0131,,,0.91912,1.0822,429.49,inferred,8.5,0.3,0.875,74.4992,1.4737,0.171627
OBS_236,Kiaton,38.0,22.75,macroseismic,Stations_USGS,,0.663255,0.8059,1.048591,1.0131,,,0.617407,1.0822,354.81,inferred,8.0,0.3,0.875,51.7516,1.4737,0.116961
OBS_525,Velon,37.983,22.75,macroseismic,Stations_USGS,,0.656626,0.8059,1.043069,1.0131,,,0.62122,1.0822,310.18,inferred,8.0,0.3,0.875,51.7516,1.4737,0.11777
OBS_327,Megara,38.0,23.32,macroseismic,Stations_USGS,,0.647018,0.8059,1.035017,1.0131,,,0.626857,1.0822,505.03,inferred,8.0,0.3,0.875,51.7516,1.4737,0.118969
OBS_397,Pasion,38.0,22.72,macroseismic,Stations_USGS,,0.637379,0.8059,1.026882,1.0131,,,0.632651,1.0822,565.65,inferred,8.0,0.3,0.875,51.7516,1.4737,0.120202
OBS_348,Moulkion,37.984,22.718,macroseismic,Stations_USGS,,0.631389,0.8059,1.021797,1.0131,,,0.636323,1.0822,486.28,inferred,8.0,0.3,0.875,51.7516,1.4737,0.120984
OBS_460,Sikyon,37.983,22.717,macroseismic,Stations_USGS,,0.63034,0.8059,1.020904,1.0131,,,0.636972,1.0822,486.28,inferred,8.0,0.3,0.875,51.7516,1.4737,0.121122
OBS_321,Mavrommation,38.32,23.12,macroseismic,Stations_USGS,,0.616932,0.8059,1.009429,1.0131,,,0.645422,1.0822,420.33,inferred,8.0,0.3,0.875,51.7516,1.4737,0.122924
OBS_161,Erythrai,38.217,23.317,macroseismic,Stations_USGS,,0.61426,0.8059,1.007128,1.0131,,,0.647141,1.0822,512.7,inferred,8.0,0.3,0.875,51.7516,1.4737,0.123292
OBS_513,Vagia,38.32,23.17,macroseismic,Stations_USGS,,0.612075,0.8059,1.005244,1.0131,,,0.648556,1.0822,576.77,inferred,8.0,0.3,0.875,51.7516,1.4737,0.123594
OBS_543,Xylokastron,38.07,22.62,macroseismic,Stations_USGS,,0.580636,0.8059,0.97776,1.0131,,,0.669859,1.0822,464.63,inferred,8.0,0.3,0.875,51.7516,1.4737,0.128153
OBS_219,Karya,38.47,23.0,macroseismic,Stations_USGS,,0.529394,0.8059,0.931403,1.0131,,,0.708887,1.0822,208.96,inferred,8.0,0.3,0.875,51.7516,1.4737,0.13655
OBS_243,Kokkonion,37.97,22.77,macroseismic,Stations_USGS,,0.488878,0.8059,0.796579,1.0131,,,0.413552,1.0822,336.15,inferred,7.5,0.3,0.875,35.9498,1.4737,0.079452
OBS_536,Vrachation,37.95,22.78,macroseismic,Stations_USGS,,0.484945,0.8059,0.793204,1.0131,,,0.415605,1.0822,312.2,inferred,7.5,0.3,0.875,35.9498,1.4737,0.079894
OBS_500,Thespiai,38.28,23.12,macroseismic,Stations_USGS,,0.474743,0.8059,0.784387,1.0131,,,0.421056,1.0822,297.77,inferred,7.5,0.3,0.875,35.9498,1.4737,0.081069
OBS_415,Plataiai,38.22,23.27,macroseismic,Stations_USGS,,0.468662,0.8059,0.779089,1.0131,,,0.424396,1.0822,607.44,inferred,7.5,0.3,0.875,35.9498,1.4737,0.08179
OBS_331,Melissochorion,38.27,23.22,macroseismic,Stations_USGS,,0.463303,0.8059,0.774393,1.0131,,,0.427398,1.0822,388.75,inferred,7.5,0.3,0.875,35.9498,1.4737,0.082439
OBS_526,Vilia,38.167,23.333,macroseismic,Stations_USGS,,0.457126,0.8059,0.768948,1.0131,,,0.430929,1.0822,679.88,inferred,7.5,0.3,0.875,35.9498,1.4737,0.083202
OBS_328,Megas Valtos,38.0,22.633,macroseismic,Stations_USGS,,0.426144,0.8059,0.741094,1.0131,,,0.44987,1.0822,513.74,inferred,7.5,0.3,0.875,35.9498,1.4737,0.087312
OBS_502,Thivai,38.317,23.317,macroseismic,Stations_USGS,,0.420321,0.8059,0.735752,1.0131,,,0.45368,1.0822,454.99,inferred,7.5,0.3,0.875,35.9498,1.4737,0.088141
OBS_434,Pyli,38.22,23.47,macroseismic,Stations_USGS,,0.399108,0.8059,0.715992,1.0131,,,0.468311,1.0822,605.74,inferred,7.5,0.3,0.875,35.9498,1.4737,0.091333
OBS_140,Diminio,37.984,22.534,macroseismic,Stations_USGS,,0.393463,0.8059,0.71065,1.0131,,,0.472418,1.0822,900.0,inferred,7.5,0.3,0.875,35.9498,1.4737,0.092231
OBS_249,Korinthos,37.933,22.917,macroseismic,Stations_USGS,,0.388706,0.8059,0.629722,1.0131,,,0.264438,1.0822,363.33,inferred,7.0,0.3,0.875,24.9729,1.4737,0.051235
OBS_349,Mourikion,38.42,23.35,macroseismic,Stations_USGS,,0.38682,0.8059,0.704317,1.0131,,,0.477373,1.0822,376.18,inferred,7.5,0.3,0.875,35.9498,1.4737,0.093316
OBS_467,Skourta,38.2,23.53,macroseismic,Stations_USGS,,0.386298,0.8059,0.703817,1.0131,,,0.477769,1.0822,286.57,inferred,7.5,0.3,0.875,35.9498,1.4737,0.093403
OBS_142,Distomon,38.417,22.667,macroseismic,Stations_USGS,,0.383433,0.8059,0.701068,1.0131,,,0.479954,1.0822,634.52,inferred,7.5,0.3,0.875,35.9498,1.4737,0.093882
OBS_401,Pavlos,38.52,23.07,macroseismic,Stations_USGS,,0.375719,0.8059,0.693618,1.0131,,,0.48597,1.0822,519.94,inferred,7.5,0.3,0.875,35.9498,1.4737,0.095201
