# 19810000_Sequence_GulfOfCorinth/19810224_M6.7_GulfofCorinth median gmf, Stations:None, gmlt:GEM, Rupture:USGS
custom_site_id,lon,lat,KothaEtAl2020ESHM20SlopeGeology,"KothaEtAl2020ESHM20SlopeGeology
c3_epsilon = -1.73205100","KothaEtAl2020ESHM20SlopeGeology
c3_epsilon = 1.73205100","KothaEtAl2020ESHM20SlopeGeology
sigma_mu_epsilon = -1.35563000","KothaEtAl2020ESHM20SlopeGeology
sigma_mu_epsilon = 1.35563000"
t_0,21.883170000000007,36.73317,0.008505055,0.0062222094,0.011625445,0.00525423,0.013767184
t_1,22.346219999999988,36.70328,0.005004331,0.003857678,0.0064918143,0.0030915623,0.008100541
t_10,22.17508000000001,36.93323,0.006669558,0.005341183,0.0083283065,0.004120302,0.010796055
t_100,22.271240000000006,37.11433,0.008664104,0.007228442,0.010384908,0.0053524873,0.014024639
t_1000,21.39708999999999,39.00101,0.0066677975,0.005406933,0.008222688,0.004119214,0.010793204
t_1001,21.51822999999999,39.02477,0.008000031,0.0065761534,0.009732208,0.004942238,0.0129497
t_1002,21.439449999999994,39.02942,0.0076335846,0.006205895,0.00938972,0.0047158557,0.01235653
t_1003,21.48182,39.05782,0.008179499,0.006664743,0.010038528,0.0050531095,0.013240205
t_1004,21.403009999999995,39.06246,0.0062235133,0.0050154626,0.0077225408,0.0038447455,0.010074039
t_1005,21.524220000000014,39.08621,0.007459558,0.0060900673,0.00913701,0.004608346,0.012074833
t_1006,21.445390000000003,39.09087,0.0068243225,0.005511685,0.008449572,0.004215912,0.011046573
t_1007,21.48778999999999,39.11926,0.007462523,0.0060385833,0.009222237,0.0046101776,0.012079632
t_1008,21.55462,38.9917,0.008936189,0.0074105086,0.010775977,0.005520575,0.014465064
t_1009,21.675780000000003,39.01536,0.009048476,0.0076002227,0.010772699,0.0055899434,0.0146468235
t_101,22.390559999999994,37.13773,0.011530068,0.0097208815,0.013675969,0.007123015,0.018663792
t_1010,21.59701000000001,39.02008,0.00835804,0.0069456617,0.010057621,0.005163408,0.013529211
t_1011,21.63942,39.04845,0.007879865,0.006559955,0.009465352,0.0048680026,0.012755186
t_1012,21.560630000000003,39.05315,0.007809562,0.0064326413,0.009481215,0.0048245704,0.012641386
t_1013,21.68186,39.0768,0.007978995,0.0066521275,0.009570527,0.0049292427,0.0129156485
t_1014,21.603039999999993,39.08152,0.007617384,0.006285129,0.009232037,0.0047058477,0.012330307
t_1015,21.645479999999992,39.10988,0.0077476352,0.0064015454,0.0093767755,0.0047863135,0.012541145
t_1016,21.566640000000007,39.11459,0.008479534,0.0069342777,0.01036914,0.005238464,0.013725873
t_1017,21.687939999999998,39.13822,0.0075480994,0.0062433835,0.009125469,0.004663045,0.012218155
t_1018,21.839470000000006,39.06726,0.010003066,0.008507721,0.011761237,0.0061796675,0.016192025
