# 19810000_Sequence_GulfOfCorinth/19810224_M6.7_GulfofCorinth median gmf, Stations:Seismic, gmlt:GEM, Rupture:GCMT
custom_site_id,lon,lat,KothaEtAl2020ESHM20SlopeGeology,"KothaEtAl2020ESHM20SlopeGeology
c3_epsilon = -1.73205100","KothaEtAl2020ESHM20SlopeGeology
c3_epsilon = 1.73205100","KothaEtAl2020ESHM20SlopeGeology
sigma_mu_epsilon = -1.35563000","KothaEtAl2020ESHM20SlopeGeology
sigma_mu_epsilon = 1.35563000"
s_0,22.93055000000001,37.93862,0.290723,0.290723,0.290723,0.290723,0.290723
s_1,22.631039999999985,38.07778,0.284385,0.284385,0.284385,0.284385,0.284385
s_10,22.716999999999985,37.983,0.26185083,0.2643353,0.25938973,0.22986466,0.298288
s_100,23.783000000000015,38.017,0.04909028,0.04671628,0.051584926,0.036287237,0.06641056
s_101,23.783000000000015,38.0,0.05701951,0.054227367,0.059955414,0.042149086,0.07713629
s_102,23.789999999999992,38.058,0.050426476,0.04798184,0.052995663,0.037271086,0.06822526
s_103,23.783000000000015,37.983,0.051257852,0.04871065,0.05393826,0.037890438,0.069341175
s_104,22.849999999999994,37.52,0.03809341,0.035817783,0.040513612,0.028447352,0.051010292
s_105,23.129999999999995,37.53,0.04270733,0.040649787,0.044869024,0.031820945,0.057318103
s_106,23.80000000000001,38.05,0.050835304,0.048285358,0.053519912,0.037570946,0.06878262
s_107,23.795999999999992,37.986,0.049381845,0.046837274,0.052064657,0.036499836,0.06681034
s_108,23.805000000000007,38.046,0.052450225,0.049774773,0.055269483,0.03876333,0.070969805
s_109,23.801999999999992,37.993,0.049290635,0.046720464,0.05200219,0.036430653,0.06669017
s_11,23.120000000000005,38.32,0.1467769,0.14725356,0.14630178,0.11013882,0.19560277
s_110,22.870000000000005,37.87,0.17592454,0.17538933,0.17646138,0.15479384,0.19993976
s_111,23.819999999999993,38.093,0.04476623,0.04239852,0.04726616,0.033079345,0.060582064
s_112,23.783000000000015,38.317,0.04759962,0.044864558,0.05050142,0.0351632,0.06443451
s_113,22.099999999999994,38.02,0.033824176,0.031191077,0.036679555,0.025221702,0.04536073
s_114,24.0,38.02,0.037362274,0.034325436,0.040667787,0.027591694,0.050592743
s_115,22.03,38.22,0.028155942,0.02556276,0.031012185,0.020899268,0.037932284
s_116,22.77000000000001,38.33,0.11658046,0.11679666,0.116364665,0.0894684,0.15190843
s_117,21.920000000000016,38.08,0.020210229,0.018096827,0.022570439,0.014968242,0.027287997
s_118,22.870000000000005,37.78,0.08655098,0.08531026,0.08780975,0.06999687,0.1070201
s_119,23.03,37.78,0.10250875,0.101793505,0.10322902,0.08171892,0.12858765
s_12,23.317000000000007,38.217,0.19169377,0.1942935,0.18912882,0.14327328,0.25647837
s_120,22.849999999999994,37.77,0.08130648,0.07997328,0.082661904,0.06518909,0.10140874
s_121,22.569999999999993,38.08,0.18048649,0.17905585,0.18192855,0.16407035,0.19854516
s_122,21.668000000000006,37.984,0.0139657445,0.01199212,0.016264182,0.010316619,0.018905614
s_123,21.599999999999994,38.08,0.013406969,0.011389826,0.015781347,0.009901855,0.018152842
s_124,22.829999999999984,37.7,0.07247502,0.07042109,0.07458886,0.056088246,0.093649365
s_125,21.5,38.07,0.011492934,0.009604708,0.013752374,0.008486583,0.015564279
s_126,22.930000000000007,38.5,0.07079466,0.068983324,0.072653554,0.052688394,0.095123105
s_127,23.069999999999993,37.68,0.06539624,0.06398588,0.0668377,0.049900528,0.08570387
s_128,22.44999999999999,38.07,0.09467926,0.092321634,0.0970971,0.07699489,0.116425425
s_129,22.569999999999993,37.78,0.07038469,0.06826543,0.07256974,0.0542571,0.09130611
s_13,23.170000000000016,38.32,0.12929153,0.12945586,0.1291274,0.096748665,0.17278068
s_130,22.569999999999993,37.77,0.064964846,0.06291627,0.06708012,0.049949616,0.08449376
s_131,22.420000000000016,38.13,0.074249126,0.07196027,0.07661078,0.05903429,0.09338526
s_132,22.420000000000016,38.07,0.08242384,0.080004565,0.08491628,0.06590518,0.10308279
s_133,22.72,37.68,0.08041628,0.07754332,0.08339568,0.06139938,0.10532317
s_134,22.829999999999984,37.65,0.066309646,0.06385588,0.0688577,0.05054186,0.08699658
s_135,22.629999999999995,37.72,0.069066,0.06670563,0.07150989,0.052823145,0.09030345
s_136,23.61699999999999,37.95,0.08736758,0.08507125,0.0897259,0.06474473,0.11789521
s_137,22.733000000000004,38.517,0.060750864,0.058673307,0.06290199,0.04526542,0.081533924
s_138,23.655,37.989,0.068258636,0.06621297,0.07036751,0.05054055,0.09218818
s_139,22.516999999999996,38.417,0.058398582,0.056196768,0.060686667,0.043904353,0.07767782
s_14,22.620000000000005,38.07,0.28029117,0.27996382,0.28061894,0.2735356,0.2872136
s_140,23.02000000000001,37.62,0.05380423,0.051944204,0.055730857,0.04065888,0.07119958
s_141,22.75,38.55,0.04721349,0.045348417,0.049155273,0.035100833,0.06350601
s_142,22.766999999999996,37.617,0.07045316,0.06726574,0.073791616,0.05321656,0.09327262
s_143,23.69999999999999,37.95,0.06644498,0.06386149,0.069132976,0.049162533,0.08980284
s_144,22.72,38.58,0.054078907,0.05155735,0.056723785,0.040147822,0.072844006
s_145,23.712999999999994,37.942,0.058771864,0.056346234,0.06130191,0.04347742,0.07944657
s_146,23.730999999999995,37.948,0.057720363,0.055199776,0.06035605,0.04269004,0.078042574
s_147,23.73400000000001,37.951,0.056981917,0.05447688,0.05960214,0.042142414,0.07704681
s_148,23.75,38.02,0.053756658,0.05143554,0.05618252,0.039748292,0.072701946
s_149,23.583,38.467,0.0507121,0.048084766,0.053483,0.037473917,0.068626866
s_15,23.0,38.47,0.121125445,0.11858299,0.12372241,0.09019075,0.16267048
s_150,22.849999999999994,37.55,0.046236794,0.04372864,0.048888814,0.034636874,0.061721537
s_151,23.754999999999995,38.019,0.05169191,0.049418364,0.05407005,0.03821976,0.06991287
s_152,23.75,37.967,0.05305286,0.05063774,0.05558317,0.039229617,0.07174697
s_153,23.75,37.95,0.05143607,0.049048193,0.053940203,0.0380342,0.069560274
s_154,23.75,37.92,0.05228264,0.049772464,0.05491941,0.038659863,0.07070574
s_155,23.766999999999996,37.967,0.04698575,0.044726696,0.049358904,0.034737546,0.06355258
s_156,23.78,38.07,0.053390548,0.050893143,0.056010503,0.039464146,0.072231404
s_157,23.650000000000006,38.43,0.056494478,0.05347853,0.05968051,0.04174145,0.0764618
s_158,22.72,37.55,0.042476244,0.03995966,0.045151316,0.031759433,0.056809302
s_159,23.781000000000006,38.003,0.057383064,0.054597322,0.060310945,0.04241843,0.07762701
s_16,22.77000000000001,37.97,0.3352738,0.339486,0.33111387,0.29477915,0.38133135
s_160,23.77199999999999,37.925,0.03799298,0.036053456,0.040036842,0.028087646,0.051391512
s_161,23.786,37.973,0.04316907,0.04098358,0.045471102,0.03191045,0.058399945
s_162,23.75,37.87,0.054865915,0.05277149,0.057043463,0.04056794,0.07420315
s_163,23.774,37.914,0.039019678,0.036993418,0.04115692,0.028845998,0.052781504
s_164,23.795999999999992,37.957,0.03682739,0.034877144,0.038886685,0.027220627,0.049824584
s_165,23.77199999999999,37.884,0.04929756,0.047327213,0.051349934,0.036443856,0.066684745
s_166,23.766999999999996,37.85,0.0487222,0.046738785,0.05078978,0.03601846,0.065906554
s_167,23.819999999999993,38.02,0.058107466,0.05497249,0.061421227,0.04294111,0.078630425
s_168,23.833,38.073,0.045490783,0.042989627,0.048137452,0.03361313,0.061565563
