# 19810000_Sequence_GulfOfCorinth/19810224_M6.7_GulfofCorinth median gmf, Stations:Seismic, gmlt:GEM, Rupture:EFEHR
custom_site_id,lon,lat,KothaEtAl2020ESHM20SlopeGeology,"KothaEtAl2020ESHM20SlopeGeology
c3_epsilon = -1.73205100","KothaEtAl2020ESHM20SlopeGeology
c3_epsilon = 1.73205100","KothaEtAl2020ESHM20SlopeGeology
sigma_mu_epsilon = -1.35563000","KothaEtAl2020ESHM20SlopeGeology
sigma_mu_epsilon = 1.35563000"
s_0,22.93055000000001,37.93862,0.290723,0.290723,0.290723,0.290723,0.290723
s_1,22.631039999999985,38.07778,0.284385,0.284385,0.284385,0.284385,0.284385
s_10,22.716999999999985,37.983,0.395533,0.40357828,0.38764805,0.34721696,0.45057228
s_100,23.783000000000015,38.017,0.017324788,0.015189088,0.019760786,0.012806378,0.023437407
s_101,23.783000000000015,38.0,0.020226156,0.017725505,0.02307959,0.014951268,0.027362052
s_102,23.789999999999992,38.058,0.017744701,0.015550233,0.020248855,0.013115417,0.02400796
s_103,23.783000000000015,37.983,0.018294195,0.01602469,0.02088512,0.013523295,0.024748227
s_104,22.849999999999994,37.52,0.036773417,0.034679193,0.03899411,0.02746161,0.049242716
s_105,23.129999999999995,37.53,0.027080469,0.025033267,0.029295089,0.020177474,0.036345072
s_106,23.80000000000001,38.05,0.01802838,0.01577126,0.02060853,0.013324269,0.024393268
s_107,23.795999999999992,37.986,0.017748192,0.015514877,0.020302989,0.013118305,0.024012122
s_108,23.805000000000007,38.046,0.018673617,0.016321369,0.021364875,0.013800735,0.025267063
s_109,23.801999999999992,37.993,0.01773817,0.015494013,0.020307375,0.013110263,0.023999726
s_11,23.120000000000005,38.32,0.060938172,0.058765404,0.06319127,0.045726936,0.08120948
s_110,22.870000000000005,37.87,0.19327316,0.19343588,0.19311059,0.17005868,0.21965662
s_111,23.819999999999993,38.093,0.016055455,0.014004377,0.018406935,0.011863943,0.021727823
s_112,23.783000000000015,38.317,0.018353727,0.016020307,0.02102702,0.013558424,0.02484502
s_113,22.099999999999994,38.02,0.115224585,0.11537527,0.1150741,0.08591962,0.15452473
s_114,24.0,38.02,0.014818912,0.012538622,0.0175139,0.01094363,0.020066483
s_115,22.03,38.22,0.08322954,0.08210222,0.08437235,0.06177867,0.112128615
s_116,22.77000000000001,38.33,0.08046841,0.07992909,0.08101136,0.0617546,0.10485315
s_117,21.920000000000016,38.08,0.056700423,0.055301093,0.058135163,0.041993864,0.07655732
s_118,22.870000000000005,37.78,0.0895335,0.088469,0.09061081,0.072408944,0.110707976
s_119,23.03,37.78,0.06569878,0.06376319,0.06769313,0.052374393,0.08241297
s_12,23.317000000000007,38.217,0.044587433,0.042118173,0.04720146,0.033324964,0.05965615
s_120,22.849999999999994,37.77,0.08678464,0.08575778,0.0878238,0.069581315,0.10824133
s_121,22.569999999999993,38.08,0.37467307,0.37927195,0.37012994,0.3405947,0.41216117
s_122,21.668000000000006,37.984,0.031988755,0.029882433,0.034243543,0.023630375,0.0433036
s_123,21.599999999999994,38.08,0.030362219,0.028106645,0.032798804,0.022424331,0.04111001
s_124,22.829999999999984,37.7,0.07631134,0.07458808,0.07807441,0.059057165,0.098606504
s_125,21.5,38.07,0.024962546,0.022730667,0.02741357,0.01843278,0.033805467
s_126,22.930000000000007,38.5,0.04648689,0.04440869,0.04866235,0.03459752,0.06246202
s_127,23.069999999999993,37.68,0.040654972,0.03872633,0.042679664,0.031021731,0.053279642
s_128,22.44999999999999,38.07,0.5119539,0.5256476,0.49861696,0.4163302,0.6295407
s_129,22.569999999999993,37.78,0.101125926,0.10060993,0.101644576,0.07795445,0.131185
s_13,23.170000000000016,38.32,0.051185936,0.049032208,0.053434268,0.038302362,0.068403095
s_130,22.569999999999993,37.77,0.09232036,0.09169138,0.09295365,0.07098249,0.12007254
s_131,22.420000000000016,38.13,0.4992693,0.5140047,0.48495632,0.39696103,0.62794536
s_132,22.420000000000016,38.07,0.5282315,0.5435125,0.5133801,0.42236796,0.6606289
s_133,22.72,37.68,0.09459947,0.092531845,0.0967133,0.07222853,0.12389925
s_134,22.829999999999984,37.65,0.068072855,0.06591321,0.07030327,0.0518858,0.08930987
s_135,22.629999999999995,37.72,0.09022936,0.08896894,0.091507636,0.069009334,0.117974445
s_136,23.61699999999999,37.95,0.027933678,0.025105298,0.031080704,0.020700568,0.037694152
s_137,22.733000000000004,38.517,0.05140353,0.04948032,0.05340149,0.03830073,0.06898884
s_138,23.655,37.989,0.0221136,0.019782173,0.0247198,0.016373511,0.029866003
s_139,22.516999999999996,38.417,0.08851738,0.087833054,0.089207046,0.06654782,0.117739804
s_14,22.620000000000005,38.07,0.3356183,0.3367448,0.33449554,0.32752922,0.34390712
s_140,23.02000000000001,37.62,0.03916878,0.037159365,0.041286852,0.029599136,0.051832367
s_141,22.75,38.55,0.0393217,0.037580155,0.04114395,0.029233687,0.0528909
s_142,22.766999999999996,37.617,0.076689266,0.073985785,0.07949154,0.057926986,0.10152857
s_143,23.69999999999999,37.95,0.02275553,0.020179376,0.02566056,0.01683678,0.030754939
s_144,22.72,38.58,0.04761189,0.045318928,0.050020866,0.03534675,0.064132966
s_145,23.712999999999994,37.942,0.020386092,0.01803422,0.023044676,0.015080935,0.02755749
s_146,23.730999999999995,37.948,0.02022358,0.017842935,0.022921856,0.01495738,0.027343906
s_147,23.73400000000001,37.951,0.019980375,0.01762192,0.02265448,0.014776991,0.027016016
s_148,23.75,38.02,0.018522022,0.01632783,0.021011079,0.013695397,0.02504968
s_149,23.583,38.467,0.021940611,0.019529006,0.024650024,0.016213106,0.029691441
s_15,23.0,38.47,0.07366603,0.070395365,0.077088654,0.054852184,0.09893288
s_150,22.849999999999994,37.55,0.04486713,0.04256323,0.047295738,0.033610832,0.059893172
s_151,23.754999999999995,38.019,0.017880585,0.01574913,0.02030051,0.013220478,0.024183342
s_152,23.75,37.967,0.018669255,0.016432706,0.021210207,0.013804868,0.025247695
s_153,23.75,37.95,0.018235588,0.016040837,0.02073063,0.013484234,0.024661146
s_154,23.75,37.92,0.018744508,0.016467292,0.021336634,0.013860435,0.025349608
s_155,23.766999999999996,37.967,0.016715638,0.014672532,0.01904324,0.01235822,0.02260945
s_156,23.78,38.07,0.018636966,0.016361095,0.021229418,0.013775695,0.025213718
s_157,23.650000000000006,38.43,0.023394085,0.02068759,0.026454661,0.017284928,0.031662453
s_158,22.72,37.55,0.046752077,0.044546925,0.049066383,0.034956466,0.062527955
s_159,23.781000000000006,38.003,0.020308468,0.017804846,0.02316414,0.0150123285,0.027473014
s_16,22.77000000000001,37.97,0.3376933,0.34334028,0.3321392,0.2969064,0.3840832
s_160,23.77199999999999,37.925,0.013786667,0.012071681,0.015745295,0.010192278,0.018648647
s_161,23.786,37.973,0.015498495,0.013564904,0.017707705,0.011456442,0.02096666
s_162,23.75,37.87,0.022322897,0.02029962,0.024547834,0.016505582,0.030190496
s_163,23.774,37.914,0.0142275505,0.01244745,0.01626222,0.0105179725,0.019245457
s_164,23.795999999999992,37.957,0.013392019,0.011695745,0.01533431,0.009898589,0.018118357
s_165,23.77199999999999,37.884,0.020270195,0.018398294,0.022332551,0.014985003,0.027419468
s_166,23.766999999999996,37.85,0.020112615,0.018240422,0.02217697,0.014868489,0.02720635
s_167,23.819999999999993,38.02,0.020988766,0.018291332,0.024083992,0.015510586,0.028401783
s_168,23.833,38.073,0.016453069,0.014318893,0.018905334,0.012157168,0.022266982
