# 20120811_M6.2_Ahar-Varzaghan median gmf, Stations:None, gmlt:USGS, Rupture:GFZ
custom_site_id,lon,lat,AbrahamsonEtAl2014,BooreEtAl2014,CampbellBozorgnia2014,ChiouYoungs2014
t_0,44.174890000000005,39.399,0.0030755799,0.0031313386,0.0031746507,0.0036887645
t_1,48.307140000000004,39.32955,0.012376724,0.013525997,0.011724376,0.0139394775
t_10,47.588480000000004,39.26003,0.017554346,0.017355373,0.019405574,0.017499434
t_100,48.12747000000002,39.26003,0.012199664,0.012484413,0.012676608,0.013050851
t_1000,45.97152,37.49969,0.014309453,0.014775278,0.014785856,0.01515915
t_1001,46.42067,37.49969,0.013871928,0.013023923,0.016432824,0.013612371
t_1002,46.330839999999995,37.49969,0.013234601,0.012438027,0.015620818,0.013071324
t_1003,46.24101000000002,37.49969,0.013039978,0.012379843,0.015112183,0.013008404
t_1004,46.061350000000004,37.49969,0.012815315,0.012510958,0.014151225,0.013102486
t_1005,45.79185000000001,37.57092,0.012401183,0.012573848,0.013162096,0.013146075
t_1006,46.330839999999995,37.57092,0.018557655,0.0184456,0.020297926,0.018419497
t_1007,46.061350000000004,37.57092,0.012543459,0.01188604,0.014567243,0.012569539
t_1008,45.88168000000002,37.57092,0.013429981,0.013614053,0.014286624,0.01410505
t_1009,45.97152,37.57092,0.013644029,0.0135132745,0.01487021,0.0140387425
t_101,48.12747000000002,39.32955,0.012626235,0.013317407,0.012619639,0.013791776
t_1010,46.15118000000001,37.57092,0.012782804,0.01195241,0.0151986675,0.012625754
t_1011,46.42067,37.57092,0.015904058,0.014956355,0.018893905,0.015375418
t_1012,46.24101000000002,37.57092,0.014055477,0.0132177295,0.016612263,0.013788771
t_1013,46.15118000000001,37.64209,0.014666004,0.013802089,0.017341755,0.014323226
t_1014,45.97152,37.64209,0.013116334,0.012592994,0.01510499,0.013213996
t_1015,46.24101000000002,37.64209,0.015642254,0.014668942,0.018661648,0.015118041
t_1016,45.79185000000001,37.64209,0.02276794,0.02641514,0.020252146,0.025164098
t_1017,45.88168000000002,37.64209,0.018942589,0.020624299,0.01845212,0.020268297
t_1018,46.42067,37.64209,0.017687934,0.016518911,0.02137118,0.01680194
t_1019,46.330839999999995,37.64209,0.016311903,0.015181245,0.019754661,0.015595137
t_102,48.217299999999994,39.32955,0.010886859,0.011264668,0.011120643,0.011906965
t_1020,46.061350000000004,37.64209,0.013145176,0.012324928,0.015653288,0.013000637
t_1021,46.42067,37.71319,0.025291903,0.024986457,0.028313024,0.024132269
t_1022,46.330839999999995,37.71319,0.024122648,0.024046922,0.026634978,0.02329841
t_1023,45.79185000000001,37.71319,0.016247647,0.01702544,0.016716344,0.0171413
t_1024,46.24101000000002,37.71319,0.01757145,0.016456861,0.021118276,0.016740214
t_1025,45.88168000000002,37.71319,0.018520802,0.019630572,0.01884944,0.019420635
t_1026,45.97152,37.71319,0.015001344,0.014573307,0.017093236,0.015001063
t_1027,46.15118000000001,37.71319,0.016563257,0.015646802,0.01962175,0.016037092
t_1028,46.061350000000004,37.71319,0.015113898,0.014356313,0.01784513,0.014845926
t_1029,46.42067,37.78422,0.022583392,0.02085844,0.027410327,0.020753175
t_103,48.03764000000001,39.32955,0.013508713,0.014202806,0.013585829,0.014602516
t_1030,46.330839999999995,37.78422,0.020836212,0.019284353,0.025671687,0.019322833
t_1031,45.88168000000002,37.78422,0.02550174,0.028513558,0.023849567,0.026962366
t_1032,45.79185000000001,37.78422,0.022110812,0.024490144,0.020970313,0.02357268
t_1033,46.24101000000002,37.78422,0.019728681,0.018453358,0.02393599,0.01858852
t_1034,46.15118000000001,37.78422,0.018365778,0.017401353,0.02196669,0.01761168
t_1035,45.97152,37.78422,0.026037287,0.02862079,0.025169292,0.027063211
t_1036,46.061350000000004,37.78422,0.01648807,0.01565453,0.019690035,0.016014662
t_1037,45.79185000000001,37.85518,0.023761898,0.026283804,0.022625946,0.025093315
t_1038,45.97152,37.85518,0.027261883,0.029656671,0.026929883,0.0279413
t_1039,45.88168000000002,37.85518,0.025850719,0.028450424,0.02491233,0.026920132
t_104,45.79185000000001,38.70139,0.018349776,0.0178154,0.021173507,0.017903605
t_1040,46.15118000000001,37.85518,0.019919725,0.018822517,0.024266306,0.018885076
t_1041,46.061350000000004,37.85518,0.018912293,0.018140433,0.022425877,0.018220637
t_1042,46.24101000000002,37.85518,0.023281803,0.022103274,0.027719414,0.021819599
t_1043,46.42067,37.85518,0.02824875,0.026513785,0.032467257,0.02573545
t_1044,46.330839999999995,37.85518,0.02446896,0.022759525,0.029104276,0.022472847
t_1045,46.330839999999995,37.92607,0.02901052,0.027288051,0.033340193,0.026534269
t_1046,45.88168000000002,37.92607,0.028446645,0.0313944,0.027321175,0.029379558
t_1047,45.79185000000001,37.92607,0.025993548,0.028850058,0.024636086,0.027249413
t_1048,46.061350000000004,37.92607,0.021453768,0.020721471,0.025337609,0.020492857
t_1049,45.97152,37.92607,0.02687124,0.028553342,0.027725438,0.027044388
t_105,46.42067,38.70139,0.05034209,0.04901264,0.053256042,0.046116855
t_1050,46.24101000000002,37.92607,0.027065177,0.026030445,0.031148417,0.025230862
t_1051,46.42067,37.92607,0.031752195,0.02948942,0.03611848,0.028526343
t_1052,46.15118000000001,37.92607,0.023325905,0.022356432,0.02780084,0.021976588
t_1053,45.88168000000002,37.9969,0.030228447,0.033246025,0.029263906,0.030924719
t_1054,46.330839999999995,37.9969,0.031333655,0.029310035,0.03613556,0.028468661
t_1055,45.79185000000001,37.9969,0.027469385,0.030400025,0.026201013,0.028547725
t_1056,46.061350000000004,37.9969,0.03915428,0.043033987,0.037953112,0.039042745
t_1057,46.24101000000002,37.9969,0.02869037,0.027310882,0.03319071,0.026456606
t_1058,46.42067,37.9969,0.03735292,0.03478242,0.04160893,0.033511434
t_1059,46.15118000000001,37.9969,0.02522509,0.024039742,0.0297903,0.023507252
t_106,46.061350000000004,38.70139,0.026697444,0.025725998,0.0307906,0.024934568
t_1060,45.97152,37.9969,0.034686886,0.03821357,0.03357461,0.03504261
t_1061,46.42067,38.06766,0.052811377,0.052540995,0.05359527,0.048732843
t_1062,46.330839999999995,38.06766,0.05885317,0.0628178,0.054645035,0.05620396
t_1063,49.65460999999999,37.42839,0.0034658706,0.0037588025,0.003293309,0.004269289
t_1064,49.834270000000004,37.42839,0.0029046321,0.0031095638,0.0028113346,0.0035749802
t_1065,49.564779999999985,37.49969,0.0026571425,0.002599812,0.0028598588,0.0031294525
t_1066,45.702020000000005,37.42839,0.009750495,0.009859626,0.010285954,0.010605984
t_1067,45.25286,37.42839,0.00981828,0.0109533975,0.009042036,0.011509753
t_1068,45.52235999999999,37.42839,0.008558626,0.008680097,0.00896331,0.009465367
t_1069,45.34270000000001,37.42839,0.0072822236,0.007340011,0.0076477476,0.008149236
t_107,46.15118000000001,38.70139,0.035844937,0.03604416,0.03804925,0.033697367
t_1070,45.16302999999999,37.42839,0.009117476,0.010166629,0.008393188,0.010757729
t_1071,45.073199999999986,37.42839,0.0050142435,0.004827264,0.0055433735,0.005617697
t_1072,45.432529999999986,37.42839,0.00784853,0.007919471,0.00824751,0.008724068
t_1073,45.52235999999999,37.49969,0.00907907,0.009176701,0.009560249,0.009950223
t_1074,45.34270000000001,37.49969,0.0077690287,0.007838154,0.008161493,0.008643792
