lon,lat,slope,vs30,geology,xvf,region,vs30measured,custom_site_id
22.0852,38.2512,0.043159496,516.8207,HOLOCENE,26.74096848626117,3,0,s_0
22.38,38.53,0.115289435,705.9384,HOLOCENE,-13.499835019726005,3,0,s_1
21.738,38.238,0.019173747,386.32742,HOLOCENE,46.35459345249306,3,0,s_2
22.12,38.53,0.09096322,650.8668,CENOZOIC,0.3271679039989965,3,0,s_3
21.438,37.67,0.009038936,280.04047,CENOZOIC,112.54059130270296,3,0,s_4
21.83,38.4,0.18653111,870.7562,CRETACEOUS,27.16958344787428,3,0,s_5
21.738,38.254,0.045844145,480.45697,HOLOCENE,44.94067441834626,3,0,s_6
22.88,38.43,0.2333672,874.4423,CENOZOIC,-31.478949098260337,3,0,s_7
21.8,38.917,0.3281385,900.0,CRETACEOUS,-15.267822938112872,3,0,s_8
22.933,37.939,0.019119427,351.23523,HOLOCENE,5.1394300202245695,3,0,s_9
22.93,37.93,0.016373461,344.73856,PLEISTOCENE,5.947066403640049,3,0,s_10
21.406,38.621,0.02087244,374.28632,HOLOCENE,31.95463236856923,3,0,s_11
20.702,38.826,0.008527303,296.5304,HOLOCENE,61.44265689833817,3,0,s_12
20.9,37.785,0.042674795,567.029,CENOZOIC,131.42108199845697,3,0,s_13
23.706,37.972,0.025469076,370.4766,PLEISTOCENE,-51.6315222453003,3,0,s_14
22.083,38.25,0.050502546,561.1837,HOLOCENE,26.963820959111757,3,0,s_15
22.223,38.366,0.055616345,482.4439,CENOZOIC,9.28978931396412,3,0,s_16
22.135,38.223,0.004246108,342.72546,HOLOCENE,26.570776557291083,3,0,s_17
22.194,38.373,0.12321515,720.44586,CENOZOIC,10.218482639615964,3,0,s_18
22.133,38.233,0.009855901,290.05557,HOLOCENE,25.79661781190625,3,0,s_19
22.28,38.37,0.21655783,684.0689,JURASSIC-TRIASSIC,5.8996963034964,3,0,s_20
22.138,38.205,0.21343665,833.4715,HOLOCENE,27.996185976677168,3,0,s_21
22.155,38.2,0.038014106,494.3863,HOLOCENE,27.52989531753902,3,0,s_22
22.15,38.2,0.038014106,494.3863,HOLOCENE,27.796562415767266,3,0,s_23
22.22,38.42,0.10335275,717.24976,CENOZOIC,4.696776296284581,3,0,s_24
22.0,38.28,0.080224186,599.8263,CENOZOIC,28.73666893921052,3,0,s_25
21.997,38.297,0.07203523,532.9327,HOLOCENE,27.39706508614548,3,0,s_26
