calc_id,description,cal_time,gmpe,imt,nominal_bias,abs_nominal_bias,max_gmv,Rupture,GMLT,Recording_Stations
667,"Median gmf - DRAFT_20090407_M5.4_Laquila (Rupture:INGV, GMPEs:GEM, Recording Stations:all)",53,KothaEtAl2020ESHM20SlopeGeology,PGA,-0.043,0.043,0.4047014,INGV,GEM,all
666,"Median gmf - DRAFT_20090407_M5.4_Laquila (Rupture:INGV, GMPEs:GEM, Recording Stations:seismic)",56,KothaEtAl2020ESHM20SlopeGeology,PGA,-0.043,0.043,0.4047014,INGV,GEM,seismic
669,"Median gmf - DRAFT_20090407_M5.4_Laquila (Rupture:EFEHR, GMPEs:GEM, Recording Stations:all)",53,KothaEtAl2020ESHM20SlopeGeology,PGA,-0.045,0.045,0.40540138,EFEHR,GEM,all
668,"Median gmf - DRAFT_20090407_M5.4_Laquila (Rupture:EFEHR, GMPEs:GEM, Recording Stations:seismic)",61,KothaEtAl2020ESHM20SlopeGeology,PGA,-0.045,0.045,0.40540138,EFEHR,GEM,seismic
673,"Median gmf - DRAFT_20090407_M5.4_Laquila (Rupture:USGS, GMPEs:GEM, Recording Stations:all)",58,KothaEtAl2020ESHM20SlopeGeology,PGA,-0.045,0.045,0.4021786,USGS,GEM,all
672,"Median gmf - DRAFT_20090407_M5.4_Laquila (Rupture:USGS, GMPEs:GEM, Recording Stations:seismic)",51,KothaEtAl2020ESHM20SlopeGeology,PGA,-0.045,0.045,0.4021786,USGS,GEM,seismic
669,"Median gmf - DRAFT_20090407_M5.4_Laquila (Rupture:EFEHR, GMPEs:GEM, Recording Stations:all)",53,KothaEtAl2020ESHM20SlopeGeology,PGA,0.049,0.049,0.40540138,EFEHR,GEM,all
668,"Median gmf - DRAFT_20090407_M5.4_Laquila (Rupture:EFEHR, GMPEs:GEM, Recording Stations:seismic)",61,KothaEtAl2020ESHM20SlopeGeology,PGA,0.049,0.049,0.40540138,EFEHR,GEM,seismic
671,"Median gmf - DRAFT_20090407_M5.4_Laquila (Rupture:GCMT, GMPEs:GEM, Recording Stations:all)",55,KothaEtAl2020ESHM20SlopeGeology,PGA,-0.049,0.049,0.35959354,GCMT,GEM,all
670,"Median gmf - DRAFT_20090407_M5.4_Laquila (Rupture:GCMT, GMPEs:GEM, Recording Stations:seismic)",44,KothaEtAl2020ESHM20SlopeGeology,PGA,-0.049,0.049,0.35959354,GCMT,GEM,seismic
667,"Median gmf - DRAFT_20090407_M5.4_Laquila (Rupture:INGV, GMPEs:GEM, Recording Stations:all)",53,KothaEtAl2020ESHM20SlopeGeology,PGA,0.051,0.051,0.4047014,INGV,GEM,all
666,"Median gmf - DRAFT_20090407_M5.4_Laquila (Rupture:INGV, GMPEs:GEM, Recording Stations:seismic)",56,KothaEtAl2020ESHM20SlopeGeology,PGA,0.051,0.051,0.4047014,INGV,GEM,seismic
665,"Median gmf - DRAFT_20090407_M5.4_Laquila (Rupture:USGS, GMPEs:USGS, Recording Stations:all)",41,AkkarEtAlRjb2014,PGA,-0.058,0.058,0.4923922,USGS,USGS,all
664,"Median gmf - DRAFT_20090407_M5.4_Laquila (Rupture:USGS, GMPEs:USGS, Recording Stations:seismic)",39,AkkarEtAlRjb2014,PGA,-0.058,0.058,0.4923922,USGS,USGS,seismic
663,"Median gmf - DRAFT_20090407_M5.4_Laquila (Rupture:GCMT, GMPEs:USGS, Recording Stations:all)",38,AkkarEtAlRjb2014,PGA,-0.061,0.061,0.42639533,GCMT,USGS,all
662,"Median gmf - DRAFT_20090407_M5.4_Laquila (Rupture:GCMT, GMPEs:USGS, Recording Stations:seismic)",40,AkkarEtAlRjb2014,PGA,-0.061,0.061,0.42639533,GCMT,USGS,seismic
673,"Median gmf - DRAFT_20090407_M5.4_Laquila (Rupture:USGS, GMPEs:GEM, Recording Stations:all)",58,KothaEtAl2020ESHM20SlopeGeology,PGA,-0.139,0.139,0.4021786,USGS,GEM,all
672,"Median gmf - DRAFT_20090407_M5.4_Laquila (Rupture:USGS, GMPEs:GEM, Recording Stations:seismic)",51,KothaEtAl2020ESHM20SlopeGeology,PGA,-0.139,0.139,0.4021786,USGS,GEM,seismic
669,"Median gmf - DRAFT_20090407_M5.4_Laquila (Rupture:EFEHR, GMPEs:GEM, Recording Stations:all)",53,KothaEtAl2020ESHM20SlopeGeology,PGA,0.143,0.143,0.40540138,EFEHR,GEM,all
668,"Median gmf - DRAFT_20090407_M5.4_Laquila (Rupture:EFEHR, GMPEs:GEM, Recording Stations:seismic)",61,KothaEtAl2020ESHM20SlopeGeology,PGA,0.143,0.143,0.40540138,EFEHR,GEM,seismic
671,"Median gmf - DRAFT_20090407_M5.4_Laquila (Rupture:GCMT, GMPEs:GEM, Recording Stations:all)",55,KothaEtAl2020ESHM20SlopeGeology,PGA,-0.143,0.143,0.35959354,GCMT,GEM,all
670,"Median gmf - DRAFT_20090407_M5.4_Laquila (Rupture:GCMT, GMPEs:GEM, Recording Stations:seismic)",44,KothaEtAl2020ESHM20SlopeGeology,PGA,-0.143,0.143,0.35959354,GCMT,GEM,seismic
667,"Median gmf - DRAFT_20090407_M5.4_Laquila (Rupture:INGV, GMPEs:GEM, Recording Stations:all)",53,KothaEtAl2020ESHM20SlopeGeology,PGA,0.145,0.145,0.4047014,INGV,GEM,all
666,"Median gmf - DRAFT_20090407_M5.4_Laquila (Rupture:INGV, GMPEs:GEM, Recording Stations:seismic)",56,KothaEtAl2020ESHM20SlopeGeology,PGA,0.145,0.145,0.4047014,INGV,GEM,seismic
661,"Median gmf - DRAFT_20090407_M5.4_Laquila (Rupture:EFEHR, GMPEs:USGS, Recording Stations:all)",41,AkkarEtAlRjb2014,PGA,0.146,0.146,0.49563175,EFEHR,USGS,all
660,"Median gmf - DRAFT_20090407_M5.4_Laquila (Rupture:EFEHR, GMPEs:USGS, Recording Stations:seismic)",42,AkkarEtAlRjb2014,PGA,0.146,0.146,0.49563175,EFEHR,USGS,seismic
659,"Median gmf - DRAFT_20090407_M5.4_Laquila (Rupture:INGV, GMPEs:USGS, Recording Stations:all)",39,AkkarEtAlRjb2014,PGA,0.147,0.147,0.49399137,INGV,USGS,all
658,"Median gmf - DRAFT_20090407_M5.4_Laquila (Rupture:INGV, GMPEs:USGS, Recording Stations:seismic)",37,AkkarEtAlRjb2014,PGA,0.147,0.147,0.49399137,INGV,USGS,seismic
673,"Median gmf - DRAFT_20090407_M5.4_Laquila (Rupture:USGS, GMPEs:GEM, Recording Stations:all)",58,KothaEtAl2020ESHM20SlopeGeology,PGA,-0.233,0.233,0.4021786,USGS,GEM,all
672,"Median gmf - DRAFT_20090407_M5.4_Laquila (Rupture:USGS, GMPEs:GEM, Recording Stations:seismic)",51,KothaEtAl2020ESHM20SlopeGeology,PGA,-0.233,0.233,0.4021786,USGS,GEM,seismic
659,"Median gmf - DRAFT_20090407_M5.4_Laquila (Rupture:INGV, GMPEs:USGS, Recording Stations:all)",39,CauzziEtAl2014,PGA,-0.234,0.234,0.4133693,INGV,USGS,all
658,"Median gmf - DRAFT_20090407_M5.4_Laquila (Rupture:INGV, GMPEs:USGS, Recording Stations:seismic)",37,CauzziEtAl2014,PGA,-0.234,0.234,0.4133693,INGV,USGS,seismic
661,"Median gmf - DRAFT_20090407_M5.4_Laquila (Rupture:EFEHR, GMPEs:USGS, Recording Stations:all)",41,CauzziEtAl2014,PGA,-0.236,0.236,0.42300785,EFEHR,USGS,all
660,"Median gmf - DRAFT_20090407_M5.4_Laquila (Rupture:EFEHR, GMPEs:USGS, Recording Stations:seismic)",42,CauzziEtAl2014,PGA,-0.236,0.236,0.42300785,EFEHR,USGS,seismic
671,"Median gmf - DRAFT_20090407_M5.4_Laquila (Rupture:GCMT, GMPEs:GEM, Recording Stations:all)",55,KothaEtAl2020ESHM20SlopeGeology,PGA,-0.236,0.236,0.35959354,GCMT,GEM,all
670,"Median gmf - DRAFT_20090407_M5.4_Laquila (Rupture:GCMT, GMPEs:GEM, Recording Stations:seismic)",44,KothaEtAl2020ESHM20SlopeGeology,PGA,-0.236,0.236,0.35959354,GCMT,GEM,seismic
671,"Median gmf - DRAFT_20090407_M5.4_Laquila (Rupture:GCMT, GMPEs:GEM, Recording Stations:all)",55,KothaEtAl2020ESHM20SlopeGeology,PGA,0.284,0.284,0.35959354,GCMT,GEM,all
670,"Median gmf - DRAFT_20090407_M5.4_Laquila (Rupture:GCMT, GMPEs:GEM, Recording Stations:seismic)",44,KothaEtAl2020ESHM20SlopeGeology,PGA,0.284,0.284,0.35959354,GCMT,GEM,seismic
673,"Median gmf - DRAFT_20090407_M5.4_Laquila (Rupture:USGS, GMPEs:GEM, Recording Stations:all)",58,KothaEtAl2020ESHM20SlopeGeology,PGA,0.288,0.288,0.4021786,USGS,GEM,all
672,"Median gmf - DRAFT_20090407_M5.4_Laquila (Rupture:USGS, GMPEs:GEM, Recording Stations:seismic)",51,KothaEtAl2020ESHM20SlopeGeology,PGA,0.288,0.288,0.4021786,USGS,GEM,seismic
663,"Median gmf - DRAFT_20090407_M5.4_Laquila (Rupture:GCMT, GMPEs:USGS, Recording Stations:all)",38,CauzziEtAl2014,PGA,-0.356,0.356,0.4007593,GCMT,USGS,all
662,"Median gmf - DRAFT_20090407_M5.4_Laquila (Rupture:GCMT, GMPEs:USGS, Recording Stations:seismic)",40,CauzziEtAl2014,PGA,-0.356,0.356,0.4007593,GCMT,USGS,seismic
