STATION_ID,STATION_NAME,LATITUDE,LONGITUDE,STATION_TYPE,REFERENCES,SOIL_TYPE,PGA_VALUE,PGA_LN_SIGMA,SA(0.3)_VALUE,SA(0.3)_LN_SIGMA,SA(0.6)_VALUE,SA(0.6)_LN_SIGMA,SA(1.0)_VALUE,SA(1.0)_LN_SIGMA,VS30,VS30_TYPE,MMI_VALUE,MMI_STDDEV,PGV_LN_SIGMA,PGV_VALUE,SA(3.0)_LN_SIGMA,SA(3.0)_VALUE
302,,38.0599,30.15373,seismic,AFAD,C,0.3207620989999999,0.0,1.2702880196319175,0.0,0.5104579535534275,0.0,0.5886374333831117,0.0,198.0,C,,,,,,
2006,,37.825,29.668,seismic,AFAD,B,0.091093827,0.0,0.1650626503732888,0.0,0.1530190766498899,0.0,0.0445761881279464,0.0,395.0,B,,,,,,
1501,,37.72197,30.29399,seismic,AFAD,C,0.039539159,0.0,0.1244323175362783,0.0,0.0835310588559088,0.0,0.0625795716187369,0.0,335.0,C,,,,,,
2002,,37.81247,29.11113,seismic,AFAD,C,0.015521475,0.0,0.0315311703095794,0.0,0.0593795921771049,0.0,0.0428989378739293,0.0,356.0,C,,,,,,
1004,,39.62192,27.88771,seismic,AFAD,C,0.00463992,0.0,0.0084533434950106,0.0,0.0072251874942963,0.0,0.0098724469259841,0.0,311.0,C,,,,,,
1602,,40.19405,29.05087,seismic,AFAD,C,0.0024381629999999,0.0,0.0046892259419117,0.0,0.0061295298051103,0.0,0.0082000320038625,0.0,272.0,C,,,,,,
3502,,38.45514,27.22673,seismic,AFAD,C,0.001931221,0.0,0.0031651262310693,0.0,0.004245689393335,0.0,0.0017034900888269,0.0,270.0,C,,,,,,
DIN,Dinar-Meteoroloji Mudurlugu,38.06,30.155,seismic,Stations_USGS,,0.319388,0.0,1.27551,0.0,,,0.591837,0.0,290.49,inferred,7.7,0.63,0.0,40.6,0.0,0.104082
BRD,Burdur-Meteoroloji Mudurgulu,37.723,30.294,seismic,Stations_USGS,,0.039184,0.0,0.12551,0.0,,,0.06949,0.0,442.02,inferred,4.8,0.63,0.0,4.57,0.0,0.011224
DNZ,Denizli-Bayindirlik ve Iskan Mudurlugu,37.813,29.114,seismic,Stations_USGS,,0.015714,0.0,0.032449,0.0,,,0.027041,0.0,454.46,inferred,4.2,0.63,0.0,2.61,0.0,0.010816
BLK,Balikesir-Bayindirlik ve Iskan Mudurlugu,39.65,27.883,seismic,Stations_USGS,,0.004622,0.0,0.008704,0.0,,,0.009918,0.0,382.91,inferred,3.6,0.63,0.0,1.15,0.0,0.001735
BUR,Bursa-Bayindirlik ve Iskan Mudurlugu,40.17,29.08,seismic,Stations_USGS,,0.002378,0.0,0.003469,0.0,,,0.008255,0.0,760.0,inferred,2.9,0.63,0.0,0.289,0.0,0.000582
IZM1,Izmir-Meteoroloji Istasyonu,38.4,27.167,seismic,Stations_USGS,,0.001867,0.0,0.003163,0.0,,,0.001122,0.0,760.0,inferred,2.3,0.63,0.0,0.142,0.0,0.000272
