# {20100904_M7.0_Canterbury} median gmf, Stations:None, gmlt:USGS, Rupture:GCMT
custom_site_id,lon,lat,AbrahamsonEtAl2014,BooreEtAl2014,Bradley2013,CampbellBozorgnia2014,ChiouYoungs2014
t_0,168.79623000000004,-46.60355,0.002878771,0.0023868696,0.0016269814,0.0025825247,0.003683425
t_1,168.88606,-46.60355,0.0013536507,0.0009009041,0.00082424417,0.0014858037,0.0015884604
t_10,169.24539,-46.60355,0.0014052456,0.0009242358,0.0009343652,0.0015772583,0.0016381423
t_100,168.52674000000002,-46.1698,0.00214949,0.0015788078,0.0013207599,0.002106405,0.0026150136
t_1000,167.89792,-45.79527,0.0013767197,0.0009034583,0.00091178506,0.00154939,0.0016045393
t_1001,168.07758,-45.79527,0.0015224146,0.0010076015,0.0010311651,0.0016957291,0.0017747761
t_1002,168.16741000000002,-45.79527,0.0025746878,0.001958454,0.0016014527,0.0024186915,0.0031671831
t_1003,167.80809,-45.79527,0.0013819941,0.0009146348,0.0009001643,0.0015323397,0.0016166113
t_1004,167.89792,-45.7326,0.0020785984,0.0015214507,0.0012685134,0.0020451366,0.0025278053
t_1005,167.80809,-45.7326,0.0013392197,0.00087478064,0.00088560046,0.0015175152,0.001559021
t_1006,168.07758,-45.7326,0.0020926269,0.0015007595,0.0013112212,0.0021043948,0.002513679
t_1007,167.98775,-45.7326,0.0014846142,0.0009783091,0.0010045272,0.0016643194,0.0017288243
t_1008,168.16741000000002,-45.7326,0.0033618992,0.0027249965,0.0020780086,0.0029062151,0.0042237276
t_1009,168.07758,-45.66986,0.0021775381,0.0015669318,0.0013763752,0.00218113,0.0026157193
t_101,168.34708,-46.1698,0.0026427796,0.002087184,0.0015631183,0.00236039,0.0033106625
t_1010,168.25724000000002,-45.66986,0.0036530797,0.002976758,0.0023040464,0.0031389554,0.0045838715
t_1011,168.52674000000002,-45.66986,0.0021110445,0.0014338765,0.0015360474,0.0022824574,0.002456512
t_1012,168.34708,-45.60706,0.0040912335,0.0033779014,0.0026270933,0.0034587982,0.00513981
t_1013,168.25724000000002,-45.60706,0.0026423899,0.0019548188,0.0017193848,0.0025658023,0.0031948152
t_1014,168.43691,-45.60706,0.004014402,0.0032668256,0.0026175778,0.0034621977,0.005008627
t_1015,168.52674000000002,-45.60706,0.0022024275,0.0015008001,0.0016169087,0.002372788,0.002561556
t_1016,168.52674000000002,-45.54418,0.0032688724,0.0024697988,0.0022133633,0.0031005228,0.003954132
t_1017,168.43691,-45.54418,0.0023080672,0.0015923032,0.0016804821,0.0024377275,0.0026953472
t_1018,168.25724000000002,-45.54418,0.0019666676,0.0013279205,0.001410559,0.0021408373,0.0022896656
t_1019,168.34708,-45.54418,0.0023050918,0.0016031397,0.0015663427,0.002400638,0.0027037668
t_102,166.90976999999998,-46.23198,0.0015148591,0.0011883993,0.000728742,0.0014607925,0.0019219161
t_1020,167.53859,-45.66986,0.001202706,0.0007799548,0.0007728166,0.0013737602,0.0014004824
t_1021,167.71826,-45.66986,0.0023305956,0.0017833645,0.0013861208,0.0021698622,0.0028880693
t_1022,167.62842,-45.66986,0.0015434669,0.0010569795,0.0009219857,0.0016322869,0.0018293835
t_1023,167.44876,-45.60706,0.0011793114,0.0007634129,0.0007544982,0.001350117,0.0013729774
