# 20031226_M6.6_Bam median gmf, Stations:Seismic, gmlt:GEM, Rupture:Jackson_et_al_2006
custom_site_id,lon,lat,AkkarEtAlRjb2014,BooreEtAl2014,CampbellBozorgnia2014,ZhaoEtAl2006Asc
m_27,58.358000000000004,29.106,0.89329433,0.9070955,0.9258555,0.8790274
m_28,58.32400000000001,29.107,1.0726496,1.0912768,1.0561277,1.0930958
m_29,58.36699999999999,29.112,0.7991149,0.8124815,0.8382503,0.7918445
m_30,58.373999999999995,29.008,0.6348469,0.6086146,0.6848712,0.6313734
m_31,58.403999999999996,29.07,0.57451904,0.5738793,0.66861326,0.5745504
m_32,58.34300000000002,29.108,0.9892447,0.9996996,1.0071399,0.96574587
m_33,58.35499999999999,29.095,0.9852791,0.9919225,1.0564723,0.9318465
m_34,58.35300000000001,29.08,0.9829284,0.9826662,1.0547466,0.93018496
m_37,57.72,29.88,0.025670074,0.023803005,0.02783778,0.031797893
m_38,57.75,30.23,0.029154053,0.027681548,0.030070761,0.0322409
s_0,58.349999999999994,29.09,1.00765,1.00765,1.00765,1.00765
s_1,57.228999999999985,28.099,0.17443,0.17443,0.17443,0.17443
s_10,57.881,27.523,0.02145,0.02145,0.02145,0.02145
s_11,57.68899999999999,30.414,0.02089,0.02089,0.02089,0.02089
s_12,59.983000000000004,29.857,0.02017,0.02017,0.02017,0.02017
s_13,57.072,30.288,0.01961,0.01961,0.01961,0.01961
s_14,56.81900000000002,30.962,0.01933,0.01933,0.01933,0.01933
s_15,57.066,30.295,0.01912,0.01912,0.01912,0.01912
s_16,57.44,29.59,0.01599,0.01599,0.01599,0.01599
s_17,56.57599999999999,29.913,0.01424,0.01424,0.01424,0.01424
s_18,56.60300000000001,29.234,0.01413,0.01413,0.01413,0.01413
s_19,56.81200000000001,29.524,0.01329,0.01329,0.01329,0.01329
s_2,57.888000000000005,28.908,0.12591,0.12591,0.12591,0.12591
s_20,57.28899999999999,30.065,0.01295,0.01295,0.01295,0.01295
s_21,56.861999999999995,27.386,0.01275,0.01275,0.01275,0.01275
s_22,56.791,31.263,0.01271,0.01271,0.01271,0.01271
s_23,56.577,30.81,0.01245,0.01245,0.01245,0.01245
s_24,57.69999999999999,27.94,0.01123,0.01123,0.01123,0.01123
s_25,56.05199999999999,29.416,0.0103,0.0103,0.0103,0.0103
s_26,57.153999999999996,30.675,0.00681,0.00681,0.00681,0.00681
s_3,57.73599999999999,28.671,0.04111,0.04111,0.04111,0.04111
s_35,57.94,29.34,0.17442,0.17442,0.17442,0.17442
s_36,57.889999999999986,28.9,0.12593,0.12593,0.12593,0.12593
s_39,57.74000000000001,28.67,0.0411,0.0411,0.0411,0.0411
s_4,57.75200000000001,30.231,0.03267,0.03267,0.03267,0.03267
s_40,57.599999999999994,30.12,0.03735,0.03735,0.03735,0.03735
s_41,57.55000000000001,30.2,0.03173,0.03173,0.03173,0.03173
s_42,57.06999999999999,30.28,0.03123,0.03123,0.03123,0.03123
s_43,57.03999999999999,30.29,0.02551,0.02551,0.02551,0.02551
s_44,57.870000000000005,27.52,0.02547,0.02547,0.02547,0.02547
s_45,59.98400000000001,29.858,0.02437,0.02437,0.02437,0.02437
s_46,56.420000000000016,29.46,0.02384,0.02384,0.02384,0.02384
s_47,57.69,30.41,0.02089,0.02089,0.02089,0.02089
s_48,56.599999999999994,29.23,0.01456,0.01456,0.01456,0.01456
s_49,56.56999999999999,29.92,0.01424,0.01424,0.01424,0.01424
s_5,57.557000000000016,30.203,0.03173,0.03173,0.03173,0.03173
s_50,57.28999999999999,30.06,0.01351,0.01351,0.01351,0.01351
s_51,56.81,29.52,0.01328,0.01328,0.01328,0.01328
s_52,56.56999999999999,30.81,0.01287,0.01287,0.01287,0.01287
s_53,56.78999999999999,31.26,0.01286,0.01286,0.01286,0.01286
s_54,56.849999999999994,27.35,0.01276,0.01276,0.01276,0.01276
s_55,57.150000000000006,30.67,0.0124,0.0124,0.0124,0.0124
s_56,56.05000000000001,29.42,0.01066,0.01066,0.01066,0.01066
s_6,57.730999999999995,29.887,0.03137,0.03137,0.03137,0.03137
s_7,57.610000000000014,30.124,0.02548,0.02548,0.02548,0.02548
s_8,56.418000000000006,29.465,0.02384,0.02384,0.02384,0.02384
s_9,57.465,28.86,0.02228,0.02228,0.02228,0.02228
t_0,59.407809999999984,32.03861,0.0049663484,0.0014843754,0.0022727835,0.0025577391
t_1,58.689160000000015,32.03861,0.008072442,0.0032207514,0.0035585347,0.003709953
t_10,58.689160000000015,32.11473,0.007344531,0.00269236,0.0031489618,0.0034141683
t_100,55.54505,32.26677,0.0043588183,0.00075744657,0.0011868487,0.001524747
t_1000,58.329830000000015,31.65707,0.009677718,0.0051130387,0.0053500356,0.0055060335
t_1001,58.15017,31.65707,0.009213956,0.0047497936,0.0051510814,0.0054425434
t_1002,58.41965999999999,31.65707,0.008808352,0.004442398,0.0049728923,0.005431764
t_1003,57.97050999999999,31.65707,0.009194485,0.0047157463,0.0051115006,0.005392993
t_1004,58.59933000000001,31.65707,0.009700295,0.005099705,0.005308237,0.005427138
t_1005,58.50949,31.65707,0.009519774,0.0049723517,0.005256662,0.0054059885
t_1006,58.06034,31.65707,0.009253685,0.004772932,0.0051561217,0.005424003
t_1007,58.24000000000001,31.65707,0.0092731705,0.0047968603,0.0051809037,0.005449388
t_1008,58.329830000000015,31.73351,0.00931294,0.004664516,0.0049350825,0.005099822
t_1009,58.06034,31.73351,0.008497924,0.004065175,0.004592546,0.005024996
t_101,55.36538999999999,32.26677,0.0033494942,0.00049026066,0.0009216515,0.0011134925
t_1010,57.97050999999999,31.73351,0.008829416,0.004289125,0.0047089206,0.0049973545
t_1011,58.41965999999999,31.73351,0.009327189,0.0046704407,0.004932194,0.005087005
t_1012,58.50949,31.73351,0.008717551,0.004214367,0.004670424,0.005008435
t_1013,58.15017,31.73351,0.008920146,0.004372278,0.004773705,0.005041511
t_1014,58.24000000000001,31.73351,0.009135085,0.004531561,0.0048651407,0.005047426
t_1015,58.59933000000001,31.73351,0.009132945,0.004501525,0.004816094,0.004974432
t_1016,58.329830000000015,31.80988,0.009141119,0.0043805605,0.0046233097,0.0047277184
t_1017,57.97050999999999,31.80988,0.008632119,0.004002211,0.004398004,0.0046346453
t_1018,58.41965999999999,31.80988,0.008397967,0.0038558994,0.0043260423,0.004664513
t_1019,58.24000000000001,31.80988,0.00940051,0.004573097,0.004728422,0.0047309655
t_102,55.634889999999984,32.26677,0.0056254473,0.0011271777,0.0014775004,0.0015863054
t_1020,58.50949,31.80988,0.008920347,0.004208506,0.004515431,0.0046440773
t_1021,58.59933000000001,31.80988,0.00886978,0.0041597965,0.004475852,0.004613762
t_1022,58.15017,31.80988,0.008688092,0.0040572337,0.0044451044,0.004674076
t_1023,58.06034,31.80988,0.008439907,0.0038811835,0.0043394123,0.0046593337
t_1024,58.41965999999999,31.88619,0.008193667,0.0035837125,0.0040337765,0.004327948
t_1025,58.329830000000015,31.88619,0.008628876,0.0038743184,0.004203054,0.004338378
