STATION_ID,STATION_NAME,LONGITUDE,LATITUDE,STATION_TYPE,VS30,MMI_VALUE,MMI_STDDEV,PGA_LN_SIGMA,PGA_VALUE,PGV_LN_SIGMA,PGV_VALUE,SA(0.3)_LN_SIGMA,SA(0.3)_VALUE,SA(1.0)_LN_SIGMA,SA(1.0)_VALUE,SA(3.0)_LN_SIGMA,SA(3.0)_VALUE,VS30_TYPE,REFERENCES
BOS,Boshroyeh,57.42,33.86,seismic,331.31,6.2,0.63,0.0,0.102041,0.0,11.1,0.0,0.214286,0.0,0.170408,0.0,0.03449,inferred,Stations_USGS
FER,Ferdoos,58.16,34.01,seismic,274.2,4.9,0.63,0.0,0.102041,0.0,5.8,0.0,0.170408,0.0,0.053776,0.0,0.012143,inferred,Stations_USGS
BRJ,Birjand,59.21,32.87,seismic,377.44,null,null,0.0,0.016633,,,,,,,,,inferred,Stations_USGS
DAY,Dayhook,57.5,33.29,seismic,401.07,6.9,0.63,0.0,0.385714,0.0,24.6,0.0,0.59898,0.0,0.34898,0.0,0.05551,inferred,Stations_USGS
KAS,Kashmar,58.45,35.23,seismic,262.89,5.3,0.63,0.0,0.038265,0.0,7.76,0.0,0.09102,0.0,0.07398,0.0,0.020306,inferred,Stations_USGS
BAJ,Bajestan,58.18,34.52,seismic,365.18,4.6,0.63,0.0,0.189796,0.0,3.99,0.0,0.242857,0.0,0.033061,0.0,0.012143,inferred,Stations_USGS
KHE,Khezri,58.78,34.05,seismic,423.01,4.5,0.63,0.0,0.02898,0.0,3.45,0.0,0.047245,0.0,0.034694,0.0,0.006939,inferred,Stations_USGS
SED,Sedeh,59.23,33.32,seismic,300.83,4.2,0.63,0.0,0.027347,0.0,2.57,0.0,0.034388,0.0,0.039694,0.0,0.018265,inferred,Stations_USGS
TAB,Tabas,56.92,33.58,seismic,291.65,8.6,0.63,0.0,1.102041,0.0,64.3,0.0,1.683673,0.0,0.679592,0.0,0.190816,inferred,Stations_USGS
OBS_92,Esfandiar,57.55585,33.04147,macroseismic,900.0,6.5,0.3,0.8059,0.252899,0.875,18.768,1.0131,0.433299,1.0822,0.228242,1.4737,0.043617,inferred,Stations_USGS
OBS_10,9,56.94566,33.37678,macroseismic,305.23,9.0,0.3,0.8059,1.509634,0.875,116.0264,1.0131,1.964966,1.0822,1.442184,1.4737,0.251973,inferred,Stations_USGS
OBS_123,115,57.20883,33.94668,macroseismic,387.39,6.5,0.3,0.8059,0.257721,0.875,18.768,1.0131,0.437623,1.0822,0.225615,1.4737,0.043054,inferred,Stations_USGS
