STATION_ID,STATION_NAME,LATITUDE,LONGITUDE,STATION_TYPE,REFERENCES,SOIL_TYPE,PGA_VALUE,PGA_LN_SIGMA,SA(0.3)_VALUE,SA(0.3)_LN_SIGMA,SA(0.6)_VALUE,SA(0.6)_LN_SIGMA,SA(1.0)_VALUE,SA(1.0)_LN_SIGMA,VS30,VS30_TYPE
ALF,ALFONSINE,44.502284,12.033444,seismic,INGV,C,0.015187371000000002,0,0.04169272759097305,0,0.03766315840392999,0,0.017557431232948673,0,243,C
ANTF,ANTIBES,43.564400,7.123400,seismic,INGV,A (inferred from geology),0.000233408,0,0.000732884892541544,0,0.00030807070063869433,0,0.00012511142471895457,0,,A (inferred from geology)
AQU,L AQUILA  ITALY,42.354000,13.405000,seismic,INGV,B (inferred from geology),0.000237079,0,0.00032139638273671965,0,0.0005431561674992804,0,0.0004331409031848908,0,,B (inferred from geology)
ARG,ARGENTA,44.630530,11.825160,seismic,INGV,D,0.010705482,0,0.02188208363808946,0,0.023407607457516254,0,0.007661942310153356,0,170,D
ASOL,ASOLO,45.800300,11.902300,seismic,INGV,A (inferred from geology),0.013230128,0,0.029805826873868256,0,0.021092935658678615,0,0.010693385030513801,0,,A (inferred from geology)
ATLO,AVT   MONTELOVESCO,43.315160,12.407260,seismic,INGV,B,0.000345505,0,0.0007606392270842963,0,0.0011018693432168006,0,0.0008852708582606624,0,761,B
ATPC,POGGIO CASTELLACCIO,43.480700,12.457000,seismic,INGV,B (inferred from geology),0.001029544,0,0.003733754637183835,0,0.002007193395973855,0,0.0020626932021124847,0,,B (inferred from geology)
AUL,AULLA,44.208759,9.973070,seismic,INGV,A (inferred from geology),0.004946143,0,0.014184171543883869,0,0.009281351133625507,0,0.007041484151496289,0,,A (inferred from geology)
AUP,AUPA,46.506454,13.256343,seismic,INGV,C (inferred from geology),0.001403631,0,0.0042381744634311285,0,0.0025599420284778923,0,0.0014802593207755674,0,,C (inferred from geology)
AVS,AVASINIS   TRASAGHIS,46.291933,13.055800,seismic,INGV,C (inferred from geology),0.001072915,0,0.002437349701284391,0,0.002565041054905159,0,0.0017997904743534284,0,,C (inferred from geology)
BAG8,BAGOLINO,45.822800,10.466400,seismic,INGV,A (inferred from geology),0.005145084,0,0.016557430192656247,0,0.0042421966812765275,0,0.005306415743206592,0,,A (inferred from geology)
BBN,BIBBIENA  NUOVA,43.747646,11.821428,seismic,INGV,A,0.001125749,0,0.0018436631462523396,0,0.004193926744325651,0,0.003910535519507093,0,1000,A
BDG,BEDONIA (GALLARETO),44.506794,9.622965,seismic,INGV,B (inferred from geology),0.006133258,0,0.020028471699946943,0,0.011385789739130247,0,0.005582780044951184,0,,B (inferred from geology)
BDI,BAGNI DI LUCCA,44.062800,10.595600,seismic,INGV,B (inferred from geology),0.0012175100000000002,0,0.004728263375768351,0,0.0015623653719471428,0,0.0012586905028489266,0,,B (inferred from geology)
BDT,BADIA TEDALDA,43.706772,12.188036,seismic,INGV,B,0.002088294,0,0.00666577270536203,0,0.009075930108685322,0,0.004369585030738736,0,593,B
BGL,BAGNI DI LUCCA,43.995831,10.576916,seismic,INGV,B (inferred from geology),0.0041692859999999995,0,0.009635417749176943,0,0.015513247092596235,0,0.004944388443412082,0,,B (inferred from geology)
BGN,BAGNONE,44.322445,9.991797,seismic,INGV,B,0.002366861,0,0.007714460406378953,0,0.0033445633545102385,0,0.002285275419544723,0,640,B
BGR,BAGNO DI ROMAGNA,43.889511,11.991291,seismic,INGV,A,0.0029436550000000003,0,0.01049561845576061,0,0.004657615350347741,0,0.004777086393075202,0,829,A
BOB,BOBBIO,44.767920,9.447820,seismic,INGV,B (inferred from geology),0.0028989379999999998,0,0.007064186724310899,0,0.0064817637255857,0,0.005777690377789473,0,,B (inferred from geology)
BON0,BONDENO,44.886000,11.418000,seismic,INGV,C (inferred from geology),0.035443976999999995,0,0.09265017866774199,0,0.04258055120225398,0,0.012967986405783515,0,,C (inferred from geology)
BORM,BORMIO,46.469400,10.376400,seismic,INGV,B (inferred from geology),0.0022274919999999998,0,0.0035796745388774393,0,0.0032989281907380226,0,0.00257338551906196,0,,B (inferred from geology)
BOTT,BOTTICINO,45.549400,10.309500,seismic,INGV,A (inferred from geology),0.005474176,0,0.00926658389934176,0,0.0068229662262706,0,0.006790760495948692,0,,A (inferred from geology)
BRA,BRANZI,46.004179,9.761945,seismic,INGV,C (inferred from geology),0.0026903779999999998,0,0.00360897342290638,0,0.0022092081068229553,0,0.0014362517457786497,0,,C (inferred from geology)
BRB,BARBERINO DI MUGELLO,43.954205,11.212867,seismic,INGV,B (inferred from geology),0.004093734000000001,0,0.009346580900081287,0,0.0095510499378746,0,0.004891952436977284,0,,B (inferred from geology)
BRH,BRISIGHELLA,44.207610,11.763964,seismic,INGV,B,0.011882788,0,0.03546700287787616,0,0.015774590428673334,0,0.005966607419857411,0,395,B
BRM,BRASIMONE - CAB. ENEL,44.129344,11.117683,seismic,INGV,B,0.001165486,0,0.0030914349534036096,0,0.0024906155661908753,0,0.002338120031562996,0,410,B
CADA,CAPODARCO,43.194200,13.761400,seismic,INGV,B (inferred from geology),0.000815204,0,0.0018712217663120457,0,0.002815560256276064,0,0.0015987482403870107,0,,B (inferred from geology)
CAFI,CASTIGLION FIORENTINO,43.329200,11.966300,seismic,INGV,B (inferred from geology),0.000515566,0,0.0008603228197254329,0,0.0013342347509557205,0,0.001482198421870875,0,,B (inferred from geology)
CAPR,CAPRIOLO,45.637200,9.934500,seismic,INGV,B,0.003087942,0,0.005666409262692121,0,0.007349694004308928,0,0.004640924887297367,0,696,B
CARC,,45.652599,13.770000,seismic,INGV,C (inferred from geology),0.00441801,0,0.009882127615715691,0,0.0078879537416387,0,0.0021378345964252637,0,,C (inferred from geology)
CAS06,MADONNA DEI BOSCHI,44.820308,11.491826,seismic,INGV,C (inferred from geology),0.083836075,0,0.16768791289890445,0,0.1369046150534083,0,0.07332351046107496,0,,C (inferred from geology)
CDCA,CITTA DI CASTELLO,43.458400,12.233600,seismic,INGV,C,0.002145852,0,0.005507969598996027,0,0.005422031690457571,0,0.006807011637712314,0,277,C
CESC,,46.355701,13.057200,seismic,INGV,A (inferred from geology),0.003860093,0,0.01429498418968718,0,0.006909669997661056,0,0.009618987903518748,0,,A (inferred from geology)
CLF,COLFIORITO,43.036714,12.920428,seismic,INGV,D,0.000793486,0,0.0016014283160300864,0,0.0025923326249173866,0,0.004432272204195035,0,145,D
CMO,CASTELMONTE,46.091150,13.514766,seismic,INGV,B (inferred from geology),0.001483697,0,0.006427340050927261,0,0.0024069084271780158,0,0.0010229178024662047,0,,B (inferred from geology)
CNCS,CONCESIO,45.606000,10.217000,seismic,INGV,B,0.011977129,0,0.02688420079283093,0,0.025765727516264894,0,0.006611822267286575,0,386,B
CNF,CASTELNUOVO DI GARFAGNANA,44.110523,10.411119,seismic,INGV,B (inferred from geology),0.002798124,0,0.0052666295198270825,0,0.00894790556977915,0,0.007924744554523772,0,,B (inferred from geology)
CNT,CENTO,44.723400,11.286700,seismic,INGV,D,0.29413449100000005,0,1.0160655055467758,0,0.5177895625429813,0,0.1923796688704373,0,174,D
COR1,CORINALDO,43.631830,13.000330,seismic,INGV,D (inferred from geology),0.001468772,0,0.004431515446759566,0,0.0038022540715065404,0,0.003735404601605768,0,,D (inferred from geology)
CPC,COPPARO (COCCANILE),44.921448,11.875613,seismic,INGV,D,0.023791937000000003,0,0.07576733263753295,0,0.03355035755811053,0,0.014383270861260318,0,174,D
CPGN,CARPEGNA,43.801100,12.320500,seismic,INGV,A (inferred from geology),0.0013891370000000001,0,0.004252552835659303,0,0.004607505455331212,0,0.0022228702747665685,0,,A (inferred from geology)
CRM1,CASTELRAIMONDO,43.210082,13.058016,seismic,INGV,C (inferred from geology),0.001493185,0,0.005114315157009679,0,0.005497869789271859,0,0.0025906465532182185,0,,C (inferred from geology)
CRND,CORNUDA,45.836100,12.013100,seismic,INGV,C (inferred from geology),0.008459274000000001,0,0.012000748794339575,0,0.00846396755768976,0,0.0035996784927095483,0,,C (inferred from geology)
CRP,CARPI,44.782300,10.870300,seismic,INGV,C (inferred from geology),0.17277919,0,0.19856610513843242,0,0.15879187495627506,0,0.11493444605432405,0,,C (inferred from geology)
CSN,CESENA,44.137005,12.241408,seismic,INGV,B,0.00464388,0,0.016330701038296706,0,0.006707961385431638,0,0.0023304527019334035,0,541,B
CSP,CASTEL SAN PIETRO TERME,44.378487,11.580113,seismic,INGV,C,0.012248907000000002,0,0.050130656817748254,0,0.022114601138603168,0,0.018223612829313972,0,237,C
CST,CASTELFRANCO 5,45.659581,11.902321,seismic,INGV,B,0.009117749,0,0.03307848204824416,0,0.016555159274915063,0,0.011352687679701701,0,541,B
CTL8,CASTELLEONE,45.276300,9.762200,seismic,INGV,C (inferred from geology),0.006909293,0,0.0171268113244984,0,0.025065181916656104,0,0.01095651802597341,0,,C (inferred from geology)
CVF,CIVIDALE DEL FRIULI,46.091800,13.429000,seismic,INGV,B (inferred from geology),0.002468915,0,0.006508267406629616,0,0.003487737052849795,0,0.001339846522088048,0,,B (inferred from geology)
DCM,DICOMANO,43.891235,11.518011,seismic,INGV,A,0.0027223060000000003,0,0.0051443205809619435,0,0.0073425440012100315,0,0.004857818686244986,0,1000,A
DRN,DRENCHIA,46.166700,13.641700,seismic,INGV,B (inferred from geology),0.00162164,0,0.004386802148170429,0,0.004433604196477401,0,0.001293878240745319,0,,B (inferred from geology)
DST2,TRIESTE DST UNIVERSITA  ITALY,45.658900,13.801300,seismic,INGV,B (inferred from geology),0.0011316759999999999,0,0.003940115854412316,0,0.0021583983937336075,0,0.001045012497775295,0,,B (inferred from geology)
