STATION_ID,STATION_NAME,LONGITUDE,LATITUDE,STATION_TYPE,PGA_VALUE,PGA_LN_SIGMA
SAPP,SAN ALEJANDRO PUEBLA,-98.21538,19.05778,seismic,0.20996,0.0
RFPP,RIO SAN FRANCISCO PUEBLA,-98.19149,19.04349,seismic,0.18751,0.0
HMTT,HUAMUXTITLAN,-98.55972,17.79834,seismic,0.17378,0.0
THEZ,TEHUACAN ESCUELA PRIMARIA EMILIANO ZAPATA,-97.38318,18.47755,seismic,0.16973,0.0
RABO,RABOSO,-98.44541,18.56908,seismic,0.15769,0.0
PHPU,PARQUE HABANA PUEBLA,-98.16847,19.04422,seismic,0.14445,0.0
SXPU,SISMEX PUEBLA,-98.21509,19.03994,seismic,0.14187,0.0
PZPU,CERRO LA PAZ PUEBLA,-98.22709,19.05538,seismic,0.1223,0.0
SJLL,SAN JUAN DE LOS LLANOS,-98.49846,16.65782,seismic,0.10786,0.0
PBP2,PASEO NICOLAS BRAVO PUEBLA. S-2,-98.20847,19.04544,seismic,0.10059,0.0
OXCU,OAXACA CIUDAD UNIVERSITARIA,-96.71327,17.04888,seismic,0.09939,0.0
SCT2,SCT B-2.,-99.14868,19.39469,seismic,0.09345,0.0
CCCL,CENTRO CULTURAL UNIVERSITARIO TLATELOLCO CAMPO LIBRE,-99.13792,19.44986,seismic,0.08718,0.0
TEJU,TEJUPILCO,-100.15962,18.90405,seismic,0.0849,0.0
OXXO,XOXOCOTLAN,-96.72618,17.02623,seismic,0.08106,0.0
CHFL,CHILA DE LAS FLORES,-97.86564,17.96949,seismic,0.07837,0.0
OAXM,OAXACA FACULTAD DE MEDICINA,-96.71874,17.08287,seismic,0.07173,0.0
TNLP,TONALAPA DEL SUR,-99.5608,18.09556,seismic,0.06725,0.0
OXTO,INSTITUTO TECNOLOGICO DE OAXACA,-96.74416,17.07839,seismic,0.06635,0.0
OXAE,OAXACA AEROPUERTO,-96.72161,17.00155,seismic,0.06486,0.0
TACY,TACUBAYA,-99.19525,19.4045,seismic,0.06359,0.0
OXPM,ESCUELA PRIMARIA MUGICA,-96.7169,17.06139,seismic,0.06332,0.0
