custom_site_id,lon,lat,vs30,vs30measured,z1pt0,z2pt5
t_0,-97.41356,21.28735,211.0,False,506.13753,2.62866
t_1,-97.50339,21.37103,184.0,False,513.19728,3.07441
t_2,-97.41356,21.37103,180.0,False,514.02191,3.15269
t_3,-97.59322,21.37103,337.0,False,426.29504,1.53853
t_4,-97.50339,21.45466,205.0,False,507.9474,2.71686
t_5,-97.59322,21.45466,269.0,False,480.04735,1.99103
t_6,-97.50339,21.53825,600.0,False,125.83404,0.79526
t_7,-97.59322,21.53825,600.0,False,125.83404,0.79526
t_8,-97.59322,21.62178,600.0,False,125.83404,0.79526
t_9,-97.59322,21.70527,600.0,False,125.83404,0.79526
t_10,-97.59322,20.65826,358.0,False,404.63815,1.43573
t_11,-97.45847,20.65826,313.0,False,448.23398,1.67421
t_12,-97.50339,20.65826,303.0,False,456.43054,1.73757
t_13,-97.54831,20.65826,252.0,False,489.44607,2.14542
t_14,-97.2339,20.65826,354.0,False,408.92781,1.4543
t_15,-97.32373,20.65826,422.0,False,328.04304,1.18948
t_16,-97.27881,20.65826,320.0,False,442.1613,1.63238
t_17,-97.45847,20.70028,403.0,False,352.00349,1.25385
t_18,-97.41356,20.70028,359.0,False,403.55426,1.43115
t_19,-97.50339,20.70028,383.0,False,376.27948,1.32903
t_20,-97.27881,20.70028,227.0,False,500.56196,2.4178
t_21,-97.36864,20.70028,423.0,False,326.76524,1.18626
t_22,-97.54831,20.70028,350.0,False,413.14229,1.47333
t_23,-97.2339,20.70028,380.0,False,379.81126,1.34104
t_24,-97.32373,20.70028,268.0,False,480.64358,1.99953
t_25,-97.59322,20.70028,333.0,False,430.16771,1.55969
t_26,-97.50339,20.74229,309.0,False,451.58057,1.69903
t_27,-97.36864,20.74229,329.0,False,433.95555,1.5814
t_28,-97.54831,20.74229,460.0,False,279.0871,1.07775
t_29,-97.27881,20.74229,270.0,False,479.4456,1.98259
t_30,-97.2339,20.74229,269.0,False,480.04735,1.99103
t_31,-97.45847,20.74229,408.0,False,345.76673,1.23628
t_32,-97.32373,20.74229,273.0,False,477.60712,1.95769
t_33,-97.41356,20.74229,313.0,False,448.23398,1.67421
t_34,-97.59322,20.74229,372.0,False,389.0669,1.37408
t_35,-97.27881,20.78429,251.0,False,489.95103,2.1552
t_36,-97.50339,20.78429,350.0,False,413.14229,1.47333
t_37,-97.36864,20.78429,284.0,False,470.4353,1.87119
t_38,-97.2339,20.78429,248.0,False,491.4348,2.18505
t_39,-97.59322,20.78429,374.0,False,386.77598,1.36568
t_40,-97.45847,20.78429,332.0,False,431.12268,1.56506
t_41,-97.32373,20.78429,269.0,False,480.04735,1.99103
t_42,-97.41356,20.78429,416.0,False,335.68,1.20912
t_43,-97.54831,20.78429,283.0,False,471.11547,1.87875
t_44,-97.45847,20.82627,277.0,False,475.07785,1.92538
t_45,-97.36864,20.82627,256.0,False,487.37379,2.10711
t_46,-97.54831,20.82627,483.0,False,249.84864,1.01924
t_47,-97.32373,20.82627,260.0,False,485.21672,2.07007
t_48,-97.59322,20.82627,326.0,False,436.73995,1.59806
t_49,-97.50339,20.82627,282.0,False,471.78997,1.88638
t_50,-97.27881,20.82627,197.0,False,510.13885,2.84344
t_51,-97.41356,20.82627,347.0,False,416.25251,1.48791
t_52,-97.36864,20.86825,243.0,False,493.80531,2.23656
t_53,-97.54831,20.86825,492.0,False,238.66414,0.99794
t_54,-97.45847,20.86825,353.0,False,409.98856,1.45901
t_55,-97.32373,20.86825,222.0,False,502.42592,2.48019
t_56,-97.41356,20.86825,276.0,False,475.71855,1.93336
t_57,-97.50339,20.86825,313.0,False,448.23398,1.67421
t_58,-97.59322,20.86825,335.0,False,428.24189,1.54904
t_59,-97.27881,20.86825,206.0,False,507.65588,2.70178
t_60,-97.41356,20.95216,257.0,False,486.84252,2.09773
t_61,-97.59322,20.95216,332.0,False,431.12268,1.56506
t_62,-97.32373,20.95216,219.0,False,503.49033,2.5191
t_63,-97.50339,20.95216,259.0,False,485.764,2.07921
t_64,-97.41356,21.03603,268.0,False,480.64358,1.99953
t_65,-97.59322,21.03603,354.0,False,408.92781,1.4543
t_66,-97.32373,21.03603,600.0,False,125.83404,0.79526
t_67,-97.50339,21.03603,348.0,False,415.22066,1.48302
t_68,-97.32373,21.11985,600.0,False,125.83404,0.79526
t_69,-97.50339,21.11985,252.0,False,489.44607,2.14542
t_70,-97.59322,21.11985,391.0,False,366.71255,1.29797
t_71,-97.41356,21.11985,205.0,False,507.9474,2.71686
t_72,-97.50339,21.20363,263.0,False,483.54255,2.04307
t_73,-97.59322,21.20363,273.0,False,477.60712,1.95769
t_74,-97.41356,21.20363,600.0,False,125.83404,0.79526
t_75,-97.50339,21.28735,269.0,False,480.04735,1.99103
