STATION_ID,STATION_NAME,LONGITUDE,LATITUDE,STATION_TYPE,PGA_VALUE,PGA_LN_SIGMA
HVSC,HVSC,172.709,-43.58,seismic,1.6306,0.0
LPCC,LPCC,172.725,-43.608,seismic,0.97232,0.0
NNBS,NNBS,172.718,-43.495,seismic,0.85559,0.0
REHS,REHS,172.635,-43.522,seismic,0.71889,0.0
PRPC,PRPC,172.683,-43.526,seismic,0.64828,0.0
CCCC,CCCC,172.647,-43.538,seismic,0.48806,0.0
CHHC,CHHC,172.628,-43.536,seismic,0.38521,0.0
SHLC,SHLC,172.663,-43.505,seismic,0.37491,0.0
LPOC,LPOC,172.715,-43.608,seismic,0.34615,0.0
RHSC,RHSC,172.564,-43.536,seismic,0.29759,0.0
HPSC,HPSC,172.702,-43.502,seismic,0.25809,0.0
CACS,CACS,172.53,-43.483,seismic,0.23461,0.0
KPOC,KPOC,172.664,-43.376,seismic,0.22078,0.0
SWNC,SWNC,172.495,-43.369,seismic,0.20796,0.0
ROLC,ROLC,172.381,-43.593,seismic,0.19401,0.0
SMTC,SMTC,172.614,-43.468,seismic,0.18289,0.0
LINC,LINC,172.468,-43.623,seismic,0.1588,0.0
MQZ,MQZ,172.654,-43.706,seismic,0.14851,0.0
TPLC,TPLC,172.472,-43.55,seismic,0.12791,0.0
SLRC,SLRC,172.318,-43.675,seismic,0.10502,0.0
KOWC,KOWC,171.855,-43.321,seismic,0.08761,0.0
CSTC,CSTC,172.381,-43.312,seismic,0.08292,0.0
WAKC,WAKC,172.705,-42.963,seismic,0.08264,0.0
SPFS,SPFS,171.929,-43.338,seismic,0.08258,0.0
ADCS,ADCS,171.748,-43.902,seismic,0.07039,0.0
SHFC,SHFC,172.026,-43.391,seismic,0.06855,0.0
DFHS,DFHS,172.102,-43.49,seismic,0.06758,0.0
SCAC,SCAC,172.922,-42.939,seismic,0.05314,0.0
CSHS,CSHS,171.724,-43.227,seismic,0.04839,0.0
LSRC,LSRC,172.543,-42.87,seismic,0.03751,0.0
AMBC,AMBC,172.731,-43.155,seismic,0.03278,0.0
TRCS,TRCS,171.244,-44.403,seismic,0.02883,0.0
LTZ,LTZ,172.271,-42.782,seismic,0.02524,0.0
GLWS,GLWS,172.511,-42.594,seismic,0.02369,0.0
CECS,CECS,173.275,-42.813,seismic,0.0226,0.0
FDCS,FDCS,170.829,-44.099,seismic,0.01856,0.0
APPS,APPS,171.568,-42.949,seismic,0.01819,0.0
HSES,HSES,172.83,-42.523,seismic,0.01614,0.0
WTMC,WTMC,173.054,-42.619,seismic,0.01155,0.0
IFPS,IFPS,171.473,-42.727,seismic,0.01048,0.0
RPZ,RPZ,171.054,-43.715,seismic,0.00731,0.0
FGPS,FGPS,170.02,-43.463,seismic,0.00471,0.0
LBZ,LBZ,170.184,-44.386,seismic,0.00259,0.0
KHZ,KHZ,173.539,-42.416,seismic,0.00166,0.0
BMTS,BMTS,174.926,-41.191,seismic,0.00051,0.0
PYZ,PYZ,166.681,-46.166,seismic,0.00045,0.0
TOZ,TOZ,175.502,-37.731,seismic,4e-05,0.0
HVSC,Heathcote Valley Primary School,172.7092,-43.5811,seismic,1.4544,0.0
LPCC,Lyttelton Port Company,172.7247,-43.6094,seismic,0.8789,0.0
REHS,Christchurch Resthaven,172.635,-43.5236,seismic,0.7134,0.0
PRPC,Pages Road Pumping Station,172.6828,-43.5275,seismic,0.6644,0.0
CBGS,Christchurch Botanic Gardens,172.6197,-43.5311,seismic,0.5291,0.0
CCCC,Christchurch Cathedral College,172.6472,-43.5397,seismic,0.4831,0.0
CMHS,Christchurch Cashmere High School,172.6242,-43.5672,seismic,0.3965,0.0
CHHC,Christchurch Hospital,172.6272,-43.5375,seismic,0.3607,0.0
SHLC,Shirley Library,172.6633,-43.5069,seismic,0.3416,0.0
RHSC,Riccarton High School,172.5642,-43.5378,seismic,0.2933,0.0
HPSC,Hulverstone Drive Pumping Station,172.7019,-43.5033,seismic,0.2372,0.0
CACS,Christchurch Canterbury Aero Club,172.53,-43.4847,seismic,0.2176,0.0
PPHS,Christchurch Papanui High School,172.6067,-43.4944,seismic,0.2161,0.0
KPOC,Kaiapoi North School,172.6636,-43.3781,seismic,0.2123,0.0
SWNC,Swannanoa School,172.4953,-43.3711,seismic,0.2008,0.0
ROLC,Rolleston School,172.3808,-43.5944,seismic,0.1914,0.0
SMTC,Styx Mill Transfer Station,172.6136,-43.4692,seismic,0.1802,0.0
LINC,Lincoln Crop and Food Research,172.4678,-43.6247,seismic,0.1597,0.0
MQZ,McQueen's Valley,172.6536,-43.7078,seismic,0.1473,0.0
TPLC,Templeton School,172.4719,-43.5517,seismic,0.1203,0.0
SLRC,Selwyn Lake Road,172.3175,-43.6767,seismic,0.102,0.0
ASHS,Ashley School,172.5958,-43.2761,seismic,0.0887,0.0
KOWC,Kowai,171.8547,-43.3231,seismic,0.0882,0.0
WAKC,Waikari,172.705,-42.9647,seismic,0.0834,0.0
SPFS,Springfield Fire Station,171.9289,-43.3397,seismic,0.0817,0.0
CSTC,Cust School,172.3811,-43.3139,seismic,0.0788,0.0
LTZ2,Lake Taylor Station,172.27091,-42.78335,seismic,0.07577,0.0
ADCS,Ashburton District Council,171.7475,-43.9042,seismic,0.0706,0.0
SBRC,Southbridge School,172.2522,-43.8103,seismic,0.0701,0.0
SHFC,Sheffield School,172.0256,-43.3928,seismic,0.068,0.0
DSLC,Dunsandel School,172.1978,-43.6692,seismic,0.0676,0.0
DFHS,Darfield High School,172.1019,-43.4914,seismic,0.0643,0.0
HORC,Hororata School,171.9597,-43.5414,seismic,0.0635,0.0
OXZ,Oxford,172.0381,-43.3275,seismic,0.056,0.0
SCAC,Scargill,172.9214,-42.9403,seismic,0.0533,0.0
CSHS,Castle Hill Station,171.7233,-43.2283,seismic,0.048,0.0
DORC,Dorie,172.0936,-43.8983,seismic,0.0463,0.0
PEEC,Peel Forest,171.2367,-43.9236,seismic,0.0371,0.0
LSRC,Lake Sumner Road,172.5431,-42.8711,seismic,0.0367,0.0
RKAC,Rakaia School,172.0231,-43.7531,seismic,0.0356,0.0
AMBC,Amberley HDC,172.7308,-43.1564,seismic,0.0322,0.0
TRCS,Timaru Roncalli College,171.2444,-44.4044,seismic,0.0284,0.0
LTZ,Lake Taylor Station,172.2708,-42.7833,seismic,0.0247,0.0
GLWS,Glyn Wye,172.5108,-42.5958,seismic,0.0232,0.0
CECS,Cheviot Emergency Centre,173.2747,-42.8153,seismic,0.0216,0.0
MAYC,Mayfield School,171.4217,-43.8247,seismic,0.0214,0.0
WSFC,Westerfield,171.6108,-43.8389,seismic,0.0203,0.0
FDCS,Fairlie District Council Garage,170.8286,-44.1019,seismic,0.0196,0.0
APPS,Arthurs Pass Police Station,171.5675,-42.9506,seismic,0.0181,0.0
SKFS,Dunedin St Kilda Fire Station,170.5097,-45.9003,seismic,0.0165,0.0
HSES,Hanmer Springs Emergency Centre,172.8303,-42.525,seismic,0.0157,0.0
WIGC,Waiau Gorge,172.8003,-42.7028,seismic,0.0142,0.0
DKHS,Dunedin Kings High School,170.4928,-45.9039,seismic,0.0134,0.0
