STATION_ID,STATION_NAME,LONGITUDE,LATITUDE,STATION_TYPE,VS30,MMI_VALUE,MMI_STDDEV,PGA_LN_SIGMA,PGA_VALUE,PGV_LN_SIGMA,PGV_VALUE,SA(0.3)_LN_SIGMA,SA(0.3)_VALUE,SA(1.0)_LN_SIGMA,SA(1.0)_VALUE,SA(3.0)_LN_SIGMA,SA(3.0)_VALUE,VS30_TYPE,REFERENCES
AQG,,13.337,42.3737,seismic,462.87,7.4,0.63,0.0,0.514699,0.0,32.0067,0.0,0.801462,0.0,0.466048,0.0,0.019777,inferred,Stations_USGS
CNM,,15.1045,41.6182,seismic,516.07,3.4,0.63,0.0,0.001913,0.0,0.6765,0.0,0.004723,0.0,0.004177,0.0,0.00329,inferred,Stations_USGS
GUMA,,13.3352,43.0627,seismic,518.06,3.9,0.63,0.0,0.024436,0.0,1.3171,0.0,0.035398,0.0,0.008144,0.0,0.002099,inferred,Stations_USGS
ASSB,,12.6587,43.0426,seismic,900.0,null,null,0.0,0.005073,0.0,0.1122,0.0,0.007231,0.0,0.002804,0.0,0.000839,inferred,Stations_USGS
CSNT,,11.2902,43.4731,seismic,361.08,2.1,0.63,0.0,0.001534,0.0,0.1026,0.0,0.000646,0.0,0.000954,0.0,0.00047,inferred,Stations_USGS
MTR,MTR,13.2448,42.524,seismic,517.98,null,null,0.0,0.06256,0.0,2.8864,0.0,0.16641,0.0,0.04966,0.0,0.00621,inferred,Stations_USGS
SCTE,,18.4675,40.0724,seismic,760.0,1.8,0.63,0.0,0.000274,0.0,0.0639,0.0,0.000431,0.0,0.000856,0.0,0.000288,inferred,Stations_USGS
SENI,,13.2331,43.7052,seismic,367.78,3.0,0.63,0.0,0.002337,0.0,0.3938,0.0,0.00615,0.0,0.004794,0.0,0.002021,inferred,Stations_USGS
AQK,,13.4009,42.345,seismic,414.74,7.5,0.63,0.0,0.360263,0.0,33.8027,0.0,0.6337,0.0,0.356868,0.0,0.088244,inferred,Stations_USGS
CMPO,,11.8056,44.5808,seismic,760.0,2.6,0.63,0.0,0.000627,0.0,0.2068,0.0,0.00068,0.0,0.002173,0.0,0.000758,inferred,Stations_USGS
DOI,,7.24665,44.5042,seismic,760.0,1.0,0.63,0.0,6.8e-05,0.0,0.0112,0.0,0.000126,0.0,5.8e-05,0.0,3.5e-05,inferred,Stations_USGS
ASS,,12.6041,43.075,seismic,537.45,3.0,0.63,0.0,0.006167,0.0,0.4429,0.0,0.022488,0.0,0.003673,0.0,0.001017,inferred,Stations_USGS
GRI,,16.42,38.8221,seismic,760.0,null,null,0.0,9.1e-05,0.0,0.0995,0.0,9.4e-05,0.0,0.000149,0.0,0.000134,inferred,Stations_USGS
VAGA,,14.2342,41.4154,seismic,675.85,3.2,0.63,0.0,0.009406,0.0,0.6177,0.0,0.01395,0.0,0.0088,0.0,0.002459,inferred,Stations_USGS
SDG,,15.5589,41.8426,seismic,425.44,3.2,0.63,0.0,0.002021,0.0,0.592,0.0,0.004294,0.0,0.002915,0.0,0.003315,inferred,Stations_USGS
PIC,,11.6849,42.8503,seismic,590.8,null,null,0.0,0.001268,0.0,0.3341,0.0,0.002243,0.0,0.003287,0.0,0.001229,inferred,Stations_USGS
ORI,,16.4504,40.051,seismic,760.0,2.3,0.63,0.0,0.000361,0.0,0.1358,0.0,0.000627,0.0,0.000672,0.0,0.000429,inferred,Stations_USGS
GIUL,,13.2546,41.5583,seismic,879.44,3.4,0.63,0.0,0.013528,0.0,0.6944,0.0,0.011656,0.0,0.016942,0.0,0.003861,inferred,Stations_USGS
TTS,TTS,15.7236,40.6013,seismic,459.14,null,null,0.0,0.00353,0.0,0.653,0.0,0.00404,0.0,0.01107,0.0,0.00333,inferred,Stations_USGS
PESA,,12.8402,43.941,seismic,502.08,3.1,0.63,0.0,0.002269,0.0,0.465,0.0,0.006822,0.0,0.006196,0.0,0.002117,inferred,Stations_USGS
CEL,,15.8939,38.2603,seismic,760.0,null,null,0.0,0.000184,0.0,0.0705,0.0,8.8e-05,0.0,0.000129,0.0,9.1e-05,inferred,Stations_USGS
MTRZ,,11.4248,44.3128,seismic,760.0,2.8,0.63,0.0,0.000656,0.0,0.2048,0.0,0.001112,0.0,0.002432,0.0,0.000652,inferred,Stations_USGS
CER,CER,15.9101,41.2595,seismic,760.0,null,null,0.0,0.00125,0.0,0.3564,0.0,0.00323,0.0,0.00301,0.0,0.00253,inferred,Stations_USGS
SANL,SANL,16.2718,40.2527,seismic,760.0,null,null,0.0,0.00238,null,null,0.0,0.00282,0.0,0.00632,0.0,0.00402,inferred,Stations_USGS
PTRP,,16.0612,40.5215,seismic,760.0,1.0,0.63,0.0,2e-06,0.0,0.0006,0.0,2e-06,0.0,3e-06,0.0,2e-06,inferred,Stations_USGS
ORC,ORC,13.6424,41.9536,seismic,488.26,null,null,0.0,0.06532,null,null,0.0,0.18525,0.0,0.07149,0.0,0.00548,inferred,Stations_USGS
