STATION_ID,STATION_NAME,LONGITUDE,LATITUDE,STATION_TYPE,PGA_VALUE,PGA_LN_SIGMA,SOIL_TYPE,VS30,VS30_TYPE,VS30_USGS
ARG2,Prefecture Argostoli Cephalonia Ionian Islands,20.4878,38.1783,seismic,0.098569,0,B (inferred from topography),435.0,inferred_USGS,435.0
MSL1,Prefecture Mesologgi Western Greece,21.4243,38.3727,seismic,0.033883,0,C (inferred from topography),317.0,inferred_USGS,317.0
KRK1,Prefecture Veterinary Corfu Ionian Islands,19.9202,39.618861,seismic,0.011852,0,B (inferred from topography),311.0,inferred_USGS,311.0
KLV1,Health Center Kalavryta Achaea Peloponnese,22.10797,38.03256,seismic,0.005057,0,B (inferred from topography),449.0,inferred_USGS,449.0
ARS1,Town Hall Argos Argolis Peloponnese,22.7293,37.6349,seismic,0.004156,0,C (inferred from topography),308.0,inferred_USGS,308.0
LAM2,Antiperifereia Lamia Fthiotis Central Greece,22.431301,38.90203,seismic,0.003438,0,B (inferred from topography),435.0,inferred_USGS,435.0
VOL2,Prefecture Volos Magnesia Thessaly,22.9506,39.366,seismic,0.001434,0,B (inferred from topography),311.0,inferred_USGS,311.0
MESG,Mesagne,17.850423,40.589408,seismic,0.000993,0,B (inferred from geology),712.0,inferred_USGS,712.0
NPS1,HealthCenter Neapoli Laconia Peloponnese,23.06248,36.51263,seismic,0.00093,0,B (inferred from topography),456.0,inferred_USGS,456.0
ACER,Acerenza,15.9427,40.7867,seismic,0.00085,0,B,523.0,B,990.0
DION,Dionisos  Attiki  Greece,23.93306,38.07794,seismic,0.000639,0,B (inferred from topography),595.0,inferred_USGS,595.0
LMS2,TownHall Laimos Florina Western Macedonia,21.141815,40.834985,seismic,0.000611,0,B (inferred from topography),605.0,inferred_USGS,605.0
KTHA,NOA GEOFON Station Kythira  Greece,23.0621,36.2566,seismic,0.000597,0,B (inferred from topography),587.0,inferred_USGS,587.0
PIPA,Pietrapaola,16.8158,39.48514,seismic,0.000484,0,B (inferred from geology),994.0,inferred_USGS,994.0
SKO1,TownHall Skopelos Skopelos Island,23.728705,39.123383,seismic,0.000457,0,A (inferred from topography),629.0,inferred_USGS,629.0
PDG,Podgorica  Montenegro,19.2608,42.4297,seismic,0.000343,0,A (inferred from geology),267.0,inferred_USGS,267.0
CAR1,CAROLEI,16.2114,39.2534,seismic,0.000327,0,B (inferred from geology),1000.0,inferred_USGS,1000.0
KYMI,Kymi- Euboea Island,24.100138,38.633147,seismic,0.000301,0,A (inferred from topography),591.0,inferred_USGS,591.0
JOPP,Joppolo,15.8856,38.6068,seismic,0.000299,0,B (inferred from geology),1000.0,inferred_USGS,1000.0
MCEL,Monticello,15.8019,40.3249,seismic,0.000291,0,A (inferred from geology),411.0,inferred_USGS,411.0
SALB,San Lorenzo Bellizzi,16.3459,39.8772,seismic,0.000252,0,B (inferred from geology),603.0,inferred_USGS,603.0
CELI,Celico  Cosenza,16.5088,39.4027,seismic,0.00022,0,B (inferred from geology),994.0,inferred_USGS,994.0
PLG,Poligiros Chalkidiki Greece,23.44443,40.37328,seismic,0.000218,0,B (inferred from topography),579.0,inferred_USGS,579.0
SIRI,Monte Sirino   Moliterno,15.8675,40.1821,seismic,0.000217,0,B (inferred from geology),994.0,inferred_USGS,994.0
PLAC,Placanica,16.4383,38.4494,seismic,0.000212,0,A (inferred from geology),999.0,inferred_USGS,999.0
SERS,Sersale,16.6886,39.0359,seismic,0.000195,0,B (inferred from geology),1000.0,inferred_USGS,1000.0
CUC,Castrocucco  Italy,15.8155,39.9938,seismic,0.000194,0,A (inferred from geology),825.0,inferred_USGS,825.0
