calc_id,description,cal_time,gmpe,imt,nominal_bias,abs_nominal_bias,max_gmv,Rupture,GMLT,Recording_Stations
836,"Median gmf - DRAFT_20161030_M6.5_CentralItaly (Rupture:INGV, GMPEs:GEM, Recording Stations:all)",413,KothaEtAl2020ESHM20SlopeGeology,PGA,-0.046,0.046,0.7041209,INGV,GEM,all
838,"Median gmf - DRAFT_20161030_M6.5_CentralItaly (Rupture:EFEHR, GMPEs:GEM, Recording Stations:all)",418,KothaEtAl2020ESHM20SlopeGeology,PGA,-0.076,0.076,0.7566464,EFEHR,GEM,all
835,"Median gmf - DRAFT_20161030_M6.5_CentralItaly (Rupture:INGV, GMPEs:GEM, Recording Stations:seismic)",416,KothaEtAl2020ESHM20SlopeGeology,PGA,-0.101,0.101,0.70506364,INGV,GEM,seismic
837,"Median gmf - DRAFT_20161030_M6.5_CentralItaly (Rupture:EFEHR, GMPEs:GEM, Recording Stations:seismic)",414,KothaEtAl2020ESHM20SlopeGeology,PGA,-0.13,0.13,0.75612986,EFEHR,GEM,seismic
839,"Median gmf - DRAFT_20161030_M6.5_CentralItaly (Rupture:GCMT, GMPEs:GEM, Recording Stations:seismic)",411,KothaEtAl2020ESHM20SlopeGeology,PGA,0.175,0.175,0.6670668,GCMT,GEM,seismic
847,"Median gmf - DRAFT_20161030_M6.5_CentralItaly (Rupture:USGS, GMPEs:GEM, Recording Stations:all)",450,KothaEtAl2020ESHM20SlopeGeology,PGA,-0.178,0.178,0.6682907,USGS,GEM,all
846,"Median gmf - DRAFT_20161030_M6.5_CentralItaly (Rupture:USGS, GMPEs:GEM, Recording Stations:seismic)",551,KothaEtAl2020ESHM20SlopeGeology,PGA,0.178,0.178,0.66782653,USGS,GEM,seismic
840,"Median gmf - DRAFT_20161030_M6.5_CentralItaly (Rupture:GCMT, GMPEs:GEM, Recording Stations:all)",450,KothaEtAl2020ESHM20SlopeGeology,PGA,-0.185,0.185,0.66752326,GCMT,GEM,all
840,"Median gmf - DRAFT_20161030_M6.5_CentralItaly (Rupture:GCMT, GMPEs:GEM, Recording Stations:all)",450,KothaEtAl2020ESHM20SlopeGeology,PGA,0.222,0.222,0.66752326,GCMT,GEM,all
847,"Median gmf - DRAFT_20161030_M6.5_CentralItaly (Rupture:USGS, GMPEs:GEM, Recording Stations:all)",450,KothaEtAl2020ESHM20SlopeGeology,PGA,0.226,0.226,0.6682907,USGS,GEM,all
839,"Median gmf - DRAFT_20161030_M6.5_CentralItaly (Rupture:GCMT, GMPEs:GEM, Recording Stations:seismic)",411,KothaEtAl2020ESHM20SlopeGeology,PGA,0.232,0.232,0.6670668,GCMT,GEM,seismic
846,"Median gmf - DRAFT_20161030_M6.5_CentralItaly (Rupture:USGS, GMPEs:GEM, Recording Stations:seismic)",551,KothaEtAl2020ESHM20SlopeGeology,PGA,-0.233,0.233,0.66782653,USGS,GEM,seismic
846,"Median gmf - DRAFT_20161030_M6.5_CentralItaly (Rupture:USGS, GMPEs:GEM, Recording Stations:seismic)",551,KothaEtAl2020ESHM20SlopeGeology,PGA,0.238,0.238,0.66782653,USGS,GEM,seismic
839,"Median gmf - DRAFT_20161030_M6.5_CentralItaly (Rupture:GCMT, GMPEs:GEM, Recording Stations:seismic)",411,KothaEtAl2020ESHM20SlopeGeology,PGA,-0.24,0.24,0.6670668,GCMT,GEM,seismic
837,"Median gmf - DRAFT_20161030_M6.5_CentralItaly (Rupture:EFEHR, GMPEs:GEM, Recording Stations:seismic)",414,KothaEtAl2020ESHM20SlopeGeology,PGA,0.283,0.283,0.75612986,EFEHR,GEM,seismic
840,"Median gmf - DRAFT_20161030_M6.5_CentralItaly (Rupture:GCMT, GMPEs:GEM, Recording Stations:all)",450,KothaEtAl2020ESHM20SlopeGeology,PGA,0.286,0.286,0.66752326,GCMT,GEM,all
847,"Median gmf - DRAFT_20161030_M6.5_CentralItaly (Rupture:USGS, GMPEs:GEM, Recording Stations:all)",450,KothaEtAl2020ESHM20SlopeGeology,PGA,0.294,0.294,0.6682907,USGS,GEM,all
835,"Median gmf - DRAFT_20161030_M6.5_CentralItaly (Rupture:INGV, GMPEs:GEM, Recording Stations:seismic)",416,KothaEtAl2020ESHM20SlopeGeology,PGA,0.316,0.316,0.70506364,INGV,GEM,seismic
838,"Median gmf - DRAFT_20161030_M6.5_CentralItaly (Rupture:EFEHR, GMPEs:GEM, Recording Stations:all)",418,KothaEtAl2020ESHM20SlopeGeology,PGA,0.33,0.33,0.7566464,EFEHR,GEM,all
837,"Median gmf - DRAFT_20161030_M6.5_CentralItaly (Rupture:EFEHR, GMPEs:GEM, Recording Stations:seismic)",414,KothaEtAl2020ESHM20SlopeGeology,PGA,0.341,0.341,0.75612986,EFEHR,GEM,seismic
836,"Median gmf - DRAFT_20161030_M6.5_CentralItaly (Rupture:INGV, GMPEs:GEM, Recording Stations:all)",413,KothaEtAl2020ESHM20SlopeGeology,PGA,0.364,0.364,0.7041209,INGV,GEM,all
835,"Median gmf - DRAFT_20161030_M6.5_CentralItaly (Rupture:INGV, GMPEs:GEM, Recording Stations:seismic)",416,KothaEtAl2020ESHM20SlopeGeology,PGA,0.371,0.371,0.70506364,INGV,GEM,seismic
838,"Median gmf - DRAFT_20161030_M6.5_CentralItaly (Rupture:EFEHR, GMPEs:GEM, Recording Stations:all)",418,KothaEtAl2020ESHM20SlopeGeology,PGA,0.396,0.396,0.7566464,EFEHR,GEM,all
836,"Median gmf - DRAFT_20161030_M6.5_CentralItaly (Rupture:INGV, GMPEs:GEM, Recording Stations:all)",413,KothaEtAl2020ESHM20SlopeGeology,PGA,0.426,0.426,0.7041209,INGV,GEM,all
836,"Median gmf - DRAFT_20161030_M6.5_CentralItaly (Rupture:INGV, GMPEs:GEM, Recording Stations:all)",413,KothaEtAl2020ESHM20SlopeGeology,PGA,-0.456,0.456,0.7041209,INGV,GEM,all
838,"Median gmf - DRAFT_20161030_M6.5_CentralItaly (Rupture:EFEHR, GMPEs:GEM, Recording Stations:all)",418,KothaEtAl2020ESHM20SlopeGeology,PGA,-0.482,0.482,0.7566464,EFEHR,GEM,all
836,"Median gmf - DRAFT_20161030_M6.5_CentralItaly (Rupture:INGV, GMPEs:GEM, Recording Stations:all)",413,KothaEtAl2020ESHM20SlopeGeology,PGA,-0.518,0.518,0.7041209,INGV,GEM,all
835,"Median gmf - DRAFT_20161030_M6.5_CentralItaly (Rupture:INGV, GMPEs:GEM, Recording Stations:seismic)",416,KothaEtAl2020ESHM20SlopeGeology,PGA,-0.518,0.518,0.70506364,INGV,GEM,seismic
837,"Median gmf - DRAFT_20161030_M6.5_CentralItaly (Rupture:EFEHR, GMPEs:GEM, Recording Stations:seismic)",414,KothaEtAl2020ESHM20SlopeGeology,PGA,-0.543,0.543,0.75612986,EFEHR,GEM,seismic
838,"Median gmf - DRAFT_20161030_M6.5_CentralItaly (Rupture:EFEHR, GMPEs:GEM, Recording Stations:all)",418,KothaEtAl2020ESHM20SlopeGeology,PGA,-0.548,0.548,0.7566464,EFEHR,GEM,all
835,"Median gmf - DRAFT_20161030_M6.5_CentralItaly (Rupture:INGV, GMPEs:GEM, Recording Stations:seismic)",416,KothaEtAl2020ESHM20SlopeGeology,PGA,-0.573,0.573,0.70506364,INGV,GEM,seismic
